"Y-coordinate","Electric Potential"
"-1.0","0.003274914125532303"
"-0.998","0.0032882160746493115"
"-0.996","0.0033015992158641648"
"-0.994","0.003315064213602906"
"-0.992","0.003328611737393295"
"-0.99","0.0033422424614824894"
"-0.988","0.003355957067168206"
"-0.986","0.0033697562459239"
"-0.984","0.003383640696700444"
"-0.982","0.0033976111192163447"
"-0.98","0.003411668224106909"
"-0.978","0.0034258127314438073"
"-0.976","0.003440045370591912"
"-0.974","0.003454366872825638"
"-0.972","0.0034687779767121137"
"-0.97","0.003483279431716366"
"-0.968","0.0034978719991285837"
"-0.966","0.0035125564398996775"
"-0.964","0.0035273335262828586"
"-0.962","0.003542204038791361"
"-0.96","0.00355716877167649"
"-0.958","0.0035722285161891906"
"-0.956","0.0035873840824392845"
"-0.954","0.003602636277097771"
"-0.952","0.003617985937286892"
"-0.95","0.003633433881098966"
"-0.948","0.003648980957321395"
"-0.946","0.003664628014550511"
"-0.944","0.0036803759061039176"
"-0.942","0.003696225513732939"
"-0.94","0.003712177699621148"
"-0.938","0.0037282333577664615"
"-0.9359999999999999","0.0037443933861028397"
"-0.9339999999999999","0.0037606586887885952"
"-0.9319999999999999","0.003777030182693291"
"-0.9299999999999999","0.003793508793179124"
"-0.9279999999999999","0.003810095458294656"
"-0.9259999999999999","0.003826791122272938"
"-0.9239999999999999","0.0038435967434694712"
"-0.9219999999999999","0.0038605132904997075"
"-0.9199999999999999","0.0038775417409420065"
"-0.9179999999999999","0.0038946830821331526"
"-0.9159999999999999","0.003911938314922876"
"-0.9139999999999999","0.003929308449263792"
"-0.9119999999999999","0.0039467945101252936"
"-0.9099999999999999","0.003964397526035173"
"-0.9079999999999999","0.003982118550096752"
"-0.9059999999999999","0.003999958631539995"
"-0.9039999999999999","0.004017918846634051"
"-0.9019999999999999","0.004036000270452822"
"-0.8999999999999999","0.004054203996593182"
"-0.8979999999999999","0.004072531130922923"
"-0.8959999999999999","0.004090982790453632"
"-0.8939999999999999","0.004109560105633683"
"-0.8919999999999999","0.0041282642208813804"
"-0.8899999999999999","0.004147096292715656"
"-0.8879999999999999","0.004166057491090911"
"-0.8859999999999999","0.004185149001051871"
"-0.8839999999999999","0.004204372011823891"
"-0.8819999999999999","0.004223727740221312"
"-0.8799999999999999","0.004243217407464421"
"-0.8779999999999999","0.00426284225024839"
"-0.8759999999999999","0.0042826035289546425"
"-0.8739999999999999","0.004302502504373498"
"-0.8719999999999999","0.004322540458790534"
"-0.8699999999999999","0.0043427186914958655"
"-0.8679999999999999","0.004363038513703954"
"-0.8659999999999999","0.00438350125091377"
"-0.8639999999999999","0.004404108248899226"
"-0.8619999999999999","0.004424860865589316"
"-0.8599999999999999","0.004445760473440633"
"-0.8579999999999999","0.0044668084704527974"
"-0.8559999999999999","0.004488006260671247"
"-0.8539999999999999","0.004509355264127003"
"-0.8519999999999999","0.004530856924996199"
"-0.8499999999999999","0.004552512706871325"
"-0.8479999999999999","0.0045743240821532055"
"-0.8459999999999999","0.004596292540652727"
"-0.8439999999999999","0.004618419601547189"
"-0.8419999999999999","0.004640706786414665"
"-0.8399999999999999","0.004663155651893271"
"-0.8379999999999999","0.004685767761141145"
"-0.8359999999999999","0.004708544698623429"
"-0.8339999999999999","0.0047314880743389255"
"-0.8319999999999999","0.0047545995120392955"
"-0.8299999999999998","0.004777880653809782"
"-0.8279999999999998","0.00480133316712408"
"-0.8259999999999998","0.004824958740084693"
"-0.8239999999999998","0.004848759073050455"
"-0.8219999999999998","0.004872735900521958"
"-0.8199999999999998","0.004896890965365362"
"-0.8179999999999998","0.004921226042198106"
"-0.8159999999999998","0.004945742923267393"
"-0.8139999999999998","0.004970443418192315"
"-0.8119999999999998","0.004995329372481582"
"-0.8099999999999998","0.0050204026447339236"
"-0.8079999999999998","0.005045665114623388"
"-0.8059999999999998","0.005071118693688151"
"-0.8039999999999998","0.005096765317675683"
"-0.8019999999999998","0.005122606936771795"
"-0.7999999999999998","0.005148645532437872"
"-0.7979999999999998","0.005174883115497034"
"-0.7959999999999998","0.005201321712281156"
"-0.7939999999999998","0.005227963388010784"
"-0.7919999999999998","0.005254810225436295"
"-0.7899999999999998","0.005281864331833253"
"-0.7879999999999998","0.005309127845785738"
"-0.7859999999999998","0.005336602938594354"
"-0.7839999999999998","0.005364291803494364"
"-0.7819999999999998","0.005392196660725401"
"-0.7799999999999998","0.005420319759208587"
"-0.7779999999999998","0.005448663390444049"
"-0.7759999999999998","0.005477229855899368"
"-0.7739999999999998","0.005506021501090337"
"-0.7719999999999998","0.005535040694932868"
"-0.7699999999999998","0.005564289846927004"
"-0.7679999999999998","0.0055937713898456505"
"-0.7659999999999998","0.005623487785071347"
"-0.7639999999999998","0.005653441545807747"
"-0.7619999999999998","0.005683635195541848"
"-0.7599999999999998","0.005714071304122241"
"-0.7579999999999998","0.005744752475473969"
"-0.7559999999999998","0.005775681347265983"
"-0.7539999999999998","0.005806860589995297"
"-0.7519999999999998","0.005838292913356556"
"-0.7499999999999998","0.005869981065992209"
"-0.7479999999999998","0.005901927826255257"
"-0.7459999999999998","0.005934136016190233"
"-0.7439999999999998","0.0059666085014508565"
"-0.7419999999999998","0.005999348171390014"
"-0.7399999999999998","0.006032357969339766"
"-0.7379999999999998","0.006065640872257254"
"-0.7359999999999998","0.006099199903273511"
"-0.7339999999999998","0.006133038123116251"
"-0.7319999999999998","0.006167158631905626"
"-0.7299999999999998","0.006201564585171063"
"-0.7279999999999998","0.006236259171526802"
"-0.7259999999999998","0.006271245624416217"
