"X-coordinate","Z-coordinate","Electric Potential"
"-0.288","-0.23999999999999994","-39382.46524898883"
"-0.27599999999999997","-0.23999999999999994","-39382.722266161625"
"-0.26399999999999996","-0.23999999999999994","-39382.9664443347"
"-0.25199999999999995","-0.23999999999999994","-39383.197782900104"
"-0.23999999999999994","-0.23999999999999994","-39383.416281274825"
"-0.22799999999999992","-0.23999999999999994","-39383.62193890364"
"-0.21599999999999991","-0.23999999999999994","-39383.814755256135"
"-0.2039999999999999","-0.23999999999999994","-39383.994729827464"
"-0.1919999999999999","-0.23999999999999994","-39384.16186214263"
"-0.17999999999999988","-0.23999999999999994","-39384.316151747866"
"-0.16799999999999987","-0.23999999999999994","-39384.45759822011"
"-0.15599999999999986","-0.23999999999999994","-39384.58620115944"
"-0.14399999999999985","-0.23999999999999994","-39384.701960194514"
"-0.13199999999999984","-0.23999999999999994","-39384.804874977664"
"-0.11999999999999984","-0.23999999999999994","-39384.89494518874"
"-0.10799999999999985","-0.23999999999999994","-39384.972170535184"
"-0.09599999999999985","-0.23999999999999994","-39385.036550749166"
"-0.08399999999999985","-0.23999999999999994","-39385.08808558774"
"-0.07199999999999986","-0.23999999999999994","-39385.12677483732"
"-0.05999999999999986","-0.23999999999999994","-39385.15261830851"
"-0.04799999999999986","-0.23999999999999994","-39385.16561583912"
"-0.035999999999999865","-0.23999999999999994","-39385.16576729228"
"-0.023999999999999865","-0.23999999999999994","-39385.15307255701"
"-0.011999999999999865","-0.23999999999999994","-39385.12753155164"
"1.3530843112619095E-16","-0.23999999999999994","-39385.08914421641"
"0.012000000000000136","-0.23999999999999994","-39385.037910521176"
"0.024000000000000136","-0.23999999999999994","-39384.97383045986"
"0.036000000000000136","-0.23999999999999994","-39384.8969040545"
"0.04800000000000014","-0.23999999999999994","-39384.80713135146"
"0.06000000000000014","-0.23999999999999994","-39384.704512424716"
"0.07200000000000013","-0.23999999999999994","-39384.58904737505"
"0.08400000000000013","-0.23999999999999994","-39384.4607363268"
"0.09600000000000013","-0.23999999999999994","-39384.319579433715"
"0.10800000000000012","-0.23999999999999994","-39384.165576873565"
"0.12000000000000012","-0.23999999999999994","-39383.998728851606"
"0.13200000000000012","-0.23999999999999994","-39383.819035598775"
"0.14400000000000013","-0.23999999999999994","-39383.62649737257"
"0.15600000000000014","-0.23999999999999994","-39383.42111445582"
"0.16800000000000015","-0.23999999999999994","-39383.20288715939"
"0.18000000000000016","-0.23999999999999994","-39382.97181581789"
"0.19200000000000017","-0.23999999999999994","-39382.72790079513"
"0.20400000000000018","-0.23999999999999994","-39382.47114247813"
"0.2160000000000002","-0.23999999999999994","-39382.201541283044"
"0.2280000000000002","-0.23999999999999994","-39381.919097649195"
"0.2400000000000002","-0.23999999999999994","-39381.62381204468"
"0.2520000000000002","-0.23999999999999994","-39381.31568496246"
"0.26400000000000023","-0.23999999999999994","-39380.99471692286"
"0.27600000000000025","-0.23999999999999994","-39380.660908470556"
"0.28800000000000026","-0.23999999999999994","-39380.31426017866"
"-0.3","-0.22799999999999992","-39412.69340490421"
"-0.288","-0.22799999999999992","-39412.96369347837"
"-0.27599999999999997","-0.22799999999999992","-39413.221125406184"
"-0.26399999999999996","-0.22799999999999992","-39413.46570005072"
"-0.25199999999999995","-0.22799999999999992","-39413.69741680222"
"-0.23999999999999994","-0.22799999999999992","-39413.916275077616"
"-0.22799999999999992","-0.22799999999999992","-39414.12227431887"
"-0.21599999999999991","-0.22799999999999992","-39414.31541399405"
"-0.2039999999999999","-0.22799999999999992","-39414.49569359984"
"-0.1919999999999999","-0.22799999999999992","-39414.66311265555"
"-0.17999999999999988","-0.22799999999999992","-39414.81767071016"
"-0.16799999999999987","-0.22799999999999992","-39414.95936733728"
"-0.15599999999999986","-0.22799999999999992","-39415.088202137325"
"-0.14399999999999985","-0.22799999999999992","-39415.20417473704"
"-0.13199999999999984","-0.22799999999999992","-39415.307284787836"
"-0.11999999999999984","-0.22799999999999992","-39415.39753197013"
"-0.10799999999999985","-0.22799999999999992","-39415.47491598896"
"-0.09599999999999985","-0.22799999999999992","-39415.53943657647"
"-0.08399999999999985","-0.22799999999999992","-39415.5910934898"
"-0.07199999999999986","-0.22799999999999992","-39415.62988651429"
"-0.05999999999999986","-0.22799999999999992","-39415.65581545945"
"-0.04799999999999986","-0.22799999999999992","-39415.66888016275"
"-0.035999999999999865","-0.22799999999999992","-39415.66908048722"
"-0.023999999999999865","-0.22799999999999992","-39415.656416323516"
"-0.011999999999999865","-0.22799999999999992","-39415.63088758694"
"1.3530843112619095E-16","-0.22799999999999992","-39415.59249421893"
"0.012000000000000136","-0.22799999999999992","-39415.54123618878"
"0.024000000000000136","-0.22799999999999992","-39415.477113491455"
"0.036000000000000136","-0.22799999999999992","-39415.40012614826"
"0.04800000000000014","-0.22799999999999992","-39415.310274205694"
"0.06000000000000014","-0.22799999999999992","-39415.207557738046"
"0.07200000000000013","-0.22799999999999992","-39415.09197684584"
"0.08400000000000013","-0.22799999999999992","-39414.96353165511"
"0.09600000000000013","-0.22799999999999992","-39414.82222231872"
"0.10800000000000012","-0.22799999999999992","-39414.668049015374"
"0.12000000000000012","-0.22799999999999992","-39414.501011951266"
"0.13200000000000012","-0.22799999999999992","-39414.321111357065"
"0.14400000000000013","-0.22799999999999992","-39414.12834749156"
"0.15600000000000014","-0.22799999999999992","-39413.922720638446"
"0.16800000000000015","-0.22799999999999992","-39413.704231109215"
"0.18000000000000016","-0.22799999999999992","-39413.472879238914"
"0.19200000000000017","-0.22799999999999992","-39413.2286653927"
"0.20400000000000018","-0.22799999999999992","-39412.971589959"
"0.2160000000000002","-0.22799999999999992","-39412.701653353986"
"0.2280000000000002","-0.22799999999999992","-39412.418856019736"
"0.2400000000000002","-0.22799999999999992","-39412.123198423964"
"0.2520000000000002","-0.22799999999999992","-39411.814681062126"
"0.26400000000000023","-0.22799999999999992","-39411.49330445479"
"0.27600000000000025","-0.22799999999999992","-39411.159069149"
"0.28800000000000026","-0.22799999999999992","-39410.811975718505"
"-0.3","-0.21599999999999991","-39443.21668574"
"-0.288","-0.21599999999999991","-39443.487408211855"
"-0.27599999999999997","-0.21599999999999991","-39443.74525572065"
"-0.26399999999999996","-0.21599999999999991","-39443.99022762845"
"-0.25199999999999995","-0.21599999999999991","-39444.222323324655"
"-0.23999999999999994","-0.21599999999999991","-39444.44154222302"
"-0.22799999999999992","-0.21599999999999991","-39444.64788376542"
"-0.21599999999999991","-0.21599999999999991","-39444.84134741858"
"-0.2039999999999999","-0.21599999999999991","-39445.02193267648"
"-0.1919999999999999","-0.21599999999999991","-39445.18963905928"
"-0.17999999999999988","-0.21599999999999991","-39445.34446611376"
"-0.16799999999999987","-0.21599999999999991","-39445.48641341311"
"-0.15599999999999986","-0.21599999999999991","-39445.61548055459"
"-0.14399999999999985","-0.21599999999999991","-39445.73166716568"
"-0.13199999999999984","-0.21599999999999991","-39445.83497289802"
"-0.11999999999999984","-0.21599999999999991","-39445.92539742914"
"-0.10799999999999985","-0.21599999999999991","-39446.002940463826"
"-0.09599999999999985","-0.21599999999999991","-39446.06760173357"
"-0.08399999999999985","-0.21599999999999991","-39446.119380996366"
"-0.07199999999999986","-0.21599999999999991","-39446.15827803509"
"-0.05999999999999986","-0.21599999999999991","-39446.18429266024"
"-0.04799999999999986","-0.21599999999999991","-39446.197424707716"
"-0.035999999999999865","-0.21599999999999991","-39446.19767404212"
"-0.023999999999999865","-0.21599999999999991","-39446.18504055008"
"-0.011999999999999865","-0.21599999999999991","-39446.15952415006"
"1.3530843112619095E-16","-0.21599999999999991","-39446.12112478304"
"0.012000000000000136","-0.21599999999999991","-39446.069842417186"
"0.024000000000000136","-0.21599999999999991","-39446.00567704691"
"0.036000000000000136","-0.21599999999999991","-39445.92862869563"
"0.04800000000000014","-0.21599999999999991","-39445.83869740791"
"0.06000000000000014","-0.21599999999999991","-39445.7358832603"
"0.07200000000000013","-0.21599999999999991","-39445.620186351254"
"0.08400000000000013","-0.21599999999999991","-39445.491606809075"
"0.09600000000000013","-0.21599999999999991","-39445.35014478666"
"0.10800000000000012","-0.21599999999999991","-39445.19580046282"
"0.12000000000000012","-0.21599999999999991","-39445.0285740441"
"0.13200000000000012","-0.21599999999999991","-39444.84846576204"
"0.14400000000000013","-0.21599999999999991","-39444.655475875436"
"0.15600000000000014","-0.21599999999999991","-39444.44960467104"
"0.16800000000000015","-0.21599999999999991","-39444.23085245818"
"0.18000000000000016","-0.21599999999999991","-39443.99921957538"
"0.19200000000000017","-0.21599999999999991","-39443.754706386106"
"0.20400000000000018","-0.21599999999999991","-39443.497313282176"
"0.2160000000000002","-0.21599999999999991","-39443.22704067984"
"0.2280000000000002","-0.21599999999999991","-39442.943889021844"
"0.2400000000000002","-0.21599999999999991","-39442.64785877837"
"0.2520000000000002","-0.21599999999999991","-39442.33895044488"
"0.26400000000000023","-0.21599999999999991","-39442.01716454399"
"0.27600000000000025","-0.21599999999999991","-39441.682501624186"
"0.28800000000000026","-0.21599999999999991","-39441.33496226046"
"-0.3","-0.2039999999999999","-39473.76527122345"
"-0.288","-0.2039999999999999","-39474.03642845553"
"-0.27599999999999997","-0.2039999999999999","-39474.2946923742"
"-0.26399999999999996","-0.2039999999999999","-39474.54006233995"
"-0.25199999999999995","-0.2039999999999999","-39474.77253773943"
"-0.23999999999999994","-0.2039999999999999","-39474.99211798646"
"-0.22799999999999992","-0.2039999999999999","-39475.19880252"
"-0.21599999999999991","-0.2039999999999999","-39475.392590806805"
"-0.2039999999999999","-0.2039999999999999","-39475.573482338965"
"-0.1919999999999999","-0.2039999999999999","-39475.74147663544"
"-0.17999999999999988","-0.2039999999999999","-39475.89657324157"
"-0.16799999999999987","-0.2039999999999999","-39476.03877172897"
"-0.15599999999999986","-0.2039999999999999","-39476.168071696164"
"-0.14399999999999985","-0.2039999999999999","-39476.28447276723"
"-0.13199999999999984","-0.2039999999999999","-39476.387974594116"
"-0.11999999999999984","-0.2039999999999999","-39476.4785768533"
"-0.10799999999999985","-0.2039999999999999","-39476.556279249315"
"-0.09599999999999985","-0.2039999999999999","-39476.62108151262"
"-0.08399999999999985","-0.2039999999999999","-39476.672983398785"
"-0.07199999999999986","-0.2039999999999999","-39476.71198469306"
"-0.05999999999999986","-0.2039999999999999","-39476.73808520424"
"-0.04799999999999986","-0.2039999999999999","-39476.75128476751"
"-0.035999999999999865","-0.2039999999999999","-39476.751583247154"
"-0.023999999999999865","-0.2039999999999999","-39476.738980530856"
"-0.011999999999999865","-0.2039999999999999","-39476.71347653464"
"1.3530843112619095E-16","-0.2039999999999999","-39476.675071201294"
"0.012000000000000136","-0.2039999999999999","-39476.623764497424"
"0.024000000000000136","-0.2039999999999999","-39476.55955641964"
"0.036000000000000136","-0.2039999999999999","-39476.48244698797"
"0.04800000000000014","-0.2039999999999999","-39476.39243625123"
"0.06000000000000014","-0.2039999999999999","-39476.28952428254"
"0.07200000000000013","-0.2039999999999999","-39476.173711184"
"0.08400000000000013","-0.2039999999999999","-39476.04499708063"
"0.09600000000000013","-0.2039999999999999","-39475.90338212775"
"0.10800000000000012","-0.2039999999999999","-39475.74886650543"
"0.12000000000000012","-0.2039999999999999","-39475.581450418984"
"0.13200000000000012","-0.2039999999999999","-39475.40113410192"
"0.14400000000000013","-0.2039999999999999","-39475.207917813415"
"0.15600000000000014","-0.2039999999999999","-39475.00180183955"
"0.16800000000000015","-0.2039999999999999","-39474.78278649203"
"0.18000000000000016","-0.2039999999999999","-39474.55087211014"
"0.19200000000000017","-0.2039999999999999","-39474.306059058734"
"0.20400000000000018","-0.2039999999999999","-39474.0483477295"
"0.2160000000000002","-0.2039999999999999","-39473.7777385395"
"0.2280000000000002","-0.2039999999999999","-39473.49423193359"
"0.2400000000000002","-0.2039999999999999","-39473.19782838337"
"0.2520000000000002","-0.2039999999999999","-39472.88852838507"
"0.26400000000000023","-0.2039999999999999","-39472.5663324632"
"0.27600000000000025","-0.2039999999999999","-39472.23124116709"
"0.28800000000000026","-0.2039999999999999","-39471.88325507269"
"-0.3","-0.1919999999999999","-39504.33919668393"
"-0.288","-0.1919999999999999","-39504.61078954108"
"-0.27599999999999997","-0.1919999999999999","-39504.86947070055"
"-0.26399999999999996","-0.1919999999999999","-39505.115239519866"
"-0.25199999999999995","-0.1919999999999999","-39505.34809538448"
"-0.23999999999999994","-0.1919999999999999","-39505.56803770679"
"-0.22799999999999992","-0.1919999999999999","-39505.775065924136"
"-0.21599999999999991","-0.1919999999999999","-39505.969179501815"
"-0.2039999999999999","-0.1919999999999999","-39506.15037793115"
"-0.1919999999999999","-0.1919999999999999","-39506.31866072893"
"-0.17999999999999988","-0.1919999999999999","-39506.47402744027"
"-0.16799999999999987","-0.1919999999999999","-39506.61647763536"
"-0.15599999999999986","-0.1919999999999999","-39506.746010911724"
"-0.14399999999999985","-0.1919999999999999","-39506.862626893315"
"-0.13199999999999984","-0.1919999999999999","-39506.96632522892"
"-0.11999999999999984","-0.1919999999999999","-39507.05710559617"
"-0.10799999999999985","-0.1919999999999999","-39507.13496769844"
"-0.09599999999999985","-0.1919999999999999","-39507.19991126547"
"-0.08399999999999985","-0.1919999999999999","-39507.251936052664"
"-0.07199999999999986","-0.1919999999999999","-39507.291041843135"
"-0.05999999999999986","-0.1919999999999999","-39507.317228446256"
"-0.04799999999999986","-0.1919999999999999","-39507.33049569806"
"-0.035999999999999865","-0.1919999999999999","-39507.330843460484"
"-0.023999999999999865","-0.1919999999999999","-39507.31827162218"
"-0.011999999999999865","-0.1919999999999999","-39507.292780098425"
