"X-coordinate","Z-coordinate","Electric Potential"
"-0.1","-0.1","26.975559142820966"
"-0.096","-0.1","28.074001573149687"
"-0.092","-0.1","29.209841887268368"
"-0.088","-0.1","30.382655184000548"
"-0.08399999999999999","-0.1","31.59158447648821"
"-0.07999999999999999","-0.1","32.83519531850009"
"-0.07599999999999998","-0.1","34.11130466472106"
"-0.07199999999999998","-0.1","35.4167930525978"
"-0.06799999999999998","-0.1","36.747414800110185"
"-0.06399999999999997","-0.1","38.09762573176226"
"-0.05999999999999997","-0.1","39.4604507266024"
"-0.055999999999999966","-0.1","40.827413166506865"
"-0.05199999999999996","-0.1","42.18854463763218"
"-0.04799999999999996","-0.1","43.53248639039544"
"-0.043999999999999956","-0.1","44.846685060532636"
"-0.03999999999999995","-0.1","46.11767558169394"
"-0.03599999999999995","-0.1","47.33143561335333"
"-0.031999999999999945","-0.1","48.47378947986962"
"-0.027999999999999945","-0.1","49.53083629574256"
"-0.023999999999999945","-0.1","50.48937676627213"
"-0.019999999999999945","-0.1","51.33731567771357"
"-0.015999999999999945","-0.1","52.0640214988658"
"-0.011999999999999945","-0.1","52.660629828062945"
"-0.007999999999999945","-0.1","53.120282665202616"
"-0.003999999999999945","-0.1","53.43830004208721"
"5.551115123125783E-17","-0.1","53.61228403834154"
"0.004000000000000056","-0.1","53.64215760156984"
"0.008000000000000056","-0.1","53.53014198241132"
"0.012000000000000056","-0.1","53.280677054279245"
"0.016000000000000056","-0.1","52.900288449284034"
"0.020000000000000056","-0.1","52.39740448986644"
"0.024000000000000056","-0.1","51.78212477421301"
"0.028000000000000056","-0.1","51.06594163689525"
"0.032000000000000056","-0.1","50.261416365197896"
"0.03600000000000006","-0.1","49.38181460559677"
"0.04000000000000006","-0.1","48.44070994414935"
"0.04400000000000007","-0.1","47.45157060040771"
"0.04800000000000007","-0.1","46.42735022068405"
"0.052000000000000074","-0.1","45.38010823623696"
"0.05600000000000008","-0.1","44.320686533148276"
"0.06000000000000008","-0.1","43.25846632896164"
"0.06400000000000008","-0.1","42.20122213594581"
"0.06800000000000009","-0.1","41.15507956509978"
"0.07200000000000009","-0.1","40.12457235144983"
"0.0760000000000001","-0.1","39.11278355814486"
"0.0800000000000001","-0.1","38.12154831990613"
"0.0840000000000001","-0.1","37.15169186483517"
"0.0880000000000001","-0.1","36.20327707297197"
"0.09200000000000011","-0.1","35.275839722933306"
"0.09600000000000011","-0.1","34.36859553606733"
"-0.1","-0.096","27.50368812587625"
"-0.096","-0.096","28.667932457629945"
"-0.092","-0.096","29.875468079334425"
"-0.088","-0.096","31.126401948390196"
"-0.08399999999999999","-0.096","32.42043278219299"
"-0.07999999999999999","-0.096","33.756669121586825"
"-0.07599999999999998","-0.096","35.13340515784039"
"-0.07199999999999998","-0.096","36.54786486060232"
"-0.06799999999999998","-0.096","37.995933808050864"
"-0.06399999999999997","-0.096","39.471906193149884"
"-0.05999999999999997","-0.096","40.96827964117259"
"-0.055999999999999966","-0.096","42.475630917702695"
"-0.05199999999999996","-0.096","43.982600445255535"
"-0.04799999999999996","-0.096","45.476003216855496"
"-0.043999999999999956","-0.096","46.94106999941349"
"-0.03999999999999995","-0.096","48.361808222194185"
"-0.03599999999999995","-0.096","49.72145925152173"
"-0.031999999999999945","-0.096","51.00301983185913"
"-0.027999999999999945","-0.096","52.18979139735072"
"-0.023999999999999945","-0.096","53.26592169051032"
"-0.019999999999999945","-0.096","54.21690788189856"
"-0.015999999999999945","-0.096","55.03003775678501"
"-0.011999999999999945","-0.096","55.69475379673801"
"-0.007999999999999945","-0.096","56.202932716867515"
"-0.003999999999999945","-0.096","56.549079169260516"
"5.551115123125783E-17","-0.096","56.730436627887464"
"0.004000000000000056","-0.096","56.74702109256019"
"0.008000000000000056","-0.096","56.601584463557664"
"0.012000000000000056","-0.096","56.29951447699958"
"0.016000000000000056","-0.096","55.84867686131151"
"0.020000000000000056","-0.096","55.25920305356227"
"0.024000000000000056","-0.096","54.54322389262989"
"0.028000000000000056","-0.096","53.71454733041012"
"0.032000000000000056","-0.096","52.78827783804673"
"0.03600000000000006","-0.096","51.780378172937624"
"0.04000000000000006","-0.096","50.70718097617857"
"0.04400000000000007","-0.096","49.58486742742593"
"0.04800000000000007","-0.096","48.42894083367092"
"0.052000000000000074","-0.096","47.25373150336535"
"0.05600000000000008","-0.096","46.071972820010124"
"0.06000000000000008","-0.096","44.894485112212514"
