"X","Y","Z","Polarity"
"88.36266281627366","-157.5296729385023","116.22186817769347","1"
"-240.6376814290953","-46.302204118841956","140.13109155787822","1"
"93.61181655086594","-154.6648454046527","-92.89618647148136","1"
"218.4839318070873","148.42928909493685","209.51745986938477","1"
"-113.69579753791655","169.86459355243963","-128.29998779296875","1"
"164.87572402861318","62.61032710544623","-0.603734382167346","1"
"3.9942392461639504","-186.03506857189095","174.0147570788293","1"
"-9.139595266390597","-169.65347671784806","68.11324416426226","1"
"27.743971503821378","-60.10004761046347","224.75872993469238","1"
"165.21658733994582","111.73812807278667","-88.01544902955035","1"
"-280.25079345703125","6.013838825187297","136.2439971428118","1"
"-267.68395751989715","61.15832562534196","-62.95509853641096","1"
"89.14157915250638","-86.38442071279226","234.9187297821045","1"
"120.91112434829199","-79.07138502022946","224.75872993469238","1"
"-90.56144842500815","-179.69694846214088","-68.44178776936745","1"
"-132.49295291800107","191.34872302329353","-37.70241678264456","1"
"-238.7336721047359","181.7383375025459","224.75872993469238","1"
"-187.4256281859263","102.55157537933337","-17.324623621365852","1"
"27.574990913696823","-233.56898625215345","209.51745986938477","1"
"207.127376788459","-33.07543516447352","-108.29981200448042","1"
"-100.89487615492224","208.59428278415064","72.48570160382381","1"
"226.7634907977359","65.82493311776994","224.7587299346924","1"
"153.60571098769853","19.587730406556084","224.75872993469238","1"
"-249.20851165989208","-124.43990607861744","-123.22000122070312","1"
"-206.1487474472948","0.15049001886364444","169.04142367606653","1"
"-210.85984506224128","131.3200314179359","-128.29998779296875","1"
"-54.50880154891348","25.655575975906277","-123.22000122070312","1"
"-176.2383539733466","151.60863660998288","181.04129513647968","1"
"-150.86202869930966","-139.38062253680803","193.13906013151995","1"
"-53.25643331141246","-192.64118241600934","21.27653445563176","1"
"156.1244067421614","90.57559989750794","89.54946640552797","1"
"63.80835609024865","-37.75862718570748","-123.22000122070314","1"
"-3.3689553939785366","-169.0343717490369","216.07199009687744","1"
"-280.73184675978763","44.42675116910728","-64.24553815379599","1"
"-203.20006064637255","-31.974859089220317","224.75872993469238","1"
"-263.7102966308594","-79.82166599867259","11.591359039687653","1"
"-203.06453493248156","202.2562854487747","209.51745986938477","1"
"162.60842436007175","69.85559677819285","90.18473334960247","1"
"-302.6219565547385","26.06586381172047","209.51745986938477","1"
"-173.46725655578663","-89.79861432427245","-106.07213985652908","1"
"-105.99329146034925","-168.13044609442954","135.046965277649","1"
"-67.57985073693445","200.78026301311564","235.53888788090546","1"
"-276.98126606800145","-27.304411277548613","224.7587299346924","1"
"-281.9930309014656","153.54038444663257","235.26647211518537","1"
"-113.81293211031158","-67.45927527730821","234.9187297821045","1"
"-264.9599609375","95.81931900864456","-0.6969823025821098","1"
"-233.06265258789065","-96.57649069555049","44.874751094425505","1"
"128.80083222474838","244.3737786177701","234.91872978210446","1"
"-233.06265258789062","-13.625760814614438","-69.432519377639","1"
"-209.27481873939433","91.7474676160703","18.41173459016895","1"
"-65.03383591506307","-163.95711631526223","215.58566457860218","1"
"72.90722660940077","201.8554498975367","234.9187297821045","1"
"185.8423747114701","-6.648870221302199","115.4056144968751","1"
"207.30864776925222","119.30471838262181","-128.29998779296875","1"
"-153.48880986337272","-85.48940790124772","-123.22000122070312","1"
"-52.06653443911951","-206.8868869032931","209.51745986938477","1"
"-28.190411291717265","250.3423495061081","-112.35276138683756","1"
"-0.5699758557652626","281.98099740759","224.75872993469238","1"
"164.3124977057745","-26.364519063429704","52.84474081064097","1"
"113.7262513691443","153.85731899979274","-118.51863734547898","1"
"-9.326584522172858","206.97325855695954","227.84976138236317","1"
"56.06490293695818","-227.3833257184799","224.75872993469238","1"
"-133.85942799865978","-153.08877883239126","-87.1695905743317","1"
"85.27254376846038","-80.89457803736218","234.9187297821045","1"
"-220.17728510814143","-190.7779767609986","235.39247044081162","1"
"71.03738401563518","73.4221904742852","-123.22000122070311","1"
"-62.82302033940435","236.21046426763243","-128.29998779296875","1"
"-130.74096813209312","257.3821101944605","224.75872993469238","1"
"-37.03297258888338","-168.71517337642143","80.16313958457626","1"
"210.89912889391962","181.52978158017973","-123.22000122070312","1"
"-86.60006107557975","-182.94222101178116","-128.29998779296875","1"
"126.26642580146577","-204.52519460704428","-128.29998779296875","1"
"211.68937766318936","-166.69040319745596","231.0261199867727","1"
"249.6922140070295","-58.643269671144544","224.75872993469238","1"
"-195.98622951296755","83.51827018928705","168.18054391849242","1"
"142.30110193698533","-79.73691811692123","184.0019028960705","1"
"-258.4545189971822","75.64007304554346","144.47386157510556","1"
"52.8545297386583","-194.07199063144384","-128.29998779296875","1"
"220.00127787472007","-153.160499939537","-128.29998779296875","1"
"-221.143979898751","-167.76888553573963","234.91872978210446","1"
"-35.868491481686576","-211.9615008983899","-105.27012924805447","1"
"-129.94191176374548","-191.1542583895934","240.0","1"
