"Z-coordinate","Electric Potential"
"0.005","-1.4393946720199133E-4"
"0.005000833333333334","-1.43945005170763E-4"
"0.005001666666666667","-1.4395053523838132E-4"
"0.005002500000000001","-1.43956057398896E-4"
"0.0050033333333333345","-1.4396157166533753E-4"
"0.005004166666666668","-1.4396707802821778E-4"
"0.005005000000000002","-1.4397257648854564E-4"
"0.005005833333333335","-1.4397806704882074E-4"
"0.005006666666666669","-1.439835497077692E-4"
"0.005007500000000002","-1.439890244710545E-4"
"0.005008333333333336","-1.4399449132337458E-4"
"0.00500916666666667","-1.4399995027955585E-4"
"0.005010000000000003","-1.440054013365703E-4"
"0.005010833333333337","-1.4401084449388858E-4"
"0.00501166666666667","-1.4401627975054536E-4"
"0.005012500000000004","-1.4402170710463543E-4"
"0.0050133333333333375","-1.440271265614546E-4"
"0.005014166666666671","-1.4403253811429235E-4"
"0.005015000000000005","-1.440379417689555E-4"
"0.005015833333333338","-1.4404333752540417E-4"
"0.005016666666666672","-1.4404872538105983E-4"
"0.0050175000000000055","-1.4405410533484934E-4"
"0.005018333333333339","-1.4405947739454196E-4"
"0.005019166666666673","-1.4406484155122918E-4"
"0.005020000000000006","-1.4407019780990015E-4"
"0.00502083333333334","-1.4407554616646749E-4"
"0.005021666666666673","-1.4408088662917144E-4"
"0.005022500000000007","-1.440862191913052E-4"
"0.005023333333333341","-1.4409154385599588E-4"
"0.005024166666666674","-1.4409686061971874E-4"
"0.005025000000000008","-1.4410216949167407E-4"
"0.005025833333333341","-1.441074704600321E-4"
"0.005026666666666675","-1.4411276353241476E-4"
"0.0050275000000000085","-1.4411804870798325E-4"
"0.005028333333333342","-1.4412332598595545E-4"
"0.005029166666666676","-1.441285953707198E-4"
"0.005030000000000009","-1.4413385685658429E-4"
"0.005030833333333343","-1.4413911044567037E-4"
"0.0050316666666666765","-1.4414435613615146E-4"
"0.00503250000000001","-1.4414959393438832E-4"
"0.005033333333333344","-1.4415482383508537E-4"
"0.005034166666666677","-1.4416004584052037E-4"
"0.005035000000000011","-1.4416525995635999E-4"
"0.005035833333333344","-1.441704661689834E-4"
"0.005036666666666678","-1.4417566449337826E-4"
"0.005037500000000012","-1.441808549209521E-4"
"0.005038333333333345","-1.4418603745639194E-4"
"0.005039166666666679","-1.4419121209739073E-4"
"0.005040000000000012","-1.4419637884648148E-4"
"0.005040833333333346","-1.4420153770199808E-4"
"0.0050416666666666795","-1.4420668866648576E-4"
"0.005042500000000013","-1.4421183173790903E-4"
"0.005043333333333347","-1.4421696691737274E-4"
"0.00504416666666668","-1.4422209420319215E-4"
"0.005045000000000014","-1.4422721360246338E-4"
"0.0050458333333333475","-1.4423232511101975E-4"
"0.005046666666666681","-1.4423742872622693E-4"
"0.005047500000000015","-1.4424252444931356E-4"
"0.005048333333333348","-1.4424761228510499E-4"
"0.005049166666666682","-1.442526922356368E-4"
"0.005050000000000015","-1.4425776429320458E-4"
"0.005050833333333349","-1.4426282846571225E-4"
"0.005051666666666683","-1.4426788474704663E-4"
"0.005052500000000016","-1.4427293314240444E-4"
"0.00505333333333335","-1.4427797364835273E-4"
"0.005054166666666683","-1.4428300627141857E-4"
"0.005055000000000017","-1.4428803100860956E-4"
"0.0050558333333333505","-1.4429304785662677E-4"
"0.005056666666666684","-1.4429805682009052E-4"
"0.005057500000000018","-1.4430305789848297E-4"
"0.005058333333333351","-1.443080510942497E-4"
"0.005059166666666685","-1.4431303640681278E-4"
"0.0050600000000000185","-1.443180138315946E-4"
"0.005060833333333352","-1.4432298337806892E-4"
"0.005061666666666686","-1.4432794503815036E-4"
"0.005062500000000019","-1.4433289881579076E-4"
"0.005063333333333353","-1.443378447125385E-4"
"0.005064166666666686","-1.4434278273348571E-4"
"0.00506500000000002","-1.443477128682688E-4"
"0.005065833333333354","-1.4435263512177103E-4"
"0.005066666666666687","-1.4435754949851281E-4"
"0.005067500000000021","-1.4436245600056365E-4"
"0.005068333333333354","-1.443673546202548E-4"
"0.005069166666666688","-1.4437224535850324E-4"
"0.0050700000000000215","-1.4437712822577635E-4"
"0.005070833333333355","-1.443820032108741E-4"
"0.005071666666666689","-1.4438687032145006E-4"
"0.005072500000000022","-1.443917295584567E-4"
"0.005073333333333356","-1.443965809184338E-4"
"0.0050741666666666895","-1.4440142440152437E-4"
"0.005075000000000023","-1.444062600148675E-4"
"0.005075833333333357","-1.4441108775228192E-4"
"0.00507666666666669","-1.444159076156936E-4"
"0.005077500000000024","-1.444207196128857E-4"
"0.005078333333333357","-1.444255237350882E-4"
"0.005079166666666691","-1.4443031998476394E-4"
