"X","Y","Z","FX","FY","FZ","Force"
"-0.1","0.0","-0.1","-4.4225004825429324E-4","-4.207290700964608E-5","-1.0367905750631535E-4","4.561848108503448E-4",,,,,,,
"-0.092","0.0","-0.1","-4.920040621146279E-4","-4.8381748925554876E-5","-1.5114777128428386E-4","5.169665748678498E-4",,,,,,,
"-0.08399999999999999","0.0","-0.1","-5.504013277808184E-4","-5.494949611479314E-5","-2.108592192184381E-4","5.919650995418285E-4",,,,,,,
"-0.07599999999999998","0.0","-0.1","-6.195705333078348E-4","-6.118194430018232E-5","-2.9024818431818854E-4","6.869169415232897E-4",,,,,,,
"-0.06799999999999998","0.0","-0.1","-6.969103628975694E-4","-6.631124633014248E-5","-4.0027764258715237E-4","8.064139299757952E-4",,,,,,,
"-0.05999999999999998","0.0","-0.1","-7.710906956638309E-4","-6.969049114163186E-5","-5.510000226198174E-4","9.502834579334377E-4",,,,,,,
"-0.05199999999999998","0.0","-0.1","-8.225776366795288E-4","-7.116544268031592E-5","-7.439395991055058E-4","0.001111370602325986",,,,,,,
"-0.04399999999999998","0.0","-0.1","-8.305198991548719E-4","-7.115005246956826E-5","-9.671998272743718E-4","0.0012768324630656191",,,,,,,
"-0.035999999999999976","0.0","-0.1","-7.812949829257205E-4","-7.02110645625265E-5","-0.001197740421672775","0.0014317589048582103",,,,,,,
"-0.027999999999999976","0.0","-0.1","-6.730858808982008E-4","-6.84540330293715E-5","-0.0014087278239293339","0.0015627682616482744",,,,,,,
"-0.019999999999999976","0.0","-0.1","-5.150095268125854E-4","-6.524994114113779E-5","-0.0015772479772337572","0.0016604829265050042",,,,,,,
"-0.011999999999999976","0.0","-0.1","-3.224959200835231E-4","-5.968613733158113E-5","-0.00168857603554198","0.0017201322859788292",,,,,,,
"-0.003999999999999976","0.0","-0.1","-1.1269638107956162E-4","-5.1526589482557176E-5","-0.001735998558371775","0.0017404155993328188",,,,,,,
"0.004000000000000024","0.0","-0.1","9.787569447472216E-5","-4.169289066325912E-5","-0.0017189211251636151","0.001722210144911043",,,,,,,
"0.012000000000000025","0.0","-0.1","2.9451130963890996E-4","-3.1595493366863956E-5","-0.0016411780273975405","0.0016676931685171597",,,,,,,
"0.020000000000000025","0.0","-0.1","4.645014283663296E-4","-2.2223755141373566E-5","-0.001509393369990702","0.0015794061598014717",,,,,,,
"0.028000000000000025","0.0","-0.1","5.958880014554884E-4","-1.4140958805270639E-5","-0.0013327584130119522","0.0014599751588464393",,,,,,,
"0.036000000000000025","0.0","-0.1","6.77169936950271E-4","-7.862415337834577E-6","-0.0011256331466452756","0.0013136479444321157",,,,,,,
"0.044000000000000025","0.0","-0.1","7.01228062623065E-4","-3.736431089270301E-6","-9.10029242027147E-4","0.0011488637769865868",,,,,,,
"0.052000000000000025","0.0","-0.1","6.717465076994185E-4","-1.676805844960912E-6","-7.125471150299912E-4","9.79269918572898E-4",,,,,,,
"0.060000000000000026","0.0","-0.1","6.055335721455782E-4","-1.2263720962265303E-6","-5.551119465704096E-4","8.214753095553705E-4",,,,,,,
"0.06800000000000003","0.0","-0.1","5.265857545348114E-4","-1.767343610217258E-6","-4.4593806028680024E-4","6.900408929873556E-4",,,,,,,
"0.07600000000000004","0.0","-0.1","4.554285541207574E-4","-2.7177037231325665E-6","-3.7817256750276876E-4","5.919772332055402E-4",,,,,,,
"0.08400000000000005","0.0","-0.1","4.019649864513286E-4","-3.6841617266497387E-6","-3.369711782095998E-4","5.24536937044867E-4",,,,,,,
"0.09200000000000005","0.0","-0.1","3.661069171928256E-4","-4.486953663837945E-6","-3.083111825904455E-4","4.7865456529728713E-4",,,,,,,
"-0.1","0.0","-0.092","-4.8519553044237113E-4","-4.905390348322588E-5","-7.104584840197408E-5","4.928169039139707E-4",,,,,,,
"-0.092","0.0","-0.092","-5.441197117904405E-4","-5.773095940541908E-5","-1.1779033947033588E-4","5.597085746219359E-4",,,,,,,
"-0.08399999999999999","0.0","-0.092","-6.1761342811921E-4","-6.710304689591311E-5","-1.748700523263383E-4","6.453903475389867E-4",,,,,,,
"-0.07599999999999998","0.0","-0.092","-7.147192378415667E-4","-7.61377370687091E-5","-2.533207330511298E-4","7.620970658258275E-4",,,,,,,
"-0.06799999999999998","0.0","-0.092","-8.379871544443383E-4","-8.322392665572577E-5","-3.751824420422544E-4","9.219059376088791E-4",,,,,,,
"-0.05999999999999998","0.0","-0.092","-9.708588299188957E-4","-8.689476026167734E-5","-5.657904467179798E-4","0.001127047646104526",,,,,,,
