"Y-coordinate","Electric Potential"
"-9.52199999999984","3.732501899196858E-11"
"-9.51999999999984","3.734095669097837E-11"
"-9.517999999999839","3.7356903818925973E-11"
"-9.515999999999838","3.737286769854238E-11"
"-9.513999999999838","3.7388841455649044E-11"
"-9.511999999999837","3.740482170135873E-11"
"-9.509999999999836","3.742081594664959E-11"
"-9.507999999999836","3.743682014517239E-11"
"-9.505999999999835","3.745283194661842E-11"
"-9.503999999999834","3.746885813109877E-11"
"-9.501999999999834","3.7484890223737326E-11"
"-9.499999999999833","3.750092915691299E-11"
"-9.497999999999832","3.751698378198598E-11"
"-9.495999999999832","3.753304848056133E-11"
"-9.493999999999831","3.7549126453248545E-11"
"-9.49199999999983","3.756521542447042E-11"
"-9.48999999999983","3.7581305822591116E-11"
"-9.487999999999829","3.759741207387781E-11"
"-9.485999999999828","3.761352846544976E-11"
"-9.483999999999828","3.76296551832481E-11"
"-9.481999999999827","3.764579210784928E-11"
"-9.479999999999826","3.766193594085206E-11"
"-9.477999999999826","3.767809310934164E-11"
"-9.475999999999825","3.769426573479971E-11"
"-9.473999999999824","3.7710443327965974E-11"
"-9.471999999999824","3.772663771600329E-11"
"-9.469999999999823","3.7742828022866336E-11"
"-9.467999999999822","3.7759042623589295E-11"
"-9.465999999999822","3.77752706462852E-11"
"-9.463999999999821","3.7791492222641596E-11"
"-9.46199999999982","3.780773608572854E-11"
"-9.45999999999982","3.782397940843018E-11"
"-9.457999999999819","3.7840250713590766E-11"
"-9.455999999999818","3.785652331144156E-11"
"-9.453999999999818","3.787280477229493E-11"
"-9.451999999999817","3.7889092784932315E-11"
"-9.449999999999816","3.790539785231752E-11"
"-9.447999999999816","3.7921716015393565E-11"
"-9.445999999999815","3.7938038460339464E-11"
"-9.443999999999814","3.795438180918666E-11"
"-9.441999999999814","3.797072445292083E-11"
"-9.439999999999813","3.798708464247388E-11"
"-9.437999999999812","3.8003450830426204E-11"
"-9.435999999999812","3.801983074774664E-11"
"-9.433999999999811","3.8036215728658953E-11"
"-9.43199999999981","3.805261314905518E-11"
"-9.42999999999981","3.806901902043058E-11"
"-9.427999999999809","3.8085443733651663E-11"
"-9.425999999999808","3.810187246671288E-11"
"-9.423999999999808","3.81183121718813E-11"
"-9.421999999999807","3.8134767840149855E-11"
"-9.419999999999806","3.8151228294491423E-11"
"-9.417999999999806","3.816770384083733E-11"
"-9.415999999999805","3.81841881529246E-11"
"-9.413999999999804","3.820068120693793E-11"
"-9.411999999999804","3.8217186580940223E-11"
"-9.409999999999803","3.8233702648428864E-11"
"-9.407999999999802","3.8250230694665794E-11"
"-9.405999999999802","3.8266764250914505E-11"
"-9.403999999999801","3.828331521843677E-11"
"-9.4019999999998","3.829987088555611E-11"
"-9.3999999999998","3.8316440463515474E-11"
"-9.397999999999799","3.8333026774573E-11"
"-9.395999999999798","3.8349618568398555E-11"
"-9.393999999999798","3.836621249726643E-11"
"-9.391999999999797","3.838283511673677E-11"
"-9.389999999999796","3.839945664448799E-11"
"-9.387999999999796","3.8416088533729397E-11"
"-9.385999999999795","3.843273627158598E-11"
"-9.383999999999794","3.844939160193766E-11"
"-9.381999999999794","3.846606060186406E-11"
"-9.379999999999793","3.848273728090434E-11"
"-9.377999999999792","3.849942493627614E-11"
"-9.375999999999792","3.851612143554928E-11"
"-9.373999999999791","3.853283485631056E-11"
"-9.37199999999979","3.854955489551632E-11"
"-9.36999999999979","3.856628904671685E-11"
"-9.367999999999789","3.8583037217416074E-11"
"-9.365999999999788","3.8599787095308365E-11"
"-9.363999999999788","3.861655464653456E-11"
"-9.361999999999787","3.8633328131183176E-11"
"-9.359999999999786","3.86501146820647E-11"
"-9.357999999999786","3.8666914770557123E-11"
"-9.355999999999785","3.868371672580731E-11"
"-9.353999999999784","3.8700541989908056E-11"
"-9.351999999999784","3.871737012123443E-11"
"-9.349999999999783","3.873421374508901E-11"
"-9.347999999999782","3.875106234041692E-11"
"-9.345999999999782","3.8767927728228244E-11"
"-9.343999999999781","3.8784803938081694E-11"
"-9.34199999999978","3.880168850198986E-11"
"-9.33999999999978","3.881858844463512E-11"
"-9.337999999999779","3.883549278405354E-11"
"-9.335999999999778","3.885240937997381E-11"
"-9.333999999999778","3.8869342280347115E-11"
"-9.331999999999777","3.888627646259476E-11"
"-9.329999999999776","3.890323309875975E-11"
"-9.327999999999776","3.8920198236962984E-11"
"-9.325999999999775","3.8937167982859025E-11"
"-9.323999999999774","3.895415833262824E-11"
"-9.321999999999774","3.897115165401663E-11"
"-9.319999999999773","3.898815802475087E-11"
"-9.317999999999772","3.900517202627451E-11"
"-9.315999999999772","3.902221094176447E-11"
"-9.313999999999771","3.903925028863414E-11"
"-9.31199999999977","3.905630037039657E-11"
"-9.30999999999977","3.907336278382093E-11"
"-9.307999999999769","3.9090435662598434E-11"
"-9.305999999999768","3.910752053339918E-11"
"-9.303999999999768","3.9124616866704755E-11"
"-9.301999999999767","3.914172757284101E-11"
"-9.299999999999766","3.9158848324215526E-11"
"-9.297999999999766","3.9175973097766806E-11"
"-9.295999999999765","3.9193112163907256E-11"
"-9.293999999999764","3.921027076778232E-11"
"-9.291999999999764","3.922743587216806E-11"
"-9.289999999999763","3.924460395269319E-11"
"-9.287999999999762","3.926179272832233E-11"
"-9.285999999999762","3.927899086912666E-11"
"-9.28399999999976","3.929620305276543E-11"
"-9.28199999999976","3.93134222077215E-11"
"-9.27999999999976","3.933065309255884E-11"
"-9.277999999999759","3.934789371858608E-11"
"-9.275999999999758","3.936515328592418E-11"
"-9.273999999999758","3.9382420105618704E-11"
"-9.271999999999757","3.9399694977431733E-11"
"-9.269999999999756","3.941698406584736E-11"
"-9.267999999999756","3.943428780053107E-11"
"-9.265999999999755","3.945159594037535E-11"
"-9.263999999999754","3.9468916854311815E-11"
"-9.261999999999754","3.9486251443200327E-11"
"-9.259999999999753","3.950359576014664E-11"
"-9.257999999999752","3.9520951356840206E-11"
"-9.255999999999752","3.9538318058859844E-11"
"-9.25399999999975","3.955570324987274E-11"
"-9.25199999999975","3.957309382697408E-11"
"-9.24999999999975","3.959049992357187E-11"
"-9.247999999999749","3.960791138123876E-11"
"-9.245999999999748","3.962533972033427E-11"
"-9.243999999999748","3.9642771206153786E-11"
"-9.241999999999747","3.9660221625753875E-11"
"-9.239999999999746","3.9677688634315364E-11"
"-9.237999999999746","3.969514897953632E-11"
"-9.235999999999745","3.971263564707218E-11"
"-9.233999999999744","3.973013348564561E-11"
"-9.231999999999744","3.974764186746685E-11"
"-9.229999999999743","3.976515617562918E-11"
"-9.227999999999742","3.978269315654654E-11"
"-9.225999999999742","3.980022614414306E-11"
"-9.22399999999974","3.981778511868092E-11"
"-9.22199999999974","3.9835346480025954E-11"
"-9.21999999999974","3.9852920383707685E-11"
"-9.217999999999739","3.987051549958379E-11"
"-9.215999999999738","3.988811453931429E-11"
"-9.213999999999738","3.990571727962291E-11"
"-9.211999999999737","3.9923341263461315E-11"
"-9.209999999999736","3.994098050259306E-11"
"-9.207999999999736","3.9958624148273066E-11"
"-9.205999999999735","3.9976279140860746E-11"
"-9.203999999999734","3.9993950578058797E-11"
"-9.201999999999734","4.001162802758411E-11"
"-9.199999999999733","4.002932278874433E-11"
"-9.197999999999732","4.0047027955188806E-11"
"-9.195999999999732","4.006474626489353E-11"
"-9.19399999999973","4.00824737022835E-11"
"-9.19199999999973","4.010020938988563E-11"
"-9.18999999999973","4.011796729675178E-11"
"-9.187999999999729","4.013572520164862E-11"
"-9.185999999999728","4.0153499946914595E-11"
"-9.183999999999727","4.01712917645501E-11"
"-9.181999999999727","4.01890898191258E-11"
"-9.179999999999726","4.020689905972824E-11"
"-9.177999999999725","4.022472049512085E-11"
"-9.175999999999725","4.024256095889206E-11"
"-9.173999999999724","4.026040162927698E-11"
"-9.171999999999723","4.027825399436099E-11"
"-9.169999999999723","4.0296131760890696E-11"
"-9.167999999999722","4.031402198820953E-11"
"-9.165999999999721","4.033190915625984E-11"
"-9.16399999999972","4.034981233911217E-11"
"-9.16199999999972","4.036773303016252E-11"
"-9.15999999999972","4.0385654745945034E-11"
"-9.157999999999719","4.040359871561254E-11"
"-9.155999999999718","4.04215534545591E-11"
"-9.153999999999717","4.043952689935709E-11"
"-9.151999999999717","4.04574913818608E-11"
"-9.149999999999716","4.047548572230533E-11"
"-9.147999999999715","4.0493493521037605E-11"
"-9.145999999999715","4.051150000308068E-11"
"-9.143999999999714","4.052952698649107E-11"
"-9.141999999999713","4.0547560621242495E-11"
"-9.139999999999713","4.056561712756706E-11"
"-9.137999999999712","4.058367740957882E-11"
"-9.135999999999711","4.060175149443517E-11"
"-9.13399999999971","4.061983296792789E-11"
"-9.13199999999971","4.063793665576647E-11"
"-9.12999999999971","4.06560442217879E-11"
"-9.127999999999709","4.067416148978661E-11"
"-9.125999999999708","4.069229280669092E-11"
"-9.123999999999707","4.071044829202167E-11"
"-9.121999999999707","4.072860070911489E-11"
"-9.119999999999706","4.0746770995574524E-11"
"-9.117999999999705","4.076495511027563E-11"
"-9.115999999999705","4.0783151661032213E-11"
"-9.113999999999704","4.080135337401937E-11"
"-9.111999999999703","4.0819576374830356E-11"
"-9.109999999999703","4.0837801396004836E-11"
"-9.107999999999702","4.085604912054529E-11"
"-9.105999999999701","4.087430001768622E-11"
"-9.1039999999997","4.0892572957578203E-11"
"-9.1019999999997","4.0910854259514365E-11"
"-9.0999999999997","4.092914359649833E-11"
"-9.097999999999699","4.094745114456894E-11"
"-9.095999999999698","4.096576629431794E-11"
"-9.093999999999697","4.098409627137838E-11"
"-9.091999999999697","4.100244002144794E-11"
"-9.089999999999696","4.102079491844385E-11"
"-9.087999999999695","4.103916627567191E-11"
"-9.085999999999695","4.1057536631789266E-11"
"-9.083999999999694","4.1075927887726456E-11"
"-9.081999999999693","4.109433443273107E-11"
"-9.079999999999693","4.111274922102977E-11"
"-9.077999999999692","4.113118193679447E-11"
"-9.075999999999691","4.1149620943435873E-11"
"-9.07399999999969","4.116807098562057E-11"
"-9.07199999999969","4.1186534631188914E-11"
"-9.06999999999969","4.120500589579205E-11"
"-9.067999999999689","4.122350213650173E-11"
"-9.065999999999688","4.1242007779680955E-11"
"-9.063999999999687","4.1260526718267055E-11"
"-9.061999999999687","4.12790452029846E-11"
"-9.059999999999686","4.1297593307153056E-11"
"-9.057999999999685","4.131614389668575E-11"
"-9.055999999999685","4.1334706858725595E-11"
"-9.053999999999684","4.135328641216551E-11"
"-9.051999999999683","4.1371874481755324E-11"
"-9.049999999999683","4.139048398344857E-11"
"-9.047999999999682","4.1409091145567336E-11"
"-9.045999999999681","4.142772011297782E-11"
"-9.04399999999968","4.1446361561197E-11"
"-9.04199999999968","4.1465009603249445E-11"
"-9.03999999999968","4.148367496736493E-11"
"-9.037999999999679","4.150235850168104E-11"
"-9.035999999999678","4.152104768534997E-11"
"-9.033999999999677","4.153974789834818E-11"
"-9.031999999999677","4.1558463405556445E-11"
"-9.029999999999676","4.1577188568233756E-11"
"-9.027999999999675","4.159593803611743E-11"
"-9.025999999999675","4.161469049480314E-11"
"-9.023999999999674","4.163345667324512E-11"
"-9.021999999999673","4.165224201213154E-11"
"-9.019999999999673","4.16710280944661E-11"
"-9.017999999999672","4.168983073667146E-11"
"-9.015999999999671","4.1708650328669896E-11"
"-9.01399999999967","4.172747676020549E-11"
"-9.01199999999967","4.1746319595240945E-11"
"-9.00999999999967","4.176518139393325E-11"
"-9.007999999999669","4.1784040194640157E-11"
"-9.005999999999668","4.180292592035075E-11"
"-9.003999999999667","4.1821817575677814E-11"
"-9.001999999999667","4.1840729607530525E-11"
"-8.999999999999666","4.185964526050555E-11"
"-8.997999999999665","4.187858185278852E-11"
"-8.995999999999665","4.189752044400733E-11"
"-8.993999999999664","4.1916487177637505E-11"
"-8.991999999999663","4.1935452061101064E-11"
"-8.989999999999663","4.19544340760643E-11"
"-8.987999999999662","4.197343535539615E-11"
"-8.985999999999661","4.199244336975938E-11"
"-8.98399999999966","4.201146327130334E-11"
"-8.98199999999966","4.203050488985706E-11"
"-8.97999999999966","4.204954982203588E-11"
"-8.977999999999659","4.206861437939459E-11"
"-8.975999999999658","4.208768584344068E-11"
"-8.973999999999657","4.2106771097780866E-11"
"-8.971999999999657","4.212586984735621E-11"
"-8.969999999999656","4.214499268344308E-11"
"-8.967999999999655","4.216411332385755E-11"
"-8.965999999999655","4.218325056989598E-11"
"-8.963999999999654","4.2202403614531306E-11"
"-8.961999999999653","4.2221574782756976E-11"
"-8.959999999999653","4.22407548243011E-11"
"-8.957999999999652","4.2259940812042634E-11"
"-8.955999999999651","4.227914614646563E-11"
"-8.95399999999965","4.229836864001979E-11"
"-8.95199999999965","4.231759179707648E-11"
"-8.94999999999965","4.233683516413525E-11"
"-8.947999999999649","4.2356097662180536E-11"
"-8.945999999999648","4.2375371972124024E-11"
"-8.943999999999647","4.239464794070142E-11"
"-8.941999999999647","4.2413942810254655E-11"
"-8.939999999999646","4.2433255437842273E-11"
"-8.937999999999645","4.245257765332016E-11"
"-8.935999999999645","4.247191810767944E-11"
"-8.933999999999644","4.2491265947501755E-11"
"-8.931999999999643","4.2510627639748204E-11"
"-8.929999999999643","4.252999754808581E-11"
"-8.927999999999642","4.2549392206447694E-11"
"-8.925999999999641","4.2568787787168515E-11"
"-8.92399999999964","4.258820682171336E-11"
"-8.92199999999964","4.2607631769446797E-11"
"-8.91999999999964","4.2627080246909206E-11"
"-8.917999999999639","4.2646532136166043E-11"
"-8.915999999999638","4.266600118325817E-11"
"-8.913999999999637","4.2685485967480404E-11"
"-8.911999999999637","4.2704979316003554E-11"
"-8.909999999999636","4.272448772881792E-11"
"-8.907999999999635","4.274401055629793E-11"
"-8.905999999999635","4.27635501261002E-11"
"-8.903999999999634","4.278309232916861E-11"
"-8.901999999999633","4.280266122473014E-11"
"-8.899999999999633","4.2822229744511653E-11"
"-8.897999999999632","4.284182190837444E-11"
"-8.895999999999631","4.286142571730576E-11"
"-8.89399999999963","4.288104057417782E-11"
"-8.89199999999963","4.290066680319119E-11"
"-8.88999999999963","4.2920314952419996E-11"
"-8.887999999999629","4.293996768279171E-11"
"-8.885999999999628","4.295963961941205E-11"
"-8.883999999999627","4.297932352587291E-11"
"-8.881999999999627","4.2999018323434194E-11"
"-8.879999999999626","4.301873236437519E-11"
"-8.877999999999625","4.303845393418132E-11"
"-8.875999999999625","4.3058190854399217E-11"
"-8.873999999999624","4.307794448782837E-11"
"-8.871999999999623","4.3097705697549215E-11"
"-8.869999999999623","4.3117489992783134E-11"
"-8.867999999999622","4.313727868130057E-11"
"-8.865999999999621","4.315708970173031E-11"
"-8.86399999999962","4.317690345112622E-11"
"-8.86199999999962","4.3196735660700283E-11"
"-8.85999999999962","4.321658497472415E-11"
"-8.857999999999619","4.323644498395878E-11"
"-8.855999999999618","4.325631767246308E-11"
"-8.853999999999617","4.327620818740705E-11"
"-8.851999999999617","4.3296106223849106E-11"
"-8.849999999999616","4.331602241611486E-11"
"-8.847999999999615","4.333594503835346E-11"
"-8.845999999999615","4.3355887855043775E-11"
"-8.843999999999614","4.337584866495241E-11"
"-8.841999999999613","4.3395823200596655E-11"
"-8.839999999999613","4.341580282712755E-11"
"-8.837999999999612","4.3435799566638493E-11"
"-8.835999999999611","4.345581778791404E-11"
"-8.83399999999961","4.3475843320808804E-11"
"-8.83199999999961","4.3495882430955664E-11"
"-8.82999999999961","4.351593302228003E-11"
"-8.827999999999609","4.353599791007096E-11"
"-8.825999999999608","4.3556078951178464E-11"
"-8.823999999999607","4.357617118785311E-11"
"-8.821999999999607","4.359628471005576E-11"
"-8.819999999999606","4.361639902768394E-11"
"-8.817999999999605","4.3636534044844505E-11"
"-8.815999999999605","4.365669397269603E-11"
"-8.813999999999604","4.367685737462506E-11"
"-8.811999999999603","4.369703096164357E-11"
"-8.809999999999603","4.371721819047267E-11"
"-8.807999999999602","4.3737428250039914E-11"
"-8.805999999999601","4.37576512591205E-11"
"-8.8039999999996","4.377788315446797E-11"
"-8.8019999999996","4.379813461301836E-11"
"-8.7999999999996","4.381839768717934E-11"
"-8.797999999999599","4.383867436497906E-11"
"-8.795999999999598","4.385896724845027E-11"
"-8.793999999999597","4.3879273371800096E-11"
"-8.791999999999597","4.389959350592449E-11"
"-8.789999999999596","4.3919923189002016E-11"
"-8.787999999999595","4.3940268683482007E-11"
"-8.785999999999595","4.396063199493268E-11"
"-8.783999999999594","4.3981006076335845E-11"
"-8.781999999999593","4.400139638595037E-11"
"-8.779999999999593","4.402179858607203E-11"
"-8.777999999999592","4.40422166332477E-11"
"-8.775999999999591","4.406264430809767E-11"
"-8.77399999999959","4.408309524329006E-11"
"-8.77199999999959","4.410355436459528E-11"
"-8.76999999999959","4.4124028170554714E-11"
"-8.767999999999589","4.4144515595886914E-11"
"-8.765999999999588","4.4165016280188756E-11"
"-8.763999999999587","4.418554268664721E-11"
"-8.761999999999587","4.420606977776038E-11"
"-8.759999999999586","4.422661797615399E-11"
"-8.757999999999585","4.4247176129381524E-11"
"-8.755999999999585","4.4267752680004154E-11"
"-8.753999999999584","4.428834559936281E-11"
