"X-coordinate","Z-coordinate","Electric Potential"
"-0.2","-0.2","9.00015993178887"
"-0.192","-0.2","9.431047564589194"
"-0.184","-0.2","9.878816617117918"
"-0.176","-0.2","10.343107496481839"
"-0.16799999999999998","-0.2","10.82333663137884"
"-0.15999999999999998","-0.2","11.318663719604993"
"-0.15199999999999997","-0.2","11.827958140929356"
"-0.14399999999999996","-0.2","12.349765494767073"
"-0.13599999999999995","-0.2","12.88227550515433"
"-0.12799999999999995","-0.2","13.42329286289924"
"-0.11999999999999994","-0.2","13.970212949745957"
"-0.11199999999999993","-0.2","14.520004784372361"
"-0.10399999999999993","-0.2","15.069203932944424"
"-0.09599999999999992","-0.2","15.613918455381906"
"-0.08799999999999991","-0.2","16.14985114699169"
"-0.0799999999999999","-0.2","16.672341236101538"
"-0.0719999999999999","-0.2","17.17642821046992"
"-0.06399999999999989","-0.2","17.65693941624788"
"-0.05599999999999989","-0.2","18.108601504692068"
"-0.04799999999999989","-0.2","18.526173671331257"
"-0.03999999999999989","-0.2","18.9045981729958"
"-0.03199999999999989","-0.2","19.239161092548446"
"-0.02399999999999989","-0.2","19.525654115700164"
"-0.01599999999999989","-0.2","19.760526642321686"
"-0.00799999999999989","-0.2","19.94101715850626"
"1.1102230246251565E-16","-0.2","20.06525368223764"
"0.008000000000000111","-0.2","20.132315243577132"
"0.01600000000000011","-0.2","20.142249549140317"
"0.02400000000000011","-0.2","20.096045838187163"
"0.03200000000000011","-0.2","19.995565923818223"
"0.04000000000000011","-0.2","19.843440023064442"
"0.04800000000000011","-0.2","19.64293670300165"
"0.05600000000000011","-0.2","19.397817802418377"
"0.06400000000000011","-0.2","19.11218938552099"
"0.07200000000000012","-0.2","18.7903587196722"
"0.08000000000000013","-0.2","18.436705238353873"
"0.08800000000000013","-0.2","18.05557084468742"
"0.09600000000000014","-0.2","17.651172169182548"
"0.10400000000000015","-0.2","17.22753493894403"
"0.11200000000000015","-0.2","16.788448705295234"
"0.12000000000000016","-0.2","16.337438951570714"
"0.12800000000000017","-0.2","15.87775306713053"
"0.13600000000000018","-0.2","15.412356675410292"
"0.14400000000000018","-0.2","14.943937216554502"
"0.1520000000000002","-0.2","14.474912269257986"
"0.1600000000000002","-0.2","14.007440757757545"
"0.1680000000000002","-0.2","13.543435769849495"
"0.1760000000000002","-0.2","13.084578190677316"
"0.18400000000000022","-0.2","12.632330696359531"
"0.19200000000000023","-0.2","12.187951869006513"
"-0.2","-0.192","9.179415987662503"
"-0.192","-0.192","9.636248556640833"
"-0.184","-0.192","10.112465397189677"
"-0.176","-0.192","10.60784299572461"
"-0.16799999999999998","-0.192","11.12191683634385"
"-0.15999999999999998","-0.192","11.653941552138324"
"-0.15199999999999997","-0.192","12.202849160434639"
"-0.14399999999999996","-0.192","12.767206358808158"
"-0.13599999999999995","-0.192","13.345172198025788"
"-0.12799999999999995","-0.192","13.934457865032465"
