"Y-coordinate","Electric Potential"
"-0.9898000000000011","-8.033778474149023E-9"
"-0.9896000000000011","-8.036046597394518E-9"
"-0.9894000000000012","-8.038315665527205E-9"
"-0.9892000000000012","-8.04058542363676E-9"
"-0.9890000000000012","-8.042856006167009E-9"
"-0.9888000000000012","-8.045127372669391E-9"
"-0.9886000000000013","-8.047399443375474E-9"
"-0.9884000000000013","-8.049672433404166E-9"
"-0.9882000000000013","-8.051946146815558E-9"
"-0.9880000000000013","-8.054220642758737E-9"
"-0.9878000000000013","-8.056495872464256E-9"
"-0.9876000000000014","-8.058771981445688E-9"
"-0.9874000000000014","-8.061048806505738E-9"
"-0.9872000000000014","-8.06332652282619E-9"
"-0.9870000000000014","-8.065604804335681E-9"
"-0.9868000000000015","-8.067884150390798E-9"
"-0.9866000000000015","-8.070164008125544E-9"
"-0.9864000000000015","-8.072444726296904E-9"
"-0.9862000000000015","-8.074726281505158E-9"
"-0.9860000000000015","-8.077008667951906E-9"
"-0.9858000000000016","-8.07929183535045E-9"
"-0.9856000000000016","-8.081575769281994E-9"
"-0.9854000000000016","-8.083860354295811E-9"
"-0.9852000000000016","-8.086145952312375E-9"
"-0.9850000000000017","-8.088432046124267E-9"
"-0.9848000000000017","-8.09071917857403E-9"
"-0.9846000000000017","-8.093006935210998E-9"
"-0.9844000000000017","-8.09529570555701E-9"
"-0.9842000000000017","-8.097585035888653E-9"
"-0.9840000000000018","-8.099875070929068E-9"
"-0.9838000000000018","-8.102166166157641E-9"
"-0.9836000000000018","-8.104457965114614E-9"
"-0.9834000000000018","-8.106750474754538E-9"
"-0.9832000000000019","-8.109043761601703E-9"
"-0.9830000000000019","-8.111337958369898E-9"
"-0.9828000000000019","-8.113632868536947E-9"
"-0.9826000000000019","-8.115928539170303E-9"
"-0.9824000000000019","-8.118225020327687E-9"
"-0.982200000000002","-8.12052231762044E-9"
"-0.982000000000002","-8.1228202413332E-9"
"-0.981800000000002","-8.125119225416833E-9"
"-0.981600000000002","-8.127418922906258E-9"
"-0.981400000000002","-8.129719295475273E-9"
"-0.9812000000000021","-8.132020572599721E-9"
"-0.9810000000000021","-8.134322357765343E-9"
"-0.9808000000000021","-8.13662526183454E-9"
"-0.9806000000000021","-8.138928806536697E-9"
"-0.9804000000000022","-8.14123336422165E-9"
"-0.9802000000000022","-8.143538422016037E-9"
"-0.9800000000000022","-8.145844212044817E-9"
"-0.9798000000000022","-8.148150965906479E-9"
"-0.9796000000000022","-8.150458551009524E-9"
"-0.9794000000000023","-8.152766799508346E-9"
"-0.9792000000000023","-8.155075974465019E-9"
"-0.9790000000000023","-8.157385924699989E-9"
"-0.9788000000000023","-8.159696505048641E-9"
"-0.9786000000000024","-8.162008052111159E-9"
"-0.9784000000000024","-8.164320238289673E-9"
"-0.9782000000000024","-8.166633378186836E-9"
"-0.9780000000000024","-8.168947149684861E-9"
"-0.9778000000000024","-8.171261802033873E-9"
"-0.9776000000000025","-8.173577280995325E-9"
"-0.9774000000000025","-8.175893413033624E-9"
"-0.9772000000000025","-8.178210484960976E-9"
"-0.9770000000000025","-8.180528229194482E-9"
"-0.9768000000000026","-8.182846889901128E-9"
"-0.9766000000000026","-8.185166386309264E-9"
"-0.9764000000000026","-8.187486420118308E-9"
"-0.9762000000000026","-8.189807316536632E-9"
"-0.9760000000000026","-8.192129259333466E-9"
"-0.9758000000000027","-8.194451683473293E-9"
"-0.9756000000000027","-8.196774952206487E-9"
"-0.9754000000000027","-8.199099105453694E-9"
"-0.9752000000000027","-8.201424024117646E-9"
"-0.9750000000000028","-8.20374989691714E-9"
"-0.9748000000000028","-8.206076262452017E-9"
"-0.9746000000000028","-8.208403571629757E-9"
"-0.9744000000000028","-8.210731610108286E-9"
"-0.9742000000000028","-8.213060570383342E-9"
"-0.9740000000000029","-8.215390204371365E-9"
"-0.9738000000000029","-8.217720561036368E-9"
"-0.9736000000000029","-8.220051934662329E-9"
"-0.9734000000000029","-8.222384043979283E-9"
"-0.973200000000003","-8.224716904826433E-9"
"-0.973000000000003","-8.227050481142755E-9"
"-0.972800000000003","-8.22938500573927E-9"
"-0.972600000000003","-8.231720198876564E-9"
"-0.972400000000003","-8.234056246226218E-9"
"-0.9722000000000031","-8.236393070538526E-9"
"-0.9720000000000031","-8.238730654325201E-9"
"-0.9718000000000031","-8.241069087628796E-9"
"-0.9716000000000031","-8.243408303708763E-9"
"-0.9714000000000031","-8.245748269507648E-9"
"-0.9712000000000032","-8.248089118837284E-9"
"-0.9710000000000032","-8.250430685698894E-9"
"-0.9708000000000032","-8.252773048998498E-9"
"-0.9706000000000032","-8.255116304367437E-9"
"-0.9704000000000033","-8.257460104531569E-9"
"-0.9702000000000033","-8.259804952340515E-9"
"-0.9700000000000033","-8.26215047653641E-9"
"-0.9698000000000033","-8.264496948967683E-9"
"-0.9696000000000033","-8.266844085915899E-9"
"-0.9694000000000034","-8.269192001765544E-9"
"-0.9692000000000034","-8.27154077652906E-9"
"-0.9690000000000034","-8.273890309361868E-9"
"-0.9688000000000034","-8.276240611397318E-9"
"-0.9686000000000035","-8.278591788410768E-9"
"-0.9684000000000035","-8.280943703629604E-9"
"-0.9682000000000035","-8.283296470191958E-9"
"-0.9680000000000035","-8.285649903583561E-9"
"-0.9678000000000035","-8.288004384649757E-9"
"-0.9676000000000036","-8.290359349835558E-9"
"-0.9674000000000036","-8.292715370763866E-9"
"-0.9672000000000036","-8.295071970969847E-9"
"-0.9670000000000036","-8.297429548844664E-9"
"-0.9668000000000037","-8.299787922580411E-9"
"-0.9666000000000037","-8.302146942480088E-9"
"-0.9664000000000037","-8.30450675151512E-9"
"-0.9662000000000037","-8.306867548053943E-9"
"-0.9660000000000037","-8.309228994284422E-9"
"-0.9658000000000038","-8.311591380866529E-9"
"-0.9656000000000038","-8.313954438408115E-9"
"-0.9654000000000038","-8.31631831661283E-9"
"-0.9652000000000038","-8.318683104013196E-9"
"-0.9650000000000039","-8.321048396010853E-9"
"-0.9648000000000039","-8.32341486629622E-9"
"-0.9646000000000039","-8.325781833874505E-9"
"-0.9644000000000039","-8.328149784583497E-9"
"-0.9642000000000039","-8.330518386229922E-9"
"-0.964000000000004","-8.332887860726783E-9"
"-0.963800000000004","-8.335258174667666E-9"
"-0.963600000000004","-8.337629225576836E-9"
"-0.963400000000004","-8.34000114544328E-9"
"-0.963200000000004","-8.342373679761431E-9"
"-0.9630000000000041","-8.344747329737893E-9"
"-0.9628000000000041","-8.347121623552682E-9"
"-0.9626000000000041","-8.349496572588937E-9"
"-0.9624000000000041","-8.351872616059915E-9"
"-0.9622000000000042","-8.354249181072076E-9"
"-0.9620000000000042","-8.356626607948188E-9"
"-0.9618000000000042","-8.359004922321934E-9"
"-0.9616000000000042","-8.361384046346595E-9"
"-0.9614000000000043","-8.363763847605295E-9"
"-0.9612000000000043","-8.366144466114465E-9"
"-0.9610000000000043","-8.368525948679044E-9"
"-0.9608000000000043","-8.37090823492759E-9"
"-0.9606000000000043","-8.373291338563064E-9"
"-0.9604000000000044","-8.375675274951104E-9"
"-0.9602000000000044","-8.378059925954284E-9"
"-0.9600000000000044","-8.380445318337283E-9"
"-0.9598000000000044","-8.382831619353906E-9"
"-0.9596000000000044","-8.38521869349582E-9"
"-0.9594000000000045","-8.387606637697677E-9"
"-0.9592000000000045","-8.389995323057315E-9"
"-0.9590000000000045","-8.392384819278085E-9"
"-0.9588000000000045","-8.394775025679911E-9"
"-0.9586000000000046","-8.397166265107974E-9"
"-0.9584000000000046","-8.399558032855123E-9"
"-0.9582000000000046","-8.401950651903579E-9"
"-0.9580000000000046","-8.404344229259151E-9"
"-0.9578000000000046","-8.406738471280557E-9"
"-0.9576000000000047","-8.409133666487491E-9"
"-0.9574000000000047","-8.411529530682172E-9"
"-0.9572000000000047","-8.413926212603774E-9"
"-0.9570000000000047","-8.416323694267324E-9"
"-0.9568000000000048","-8.418722015245086E-9"
"-0.9566000000000048","-8.421121019455351E-9"
"-0.9564000000000048","-8.423521024382617E-9"
"-0.9562000000000048","-8.425921690366177E-9"
"-0.9560000000000048","-8.428323147077223E-9"
"-0.9558000000000049","-8.43072547175563E-9"
"-0.9556000000000049","-8.433128576478029E-9"
"-0.9554000000000049","-8.435532429729945E-9"
"-0.9552000000000049","-8.437937251323998E-9"
"-0.955000000000005","-8.440342704278087E-9"
"-0.954800000000005","-8.442749069495868E-9"
"-0.954600000000005","-8.445156266982243E-9"
"-0.954400000000005","-8.447564120222049E-9"
"-0.954200000000005","-8.44997291309649E-9"
"-0.9540000000000051","-8.452382386534078E-9"
"-0.9538000000000051","-8.454792782999225E-9"
"-0.9536000000000051","-8.45720389328417E-9"
"-0.9534000000000051","-8.459615840201252E-9"
"-0.9532000000000052","-8.462028604611367E-9"
"-0.9530000000000052","-8.464442098515107E-9"
"-0.9528000000000052","-8.466856505506505E-9"
"-0.9526000000000052","-8.469271714096804E-9"
"-0.9524000000000052","-8.471687561503005E-9"
"-0.9522000000000053","-8.474104327289605E-9"
"-0.9520000000000053","-8.476521987910014E-9"
"-0.9518000000000053","-8.478940385857493E-9"
"-0.9516000000000053","-8.481359466276247E-9"
"-0.9514000000000054","-8.483779555065332E-9"
"-0.9512000000000054","-8.486200226669066E-9"
"-0.9510000000000054","-8.488621985569964E-9"
"-0.9508000000000054","-8.491044324483167E-9"
"-0.9506000000000054","-8.493467524002405E-9"
"-0.9504000000000055","-8.495891527944284E-9"
"-0.9502000000000055","-8.498316289079452E-9"
"-0.9500000000000055","-8.500741971198458E-9"
"-0.9498000000000055","-8.503168413069957E-9"
"-0.9496000000000056","-8.505595606474252E-9"
"-0.9494000000000056","-8.508023632165067E-9"
"-0.9492000000000056","-8.510452499553233E-9"
"-0.9490000000000056","-8.512882219221633E-9"
"-0.9488000000000056","-8.515312654593964E-9"
"-0.9486000000000057","-8.517743876532904E-9"
"-0.9484000000000057","-8.520175923293245E-9"
"-0.9482000000000057","-8.5226087915401E-9"
"-0.9480000000000057","-8.525042429189083E-9"
"-0.9478000000000057","-8.527476995718956E-9"
"-0.9476000000000058","-8.529912239490672E-9"
"-0.9474000000000058","-8.532348286688181E-9"
"-0.9472000000000058","-8.534785160101758E-9"
"-0.9470000000000058","-8.537222888294061E-9"
"-0.9468000000000059","-8.539661451781368E-9"
"-0.9466000000000059","-8.542100603160102E-9"
"-0.9464000000000059","-8.544540771348296E-9"
"-0.9462000000000059","-8.546981679361764E-9"
"-0.946000000000006","-8.549423378658388E-9"
"-0.945800000000006","-8.551865950954339E-9"
"-0.945600000000006","-8.554309258303797E-9"
"-0.945400000000006","-8.556753409631108E-9"
"-0.945200000000006","-8.559198335677576E-9"
"-0.9450000000000061","-8.561644206593023E-9"
"-0.9448000000000061","-8.564090710958195E-9"
"-0.9446000000000061","-8.566538178651461E-9"
"-0.9444000000000061","-8.568986102659436E-9"
"-0.9442000000000061","-8.571435333627436E-9"
"-0.9440000000000062","-8.573885009535385E-9"
"-0.9438000000000062","-8.576335585617589E-9"
"-0.9436000000000062","-8.578786955011637E-9"
"-0.9434000000000062","-8.58123922270737E-9"
"-0.9432000000000063","-8.583692295313764E-9"
"-0.9430000000000063","-8.586146071269246E-9"
"-0.9428000000000063","-8.588600731692487E-9"
"-0.9426000000000063","-8.591056135812765E-9"
"-0.9424000000000063","-8.593512308782394E-9"
"-0.9422000000000064","-8.595969457630977E-9"
"-0.9420000000000064","-8.598427241469951E-9"
"-0.9418000000000064","-8.600885968232483E-9"
"-0.9416000000000064","-8.603345293772023E-9"
"-0.9414000000000065","-8.605805784456316E-9"
"-0.9412000000000065","-8.608266763744893E-9"
"-0.9410000000000065","-8.610728664506194E-9"
"-0.9408000000000065","-8.613191417817471E-9"
"-0.9406000000000065","-8.615654789505124E-9"
"-0.9404000000000066","-8.618119034161462E-9"
"-0.9402000000000066","-8.62058425243244E-9"
"-0.9400000000000066","-8.623050204677098E-9"
"-0.9398000000000066","-8.625516901014296E-9"
"-0.9396000000000067","-8.62798447511565E-9"
"-0.9394000000000067","-8.63045281706719E-9"
"-0.9392000000000067","-8.632922042550636E-9"
"-0.9390000000000067","-8.635391890763594E-9"
"-0.9388000000000067","-8.63786269024123E-9"
"-0.9386000000000068","-8.640334297785165E-9"
"-0.9384000000000068","-8.642806643311297E-9"
"-0.9382000000000068","-8.645279826077275E-9"
"-0.9380000000000068","-8.647753867040132E-9"
"-0.9378000000000069","-8.65022857265639E-9"
"-0.9376000000000069","-8.65270427791792E-9"
"-0.9374000000000069","-8.655180709897904E-9"
"-0.9372000000000069","-8.657658000437023E-9"
"-0.9370000000000069","-8.660135897041913E-9"
"-0.936800000000007","-8.662614823344803E-9"
"-0.936600000000007","-8.665094491797123E-9"
"-0.936400000000007","-8.667574942296392E-9"
"-0.936200000000007","-8.67005629634152E-9"
"-0.936000000000007","-8.672538302998028E-9"
"-0.9358000000000071","-8.675021262753907E-9"
"-0.9356000000000071","-8.677504876974942E-9"
"-0.9354000000000071","-8.679989485702022E-9"
"-0.9352000000000071","-8.682474675871921E-9"
"-0.9350000000000072","-8.684960792603755E-9"
"-0.9348000000000072","-8.687447667525729E-9"
"-0.9346000000000072","-8.689935566266934E-9"
"-0.9344000000000072","-8.692424015090293E-9"
"-0.9342000000000072","-8.694913350680415E-9"
"-0.9340000000000073","-8.697403422213348E-9"
"-0.9338000000000073","-8.699894587555944E-9"
"-0.9336000000000073","-8.70238623920469E-9"
"-0.9334000000000073","-8.704878804265183E-9"
"-0.9332000000000074","-8.707372283611697E-9"
"-0.9330000000000074","-8.709866444000702E-9"
"-0.9328000000000074","-8.712361484910239E-9"
"-0.9326000000000074","-8.714857327059313E-9"
"-0.9324000000000074","-8.717353840643453E-9"
"-0.9322000000000075","-8.719851385926526E-9"
"-0.9320000000000075","-8.722349563707284E-9"
"-0.9318000000000075","-8.724848657751864E-9"
"-0.9316000000000075","-8.727348489158788E-9"
"-0.9314000000000076","-8.729849105100453E-9"
"-0.9312000000000076","-8.732350560927615E-9"
"-0.9310000000000076","-8.734852790362014E-9"
"-0.9308000000000076","-8.737356014797126E-9"
"-0.9306000000000076","-8.73985989158602E-9"
"-0.9304000000000077","-8.742364588582115E-9"
"-0.9302000000000077","-8.744870049330256E-9"
"-0.9300000000000077","-8.74737647780675E-9"
"-0.9298000000000077","-8.749883605953115E-9"
"-0.9296000000000078","-8.752391458052886E-9"
"-0.9294000000000078","-8.754900278377702E-9"
"-0.9292000000000078","-8.757409807490063E-9"
"-0.9290000000000078","-8.759920244720272E-9"
"-0.9288000000000078","-8.76243137297393E-9"
"-0.9286000000000079","-8.764943256729867E-9"
"-0.9284000000000079","-8.767456050479982E-9"
"-0.9282000000000079","-8.769969715991743E-9"
"-0.9280000000000079","-8.77248409807014E-9"
"-0.927800000000008","-8.77499931627097E-9"
"-0.927600000000008","-8.777515507276645E-9"
"-0.927400000000008","-8.780032080039808E-9"
"-0.927200000000008","-8.782549848946421E-9"
"-0.927000000000008","-8.78506825779531E-9"
"-0.9268000000000081","-8.787587419565303E-9"
"-0.9266000000000081","-8.790107554406121E-9"
"-0.9264000000000081","-8.792628359468898E-9"
"-0.9262000000000081","-8.795150108541418E-9"
"-0.9260000000000081","-8.79767257973814E-9"
"-0.9258000000000082","-8.800195880480328E-9"
"-0.9256000000000082","-8.802720003355769E-9"
"-0.9254000000000082","-8.805244972827534E-9"
"-0.9252000000000082","-8.80777064278793E-9"
"-0.9250000000000083","-8.810297193873101E-9"
"-0.9248000000000083","-8.812824535192824E-9"
"-0.9246000000000083","-8.815352621828026E-9"
"-0.9244000000000083","-8.817881514775206E-9"
"-0.9242000000000083","-8.820411350643917E-9"
"-0.9240000000000084","-8.822941899451219E-9"
"-0.9238000000000084","-8.825473255581807E-9"
"-0.9236000000000084","-8.828005449007463E-9"
"-0.9234000000000084","-8.830538453316798E-9"
"-0.9232000000000085","-8.833072359785131E-9"
"-0.9230000000000085","-8.835606860976859E-9"
"-0.9228000000000085","-8.838142245375242E-9"
"-0.9226000000000085","-8.840678479569247E-9"
"-0.9224000000000085","-8.843215518033243E-9"
"-0.9222000000000086","-8.845753403152254E-9"
"-0.9220000000000086","-8.848292062329227E-9"
"-0.9218000000000086","-8.850831406663021E-9"
"-0.9216000000000086","-8.853371651073927E-9"
"-0.9214000000000087","-8.855912759959742E-9"
"-0.9212000000000087","-8.858454587174899E-9"
"-0.9210000000000087","-8.860997298216274E-9"
"-0.9208000000000087","-8.863540801574376E-9"
"-0.9206000000000087","-8.866085286337778E-9"
"-0.9204000000000088","-8.868630281734804E-9"
"-0.9202000000000088","-8.871176190295524E-9"
"-0.9200000000000088","-8.873722881620763E-9"
"-0.9198000000000088","-8.876270457534896E-9"
"-0.9196000000000089","-8.878818768069738E-9"
"-0.9194000000000089","-8.88136790087516E-9"
"-0.9192000000000089","-8.88391770512143E-9"
"-0.9190000000000089","-8.886468664706986E-9"
"-0.9188000000000089","-8.889020203533496E-9"
"-0.918600000000009","-8.891572481834591E-9"
"-0.918400000000009","-8.894125689301635E-9"
"-0.918200000000009","-8.896679816961511E-9"
"-0.918000000000009","-8.899234399213577E-9"
"-0.917800000000009","-8.901790109088207E-9"
"-0.9176000000000091","-8.904346520927955E-9"
"-0.9174000000000091","-8.906903745635836E-9"
"-0.9172000000000091","-8.909461719976483E-9"
"-0.9170000000000091","-8.912020560755674E-9"
"-0.9168000000000092","-8.914580178160128E-9"
"-0.9166000000000092","-8.917140663236472E-9"
"-0.9164000000000092","-8.919701957922966E-9"
"-0.9162000000000092","-8.922263901993502E-9"
"-0.9160000000000093","-8.924826826488962E-9"
"-0.9158000000000093","-8.92739037714712E-9"
"-0.9156000000000093","-8.929954899691908E-9"
"-0.9154000000000093","-8.932520212548441E-9"
"-0.9152000000000093","-8.93508630989288E-9"
"-0.9150000000000094","-8.937653156850713E-9"
"-0.9148000000000094","-8.940220770288346E-9"
"-0.9146000000000094","-8.94278935515697E-9"
"-0.9144000000000094","-8.945358808287561E-9"
"-0.9142000000000094","-8.947928703521351E-9"
"-0.9140000000000095","-8.950499741995448E-9"
"-0.9138000000000095","-8.95307146434763E-9"
"-0.9136000000000095","-8.955643934403631E-9"
"-0.9134000000000095","-8.958217281592948E-9"
"-0.9132000000000096","-8.960791489791607E-9"
"-0.9130000000000096","-8.963366492265716E-9"
"-0.9128000000000096","-8.965942138799319E-9"
"-0.9126000000000096","-8.968518674786676E-9"
"-0.9124000000000096","-8.97109606999494E-9"
"-0.9122000000000097","-8.973674216836611E-9"
"-0.9120000000000097","-8.976253317543507E-9"
"-0.9118000000000097","-8.978832913979525E-9"
"-0.9116000000000097","-8.98141358790088E-9"
"-0.9114000000000098","-8.983995001443686E-9"
"-0.9112000000000098","-8.986577116293884E-9"
"-0.9110000000000098","-8.989160169312926E-9"
"-0.9108000000000098","-8.991743886567899E-9"
"-0.9106000000000098","-8.994328592747351E-9"
"-0.9104000000000099","-8.99691388777085E-9"
"-0.9102000000000099","-8.999500177448705E-9"
"-0.9100000000000099","-9.002087185506497E-9"
"-0.9098000000000099","-9.004674991882366E-9"
"-0.90960000000001","-9.007263647553694E-9"
"-0.90940000000001","-9.009853062053808E-9"
"-0.90920000000001","-9.012443327793648E-9"
"-0.90900000000001","-9.015034349329795E-9"
"-0.90880000000001","-9.017626312045872E-9"
"-0.9086000000000101","-9.02021882597048E-9"
"-0.9084000000000101","-9.022812261911338E-9"
"-0.9082000000000101","-9.025406581402025E-9"
"-0.9080000000000101","-9.028001580398295E-9"
"-0.9078000000000102","-9.030597481605312E-9"
"-0.9076000000000102","-9.033194107584204E-9"
"-0.9074000000000102","-9.035791605755806E-9"
"-0.9072000000000102","-9.038389957993188E-9"
"-0.9070000000000102","-9.040988975219053E-9"
"-0.9068000000000103","-9.043588842305009E-9"
"-0.9066000000000103","-9.046189512993692E-9"
"-0.9064000000000103","-9.04879097980755E-9"
"-0.9062000000000103","-9.051393285362315E-9"
"-0.9060000000000104","-9.053996370473922E-9"
"-0.9058000000000104","-9.05660030944344E-9"
"-0.9056000000000104","-9.059204931808805E-9"
"-0.9054000000000104","-9.061810408433366E-9"
"-0.9052000000000104","-9.06441681008295E-9"
"-0.9050000000000105","-9.067023885473541E-9"
"-0.9048000000000105","-9.069631768862782E-9"
"-0.9046000000000105","-9.072240462658962E-9"
"-0.9044000000000105","-9.07484996898993E-9"
"-0.9042000000000106","-9.07746024727992E-9"
"-0.9040000000000106","-9.080071394799238E-9"
"-0.9038000000000106","-9.082683227382862E-9"
"-0.9036000000000106","-9.085295917110423E-9"
"-0.9034000000000106","-9.087909469755455E-9"
"-0.9032000000000107","-9.090523879771376E-9"
"-0.9030000000000107","-9.093138949288757E-9"
"-0.9028000000000107","-9.095754793544084E-9"
"-0.9026000000000107","-9.09837139578602E-9"
"-0.9024000000000107","-9.100989024616286E-9"
"-0.9022000000000108","-9.103607308236954E-9"
"-0.9020000000000108","-9.106226452267063E-9"
"-0.9018000000000108","-9.10884648235706E-9"
"-0.9016000000000108","-9.111467160326566E-9"
"-0.9014000000000109","-9.114088611409223E-9"
"-0.9012000000000109","-9.116710901609207E-9"
"-0.9010000000000109","-9.119334040782584E-9"
"-0.9008000000000109","-9.121957901806376E-9"
"-0.900600000000011","-9.124582595650095E-9"
"-0.900400000000011","-9.127208127403243E-9"
"-0.900200000000011","-9.129834527368339E-9"
"-0.900000000000011","-9.132461699879639E-9"
"-0.899800000000011","-9.135089442383255E-9"
"-0.8996000000000111","-9.137718173522531E-9"
"-0.8994000000000111","-9.140347705712555E-9"
"-0.8992000000000111","-9.142978047400553E-9"
"-0.8990000000000111","-9.14560914514824E-9"
"-0.8988000000000111","-9.148240949554459E-9"
"-0.8986000000000112","-9.150873747357696E-9"
"-0.8984000000000112","-9.153507201152592E-9"
"-0.8982000000000112","-9.156141532155973E-9"
"-0.8980000000000112","-9.158776523093319E-9"
"-0.8978000000000113","-9.161412592876269E-9"
"-0.8976000000000113","-9.164049148582294E-9"
"-0.8974000000000113","-9.166686591601789E-9"
"-0.8972000000000113","-9.169324804319752E-9"
"-0.8970000000000113","-9.171963998370156E-9"
"-0.8968000000000114","-9.17460388474327E-9"
"-0.8966000000000114","-9.177244561609112E-9"
"-0.8964000000000114","-9.179885847842944E-9"
"-0.8962000000000114","-9.182528223660514E-9"
"-0.8960000000000115","-9.185171242807E-9"
"-0.8958000000000115","-9.187815208351277E-9"
"-0.8956000000000115","-9.190459874692956E-9"
"-0.8954000000000115","-9.193105286494092E-9"
"-0.8952000000000115","-9.1957515636392E-9"
"-0.8950000000000116","-9.198398613443556E-9"
"-0.8948000000000116","-9.201046430543005E-9"
"-0.8946000000000116","-9.203694977717767E-9"
"-0.8944000000000116","-9.206344497839618E-9"
"-0.8942000000000117","-9.208994648245723E-9"
"-0.8940000000000117","-9.21164559375471E-9"
"-0.8938000000000117","-9.214297487856417E-9"
"-0.8936000000000117","-9.216949924930188E-9"
"-0.8934000000000117","-9.219603418618421E-9"
"-0.8932000000000118","-9.222257493230234E-9"
"-0.8930000000000118","-9.224912508950857E-9"
"-0.8928000000000118","-9.2275683163299E-9"
"-0.8926000000000118","-9.230224909317441E-9"
"-0.8924000000000119","-9.232882289300921E-9"
"-0.8922000000000119","-9.235540398261678E-9"
"-0.8920000000000119","-9.238199372161075E-9"
"-0.8918000000000119","-9.24085916232652E-9"
"-0.8916000000000119","-9.24351973499166E-9"
"-0.891400000000012","-9.246180859799444E-9"
"-0.891200000000012","-9.248843115804932E-9"
"-0.891000000000012","-9.251506015383055E-9"
"-0.890800000000012","-9.254169626636355E-9"
"-0.890600000000012","-9.256834150049845E-9"
"-0.8904000000000121","-9.259499460389597E-9"
"-0.8902000000000121","-9.262165455736413E-9"
"-0.8900000000000121","-9.26483228949397E-9"
"-0.8898000000000121","-9.267499921745675E-9"
"-0.8896000000000122","-9.270168477052116E-9"
"-0.8894000000000122","-9.272837719636579E-9"
"-0.8892000000000122","-9.27550769148656E-9"
"-0.8890000000000122","-9.27817856897151E-9"
"-0.8888000000000122","-9.280850146444065E-9"
"-0.8886000000000123","-9.283522530472896E-9"
"-0.8884000000000123","-9.286195721284089E-9"
"-0.8882000000000123","-9.288869670741928E-9"
"-0.8880000000000123","-9.291544367944639E-9"
"-0.8878000000000124","-9.294219926546416E-9"
"-0.8876000000000124","-9.296896248547232E-9"
"-0.8874000000000124","-9.299573395206682E-9"
"-0.8872000000000124","-9.30225129250731E-9"
"-0.8870000000000124","-9.30493004779319E-9"
"-0.8868000000000125","-9.307609405288107E-9"
"-0.8866000000000125","-9.310289677484207E-9"
"-0.8864000000000125","-9.312970723254586E-9"
"-0.8862000000000125","-9.315652617910466E-9"
"-0.8860000000000126","-9.318335318177233E-9"
"-0.8858000000000126","-9.321018799903186E-9"
"-0.8856000000000126","-9.323702945949199E-9"
"-0.8854000000000126","-9.32638800605052E-9"
"-0.8852000000000126","-9.329073682272582E-9"
"-0.8850000000000127","-9.331760219732094E-9"
"-0.8848000000000127","-9.334447584081013E-9"
"-0.8846000000000127","-9.33713574115633E-9"
"-0.8844000000000127","-9.339824681089546E-9"
"-0.8842000000000128","-9.342514392452134E-9"
"-0.8840000000000128","-9.3452048764572E-9"
"-0.8838000000000128","-9.347896001843154E-9"
"-0.8836000000000128","-9.350588101549757E-9"
"-0.8834000000000128","-9.353281060105181E-9"
"-0.8832000000000129","-9.35597465843144E-9"
