Z-coordinate,Electric Potential
-0.016844,-2.007219265
-0.01684,-2.007511182
-0.016836,-2.007830993
-0.016832,-2.008165085
-0.016828,-2.008505079
-0.016824,-2.008847141
-0.01682,-2.009188752
-0.016816,-2.009524877
-0.016812,-2.009845915
-0.016808,-2.010138754
-0.016804,-2.010390387
-0.0168,-2.010592012
-0.016796,-2.010741167
-0.016792,-2.010840627
-0.016788,-2.010894622
-0.016784,-2.010904442
-0.01678,-2.010865758
-0.016776,-2.010768959
-0.016772,-2.010602236
-0.016768,-2.010355862
-0.016764,-2.010025733
-0.01676,-2.009614889
-0.016756,-2.009132865
-0.016752,-2.008593628
-0.016748,-2.008013141
-0.016744,-2.007407265
-0.01674,-2.006790487
-0.016736,-2.006175819
-0.016732,-2.005576015
-0.016728,-2.005005591
-0.016724,-2.004482391
-0.01672,-2.004027152
-0.016716,-2.003660348
-0.016712,-2.003397281
-0.016708,-2.003243905
-0.016704,-2.003195894
-0.0167,-2.003241599
-0.016696,-2.003367132
-0.016692,-2.003560657
-0.016688,-2.003814067
-0.016684,-2.004122501
-0.01668,-2.004483672
-0.016676,-2.004898607
-0.016672,-2.005373568
-0.016668,-2.00592125
-0.016664,-2.006559189
-0.01666,-2.007304839
-0.016656,-2.008168797
-0.016652,-2.009148815
-0.016648,-2.010226872
-0.016644,-2.011370164
-0.01664,-2.012535418
-0.016636,-2.013675034
-0.016632,-2.014743286
-0.016628,-2.01570107
-0.016624,-2.016518322
-0.01662,-2.017174162
-0.016616,-2.017655546
-0.016612,-2.017955482
-0.016608,-2.018071709
-0.016604,-2.018006338
-0.0166,-2.017766441
-0.016596,-2.017365078
-0.016592,-2.01682185
-0.016588,-2.016162079
-0.016584,-2.015414239
-0.01658,-2.014606165
-0.016576,-2.013761295
-0.016572,-2.012896325
-0.016568,-2.012021092
-0.016564,-2.011140643
-0.01656,-2.010258702
-0.016556,-2.009381204
-0.016552,-2.008518617
-0.016548,-2.007686512
-0.016544,-2.006905086
-0.01654,-2.006198825
-0.016536,-2.005596711
-0.016532,-2.005131823
-0.016528,-2.004838475
-0.016524,-2.004746141
-0.01652,-2.004871628
-0.016516,-2.005212672
-0.016512,-2.005745956
-0.016508,-2.006430645
-0.016504,-2.00721617
-0.0165,-2.008051408
-0.016496,-2.008892245
-0.016492,-2.00970555
-0.016488,-2.010469229
-0.016484,-2.011169458
-0.01648,-2.01179679
-0.016476,-2.012342494
-0.016472,-2.012795769
-0.016468,-2.013142205
-0.016464,-2.013363896
-0.01646,-2.013441587
-0.016456,-2.013358765
-0.016452,-2.013106859
-0.016448,-2.012689947
-0.016444,-2.012127271
-0.01644,-2.011452491
-0.016436,-2.010709922
-0.016432,-2.009949011
-0.016428,-2.009218389
-0.016424,-2.008560287
-0.01642,-2.008005716
-0.016416,-2.007571017
-0.016412,-2.007256782
-0.016408,-2.007049975
-0.016404,-2.00692923
-0.0164,-2.006872076
-0.016396,-2.006861892
-0.016392,-2.006892209
-0.016388,-2.006966838
-0.016384,-2.007095928
-0.01638,-2.007289613
-0.016376,-2.007551769
-0.016372,-2.007876085
-0.016368,-2.008245435
-0.016364,-2.008634092
-0.01636,-2.009011384
-0.016356,-2.009345498
-0.016352,-2.009606892
-0.016348,-2.009771509
-0.016344,-2.009824
-0.01634,-2.00976056
-0.016336,-2.009590159
-0.016332,-2.009332833
-0.016328,-2.009014713
-0.016324,-2.008661229
-0.01632,-2.008291158
-0.016316,-2.007914024
-0.016312,-2.007531653
-0.016308,-2.007142788
-0.016304,-2.006748623
-0.0163,-2.006357286
-0.016296,-2.00598617
-0.016292,-2.005661861
-0.016288,-2.0054179
-0.016284,-2.005290687
-0.01628,-2.005313846
-0.016276,-2.005511796
-0.016272,-2.005893982
-0.016268,-2.006451671
-0.016264,-2.007158595
-0.01626,-2.007975113
-0.016256,-2.008854053
-0.016252,-2.009745829
-0.016248,-2.01060154
-0.016244,-2.011374513
-0.01624,-2.012022039
-0.016236,-2.012508672
-0.016232,-2.012810801
-0.016228,-2.012920757
-0.016224,-2.012848503
-0.01622,-2.012619823
-0.016216,-2.012271054
-0.016212,-2.011841397
-0.016208,-2.011364824
-0.016204,-2.010864173
-0.0162,-2.01034946
-0.016196,-2.009820859
-0.016192,-2.009274937
-0.016188,-2.008711648
-0.016184,-2.008139519
-0.01618,-2.007577347
-0.016176,-2.007052228
-0.016172,-2.006595085
-0.016168,-2.006235567
-0.016164,-2.005997815
-0.01616,-2.005897753
-0.016156,-2.005941757
-0.016152,-2.006126285
-0.016148,-2.00643808
-0.016144,-2.006854772
-0.01614,-2.007345999
-0.016136,-2.00787535
-0.016132,-2.008403418
-0.016128,-2.008891743
-0.016124,-2.009306902
-0.01612,-2.009623744
-0.016116,-2.009827027
-0.016112,-2.009911272
-0.016108,-2.009879108
-0.016104,-2.009738638
-0.0161,-2.009500422
-0.016096,-2.009174811
-0.016092,-2.008770452
-0.016088,-2.008294535
-0.016084,-2.007754701
-0.01608,-2.007161634
-0.016076,-2.006530883
-0.016072,-2.005882764
-0.016068,-2.005240332
-0.016064,-2.004626679
-0.01606,-2.004063331
-0.016056,-2.003570633
-0.016052,-2.003169273
-0.016048,-2.002880894
-0.016044,-2.002726217
-0.01604,-2.002720966
-0.016036,-2.00287157
-0.016032,-2.003172847
-0.016028,-2.003608738
-0.016024,-2.004155566
-0.01602,-2.004786312
-0.016016,-2.005474084
-0.016012,-2.006193376
-0.016008,-2.006918651
-0.016004,-2.007621201
-0.016,-2.008266439
-0.015996,-2.008814073
-0.015992,-2.009222435
-0.015988,-2.009456207
-0.015984,-2.009495004
-0.01598,-2.009339844
-0.015976,-2.009015382
-0.015972,-2.008567353
-0.015968,-2.008056013
