"X-coordinate","Electric Potential"
"-5.76000000000009","-1.1606544669292953E-5"
"-5.740000000000091","-1.1687093449448702E-5"
"-5.720000000000091","-1.1768483151887469E-5"
"-5.700000000000092","-1.185072577976089E-5"
"-5.680000000000092","-1.1933834244558226E-5"
"-5.6600000000000925","-1.2017819312809112E-5"
"-5.640000000000093","-1.2102694875148258E-5"
"-5.620000000000093","-1.2188472487611188E-5"
"-5.600000000000094","-1.2275164971931781E-5"
"-5.580000000000094","-1.2362785712049027E-5"
"-5.560000000000095","-1.2451347747898069E-5"
"-5.540000000000095","-1.254086531741574E-5"
"-5.5200000000000955","-1.2631351951022201E-5"
"-5.500000000000096","-1.2722821121990768E-5"
"-5.480000000000096","-1.281528702545078E-5"
"-5.460000000000097","-1.2908765075749872E-5"
"-5.440000000000097","-1.300326947779527E-5"
"-5.420000000000098","-1.309881549259956E-5"
"-5.400000000000098","-1.3195418546884786E-5"
"-5.3800000000000985","-1.3293094333060172E-5"
"-5.360000000000099","-1.3391858174758889E-5"
"-5.340000000000099","-1.3491727325600578E-5"
"-5.3200000000001","-1.3592717803027337E-5"
"-5.3000000000001","-1.3694846294406867E-5"
"-5.280000000000101","-1.3798130002176956E-5"
"-5.260000000000101","-1.3902586794069371E-5"
"-5.2400000000001015","-1.4008233633642037E-5"
"-5.220000000000102","-1.4115089682185031E-5"
"-5.200000000000102","-1.4223173167878595E-5"
"-5.180000000000103","-1.4332502740053871E-5"
"-5.160000000000103","-1.4443098071585599E-5"
"-5.140000000000104","-1.4554977901864408E-5"
"-5.120000000000104","-1.4668162882021582E-5"
"-5.1000000000001044","-1.4782673605105881E-5"
"-5.080000000000105","-1.4898530111575103E-5"
"-5.060000000000105","-1.5015754103028404E-5"
"-5.040000000000106","-1.5134366837036592E-5"
"-5.020000000000106","-1.5254390694761972E-5"
"-5.000000000000107","-1.5375848672297695E-5"
"-4.980000000000107","-1.549876193666385E-5"
"-4.960000000000107","-1.5623155745826808E-5"
"-4.940000000000108","-1.5749052617511803E-5"
"-4.920000000000108","-1.587647766935616E-5"
"-4.900000000000109","-1.60054555930977E-5"
"-4.880000000000109","-1.6136011238674843E-5"
"-4.86000000000011","-1.6268170741420494E-5"
"-4.84000000000011","-1.6401961082571736E-5"
"-4.82000000000011","-1.6537408272501006E-5"
"-4.800000000000111","-1.667454012499271E-5"
"-4.780000000000111","-1.6813384694348543E-5"
"-4.760000000000112","-1.6953971167841938E-5"
"-4.740000000000112","-1.709632824602743E-5"
"-4.7200000000001125","-1.724048549391366E-5"
"-4.700000000000113","-1.7386474018234094E-5"
"-4.680000000000113","-1.753432439046475E-5"
"-4.660000000000114","-1.7684068956347097E-5"
"-4.640000000000114","-1.783573948007223E-5"
"-4.620000000000115","-1.7989370490657457E-5"
"-4.600000000000115","-1.8144994363809487E-5"
"-4.5800000000001155","-1.8302646649866983E-5"
"-4.560000000000116","-1.8462362379630637E-5"
"-4.540000000000116","-1.862417790733113E-5"
"-4.520000000000117","-1.8788130307511282E-5"
"-4.500000000000117","-1.8954256888073258E-5"
"-4.480000000000118","-1.912259709953963E-5"
"-4.460000000000118","-1.929318955151131E-5"
"-4.4400000000001185","-1.9466074340693537E-5"
"-4.420000000000119","-1.9641294167703675E-5"
"-4.400000000000119","-1.9818890784446747E-5"
"-4.38000000000012","-1.9998906564869805E-5"
"-4.36000000000012","-2.018138591215894E-5"
"-4.340000000000121","-2.0366374444929034E-5"
"-4.320000000000121","-2.0553917787034795E-5"
"-4.3000000000001215","-2.0744064051060473E-5"
"-4.280000000000122","-2.0936861543884903E-5"
"-4.260000000000122","-2.113235839381182E-5"
"-4.240000000000123","-2.133060633772328E-5"
"-4.220000000000123","-2.1531657372901906E-5"
"-4.200000000000124","-2.1735564098672143E-5"
"-4.180000000000124","-2.1942381180556955E-5"
"-4.1600000000001245","-2.2152164562970778E-5"
"-4.140000000000125","-2.236497010410487E-5"
"-4.120000000000125","-2.258085720134792E-5"
"-4.100000000000126","-2.2799885521892795E-5"
"-4.080000000000126","-2.302211584223131E-5"
"-4.060000000000127","-2.3247611094996328E-5"
"-4.040000000000127","-2.3476435857377087E-5"
"-4.0200000000001275","-2.3708655490571585E-5"
"-4.000000000000128","-2.3944338229494146E-5"
"-3.980000000000128","-2.4183552259046818E-5"
"-3.960000000000128","-2.4426368819791534E-5"
"-3.940000000000128","-2.4672860987351656E-5"
"-3.920000000000128","-2.492310345725168E-5"
"-3.900000000000128","-2.517717192895714E-5"
"-3.880000000000128","-2.543514505480868E-5"
"-3.8600000000001278","-2.569710391388748E-5"
"-3.8400000000001278","-2.5963130260089287E-5"
"-3.8200000000001277","-2.6233308702546427E-5"
"-3.8000000000001277","-2.6507727068953494E-5"
"-3.7800000000001277","-2.6786474077681694E-5"
"-3.7600000000001277","-2.7069639434200984E-5"
"-3.7400000000001277","-2.7357320314801622E-5"
"-3.7200000000001276","-2.7649611243580493E-5"
"-3.7000000000001276","-2.794661084287909E-5"
"-3.6800000000001276","-2.8248423086584082E-5"
"-3.6600000000001276","-2.85551491613697E-5"
"-3.6400000000001276","-2.8866898395100552E-5"
"-3.6200000000001276","-2.9183782086657407E-5"
"-3.6000000000001275","-2.9505910839006824E-5"
"-3.5800000000001275","-2.9833403173051782E-5"
"-3.5600000000001275","-3.016637785708982E-5"
"-3.5400000000001275","-3.0504958454372642E-5"
"-3.5200000000001275","-3.084927153001004E-5"
"-3.5000000000001275","-3.1199447162460994E-5"
"-3.4800000000001274","-3.1555618897685215E-5"
"-3.4600000000001274","-3.191792334731408E-5"
"-3.4400000000001274","-3.228650471038538E-5"
"-3.4200000000001274","-3.26615070681344E-5"
"-3.4000000000001274","-3.304308039416635E-5"
"-3.3800000000001273","-3.343137973545307E-5"
"-3.3600000000001273","-3.382656338835941E-5"
"-3.3400000000001273","-3.422879569437038E-5"
"-3.3200000000001273","-3.463824612026804E-5"
"-3.3000000000001273","-3.505508694063186E-5"
"-3.2800000000001273","-3.54794973599901E-5"
"-3.2600000000001272","-3.591166223865348E-5"
"-3.2400000000001272","-3.635177206038737E-5"
"-3.220000000000127","-3.680001923641726E-5"
"-3.200000000000127","-3.725661065153384E-5"
"-3.180000000000127","-3.772175315497184E-5"
"-3.160000000000127","-3.819565961713268E-5"
"-3.140000000000127","-3.8678553493892746E-5"
"-3.120000000000127","-3.917066345587675E-5"
"-3.100000000000127","-3.967222354705597E-5"
"-3.080000000000127","-4.0183479988286264E-5"
"-3.060000000000127","-4.070468184494647E-5"
"-3.040000000000127","-4.123609053899795E-5"
"-3.020000000000127","-4.177797334636216E-5"
"-3.000000000000127","-4.233060798111227E-5"
"-2.980000000000127","-4.289428124645221E-5"
"-2.960000000000127","-4.3469287342814785E-5"
"-2.940000000000127","-4.4055933827507106E-5"
"-2.920000000000127","-4.465453585459954E-5"
"-2.900000000000127","-4.526542111355396E-5"
"-2.880000000000127","-4.588892822012971E-5"
"-2.860000000000127","-4.652540599642241E-5"
"-2.840000000000127","-4.717521814207395E-5"
"-2.820000000000127","-4.783873950889764E-5"
"-2.800000000000127","-4.8516357481712256E-5"
"-2.780000000000127","-4.920847472298094E-5"
"-2.760000000000127","-4.991550874618654E-5"
"-2.740000000000127","-5.06378899588507E-5"
"-2.7200000000001268","-5.137606753502046E-5"
"-2.7000000000001267","-5.2130503116437736E-5"
"-2.6800000000001267","-5.290167802445607E-5"
"-2.6600000000001267","-5.369009334018194E-5"
"-2.6400000000001267","-5.449626500739074E-5"
"-2.6200000000001267","-5.532072885096889E-5"
"-2.6000000000001267","-5.6164046371130554E-5"
"-2.5800000000001266","-5.702679400912229E-5"
"-2.5600000000001266","-5.790957299879513E-5"
"-2.5400000000001266","-5.881301034551606E-5"
"-2.5200000000001266","-5.9737752888932114E-5"
"-2.5000000000001266","-6.06844792592677E-5"
"-2.4800000000001265","-6.165388798091098E-5"
"-2.4600000000001265","-6.264671178504163E-5"
"-2.4400000000001265","-6.366371166570472E-5"
"-2.4200000000001265","-6.470567574337704E-5"
"-2.4000000000001265","-6.577343163764328E-5"
"-2.3800000000001265","-6.686783503469411E-5"
"-2.3600000000001264","-6.798977932298927E-5"
"-2.3400000000001264","-6.914020024411666E-5"
"-2.3200000000001264","-7.032006580140467E-5"
"-2.3000000000001264","-7.153039040052463E-5"
"-2.2800000000001264","-7.277223314472323E-5"
"-2.2600000000001264","-7.404669540639771E-5"
"-2.2400000000001263","-7.535493041611527E-5"
"-2.2200000000001263","-7.669814326027387E-5"
"-2.2000000000001263","-7.807759151020867E-5"
"-2.1800000000001263","-7.949459075633572E-5"
"-2.1600000000001263","-8.095051321389078E-5"
"-2.1400000000001262","-8.24468014122986E-5"
"-2.1200000000001262","-8.398495993388766E-5"
"-2.100000000000126","-8.556656495313127E-5"
"-2.080000000000126","-8.719326906313418E-5"
"-2.060000000000126","-8.886680211110394E-5"
"-2.040000000000126","-9.058898034820747E-5"
"-2.020000000000126","-9.236170592154207E-5"
"-2.000000000000126","-9.418697721085894E-5"
"-1.980000000000126","-9.60668904076219E-5"
"-1.960000000000126","-9.800365092444472E-5"
"-1.940000000000126","-9.999957139665941E-5"
"-1.920000000000126","-1.0205708728567192E-4"
"-1.900000000000126","-1.0417875970509884E-4"
"-1.880000000000126","-1.0636728187782208E-4"
"-1.860000000000126","-1.0862549012100046E-4"
"-1.840000000000126","-1.1095637946954246E-4"
"-1.820000000000126","-1.1336310048767298E-4"
"-1.800000000000126","-1.1584897749940598E-4"
"-1.780000000000126","-1.1841752043195162E-4"
"-1.760000000000126","-1.210724338398171E-4"
"-1.740000000000126","-1.2381763598347595E-4"
"-1.7200000000001259","-1.26657265708322E-4"
"-1.7000000000001259","-1.2959570536338164E-4"
"-1.6800000000001258","-1.326375913998883E-4"
"-1.6600000000001258","-1.357878371131505E-4"
"-1.6400000000001258","-1.3905164983759788E-4"
"-1.6200000000001258","-1.4243455346043605E-4"
"-1.6000000000001258","-1.4594241538559705E-4"
"-1.5800000000001257","-1.4958146541526018E-4"
"-1.5600000000001257","-1.533583229919809E-4"
"-1.5400000000001257","-1.5728003624268253E-4"
"-1.5200000000001257","-1.6135411383145652E-4"
"-1.5000000000001257","-1.6558854370381872E-4"
"-1.4800000000001257","-1.6999185292588062E-4"
"-1.4600000000001256","-1.7457314370505604E-4"
"-1.4400000000001256","-1.7934213878060312E-4"
"-1.4200000000001256","-1.8430922757263114E-4"
"-1.4000000000001256","-1.894855399494743E-4"
"-1.3800000000001256","-1.9488298738024512E-4"
"-1.3600000000001256","-2.0051435026315477E-4"
"-1.3400000000001255","-2.0639333785422965E-4"
"-1.3200000000001255","-2.125346826582603E-4"
"-1.3000000000001255","-2.1895422861130723E-4"
"-1.2800000000001255","-2.256690352718997E-4"
"-1.2600000000001255","-2.3269748771166708E-4"
"-1.2400000000001254","-2.4005942342959855E-4"
"-1.2200000000001254","-2.47776277447091E-4"
"-1.2000000000001254","-2.5587122958341886E-4"
"-1.1800000000001254","-2.643693874109474E-4"
"-1.1600000000001254","-2.7329797493026974E-4"
"-1.1400000000001254","-2.826865553879476E-4"
"-1.1200000000001253","-2.9256727230311016E-4"
"-1.1000000000001253","-3.029751244928421E-4"
"-1.0800000000001253","-3.1394827986319825E-4"
"-1.0600000000001253","-3.2552842444458755E-4"
"-1.0400000000001253","-3.3776115456719537E-4"
"-1.0200000000001253","-3.506964317987441E-4"
"-1.0000000000001252","-3.6438909242545955E-4"
"-0.9800000000001252","-3.788994250006981E-4"
"-0.9600000000001252","-3.942938398873037E-4"
"-0.9400000000001252","-4.106456285284055E-4"
"-0.9200000000001252","-4.2803582547735206E-4"
"-0.9000000000001251","-4.4655424266479743E-4"
"-0.8800000000001251","-4.663005937696242E-4"
"-0.8600000000001251","-4.87385866449665E-4"
"-0.8400000000001251","-5.099338669955896E-4"
"-0.8200000000001251","-5.340830533944706E-4"
"-0.8000000000001251","-5.599886546097849E-4"
"-0.780000000000125","-5.87825169215737E-4"
"-0.760000000000125","-6.177893136553167E-4"
"-0.740000000000125","-6.501035136913266E-4"
"-0.720000000000125","-6.850200110146905E-4"
"-0.700000000000125","-7.228258298241936E-4"
"-0.680000000000125","-7.638486633493181E-4"
"-0.6600000000001249","-8.08464015614423E-4"
"-0.6400000000001249","-8.571037934310548E-4"
"-0.6200000000001249","-9.102668164209482E-4"
"-0.6000000000001249","-9.685316155941822E-4"
"-0.5800000000001249","-0.001032572271144261"
"-0.5600000000001248","-0.0011031779468722773"
"-0.5400000000001248","-0.0011812773185735867"
"-0.5200000000001248","-0.0012679692731471625"
"-0.5000000000001248","-0.001364561750052941"
"-0.48000000000012477","-0.0014726213688487718"
"-0.46000000000012475","-0.00159403740494735"
"-0.44000000000012474","-0.0017311049567179265"
"-0.4200000000001247","-0.0018866344044453328"
"-0.4000000000001247","-0.0020640968609155885"
"-0.3800000000001247","-0.002267820167205415"
"-0.36000000000012466","-0.0025032563145152317"
"-0.34000000000012465","-0.0027773521843747753"
"-0.32000000000012463","-0.0030990719731309167"
"-0.3000000000001246","-0.0034801475429193777"
"-0.2800000000001246","-0.003936179320893833"
"-0.2600000000001246","-0.004488291820645955"
"-0.24000000000012459","-0.005165695425506051"
"-0.2200000000001246","-0.0060097887083733195"
"-0.2000000000001246","-0.007081007120114972"
"-0.18000000000012462","-0.008470872337901105"
"-0.16000000000012463","-0.010324686214036672"
"-0.14000000000012464","-0.012888366647343236"
"-0.12000000000012463","-0.01661810201434053"
"-0.10000000000012463","-0.0224863613545369"
"-0.08000000000012462","-0.03306876397360784"
"-0.06000000000012462","-0.05785914274072102"
"-0.040000000000124616","-0.1518586444350594"
"-0.020000000000124616","-0.7484759625956962"
"-1.2461559562026991E-13","2.0000000000803997"
"0.019999999999875385","4.186372065129177"
"0.039999999999875385","0.8435659425830061"
"0.05999999999987539","0.2828045530172446"
"0.07999999999987539","0.13110951562955409"
"0.0999999999998754","0.07344467682091245"
"0.1199999999998754","0.04634981751628811"
"0.1399999999998754","0.03170397002684524"
"0.15999999999987538","0.022970005959849698"
"0.17999999999987537","0.017371554376053946"
"0.19999999999987536","0.013579774182870307"
"0.21999999999987535","0.01089806888859505"
"0.23999999999987534","0.008934234973279526"
"0.25999999999987533","0.007454383306531073"
"0.27999999999987535","0.006312290522507455"
"0.29999999999987537","0.005412861988899224"
"0.3199999999998754","0.004692151688170157"
"0.3399999999998754","0.004105908495208734"
"0.3599999999998754","0.003622739424632333"
"0.37999999999987544","0.0032198837074177466"
"0.39999999999987546","0.0028805194755580792"
"0.4199999999998755","0.0025920003416120287"
"0.4399999999998755","0.0023446729663710217"
"0.4599999999998755","0.0021310669447998486"
"0.4799999999998755","0.0019453290463140487"
"0.49999999999987554","0.0017828212328674343"
"0.5199999999998756","0.0016398303855447971"
"0.5399999999998756","0.0015133557583853086"
"0.5599999999998756","0.0014009512565605058"
"0.5799999999998756","0.0013006069093936833"
"0.5999999999998756","0.001210658902203122"
"0.6199999999998757","0.0011297204862291206"
"0.6399999999998757","0.0010566284431286184"
"0.6599999999998757","9.904012375384443E-4"
"0.6799999999998757","9.302060366928503E-4"
"0.6999999999998757","8.7533248095679E-4"
"0.7199999999998757","8.251717112834177E-4"
"0.7399999999998758","7.791994668466493E-4"
"0.7599999999998758","7.369623512720199E-4"
"0.7799999999998758","6.980666740875142E-4"
"0.7999999999998758","6.621692363035314E-4"
"0.8199999999998758","6.289697898396644E-4"
"0.8399999999998758","5.982047202048187E-4"
"0.8599999999998759","5.696418271462736E-4"
"0.8799999999998759","5.430759364760295E-4"
"0.8999999999998759","5.183252136232633E-4"
"0.9199999999998759","4.952280535152806E-4"
"0.9399999999998759","4.736404308678216E-4"
"0.959999999999876","4.534336593510452E-4"
"0.979999999999876","4.344924798851797E-4"
"0.999999999999876","4.167134061808702E-4"
"1.019999999999876","4.000033134378926E-4"
"1.039999999999876","3.842782164807434E-4"
"1.059999999999876","3.694622164165332E-4"
"1.079999999999876","3.5548658794989094E-4"
"1.099999999999876","3.4228897781358775E-4"
"1.119999999999876","3.298127026118278E-4"
"1.139999999999876","3.1800615054895646E-4"
"1.159999999999876","3.06822247167773E-4"
"1.179999999999876","2.962179768072019E-4"
"1.199999999999876","2.861539730025828E-4"
"1.219999999999876","2.765941603292483E-4"
"1.239999999999876","2.675054209208103E-4"
"1.259999999999876","2.5885731181037676E-4"
"1.2799999999998761","2.506218082099291E-4"
"1.2999999999998761","2.427730806094932E-4"
"1.3199999999998762","2.3528728723348766E-4"
"1.3399999999998762","2.2814239866660054E-4"
"1.3599999999998762","2.2131802570636954E-4"
"1.3799999999998762","2.1479528349490373E-4"
"1.3999999999998762","2.0855666122652754E-4"
"1.4199999999998763","2.0258589366625187E-4"
"1.4399999999998763","1.968678666585197E-4"
"1.4599999999998763","1.913885163933556E-4"
"1.4799999999998763","1.8613474701545702E-4"
"1.4999999999998763","1.8109434244178229E-4"
"1.5199999999998763","1.7625590704346106E-4"
"1.5399999999998764","1.7160879185839693E-4"
"1.5599999999998764","1.671430454194432E-4"
"1.5799999999998764","1.628493506850669E-4"
"1.5999999999998764","1.5871898376319162E-4"
"1.6199999999998764","1.5474376433347405E-4"
"1.6399999999998764","1.5091602278443416E-4"
"1.6599999999998765","1.4722855158077135E-4"
"1.6799999999998765","1.436745794116605E-4"
"1.6999999999998765","1.4024774024855836E-4"
"1.7199999999998765","1.3694204471601835E-4"
"1.7399999999998765","1.337518484743079E-4"
"1.7599999999998766","1.3067183197506548E-4"
"1.7799999999998766","1.2769698238746123E-4"
"1.7999999999998766","1.2482256486664797E-4"
"1.8199999999998766","1.2204411113178555E-4"
"1.8399999999998766","1.1935739411829575E-4"
"1.8599999999998766","1.1675842272072759E-4"
"1.8799999999998767","1.1424341412330188E-4"
"1.8999999999998767","1.1180879302142317E-4"
"1.9199999999998767","1.0945117016974405E-4"
"1.9399999999998767","1.071673326846534E-4"
"1.9599999999998767","1.0495423128258991E-4"
