"X-coordinate","Z-coordinate","Electric Potential"
"-0.06399999999999997","-0.088","-39998.02696252414"
"-0.05999999999999997","-0.088","-39998.03184194421"
"-0.055999999999999966","-0.088","-39998.036713788184"
"-0.05199999999999996","-0.088","-39998.04157805438"
"-0.04799999999999996","-0.088","-39998.0464347404"
"-0.043999999999999956","-0.088","-39998.05128384574"
"-0.03999999999999995","-0.088","-39998.05612536716"
"-0.03599999999999995","-0.088","-39998.060959303424"
"-0.031999999999999945","-0.088","-39998.06578565306"
"-0.027999999999999945","-0.088","-39998.07060441408"
"-0.023999999999999945","-0.088","-39998.0754155851"
"-0.019999999999999945","-0.088","-39998.08021916447"
"-0.015999999999999945","-0.088","-39998.085015150325"
"-0.011999999999999945","-0.088","-39998.089803541996"
"-0.007999999999999945","-0.088","-39998.094584337785"
"-0.003999999999999945","-0.088","-39998.099357536266"
"5.551115123125783E-17","-0.088","-39998.10412313648"
"0.004000000000000056","-0.088","-39998.108881136184"
"0.008000000000000056","-0.088","-39998.1136315359"
"0.012000000000000056","-0.088","-39998.118374332946"
"0.016000000000000056","-0.088","-39998.12310952741"
"0.020000000000000056","-0.088","-39998.12783711724"
"0.024000000000000056","-0.088","-39998.13255710216"
"0.028000000000000056","-0.088","-39998.13726948139"
"0.032000000000000056","-0.088","-39998.14197425344"
"0.03600000000000006","-0.088","-39998.14667141809"
"0.04000000000000006","-0.088","-39998.15136097452"
"0.04400000000000007","-0.088","-39998.15604292172"
"0.04800000000000007","-0.088","-39998.16071725931"
"0.052000000000000074","-0.088","-39998.165383986314"
"0.05600000000000008","-0.088","-39998.17004310291"
"0.06000000000000008","-0.088","-39998.17469460834"
"0.06400000000000008","-0.088","-39998.17933850198"
"0.06800000000000009","-0.088","-39998.1839747835"
"0.07200000000000009","-0.088","-39998.18860345289"
"0.0760000000000001","-0.088","-39998.19322450922"
"0.0800000000000001","-0.088","-39998.19783795293"
"0.0840000000000001","-0.088","-39998.20244378386"
"0.0880000000000001","-0.088","-39998.2070420012"
"0.09200000000000011","-0.088","-39998.21163260606"
"0.09600000000000011","-0.088","-39998.21621559719"
"-0.1","-0.08399999999999999","-39998.06862412006"
"-0.096","-0.08399999999999999","-39998.07357304691"
"-0.092","-0.08399999999999999","-39998.078514427194"
"-0.088","-0.08399999999999999","-39998.08344825926"
"-0.08399999999999999","-0.08399999999999999","-39998.0883745405"
"-0.07999999999999999","-0.08399999999999999","-39998.093293268525"
"-0.07599999999999998","-0.08399999999999999","-39998.09820444133"
"-0.07199999999999998","-0.08399999999999999","-39998.10310805615"
"-0.06799999999999998","-0.08399999999999999","-39998.10800411112"
"-0.06399999999999997","-0.08399999999999999","-39998.112892604"
"-0.05999999999999997","-0.08399999999999999","-39998.11777353342"
"-0.055999999999999966","-0.08399999999999999","-39998.12264689623"
"-0.05199999999999996","-0.08399999999999999","-39998.1275126909"
"-0.04799999999999996","-0.08399999999999999","-39998.132370915606"
"-0.043999999999999956","-0.08399999999999999","-39998.13722156846"
"-0.03999999999999995","-0.08399999999999999","-39998.142064648004"
"-0.03599999999999995","-0.08399999999999999","-39998.14690015158"
"-0.031999999999999945","-0.08399999999999999","-39998.15172807879"
"-0.027999999999999945","-0.08399999999999999","-39998.156548426814"
"-0.023999999999999945","-0.08399999999999999","-39998.16136119436"
"-0.019999999999999945","-0.08399999999999999","-39998.16616638052"
"-0.015999999999999945","-0.08399999999999999","-39998.17096398282"
"-0.011999999999999945","-0.08399999999999999","-39998.17575400079"
"-0.007999999999999945","-0.08399999999999999","-39998.180536432264"
"-0.003999999999999945","-0.08399999999999999","-39998.18531127597"
"5.551115123125783E-17","-0.08399999999999999","-39998.19007853133"
"0.004000000000000056","-0.08399999999999999","-39998.19483819628"
"0.008000000000000056","-0.08399999999999999","-39998.19959027034"
"0.012000000000000056","-0.08399999999999999","-39998.204334752176"
"0.016000000000000056","-0.08399999999999999","-39998.209071640544"
"0.020000000000000056","-0.08399999999999999","-39998.213800934296"
"0.024000000000000056","-0.08399999999999999","-39998.218522633564"
"0.028000000000000056","-0.08399999999999999","-39998.22323673593"
"0.032000000000000056","-0.08399999999999999","-39998.22794324106"
"0.03600000000000006","-0.08399999999999999","-39998.23264214864"
"0.04000000000000006","-0.08399999999999999","-39998.23733345746"
"0.04400000000000007","-0.08399999999999999","-39998.24201716714"
"0.04800000000000007","-0.08399999999999999","-39998.24669327661"
"0.052000000000000074","-0.08399999999999999","-39998.25136178563"
"0.05600000000000008","-0.08399999999999999","-39998.25602269385"
"0.06000000000000008","-0.08399999999999999","-39998.260676000275"
"0.06400000000000008","-0.08399999999999999","-39998.265321705"
"0.06800000000000009","-0.08399999999999999","-39998.26995980714"
"0.07200000000000009","-0.08399999999999999","-39998.27459030684"
"0.0760000000000001","-0.08399999999999999","-39998.2792132035"
"0.0800000000000001","-0.08399999999999999","-39998.2838284971"
"0.0840000000000001","-0.08399999999999999","-39998.288436187766"
"0.0880000000000001","-0.08399999999999999","-39998.29303627479"
"0.09200000000000011","-0.08399999999999999","-39998.297628758584"
"0.09600000000000011","-0.08399999999999999","-39998.30221363866"
"-0.1","-0.07999999999999999","-39998.15456198716"
"-0.096","-0.07999999999999999","-39998.15951233992"
"-0.092","-0.07999999999999999","-39998.16445515651"
"-0.088","-0.07999999999999999","-39998.16939043375"
"-0.08399999999999999","-0.07999999999999999","-39998.17431817018"
"-0.07999999999999999","-0.07999999999999999","-39998.17923836295"
"-0.07599999999999998","-0.07999999999999999","-39998.18415100998"
"-0.07199999999999998","-0.07999999999999999","-39998.1890561087"
"-0.06799999999999998","-0.07999999999999999","-39998.19395365684"
"-0.06399999999999997","-0.07999999999999999","-39998.198843653074"
"-0.05999999999999997","-0.07999999999999999","-39998.20372609444"
"-0.055999999999999966","-0.07999999999999999","-39998.20860097946"
"-0.05199999999999996","-0.07999999999999999","-39998.21346830583"
"-0.04799999999999996","-0.07999999999999999","-39998.21832807214"
"-0.043999999999999956","-0.07999999999999999","-39998.223180275745"
"-0.03999999999999995","-0.07999999999999999","-39998.22802491533"
"-0.03599999999999995","-0.07999999999999999","-39998.232861989316"
"-0.031999999999999945","-0.07999999999999999","-39998.237691495604"
"-0.027999999999999945","-0.07999999999999999","-39998.242513432895"
"-0.023999999999999945","-0.07999999999999999","-39998.24732779915"
"-0.019999999999999945","-0.07999999999999999","-39998.25213459324"
"-0.015999999999999945","-0.07999999999999999","-39998.25693381348"
"-0.011999999999999945","-0.07999999999999999","-39998.26172545845"
"-0.007999999999999945","-0.07999999999999999","-39998.266509526926"
"-0.003999999999999945","-0.07999999999999999","-39998.271286017654"
"5.551115123125783E-17","-0.07999999999999999","-39998.27605492851"
"0.004000000000000056","-0.07999999999999999","-39998.28081625934"
"0.008000000000000056","-0.07999999999999999","-39998.28557000864"
"0.012000000000000056","-0.07999999999999999","-39998.29031617502"
"0.016000000000000056","-0.07999999999999999","-39998.29505475787"
"0.020000000000000056","-0.07999999999999999","-39998.29978575566"
"0.024000000000000056","-0.07999999999999999","-39998.304509167894"
"0.028000000000000056","-0.07999999999999999","-39998.30922499315"
"0.032000000000000056","-0.07999999999999999","-39998.313933230886"
"0.03600000000000006","-0.07999999999999999","-39998.31863388081"
"0.04000000000000006","-0.07999999999999999","-39998.32332694116"
"0.04400000000000007","-0.07999999999999999","-39998.328012411715"
"0.04800000000000007","-0.07999999999999999","-39998.332690292125"
"0.052000000000000074","-0.07999999999999999","-39998.33736058187"
"0.05600000000000008","-0.07999999999999999","-39998.34202328015"
"0.06000000000000008","-0.07999999999999999","-39998.34667838601"
"0.06400000000000008","-0.07999999999999999","-39998.351325899566"
"0.06800000000000009","-0.07999999999999999","-39998.35596582067"
"0.07200000000000009","-0.07999999999999999","-39998.36059814882"
"0.0760000000000001","-0.07999999999999999","-39998.36522288308"
"0.0800000000000001","-0.07999999999999999","-39998.36984002399"
"0.0840000000000001","-0.07999999999999999","-39998.37444957147"
"0.0880000000000001","-0.07999999999999999","-39998.379051524986"
"0.09200000000000011","-0.07999999999999999","-39998.383645884474"
"0.09600000000000011","-0.07999999999999999","-39998.38823265043"
"-0.1","-0.07599999999999998","-39998.2405207887"
"-0.096","-0.07599999999999998","-39998.24547257303"
"-0.092","-0.07599999999999998","-39998.250416830095"
"-0.088","-0.07599999999999998","-39998.25535355768"
"-0.08399999999999999","-0.07599999999999998","-39998.26028275334"
"-0.07999999999999999","-0.07599999999999998","-39998.26520441484"
"-0.07599999999999998","-0.07599999999999998","-39998.2701185401"
"-0.07199999999999998","-0.07599999999999998","-39998.27502512664"
"-0.06799999999999998","-0.07599999999999998","-39998.27992417217"
"-0.06399999999999997","-0.07599999999999998","-39998.28481567459"
"-0.05999999999999997","-0.07599999999999998","-39998.28969963194"
"-0.055999999999999966","-0.07599999999999998","-39998.29457604232"
"-0.05199999999999996","-0.07599999999999998","-39998.29944490323"
"-0.04799999999999996","-0.07599999999999998","-39998.30430621358"
"-0.043999999999999956","-0.07599999999999998","-39998.30915997077"
"-0.03999999999999995","-0.07599999999999998","-39998.31400617321"
"-0.03599999999999995","-0.07599999999999998","-39998.31884481986"
"-0.031999999999999945","-0.07599999999999998","-39998.32367590755"
"-0.027999999999999945","-0.07599999999999998","-39998.32849943589"
"-0.023999999999999945","-0.07599999999999998","-39998.33331540292"
"-0.019999999999999945","-0.07599999999999998","-39998.33812380689"
"-0.015999999999999945","-0.07599999999999998","-39998.342924646364"
"-0.011999999999999945","-0.07599999999999998","-39998.34771791986"
"-0.007999999999999945","-0.07599999999999998","-39998.35250362642"
"-0.003999999999999945","-0.07599999999999998","-39998.357281764045"
"5.551115123125783E-17","-0.07599999999999998","-39998.36205233228"
"0.004000000000000056","-0.07599999999999998","-39998.3668153293"
"0.008000000000000056","-0.07599999999999998","-39998.37157075419"
"0.012000000000000056","-0.07599999999999998","-39998.376318605806"
"0.016000000000000056","-0.07599999999999998","-39998.38105888263"
"0.020000000000000056","-0.07599999999999998","-39998.385791584486"
"0.024000000000000056","-0.07599999999999998","-39998.390516709995"
"0.028000000000000056","-0.07599999999999998","-39998.39523425765"
"0.032000000000000056","-0.07599999999999998","-39998.399944227756"
"0.03600000000000006","-0.07599999999999998","-39998.404646618816"
"0.04000000000000006","-0.07599999999999998","-39998.409341430175"
"0.04400000000000007","-0.07599999999999998","-39998.41402866092"
"0.04800000000000007","-0.07599999999999998","-39998.41870831116"
"0.052000000000000074","-0.07599999999999998","-39998.42338037945"
"0.05600000000000008","-0.07599999999999998","-39998.42804486585"
"0.06000000000000008","-0.07599999999999998","-39998.43270176965"
"0.06400000000000008","-0.07599999999999998","-39998.43735109063"
"0.06800000000000009","-0.07599999999999998","-39998.44199282803"
"0.07200000000000009","-0.07599999999999998","-39998.446626981815"
"0.0760000000000001","-0.07599999999999998","-39998.45125355167"
"0.0800000000000001","-0.07599999999999998","-39998.45587253782"
"0.0840000000000001","-0.07599999999999998","-39998.460483939016"
"0.0880000000000001","-0.07599999999999998","-39998.46508775617"
"0.09200000000000011","-0.07599999999999998","-39998.46968398838"
"0.09600000000000011","-0.07599999999999998","-39998.47427263651"
"-0.1","-0.07199999999999998","-39998.326500529416"
"-0.096","-0.07199999999999998","-39998.33145374969"
"-0.092","-0.07199999999999998","-39998.3363994524"
"-0.088","-0.07199999999999998","-39998.341337634665"
"-0.08399999999999999","-0.07199999999999998","-39998.34626829462"
"-0.07999999999999999","-0.07199999999999998","-39998.35119142891"
"-0.07599999999999998","-0.07199999999999998","-39998.356107036816"
"-0.07199999999999998","-0.07199999999999998","-39998.36101511442"
"-0.06799999999999998","-0.07199999999999998","-39998.36591566094"
"-0.06399999999999997","-0.07199999999999998","-39998.37080867358"
"-0.05999999999999997","-0.07199999999999998","-39998.375694150396"
"-0.055999999999999966","-0.07199999999999998","-39998.38057208883"
"-0.05199999999999996","-0.07199999999999998","-39998.38544248786"
"-0.04799999999999996","-0.07199999999999998","-39998.39030534474"
"-0.043999999999999956","-0.07199999999999998","-39998.39516065801"
"-0.03999999999999995","-0.07199999999999998","-39998.400008425975"
"-0.03599999999999995","-0.07199999999999998","-39998.40484864708"
"-0.031999999999999945","-0.07199999999999998","-39998.40968131902"
"-0.027999999999999945","-0.07199999999999998","-39998.414506440335"
"-0.023999999999999945","-0.07199999999999998","-39998.419324009476"
"-0.019999999999999945","-0.07199999999999998","-39998.42413402506"
"-0.015999999999999945","-0.07199999999999998","-39998.42893648519"
"-0.011999999999999945","-0.07199999999999998","-39998.43373138886"
"-0.007999999999999945","-0.07199999999999998","-39998.438518734474"
"-0.003999999999999945","-0.07199999999999998","-39998.44329852084"
"5.551115123125783E-17","-0.07199999999999998","-39998.44807074654"
"0.004000000000000056","-0.07199999999999998","-39998.452835410564"
"0.008000000000000056","-0.07199999999999998","-39998.457592511455"
"0.012000000000000056","-0.07199999999999998","-39998.46234204814"
"0.016000000000000056","-0.07199999999999998","-39998.46708401981"
"0.020000000000000056","-0.07199999999999998","-39998.47181842539"
"0.024000000000000056","-0.07199999999999998","-39998.47654526338"
"0.028000000000000056","-0.07199999999999998","-39998.48126453352"
"0.032000000000000056","-0.07199999999999998","-39998.48597623508"
"0.03600000000000006","-0.07199999999999998","-39998.49068036662"
"0.04000000000000006","-0.07199999999999998","-39998.495376928135"
"0.04400000000000007","-0.07199999999999998","-39998.500065918226"
"0.04800000000000007","-0.07199999999999998","-39998.50474733672"
"0.052000000000000074","-0.07199999999999998","-39998.50942118273"
"0.05600000000000008","-0.07199999999999998","-39998.514087456024"
"0.06000000000000008","-0.07199999999999998","-39998.51874615559"
"0.06400000000000008","-0.07199999999999998","-39998.52339728154"
"0.06800000000000009","-0.07199999999999998","-39998.528040833655"
"0.07200000000000009","-0.07199999999999998","-39998.532676811126"
"0.0760000000000001","-0.07199999999999998","-39998.537305213606"
"0.0800000000000001","-0.07199999999999998","-39998.54192604149"
"0.0840000000000001","-0.07199999999999998","-39998.54653929455"
"0.0880000000000001","-0.07199999999999998","-39998.55114497184"
"0.09200000000000011","-0.07199999999999998","-39998.55574307438"
"0.09600000000000011","-0.07199999999999998","-39998.56033360119"
"-0.1","-0.06799999999999998","-39998.41250121339"
"-0.096","-0.06799999999999998","-39998.417455874885"
"-0.092","-0.06799999999999998","-39998.42240302776"
"-0.088","-0.06799999999999998","-39998.427342669325"
"-0.08399999999999999","-0.06799999999999998","-39998.43227479721"
"-0.07999999999999999","-0.06799999999999998","-39998.437199409425"
"-0.07599999999999998","-0.06799999999999998","-39998.44211650324"
"-0.07199999999999998","-0.06799999999999998","-39998.44702607675"
"-0.06799999999999998","-0.06799999999999998","-39998.45192812744"
"-0.06399999999999997","-0.06799999999999998","-39998.45682265383"
"-0.05999999999999997","-0.06799999999999998","-39998.46170965287"
"-0.055999999999999966","-0.06799999999999998","-39998.46658912358"
"-0.05199999999999996","-0.06799999999999998","-39998.47146106269"
"-0.04799999999999996","-0.06799999999999998","-39998.47632546969"
"-0.043999999999999956","-0.06799999999999998","-39998.4811823423"
"-0.03999999999999995","-0.06799999999999998","-39998.486031677814"
"-0.03599999999999995","-0.06799999999999998","-39998.49087347545"
"-0.031999999999999945","-0.06799999999999998","-39998.49570773378"
"-0.027999999999999945","-0.06799999999999998","-39998.50053445005"
"-0.023999999999999945","-0.06799999999999998","-39998.50535362341"
"-0.019999999999999945","-0.06799999999999998","-39998.51016525229"
"-0.015999999999999945","-0.06799999999999998","-39998.51496933459"
"-0.011999999999999945","-0.06799999999999998","-39998.519765869234"
"-0.007999999999999945","-0.06799999999999998","-39998.52455485545"
"-0.003999999999999945","-0.06799999999999998","-39998.5293362911"
"5.551115123125783E-17","-0.06799999999999998","-39998.53411017507"
"0.004000000000000056","-0.06799999999999998","-39998.538876506864"
"0.008000000000000056","-0.06799999999999998","-39998.54363528408"
"0.012000000000000056","-0.06799999999999998","-39998.548386506416"
"0.016000000000000056","-0.06799999999999998","-39998.55313017305"
"0.020000000000000056","-0.06799999999999998","-39998.55786628207"
"0.024000000000000056","-0.06799999999999998","-39998.56259483333"
"0.028000000000000056","-0.06799999999999998","-39998.56731582509"
"0.032000000000000056","-0.06799999999999998","-39998.57202925729"
"0.03600000000000006","-0.06799999999999998","-39998.57673512909"
"0.04000000000000006","-0.06799999999999998","-39998.58143343962"
"0.04400000000000007","-0.06799999999999998","-39998.58612418752"
"0.04800000000000007","-0.06799999999999998","-39998.59080737301"
"0.052000000000000074","-0.06799999999999998","-39998.59548299514"
"0.05600000000000008","-0.06799999999999998","-39998.60015105332"
"0.06000000000000008","-0.06799999999999998","-39998.60481154749"
"0.06400000000000008","-0.06799999999999998","-39998.60946447676"
"0.06800000000000009","-0.06799999999999998","-39998.614109840964"
"0.07200000000000009","-0.06799999999999998","-39998.61874764008"
"0.0760000000000001","-0.06799999999999998","-39998.62337787308"
"0.0800000000000001","-0.06799999999999998","-39998.62800054028"
"0.0840000000000001","-0.06799999999999998","-39998.63261564181"
"0.0880000000000001","-0.06799999999999998","-39998.637223176775"
"0.09200000000000011","-0.06799999999999998","-39998.64182314615"
"0.09600000000000011","-0.06799999999999998","-39998.646415548494"
"-0.1","-0.06399999999999997","-39998.49852284506"
"-0.096","-0.06399999999999997","-39998.5034789523"
"-0.092","-0.06399999999999997","-39998.508427559944"
"-0.088","-0.06399999999999997","-39998.513368665575"
"-0.08399999999999999","-0.06399999999999997","-39998.51830226621"
"-0.07999999999999999","-0.06399999999999997","-39998.52322835998"
"-0.07599999999999998","-0.06399999999999997","-39998.52814694417"
"-0.07199999999999998","-0.06399999999999997","-39998.53305801692"
"-0.06799999999999998","-0.06399999999999997","-39998.537961575785"
"-0.06399999999999997","-0.06399999999999997","-39998.54285761918"
"-0.05999999999999997","-0.06399999999999997","-39998.54774614453"
"-0.055999999999999966","-0.06399999999999997","-39998.552627149686"
"-0.05199999999999996","-0.06399999999999997","-39998.55750063298"
"-0.04799999999999996","-0.06399999999999997","-39998.56236659264"
"-0.043999999999999956","-0.06399999999999997","-39998.567225026265"
"-0.03999999999999995","-0.06399999999999997","-39998.5720759331"
"-0.03599999999999995","-0.06399999999999997","-39998.57691930982"
"-0.031999999999999945","-0.06399999999999997","-39998.58175515581"
"-0.027999999999999945","-0.06399999999999997","-39998.58658346934"
"-0.023999999999999945","-0.06399999999999997","-39998.5914042488"
"-0.019999999999999945","-0.06399999999999997","-39998.596217492064"
"-0.015999999999999945","-0.06399999999999997","-39998.60102319851"
"-0.011999999999999945","-0.06399999999999997","-39998.60582136582"
"-0.007999999999999945","-0.06399999999999997","-39998.61061199342"
"-0.003999999999999945","-0.06399999999999997","-39998.615395079745"
"5.551115123125783E-17","-0.06399999999999997","-39998.62017062292"
"0.004000000000000056","-0.06399999999999997","-39998.62493862249"
"0.008000000000000056","-0.06399999999999997","-39998.629699077144"
"0.012000000000000056","-0.06399999999999997","-39998.634451985534"
"0.016000000000000056","-0.06399999999999997","-39998.63919734634"
"0.020000000000000056","-0.06399999999999997","-39998.64393515918"
"0.024000000000000056","-0.06399999999999997","-39998.648665422916"
"0.028000000000000056","-0.06399999999999997","-39998.653388136394"
"0.032000000000000056","-0.06399999999999997","-39998.65810329901"
"0.03600000000000006","-0.06399999999999997","-39998.66281090962"
"0.04000000000000006","-0.06399999999999997","-39998.667510968"
"0.04400000000000007","-0.06399999999999997","-39998.67220347332"
"0.04800000000000007","-0.06399999999999997","-39998.676888424314"
"0.052000000000000074","-0.06399999999999997","-39998.68156582107"
"0.05600000000000008","-0.06399999999999997","-39998.686235663285"
"0.06000000000000008","-0.06399999999999997","-39998.69089794999"
"0.06400000000000008","-0.06399999999999997","-39998.695552680496"
"0.06800000000000009","-0.06399999999999997","-39998.70019985501"
"0.07200000000000009","-0.06399999999999997","-39998.70483947316"
"0.0760000000000001","-0.06399999999999997","-39998.70947153386"
