"X","Y","Z","FX","FY","FZ","Force"
"-0.1","-0.1","0.0","-4.848794738386517E-4","-2.4003564596618738E-4","1.9860715425778995E-4","5.763419273372623E-4",,,,,,,
"-0.096","-0.1","0.0","-5.125628830930599E-4","-2.8620558715436906E-4","1.9821968152290492E-4","6.196171312884181E-4",,,,,,,
"-0.092","-0.1","0.0","-5.383834824940958E-4","-3.3727301617751296E-4","1.971343590686362E-4","6.651855509475151E-4",,,,,,,
"-0.088","-0.1","0.0","-5.615846918945178E-4","-3.931272754450694E-4","1.9536474102402755E-4","7.128069885351218E-4",,,,,,,
"-0.08399999999999999","-0.1","0.0","-5.813471162564096E-4","-4.535083046802318E-4","1.9295793430789093E-4","7.621463221757026E-4",,,,,,,
"-0.07999999999999999","-0.1","0.0","-5.967992311199028E-4","-5.179813416626397E-4","1.9000453031699937E-4","8.127580907729673E-4",,,,,,,
"-0.07599999999999998","-0.1","0.0","-6.070328198071487E-4","-5.859086036263697E-4","1.8665047568192382E-4","8.640695204662117E-4",,,,,,,
"-0.07199999999999998","-0.1","0.0","-6.111261753981634E-4","-6.564176632905444E-4","1.8311080088222293E-4","9.15362723916773E-4",,,,,,,
"-0.06799999999999998","-0.1","0.0","-6.081797734621725E-4","-7.283674340716064E-4","1.796846665372707E-4","9.657579071657479E-4",,,,,,,
"-0.06399999999999997","-0.1","0.0","-5.973710433153314E-4","-8.003152007792635E-4","1.7677035616084526E-4","0.0010142013324814913",,,,,,,
"-0.05999999999999997","-0.1","0.0","-5.780363783870642E-4","-8.704927117075169E-4","1.748774313239509E-4","0.0010594648327628448",,,,,,,
"-0.055999999999999966","-0.1","0.0","-5.497880661665198E-4","-9.368066171726561E-4","1.7463106403720172E-4","0.001100167970904608",,,,,,,
"-0.05199999999999996","-0.1","0.0","-5.126684556130212E-4","-9.96888140297704E-4","1.767605876531471E-4","0.0011348388497907274",,,,,,,
"-0.04799999999999996","-0.1","0.0","-4.67329340425968E-4","-0.0010482257062553603","1.8206126079418986E-4","0.0011620327647529948",,,,,,,
"-0.043999999999999956","-0.1","0.0","-4.1519820325268663E-4","-0.0010884142970764843","1.9131714687216426E-4","0.0011805242397985997",,,,,,,
"-0.03999999999999995","-0.1","0.0","-3.585583006904921E-4","-0.0011155331004362868","2.0517756716076892E-4","0.001189569664722945",,,,,,,
"-0.03599999999999995","-0.1","0.0","-3.004450277351039E-4","-0.0011286059947372572","2.2399394931540392E-4","0.0011891980471635214",,,,,,,
"-0.031999999999999945","-0.1","0.0","-2.4428230939768983E-4","-0.00112801363708789","2.4764855084398745E-4","0.0011804314536965057",,,,,,,
"-0.027999999999999945","-0.1","0.0","-1.932829805618537E-4","-0.0011156588863422987","2.7543213911074326E-4","0.0011652964963924553",,,,,,,
"-0.023999999999999945","-0.1","0.0","-1.4979622837510192E-4","-0.001094723099244201","3.0603375305871054E-4","0.0011465226696692197",,,,,,,
"-0.019999999999999945","-0.1","0.0","-1.1489073649218529E-4","-0.001069037151941561","3.3767389612551004E-4","0.0011269711503351018",,,,,,,
"-0.015999999999999945","-0.1","0.0","-8.837382573436575E-5","-0.001042331890933357","3.683512856933075E-4","0.0011090303754196942",,,,,,,
"-0.011999999999999945","-0.1","0.0","-6.917564076129843E-5","-0.0010177072311800797","3.96123461560178E-4","0.0010942701103792327",,,,,,,
"-0.007999999999999945","-0.1","0.0","-5.5811645143127266E-5","-9.974604549347367E-4","4.1934043343966397E-4","0.0010834614427886022",,,,,,,
"-0.003999999999999945","-0.1","0.0","-4.669544078941279E-5","-9.831448788707503E-4","4.3678982407495984E-4","0.0010768192362024995",,,,,,,
"5.551115123125783E-17","-0.1","0.0","-4.0295277975808326E-5","-9.75682676292716E-4","4.4775170538586704E-4","0.001074272769793974",,,,,,,
"0.004000000000000056","-0.1","0.0","-3.520576140064035E-5","-9.755032148320849E-4","4.5198232162788825E-4","0.001075701625381159",,,,,,,
"0.008000000000000056","-0.1","0.0","-3.0097594656733482E-5","-9.827204627497776E-4","4.4965903340997166E-4","0.0010811284009952047",,,,,,,
"0.012000000000000056","-0.1","0.0","-2.3491271508786326E-5","-9.972112355738471E-4","4.4132621160715646E-4","0.001090757036760865",,,,,,,
"0.016000000000000056","-0.1","0.0","-1.3512259127440392E-5","-0.0010183967782242803","4.278655290403155E-4","0.0011047096858384424",,,,,,,
