"X-coordinate","Electric Potential"
"-5.560000000000095","1.91073693307463E-5"
"-5.540000000000095","1.9245617362851697E-5"
"-5.5200000000000955","1.93853712397959E-5"
"-5.500000000000096","1.9526652900905126E-5"
"-5.480000000000096","1.9669484716068116E-5"
"-5.460000000000097","1.98138894299245E-5"
"-5.440000000000097","1.9959890240813365E-5"
"-5.420000000000098","2.010751073648198E-5"
"-5.400000000000098","2.025677498676352E-5"
"-5.3800000000000985","2.0407707473542474E-5"
"-5.360000000000099","2.05603331535769E-5"
"-5.340000000000099","2.0714677440771294E-5"
"-5.3200000000001","2.0870766228124747E-5"
"-5.3000000000001","2.1028625935418324E-5"
"-5.280000000000101","2.1188283411605065E-5"
"-5.260000000000101","2.1349766093375788E-5"
"-5.2400000000001015","2.1513101892234337E-5"
"-5.220000000000102","2.167831927332342E-5"
"-5.200000000000102","2.1845447259105313E-5"
"-5.180000000000103","2.2014515409588428E-5"
"-5.160000000000103","2.218555386931579E-5"
"-5.140000000000104","2.235859338613014E-5"
"-5.120000000000104","2.2533665292166144E-5"
"-5.1000000000001044","2.271080152894508E-5"
"-5.080000000000105","2.2890034704352316E-5"
"-5.060000000000105","2.3071398009721043E-5"
"-5.040000000000106","2.3254925390173376E-5"
"-5.020000000000106","2.3440651357259483E-5"
"-5.000000000000107","2.3628611202534142E-5"
"-4.980000000000107","2.3818840876688735E-5"
"-4.960000000000107","2.4011377087338372E-5"
"-4.940000000000108","2.420625725074599E-5"
"-4.920000000000108","2.440351960881009E-5"
"-4.900000000000109","2.4603203123787834E-5"
"-4.880000000000109","2.4805347569639902E-5"
"-4.86000000000011","2.500999356435103E-5"
"-4.84000000000011","2.5217182565810955E-5"
"-4.82000000000011","2.542695687118838E-5"
"-4.800000000000111","2.56393596682789E-5"
"-4.780000000000111","2.5854435063534413E-5"
"-4.760000000000112","2.6072228062168062E-5"
"-4.740000000000112","2.629278468151114E-5"
"-4.7200000000001125","2.6516151841184457E-5"
"-4.700000000000113","2.674237750837332E-5"
"-4.680000000000113","2.697151068362927E-5"
"-4.660000000000114","2.7203601369985527E-5"
"-4.640000000000114","2.7438700725873123E-5"
"-4.620000000000115","2.7676860945511745E-5"
"-4.600000000000115","2.791813543279199E-5"
"-4.5800000000001155","2.8162578675593926E-5"
"-4.560000000000116","2.841024643716383E-5"
"-4.540000000000116","2.8661195689980597E-5"
"-4.520000000000117","2.891548462681472E-5"
"-4.500000000000117","2.917317280065903E-5"
"-4.480000000000118","2.9434321049432244E-5"
"-4.460000000000118","2.9698991627232804E-5"
"-4.4400000000001185","2.9967248135430852E-5"
"-4.420000000000119","3.0239155650058085E-5"
"-4.400000000000119","3.0514780736447663E-5"
"-4.38000000000012","3.0794191474199455E-5"
"-4.36000000000012","3.107745750215467E-5"
"-4.340000000000121","3.136465009610632E-5"
"-4.320000000000121","3.165584213603088E-5"
"-4.3000000000001215","3.195110822412583E-5"
"-4.280000000000122","3.2250524739384314E-5"
"-4.260000000000122","3.2554169835742726E-5"
"-4.240000000000123","3.286212351677744E-5"
"-4.220000000000123","3.317446764463674E-5"
"-4.200000000000124","3.349128612429544E-5"
"-4.180000000000124","3.381266480612819E-5"
"-4.1600000000001245","3.41386916335811E-5"
"-4.140000000000125","3.4469456676998787E-5"
"-4.120000000000125","3.480505218709831E-5"
"-4.100000000000126","3.5145572684827596E-5"
"-4.080000000000126","3.5491115017646255E-5"
"-4.060000000000127","3.5841778408452744E-5"
"-4.040000000000127","3.6197664575246206E-5"
"-4.0200000000001275","3.655887773545121E-5"
"-4.000000000000128","3.6925524734168446E-5"
"-3.980000000000128","3.7297715117434973E-5"
"-3.960000000000128","3.767556119667015E-5"
"-3.940000000000128","3.8059178135033304E-5"
"-3.920000000000128","3.8448684067021685E-5"
"-3.900000000000128","3.8844200149157565E-5"
"-3.880000000000128","3.924585065527895E-5"
"-3.8600000000001278","3.9653763114749093E-5"
"-3.8400000000001278","4.006806836399776E-5"
"-3.8200000000001277","4.048890068448859E-5"
"-3.8000000000001277","4.091639793610503E-5"
"-3.7800000000001277","4.135070157898693E-5"
"-3.7600000000001277","4.17919568711214E-5"
"-3.7400000000001277","4.224031297477829E-5"
"-3.7200000000001276","4.26959230971118E-5"
"-3.7000000000001276","4.3158944527042804E-5"
"-3.6800000000001276","4.362953888400657E-5"
"-3.6600000000001276","4.4107872253419175E-5"
"-3.6400000000001276","4.459411523314866E-5"
"-3.6200000000001276","4.50884431899728E-5"
"-3.6000000000001275","4.559103636930458E-5"
"-3.5800000000001275","4.610208003010268E-5"
"-3.5600000000001275","4.662176471876598E-5"
"-3.5400000000001275","4.7150286328142796E-5"
"-3.5200000000001275","4.7687846363398114E-5"
"-3.5000000000001275","4.8234652105645665E-5"
"-3.4800000000001274","4.879091679181617E-5"
"-3.4600000000001274","4.93568598311064E-5"
"-3.4400000000001274","4.993270708637192E-5"
"-3.4200000000001274","5.0518691027707325E-5"
"-3.4000000000001274","5.1115050917208744E-5"
"-3.3800000000001273","5.172203322780366E-5"
"-3.3600000000001273","5.233989171574211E-5"
"-3.3400000000001273","5.296888778525657E-5"
"-3.3200000000001273","5.360929073255895E-5"
"-3.3000000000001273","5.4261378097970184E-5"
"-3.2800000000001273","5.4925435803165684E-5"
"-3.2600000000001272","5.5601758671885E-5"
"-3.2400000000001272","5.629065061204986E-5"
"-3.220000000000127","5.699242503162574E-5"
"-3.200000000000127","5.770740511759208E-5"
"-3.180000000000127","5.843592432707846E-5"
"-3.160000000000127","5.9178326613952804E-5"
"-3.140000000000127","5.993496704931242E-5"
"-3.120000000000127","6.070621200813412E-5"
"-3.100000000000127","6.14924397867364E-5"
"-3.080000000000127","6.229404103911552E-5"
"-3.060000000000127","6.31114191587966E-5"
"-3.040000000000127","6.394499088104948E-5"
"-3.020000000000127","6.479518683861076E-5"
"-3.000000000000127","6.566245202831328E-5"
"-2.980000000000127","6.654724646615124E-5"
"-2.960000000000127","6.745004572755203E-5"
"-2.940000000000127","6.837134168280306E-5"
"-2.920000000000127","6.931164307109959E-5"
"-2.900000000000127","7.027147626091432E-5"
"-2.880000000000127","7.125138591778468E-5"
"-2.860000000000127","7.22519359390208E-5"
"-2.840000000000127","7.327371006588114E-5"
"-2.820000000000127","7.431731288921488E-5"
"-2.800000000000127","7.538337056797529E-5"
"-2.780000000000127","7.647253199955463E-5"
"-2.760000000000127","7.758546965173358E-5"
"-2.740000000000127","7.87228806035109E-5"
"-2.7200000000001268","7.988548768694638E-5"
"-2.7000000000001267","8.107404066229351E-5"
"-2.6800000000001267","8.228931731179061E-5"
"-2.6600000000001267","8.353212484322464E-5"
"-2.6400000000001267","8.480330112991546E-5"
"-2.6200000000001267","8.610371620206646E-5"
"-2.6000000000001267","8.743427370972764E-5"
"-2.5800000000001266","8.879591238213225E-5"
"-2.5600000000001266","9.018960789923956E-5"
"-2.5400000000001266","9.161637445210269E-5"
"-2.5200000000001266","9.307726674003234E-5"
"-2.5000000000001266","9.457338178772283E-5"
"-2.4800000000001265","9.610586099661155E-5"
"-2.4600000000001265","9.767589251116277E-5"
"-2.4400000000001265","9.928471328998875E-5"
"-2.4200000000001265","1.0093361174697761E-4"
"-2.4000000000001265","1.026239301061028E-4"
"-2.3800000000001265","1.0435706739906703E-4"
"-2.3600000000001264","1.0613448212060482E-4"
"-2.3400000000001264","1.0795769544691681E-4"
"-2.3200000000001264","1.098282944346599E-4"
"-2.3000000000001264","1.11747935462701E-4"
"-2.2800000000001264","1.1371834794255526E-4"
"-2.2600000000001264","1.1574133819681126E-4"
"-2.2400000000001263","1.1781879359618298E-4"
"-2.2200000000001263","1.1995268696742871E-4"
"-2.2000000000001263","1.2214508126092344E-4"
"-2.1800000000001263","1.2439813455486233E-4"
"-2.1600000000001263","1.2671410534830706E-4"
"-2.1400000000001262","1.2909535831992174E-4"
"-2.1200000000001262","1.3154437016119695E-4"
"-2.100000000000126","1.3406373623302395E-4"
"-2.080000000000126","1.3665617733884026E-4"
"-2.060000000000126","1.393245470888642E-4"
"-2.040000000000126","1.4207183968672062E-4"
"-2.020000000000126","1.4490119854823806E-4"
"-2.000000000000126","1.478159250164782E-4"
"-1.980000000000126","1.5081948808838794E-4"
"-1.960000000000126","1.539155349762417E-4"
"-1.940000000000126","1.5710790187566125E-4"
"-1.920000000000126","1.6040062590399839E-4"
"-1.900000000000126","1.6379795795192208E-4"
"-1.880000000000126","1.6730437654468804E-4"
"-1.860000000000126","1.7092460223568727E-4"
"-1.840000000000126","1.74663613883311E-4"
"-1.820000000000126","1.785266654102812E-4"
"-1.800000000000126","1.8251930476395666E-4"
"-1.780000000000126","1.8664739323875904E-4"
"-1.760000000000126","1.9091712754391358E-4"
"-1.740000000000126","1.9533506266459992E-4"
"-1.7200000000001259","1.9990813733204886E-4"
"-1.7000000000001259","2.0464370105137734E-4"
"-1.6800000000001258","2.0954954380203347E-4"
"-1.6600000000001258","2.1463392806516624E-4"
"-1.6400000000001258","2.1990562353710626E-4"
"-1.6200000000001258","2.2537394499630157E-4"
"-1.6000000000001258","2.3104879362454214E-4"
"-1.5800000000001257","2.3694070158736483E-4"
"-1.5600000000001257","2.430608813220264E-4"
"-1.5400000000001257","2.494212783545362E-4"
"-1.5200000000001257","2.5603463019629194E-4"
"-1.5000000000001257","2.629145297601408E-4"
"-1.4800000000001257","2.7007549545805646E-4"
"-1.4600000000001256","2.7753304782158984E-4"
"-1.4400000000001256","2.8530379348100165E-4"
"-1.4200000000001256","2.9340551792646734E-4"
"-1.4000000000001256","3.0185728724128636E-4"
"-1.3800000000001256","3.1067956028086317E-4"
"-1.3600000000001256","3.1989431285426646E-4"
"-1.3400000000001255","3.295251742460921E-4"
"-1.3200000000001255","3.3959757928272207E-4"
"-1.3000000000001255","3.5013893603290456E-4"
"-1.2800000000001255","3.611788126823012E-4"
"-1.2600000000001255","3.727491448428684E-4"
"-1.2400000000001254","3.848844670693978E-4"
"-1.2200000000001254","3.976221704126724E-4"
"-1.2000000000001254","4.110027907882106E-4"
"-1.1800000000001254","4.25070332308779E-4"
"-1.1600000000001254","4.398726284960182E-4"
"-1.1400000000001254","4.5546175035633994E-4"
"-1.1200000000001253","4.7189446420677934E-4"
"-1.1000000000001253","4.892327492772064E-4"
"-1.0800000000001253","5.075443825689107E-4"
"-1.0600000000001253","5.269036026758035E-4"
"-1.0400000000001253","5.473918624087723E-4"
"-1.0200000000001253","5.690986874483592E-4"
"-1.0000000000001252","5.921226552022744E-4"
"-0.9800000000001252","6.165725158745149E-4"
"-0.9600000000001252","6.425684785148785E-4"
"-0.9400000000001252","6.702436908030423E-4"
"-0.9200000000001252","6.997459470884284E-4"
"-0.9000000000001251","7.312396644148284E-4"
"-0.8800000000001251","7.649081780487912E-4"
"-0.8600000000001251","8.009564141376873E-4"
"-0.8400000000001251","8.396140141505214E-4"
"-0.8200000000001251","8.811390000032653E-4"
"-0.8000000000001251","9.258220883010329E-4"
"-0.780000000000125","9.739917903349543E-4"
"-0.760000000000125","0.001026020464706407"
"-0.740000000000125","0.0010823315307154915"
"-0.720000000000125","0.0011434081059539308"
"-0.700000000000125","0.0012098033970993469"
"-0.680000000000125","0.0012821532634805625"
"-0.6600000000001249","0.001361191487791422"
"-0.6400000000001249","0.0014477684425152413"
"-0.6200000000001249","0.001542874041467817"
"-0.6000000000001249","0.0016476661420511084"
"-0.5800000000001249","0.0017635059228584661"
"-0.5600000000001248","0.0018920022720171185"
"-0.5400000000001248","0.0020350679008781366"
"-0.5200000000001248","0.0021949908649300477"
"-0.5000000000001248","0.002374526517781461"
"-0.48000000000012477","0.0025770168533115756"
"-0.46000000000012475","0.0028065469639987632"
"-0.44000000000012474","0.0030681524173619902"
"-0.4200000000001247","0.0033680973936925794"
"-0.4000000000001247","0.0037142525758056275"
"-0.3800000000001247","0.0041166158460470776"
"-0.36000000000012466","0.004588040929835575"
"-0.34000000000012465","0.0051452745291479165"
"-0.32000000000012463","0.005810460632050067"
"-0.3000000000001246","0.006613368692683929"
"-0.2800000000001246","0.007594772477776798"
"-0.2600000000001246","0.008811711435393053"
"-0.24000000000012459","0.010345934099159399"
"-0.2200000000001246","0.012317924647113834"
"-0.2000000000001246","0.014911157136870561"
"-0.18000000000012462","0.01841605363447922"
"-0.16000000000012463","0.023314236154400484"
"-0.14000000000012464","0.03045131317212339"
"-0.12000000000012463","0.04142211736132515"
"-0.10000000000012463","0.059525417506783654"
"-0.08000000000012462","0.09247945671706662"
"-0.06000000000012462","0.16171441549972035"
"-0.040000000000124616","0.34295497407903075"
"-0.020000000000124616","0.9443282027921511"
"-1.2461559562026991E-13","-1.9999999999692561"
"0.019999999999875385","-0.8514500172198599"
"0.039999999999875385","-0.2999795498746943"
"0.05999999999987539","-0.1463114834928231"
"0.07999999999987539","-0.08554956274099533"
"0.0999999999998754","-0.05587152051423671"
"0.1199999999998754","-0.0392738038572344"
"0.1399999999998754","-0.02908549474783352"
"0.15999999999987538","-0.022393585353815575"
"0.17999999999987537","-0.01776671634953539"
"0.19999999999987536","-0.014436360624305799"
"0.21999999999987535","-0.011960406844800806"
"0.23999999999987534","-0.010070087305085788"
"0.25999999999987533","-0.008594464280633412"
"0.27999999999987535","-0.007420650287778012"
"0.29999999999987537","-0.006471681477043876"
"0.3199999999998754","-0.005693633384655363"
"0.3399999999998754","-0.005047819193763333"
"0.3599999999998754","-0.004505903160269922"
"0.37999999999987544","-0.0040467482733315034"
"0.39999999999987546","-0.003654329133696722"
"0.4199999999998755","-0.0033163178560395583"
"0.4399999999998755","-0.0030231060177539613"
"0.4599999999998755","-0.0027671155466314486"
"0.4799999999998755","-0.002542304986578854"
"0.49999999999987554","-0.002343810325812294"
"0.5199999999998756","-0.0021676800604891223"
"0.5399999999998756","-0.0020106772687084697"
"0.5599999999998756","-0.0018701300062865596"
"0.5799999999998756","-0.0017438170004706233"
"0.5999999999998756","-0.001629879436143155"
"0.6199999999998757","-0.0015267522453652324"
"0.6399999999998757","-0.001433110123319295"
"0.6599999999998757","-0.0013478247725744047"
"0.6799999999998757","-0.0012699307827437687"
"0.6999999999998757","-0.0011985982110179316"
"0.7199999999998757","-0.0011331103980933913"
"0.7399999999998758","-0.0010728459095973135"
"0.7599999999998758","-0.001017263749026374"
"0.7799999999998758","-9.658911806668237E-4"
"0.7999999999998758","-9.183136501211836E-4"
"0.8199999999998758","-8.741663999813159E-4"
"0.8399999999998758","-8.331274605102556E-4"
"0.8599999999998759","-7.949117662330148E-4"
"0.8799999999998759","-7.592661939480355E-4"
"0.8999999999998759","-7.259653626774504E-4"
"0.9199999999998759","-6.948080637581072E-4"
"0.9399999999998759","-6.656142152251281E-4"
"0.959999999999876","-6.382222551339579E-4"
"0.979999999999876","-6.124869025633587E-4"
"0.999999999999876","-5.882772274390181E-4"
"1.019999999999876","-5.654749829395161E-4"
"1.039999999999876","-5.439731591088731E-4"
"1.059999999999876","-5.236747254916053E-4"
"1.079999999999876","-5.044915350457793E-4"
"1.099999999999876","-4.863433656983135E-4"
"1.119999999999876","-4.691570804984623E-4"
"1.139999999999876","-4.5286588986212707E-4"
"1.159999999999876","-4.3740870172227417E-4"
"1.179999999999876","-4.2272954854268507E-4"
"1.199999999999876","-4.0877707936408364E-4"
"1.219999999999876","-3.9550411097234056E-4"
"1.239999999999876","-3.828672281029762E-4"
"1.259999999999876","-3.7082642806884924E-4"
"1.2799999999998761","-3.5934480396141284E-4"
"1.2999999999998761","-3.4838826160090607E-4"
"1.3199999999998762","-3.379252661132892E-4"
"1.3399999999998762","-3.2792661485307056E-4"
"1.3599999999998762","-3.183652333355358E-4"
"1.3799999999998762","-3.092159920047286E-4"
"1.3999999999998762","-3.004555407754916E-4"
"1.4199999999998763","-2.9206216009823295E-4"
"1.4399999999998763","-2.840156260372589E-4"
"1.4599999999998763","-2.7629708864284003E-4"
"1.4799999999998763","-2.688889610395177E-4"
"1.4999999999998763","-2.617748196355638E-4"
"1.5199999999998763","-2.5493931276987985E-4"
"1.5399999999998764","-2.483680777442215E-4"
"1.5599999999998764","-2.420476657548021E-4"
"1.5799999999998764","-2.359654724437773E-4"
"1.5999999999998764","-2.3010967553097902E-4"
"1.6199999999998764","-2.2446917698299503E-4"
"1.6399999999998764","-2.1903355061083873E-4"
"1.6599999999998765","-2.1379299380511023E-4"
"1.6799999999998765","-2.0873828326035284E-4"
"1.6999999999998765","-2.0386073433979136E-4"
"1.7199999999998765","-1.991521639619762E-4"
"1.7399999999998765","-1.9460485596696118E-4"
"1.7599999999998766","-1.9021152970281573E-4"
"1.7799999999998766","-1.859653108932696E-4"
"1.7999999999998766","-1.8185970442598432E-4"
"1.8199999999998766","-1.778885698854106E-4"
"1.8399999999998766","-1.7404609835994315E-4"
"1.8599999999998766","-1.7032679125534038E-4"
"1.8799999999998767","-1.6672544057098708E-4"
"1.8999999999998767","-1.632371106846173E-4"
"1.9199999999998767","-1.5985712158088185E-4"
"1.9399999999998767","-1.5658103275979185E-4"
"1.9599999999998767","-1.5340462911420815E-4"
"1.9799999999998767","-1.5032390699943484E-4"
"1.9999999999998768","-1.4733506189098502E-4"
"2.0199999999998766","-1.444344764192409E-4"
"2.0399999999998766","-1.416187094368009E-4"
"2.0599999999998766","-1.3888448601544423E-4"
"2.0799999999998766","-1.3622868770470003E-4"
"2.0999999999998766","-1.3364834369992802E-4"
"2.1199999999998766","-1.3114062256000232E-4"
"2.1399999999998767","-1.28702824440018E-4"
"2.1599999999998767","-1.263323737812198E-4"
"2.1799999999998767","-1.240268124990316E-4"
"2.1999999999998767","-1.2178379369803263E-4"
"2.2199999999998767","-1.1960107556225407E-4"
"2.2399999999998768","-1.1747651589762656E-4"
"2.2599999999998768","-1.1540806669618E-4"
"2.279999999999877","-1.133937694828543E-4"
"2.299999999999877","-1.1143175029886546E-4"
"2.319999999999877","-1.0952021568141763E-4"
"2.339999999999877","-1.0765744834509457E-4"
