"X","Y","Z","Vx","Vy","Vz","Polarity","Charge","Time","Mass","Electric Potential Energy","Kinetic Energy","Total Energy"
"20.0","20.0","0.0","0.0","0.0","0.0","1","1.602E-19","0.0","3.3434059999999994E-27","3.978075637023979E-15","0.0","3.978075637023979E-15"
"-2.0098691418333627E11","-1.9861253455856528E11","-2.8489636769047905E10","-6.029607426100089E11","-5.958376037356958E11","-8.546891030714372E10","1","1.602E-19","1.0","3.3434059999999994E-27","3.978075637023979E-15","0.0","3.978075637023979E-15"
"-2.009869142013363E12","-1.9861253457656528E12","-2.8489636769047906E11","-6.029607426100089E11","-5.958376037356958E11","-8.546891030714372E10","1","1.602E-19","2.0","3.3434059999999994E-27","3.978075637023979E-15","0.0","3.978075637023979E-15"
"-3.81875136984339E12","-3.77363815697274E12","-5.413030986119102E11","-6.029607426100089E11","-5.958376037356958E11","-8.546891030714372E10","1","1.602E-19","3.0","3.3434059999999994E-27","3.978075637023979E-15","0.0","3.978075637023979E-15"
"-5.627633597673417E12","-5.561150968179828E12","-7.977098295333414E11","-6.029607426100089E11","-5.958376037356958E11","-8.546891030714372E10","1","1.602E-19","4.0","3.3434059999999994E-27","3.978075637023979E-15","0.0","3.978075637023979E-15"
"-7.436515825503443E12","-7.348663779386915E12","-1.0541165604547726E12","-6.029607426100089E11","-5.958376037356958E11","-8.546891030714372E10","1","1.602E-19","5.0","3.3434059999999994E-27","3.978075637023979E-15","0.0","3.978075637023979E-15"
"-9.24539805333347E12","-9.136176590594002E12","-1.3105232913762039E12","-6.029607426100089E11","-5.958376037356958E11","-8.546891030714372E10","1","1.602E-19","6.0","3.3434059999999994E-27","3.978075637023979E-15","0.0","3.978075637023979E-15"
"-1.1054280281163498E13","-1.092368940180109E13","-1.5669300222976348E12","-6.029607426100089E11","-5.958376037356958E11","-8.546891030714372E10","1","1.602E-19","7.0","3.3434059999999994E-27","3.978075637023979E-15","0.0","3.978075637023979E-15"
"-1.2863162508993525E13","-1.271120221300818E13","-1.823336753219066E12","-6.029607426100089E11","-5.958376037356958E11","-8.546891030714372E10","1","1.602E-19","8.0","3.3434059999999994E-27","3.978075637023979E-15","0.0","3.978075637023979E-15"
"-1.467204473682355E13","-1.4498715024215268E13","-2.079743484140497E12","-6.029607426100089E11","-5.958376037356958E11","-8.546891030714372E10","1","1.602E-19","9.0","3.3434059999999994E-27","3.978075637023979E-15","0.0","3.978075637023979E-15"
