"X","Y","Z","Vx","Vy","Vz","Polarity","Charge","Time","Mass","Electric Potential Energy","Kinetic Energy"
"19.99899605423795","19.999007917163173","-1.423050083044823E-4","-20099.338397843778","-19861.78411721404","-2848.9344946315264","1","1.602E-19","9.999999999999804E-8","3.3434059999999994E-27","3.9783732742443945E-15","1.3456838572611319E-24","3.9783732755900784E-15"
"19.995982012770316","19.9960295231642","-5.69496165194197E-4","-40202.56729067882","-39726.75877703728","-5697.693512238414","1","1.602E-19","2.00000000000003E-7","3.3434059999999994E-27","3.979268186144146E-15","5.389066655047469E-24","3.979268191533213E-15"
"19.99095729186335","19.991064339383147","-0.0012815471430346378","-60313.585328480156","-59598.11874363745","-8546.101237818044","1","1.602E-19","3.000000000000105E-7","3.3434059999999994E-27","3.980761007218254E-15","1.213298072865529E-23","3.980761019351235E-15"
"19.983920917527477","19.98411156762998","-0.0022784140178689592","-80436.29970096111","-79479.06082643074","-11393.981532958189","1","1.602E-19","4.0000000000001803E-7","3.3434059999999994E-27","3.9828527955710074E-15","2.1582151538620084E-23","3.982852817153159E-15"
"19.97487152444866","19.975170089889982","-0.0035600352291476137","-100574.6304407906","-99372.78487262214","-14241.157777701914","1","1.602E-19","5.000000000000255E-7","3.3434059999999994E-27","3.985545035186446E-15","3.3743206449618225E-23","3.9855450689296526E-15"
"19.963807354487624","19.964238467972255","-0.005126331523853344","-120732.5147641041","-119282.49472209351","-17087.452716855212","1","1.602E-19","6.00000000000033E-7","3.3434059999999994E-27","3.988839638275382E-15","4.86246851493209E-23","3.9888396869000666E-15"
"19.95072625474269","19.951314943064396","-0.006977205885544991","-140913.91146111043","-139211.39911113848","-19932.688312331848","1","1.602E-19","7.000000000000405E-7","3.3434059999999994E-27","3.9927389482983076E-15","6.623705306883257E-23","3.9927390145353606E-15"
"19.93562567517038","19.93639743520071","-0.009112543449007204","-161122.80534991165","-159162.7125107131","-22776.685603229686","1","1.602E-19","8.00000000000048E-7","3.3434059999999994E-27","3.9972457436684596E-15","8.659271782143739E-23","3.997245830261178E-15"
"19.91850266575728","19.91948354265018","-0.011532211401369235","-181363.2118070677","-179139.6558838122","-25619.264575458383","1","1.602E-19","9.000000000000555E-7","3.3434059999999994E-27","4.002363242138615E-15","1.097060486794484E-22","4.002363351844664E-15"
"19.899353873233984","19.90057054123306","-0.014236058870745031","-201639.18138892035","-199145.45734526048","-28460.244042894297","1","1.602E-19","1.000000000000063E-6","3.3434059999999994E-27","4.008095105877836E-15","1.3559339911158765E-22","4.008095241471235E-15"
"19.878175537321916","19.879655383577873","-0.01722391680365372","-221954.80455829535","-219183.35270561618","-31299.44154222419","1","1.602E-19","1.1000000000000706E-6","3.3434059999999994E-27","4.0144454472430254E-15","1.64273132405438E-22","4.014445611516158E-15"
"19.854963486501784","19.856734698329973","-0.0204955978327063","-242314.2165318873","-239256.58587899373","-34136.67324385888","1","1.602E-19","1.200000000000078E-6","3.3434059999999994E-27","4.021418835250873E-15","1.9576565040095705E-22","4.021419031016523E-15"
"19.829713133290245","19.831804789327652","-0.024050896136295054","-262721.6022644484","-259368.40913237934","-36971.75388155382","1","1.602E-19","1.3000000000000856E-6","3.3434059999999994E-27","4.029020302757074E-15","2.300934253616993E-22","4.029020532850499E-15"
"19.802419469011078","19.804861634761412","-0.02788958729229986","-283181.20158681925","-279522.08315140684","-39804.49670366968","1","1.602E-19","1.4000000000000931E-6","3.3434059999999994E-27","4.0372553543478626E-15","2.6728103501007064E-22","4.037255621628897E-15"
"19.77307705804359","19.775900886337993","-0.03201142812813633","-303697.3145159021","-299720.8768945305","-42634.713449342256","1","1.602E-19","1.5000000000001006E-6","3.3434059999999994E-27","4.046129974950164E-15","3.0735520075144955E-22","4.046130282305365E-15"
"19.741680031531047","19.744917868470075","-0.036416156569815644","-324274.3067558857","-319968.0672040287","-45462.214353218915","1","1.602E-19","1.6000000000001081E-6","3.3434059999999994E-27","4.0556506391646675E-15","3.5034482910913524E-22","4.055650989509497E-15"
"19.708222080528465","19.711907577518843","-0.04110349149307312","-344916.61541136674","-340266.938138213","-48286.80818285725","1","1.602E-19","1.7000000000001156E-6","3.3434059999999994E-27","4.065824321326391E-15","3.9628105638747594E-22","4.0658247176074474E-15"
"19.672696448567237","19.6768646811189","-0.046073132580056804","-365628.75493457756","-360620.7799845436","-51108.30231337573","1","1.602E-19","1.8000000000001232E-6","3.3434059999999994E-27","4.076658506294784E-15","4.451972965739726E-22","4.07665895149208E-15"
"19.63509592361325","19.639783517619474","-0.05132476018555471","-386415.32333061047","-381032.88790799497","-53926.50284450808","1","1.602E-19","1.9000000000001307E-6","3.3434059999999994E-27","4.088161200973766E-15","4.971292924821327E-22","4.088161698103059E-15"
"19.59541282938939","19.600658095681343","-0.05685803521728155","-407281.0086465003","-401506.5601827812","-56741.21476583944","1","1.602E-19","1.999999999999942E-6","3.3434059999999994E-27","4.100340946559895E-15","5.521151701249764E-22","4.100341498675065E-15"
"19.55363901603468","19.559482094073847","-0.06267259903536454","-428230.5957721583","-422045.0959484712","-59552.24217671495","1","1.602E-19","2.0999999999997376E-6","3.3434059999999994E-27","4.113206831512117E-15","6.101954962937904E-22","4.113207441707613E-15"
"19.509765850066003","19.516248861722595","-0.06876807337684875","-449268.9735835822","-442651.7924232837","-62359.38856809935","1","1.602E-19","2.1999999999995334E-6","3.3434059999999994E-27","4.126768505234266E-15","6.714133392972872E-22","4.126769176647605E-15"
"19.463784203607492","19.470951418066477","-0.07514406031181985","-470401.1424614761","-463329.94149792066","-65162.457174555515","1","1.602E-19","2.299999999999329E-6","3.3434059999999994E-27","4.141036192453572E-15","7.358143327920262E-22","4.141036928267905E-15"
"19.415684442847073","19.4235824537893","-0.08180014223860352","-491632.2222214019","-484082.82562241587","-67961.25140549945","1","1.602E-19","2.399999999999125E-6","3.3434059999999994E-27","4.156020708273695E-15","8.034467426047408E-22","4.156021511720438E-15"
"19.365456415678764","19.37413433200242","-0.08873588192647168","-512967.4604949794","-504913.71288590063","-70755.5753659913","1","1.602E-19","2.4999999999989207E-6","3.3434059999999994E-27","4.171733473871239E-15","8.743615364100645E-22","4.171734348232775E-15"
"19.31308943848165","19.3225990899646","-0.09595082261537483","-534412.2416053149","-525825.8511747306","-73545.23447855347","1","1.602E-19","2.5999999999987164E-6","3.3434059999999994E-27","4.188186532795236E-15","9.486124560815143E-22","4.188187481407692E-15"
"19.258572281985376","19.268968441437373","-0.10344448818342816","-555972.0959840508","-546822.4612776169","-76330.03621885944","1","1.602E-19","2.699999999998512E-6","3.3434059999999994E-27","4.205392567815214E-15","1.0262560924780074E-21","4.205393594071307E-15"
"19.201893156164186","19.213233779788496","-0.11121638339424716","-577652.7101819149","-567906.7287870932","-79109.79097965019","1","1.602E-19","2.799999999998308E-6","3.3434059999999994E-27","4.223364918250797E-15","1.1073519623604791E-21","4.22336602560276E-15"
"19.14303969409848","19.15538618197248","-0.119265994237739","-599459.9375297664","-589081.7946241378","-81884.31307889392","1","1.602E-19","2.8999999999981037E-6","3.3434059999999994E-27","4.242117597694206E-15","1.191962587051031E-21","4.242118789656793E-15"
"19.081998934734486","19.095416413536068","-0.12759278837964821","-621399.8095126081","-610350.743986771","-84653.4219300327","1","1.602E-19","2.9999999999978994E-6","3.3434059999999994E-27","4.261665312017144E-15","1.280153572347444E-21","4.261666592170716E-15"
"19.018757304468917","19.033314934816232","-0.13619621573704008","-643478.5479251053","-631716.593493209","-87416.94339415943","1","1.602E-19","3.099999999997695E-6","3.3434059999999994E-27","4.282023477525076E-15","1.371993689085406E-21","4.282024849518765E-15"
"18.95330059747521","18.969071908525578","-0.1450757091990009","-665702.5778836866","-653182.2762549026","-90174.71133616423","1","1.602E-19","3.199999999997491E-6","3.3434059999999994E-27","4.303208239089821E-15","1.4675549535947803E-21","4.303209706644775E-15"
