"X","Y","Z","Vx","Vy","Vz","Polarity","Charge","Time","Mass","Electric Potential Energy","Kinetic Energy","Total Energy","V/Cm"
"-30.0","-30.0","-30.0","0.0","0.0","0.0","1","1.602176634E-19","0.0","3.3444950551171926E-27","-2179.842506108905","0.0","-2179.842506108905","2.6009150008860043E-14"
"-29.999989087989466","-29.999988880711587","-29.999988369370634","436480.4214447154","444771.5364365212","465225.1746505046","1","1.602176634E-19","1.0E-10","3.3444950551171926E-27","-2179.842506108905","0.0015780522546012977","-2179.8409280566507","2.6009150008860043E-14"
"-29.999989087989466","-29.999988880711587","-29.999988369370634","436480.4214447154","444771.5364365212","465225.1746505046","1","1.602176634E-19","1.0E-10","3.3444950551171926E-27","-2179.842506108905","0.0015780522546012977","-2179.8409280566507","2.6009150008860043E-14"
