"X","Y","Z","Vx","Vy","Vz","Polarity","Charge","Time","Mass","Electric Potential Energy","Kinetic Energy","Total Energy","V/Cm"
"-30.0","-30.0","-30.0","0.0","0.0","0.0","1","1.602176634E-19","0.0","3.3444950551171926E-27","-2179.842506108905","0.0","-2179.842506108905","2.6009150008860043E-14"
"145463.47381488327","148227.17881215332","155045.058216837","109120.10536113234","111192.88410908692","116306.29366263062","1","1.602176634E-19","5.0E-11","3.3444950551171926E-27","-3.1080514297815055E-6","3.945130636501287E-4","3.9140501222034724E-4","5.0793110081111915E-27"
"145463.4738202931","148227.17881766992","155045.05822265672","109120.10536107694","111192.88410903525","116306.29366263596","1","1.602176634E-19","1.0E-10","3.3444950551171926E-27","-3.1080514185129294E-6","3.945130636498955E-4","3.9140501223138257E-4","5.07931101157094E-27"
"145463.47382570294","148227.1788231865","155045.05822847647","109120.10536102156","111192.88410898358","116306.29366264128","1","1.602176634E-19","1.5E-10","3.3444950551171926E-27","-3.1080514102434196E-6","3.945130636496623E-4","3.914050122394189E-4","5.0793110202735036E-27"
"145463.4738311128","148227.1788287031","155045.05823429622","109120.10536096616","111192.8841089319","116306.29366264661","1","1.602176634E-19","2.0E-10","3.3444950551171926E-27","-3.1080514201716723E-6","3.9451306364942913E-4","3.914050122292575E-4","5.079311019850568E-27"
