X,Y,Z,Vx,Vy,Vz,Polarity,Charge,Time,Mass,Electric Potential Energy,Kinetic Energy,Total Energy,7.59997E-11
70.00000143,70.00000131,70.00000095,16338.34961,14964.52909,10805.61185,1,1.60E-19,1.75E-10,3.34E-27,257.1314296,6.34E-06,257.1314359,
70.00000145,70.00000132,70.00000096,16431.71161,15050.04069,10867.3582,1,1.60E-19,1.76E-10,3.34E-27,257.1314295,6.41E-06,257.1314359,
70.00000146,70.00000134,70.00000097,16525.0736,15135.55228,10929.10455,1,1.60E-19,1.77E-10,3.34E-27,257.1314294,6.49E-06,257.1314359,
70.00000148,70.00000135,70.00000098,16618.4356,15221.06387,10990.8509,1,1.60E-19,1.78E-10,3.34E-27,257.1314294,6.56E-06,257.1314359,
70.0000015,70.00000137,70.00000099,16711.79759,15306.57546,11052.59725,1,1.60E-19,1.79E-10,3.34E-27,257.1314293,6.63E-06,257.1314359,
70.00000151,70.00000139,70.000001,16805.15959,15392.08706,11114.3436,1,1.60E-19,1.80E-10,3.34E-27,257.1314292,6.71E-06,257.1314359,
70.00000153,70.0000014,70.00000101,16898.52159,15477.59865,11176.08995,1,1.60E-19,1.81E-10,3.34E-27,257.1314291,6.78E-06,257.1314359,
70.00000155,70.00000142,70.00000102,16991.88358,15563.11024,11237.8363,1,1.60E-19,1.82E-10,3.34E-27,257.1314291,6.86E-06,257.1314359,
70.00000156,70.00000143,70.00000103,17085.24558,15648.62184,11299.58266,1,1.60E-19,1.83E-10,3.34E-27,257.131429,6.93E-06,257.1314359,
70.00000158,70.00000145,70.00000105,17178.60757,15734.13343,11361.32901,1,1.60E-19,1.84E-10,3.34E-27,257.1314289,7.01E-06,257.1314359,
70.0000016,70.00000146,70.00000106,17271.96957,15819.64502,11423.07536,1,1.60E-19,1.85E-10,3.34E-27,257.1314288,7.09E-06,257.1314359,
70.00000161,70.00000148,70.00000107,17365.33157,15905.15662,11484.82171,1,1.60E-19,1.86E-10,3.34E-27,257.1314288,7.16E-06,257.1314359,
70.00000163,70.0000015,70.00000108,17458.69356,15990.66821,11546.56806,1,1.60E-19,1.87E-10,3.34E-27,257.1314287,7.24E-06,257.1314359,
70.00000165,70.00000151,70.00000109,17552.05556,16076.1798,11608.31441,1,1.60E-19,1.88E-10,3.34E-27,257.1314286,7.32E-06,257.1314359,
70.00000167,70.00000153,70.0000011,17645.41755,16161.69139,11670.06076,1,1.60E-19,1.89E-10,3.34E-27,257.1314285,7.40E-06,257.1314359,
70.00000169,70.00000154,70.00000111,17738.77955,16247.20299,11731.80711,1,1.60E-19,1.90E-10,3.34E-27,257.1314284,7.47E-06,257.1314359,
70.0000017,70.00000156,70.00000113,17832.14154,16332.71458,11793.55346,1,1.60E-19,1.91E-10,3.34E-27,257.1314284,7.55E-06,257.1314359,
70.00000172,70.00000158,70.00000114,17925.50354,16418.22617,11855.29981,1,1.60E-19,1.92E-10,3.34E-27,257.1314283,7.63E-06,257.1314359,
70.00000174,70.00000159,70.00000115,18018.86554,16503.73777,11917.04616,1,1.60E-19,1.93E-10,3.34E-27,257.1314282,7.71E-06,257.1314359,
70.00000176,70.00000161,70.00000116,18112.22753,16589.24936,11978.79251,1,1.60E-19,1.94E-10,3.34E-27,257.1314281,7.79E-06,257.1314359,
70.00000178,70.00000163,70.00000117,18205.58953,16674.76095,12040.53886,1,1.60E-19,1.95E-10,3.34E-27,257.131428,7.87E-06,257.1314359,
70.00000179,70.00000164,70.00000119,18298.95152,16760.27254,12102.28522,1,1.60E-19,1.96E-10,3.34E-27,257.131428,7.95E-06,257.1314359,
70.00000181,70.00000166,70.0000012,18392.31352,16845.78414,12164.03157,1,1.60E-19,1.97E-10,3.34E-27,257.1314279,8.03E-06,257.1314359,
70.00000183,70.00000168,70.00000121,18485.67551,16931.29573,12225.77792,1,1.60E-19,1.98E-10,3.34E-27,257.1314278,8.12E-06,257.1314359,
70.00000185,70.00000169,70.00000122,18579.03751,17016.80732,12287.52427,1,1.60E-19,1.99E-10,3.34E-27,257.1314277,8.20E-06,257.1314359,
70.00000187,70.00000171,70.00000123,18672.3995,17102.31891,12349.27062,1,1.60E-19,2.00E-10,3.34E-27,257.1314276,8.28E-06,257.1314359,
70.00000189,70.00000173,70.00000125,18765.7615,17187.83051,12411.01697,1,1.60E-19,2.01E-10,3.34E-27,257.1314275,8.36E-06,257.1314359,
70.0000019,70.00000174,70.00000126,18859.1235,17273.3421,12472.76332,1,1.60E-19,2.02E-10,3.34E-27,257.1314275,8.45E-06,257.1314359,
70.00000192,70.00000176,70.00000127,18952.48549,17358.85369,12534.50967,1,1.60E-19,2.03E-10,3.34E-27,257.1314274,8.53E-06,257.1314359,
70.00000194,70.00000178,70.00000128,19045.84749,17444.36528,12596.25602,1,1.60E-19,2.04E-10,3.34E-27,257.1314273,8.62E-06,257.1314359,
70.00000196,70.0000018,70.0000013,19139.20948,17529.87688,12658.00237,1,1.60E-19,2.05E-10,3.34E-27,257.1314272,8.70E-06,257.1314359,
70.00000198,70.00000181,70.00000131,19232.57148,17615.38847,12719.74872,1,1.60E-19,2.06E-10,3.34E-27,257.1314271,8.79E-06,257.1314359,
70.000002,70.00000183,70.00000132,19325.93347,17700.90006,12781.49507,1,1.60E-19,2.07E-10,3.34E-27,257.131427,8.87E-06,257.1314359,
70.00000202,70.00000185,70.00000134,19419.29547,17786.41165,12843.24142,1,1.60E-19,2.08E-10,3.34E-27,257.131427,8.96E-06,257.1314359,
70.00000204,70.00000187,70.00000135,19512.65746,17871.92324,12904.98777,1,1.60E-19,2.09E-10,3.34E-27,257.1314269,9.04E-06,257.1314359,
70.00000206,70.00000189,70.00000136,19606.01946,17957.43484,12966.73412,1,1.60E-19,2.10E-10,3.34E-27,257.1314268,9.13E-06,257.1314359,
70.00000208,70.0000019,70.00000137,19699.38145,18042.94643,13028.48047,1,1.60E-19,2.11E-10,3.34E-27,257.1314267,9.22E-06,257.1314359,
70.0000021,70.00000192,70.00000139,19792.74345,18128.45802,13090.22682,1,1.60E-19,2.12E-10,3.34E-27,257.1314266,9.30E-06,257.1314359,
70.00000212,70.00000194,70.0000014,19886.10544,18213.96961,13151.97317,1,1.60E-19,2.13E-10,3.34E-27,257.1314265,9.39E-06,257.1314359,
70.00000214,70.00000196,70.00000141,19979.46744,18299.4812,13213.71952,1,1.60E-19,2.14E-10,3.34E-27,257.1314264,9.48E-06,257.1314359,
70.00000216,70.00000198,70.00000143,20072.82943,18384.9928,13275.46587,1,1.60E-19,2.15E-10,3.34E-27,257.1314263,9.57E-06,257.1314359,
70.00000218,70.00000199,70.00000144,20166.19143,18470.50439,13337.21222,1,1.60E-19,2.16E-10,3.34E-27,257.1314263,9.66E-06,257.1314359,
70.0000022,70.00000201,70.00000145,20259.55342,18556.01598,13398.95857,1,1.60E-19,2.17E-10,3.34E-27,257.1314262,9.75E-06,257.1314359,
70.00000222,70.00000203,70.00000147,20352.91542,18641.52757,13460.70492,1,1.60E-19,2.18E-10,3.34E-27,257.1314261,9.84E-06,257.1314359,
70.00000224,70.00000205,70.00000148,20446.27741,18727.03916,13522.45127,1,1.60E-19,2.19E-10,3.34E-27,257.131426,9.93E-06,257.1314359,
70.00000226,70.00000207,70.00000149,20539.63941,18812.55076,13584.19762,1,1.60E-19,2.20E-10,3.34E-27,257.1314259,1.00E-05,257.1314359,
70.00000228,70.00000209,70.00000151,20633.0014,18898.06235,13645.94396,1,1.60E-19,2.21E-10,3.34E-27,257.1314258,1.01E-05,257.1314359,
70.0000023,70.00000211,70.00000152,20726.3634,18983.57394,13707.69031,1,1.60E-19,2.22E-10,3.34E-27,257.1314257,1.02E-05,257.1314359,
70.00000232,70.00000213,70.00000154,20819.72539,19069.08553,13769.43666,1,1.60E-19,2.23E-10,3.34E-27,257.1314256,1.03E-05,257.1314359,
70.00000234,70.00000215,70.00000155,20913.08739,19154.59712,13831.18301,1,1.60E-19,2.24E-10,3.34E-27,257.1314255,1.04E-05,257.1314359,
70.00000236,70.00000216,70.00000156,21006.44938,19240.10871,13892.92936,1,1.60E-19,2.25E-10,3.34E-27,257.1314254,1.05E-05,257.1314359,
70.00000238,70.00000218,70.00000158,21099.81138,19325.62031,13954.67571,1,1.60E-19,2.26E-10,3.34E-27,257.1314253,1.06E-05,257.1314359,
70.00000241,70.0000022,70.00000159,21193.17337,19411.1319,14016.42206,1,1.60E-19,2.27E-10,3.34E-27,257.1314252,1.07E-05,257.1314359,
70.00000243,70.00000222,70.0000016,21286.53536,19496.64349,14078.16841,1,1.60E-19,2.28E-10,3.34E-27,257.1314252,1.08E-05,257.1314359,
70.00000245,70.00000224,70.00000162,21379.89736,19582.15508,14139.91476,1,1.60E-19,2.29E-10,3.34E-27,257.1314251,1.09E-05,257.1314359,
70.00000247,70.00000226,70.00000163,21473.25935,19667.66667,14201.66111,1,1.60E-19,2.30E-10,3.34E-27,257.131425,1.10E-05,257.1314359,
70.00000249,70.00000228,70.00000165,21566.62135,19753.17826,14263.40746,1,1.60E-19,2.31E-10,3.34E-27,257.1314249,1.10E-05,257.1314359,
70.00000251,70.0000023,70.00000166,21659.98334,19838.68986,14325.15381,1,1.60E-19,2.32E-10,3.34E-27,257.1314248,1.11E-05,257.1314359,
70.00000253,70.00000232,70.00000168,21753.34534,19924.20145,14386.90015,1,1.60E-19,2.33E-10,3.34E-27,257.1314247,1.12E-05,257.1314359,
70.00000256,70.00000234,70.00000169,21846.70733,20009.71304,14448.6465,1,1.60E-19,2.34E-10,3.34E-27,257.1314246,1.13E-05,257.1314359,
70.00000258,70.00000236,70.0000017,21940.06933,20095.22463,14510.39285,1,1.60E-19,2.35E-10,3.34E-27,257.1314245,1.14E-05,257.1314359,
70.0000026,70.00000238,70.00000172,22033.43132,20180.73622,14572.1392,1,1.60E-19,2.36E-10,3.34E-27,257.1314244,1.15E-05,257.1314359,
70.00000262,70.0000024,70.00000173,22126.79331,20266.24781,14633.88555,1,1.60E-19,2.37E-10,3.34E-27,257.1314243,1.16E-05,257.1314359,
70.00000264,70.00000242,70.00000175,22220.15531,20351.7594,14695.6319,1,1.60E-19,2.38E-10,3.34E-27,257.1314242,1.17E-05,257.1314359,
70.00000267,70.00000244,70.00000176,22313.5173,20437.27099,14757.37825,1,1.60E-19,2.39E-10,3.34E-27,257.1314241,1.18E-05,257.1314359,
70.00000269,70.00000246,70.00000178,22406.8793,20522.78259,14819.1246,1,1.60E-19,2.40E-10,3.34E-27,257.131424,1.19E-05,257.1314359,
70.00000271,70.00000248,70.00000179,22500.24129,20608.29418,14880.87094,1,1.60E-19,2.41E-10,3.34E-27,257.1314239,1.20E-05,257.1314359,
70.00000273,70.0000025,70.00000181,22593.60328,20693.80577,14942.61729,1,1.60E-19,2.42E-10,3.34E-27,257.1314238,1.21E-05,257.1314359,
70.00000276,70.00000252,70.00000182,22686.96528,20779.31736,15004.36364,1,1.60E-19,2.43E-10,3.34E-27,257.1314237,1.22E-05,257.1314359,
70.00000278,70.00000255,70.00000184,22780.32727,20864.82895,15066.10999,1,1.60E-19,2.44E-10,3.34E-27,257.1314236,1.23E-05,257.1314359,
70.0000028,70.00000257,70.00000185,22873.68927,20950.34054,15127.85634,1,1.60E-19,2.45E-10,3.34E-27,257.1314235,1.24E-05,257.1314359,
70.00000282,70.00000259,70.00000187,22967.05126,21035.85213,15189.60269,1,1.60E-19,2.46E-10,3.34E-27,257.1314234,1.25E-05,257.1314359,
70.00000285,70.00000261,70.00000188,23060.41325,21121.36372,15251.34903,1,1.60E-19,2.47E-10,3.34E-27,257.1314233,1.26E-05,257.1314359,
70.00000287,70.00000263,70.0000019,23153.77525,21206.87531,15313.09538,1,1.60E-19,2.48E-10,3.34E-27,257.1314232,1.27E-05,257.1314359,
70.00000289,70.00000265,70.00000191,23247.13724,21292.3869,15374.84173,1,1.60E-19,2.49E-10,3.34E-27,257.1314231,1.28E-05,257.1314359,
70.00000292,70.00000267,70.00000193,23340.49923,21377.89849,15436.58808,1,1.60E-19,2.50E-10,3.34E-27,257.131423,1.29E-05,257.1314359,
70.00000294,70.00000269,70.00000195,23433.86123,21463.41009,15498.33443,1,1.60E-19,2.51E-10,3.34E-27,257.1314229,1.30E-05,257.1314359,
70.00000296,70.00000272,70.00000196,23527.22322,21548.92168,15560.08077,1,1.60E-19,2.52E-10,3.34E-27,257.1314228,1.31E-05,257.1314359,
70.00000299,70.00000274,70.00000198,23620.58522,21634.43327,15621.82712,1,1.60E-19,2.53E-10,3.34E-27,257.1314227,1.33E-05,257.1314359,
70.00000301,70.00000276,70.00000199,23713.94721,21719.94486,15683.57347,1,1.60E-19,2.54E-10,3.34E-27,257.1314226,1.34E-05,257.1314359,
70.00000304,70.00000278,70.00000201,23807.3092,21805.45645,15745.31982,1,1.60E-19,2.55E-10,3.34E-27,257.1314225,1.35E-05,257.1314359,
70.00000306,70.0000028,70.00000202,23900.6712,21890.96804,15807.06617,1,1.60E-19,2.56E-10,3.34E-27,257.1314223,1.36E-05,257.1314359,
70.00000308,70.00000282,70.00000204,23994.03319,21976.47963,15868.81251,1,1.60E-19,2.57E-10,3.34E-27,257.1314222,1.37E-05,257.1314359,
70.00000311,70.00000285,70.00000206,24087.39518,22061.99122,15930.55886,1,1.60E-19,2.58E-10,3.34E-27,257.1314221,1.38E-05,257.1314359,
70.00000313,70.00000287,70.00000207,24180.75718,22147.50281,15992.30521,1,1.60E-19,2.59E-10,3.34E-27,257.131422,1.39E-05,257.1314359,
70.00000316,70.00000289,70.00000209,24274.11917,22233.0144,16054.05156,1,1.60E-19,2.60E-10,3.34E-27,257.1314219,1.40E-05,257.1314359,
70.00000318,70.00000291,70.0000021,24367.48116,22318.52599,16115.7979,1,1.60E-19,2.61E-10,3.34E-27,257.1314218,1.41E-05,257.1314359,
70.0000032,70.00000293,70.00000212,24460.84316,22404.03758,16177.54425,1,1.60E-19,2.62E-10,3.34E-27,257.1314217,1.42E-05,257.1314359,
70.00000323,70.00000296,70.00000214,24554.20515,22489.54917,16239.2906,1,1.60E-19,2.63E-10,3.34E-27,257.1314216,1.43E-05,257.1314359,
70.00000325,70.00000298,70.00000215,24647.56714,22575.06076,16301.03695,1,1.60E-19,2.64E-10,3.34E-27,257.1314215,1.44E-05,257.1314359,
70.00000328,70.000003,70.00000217,24740.92914,22660.57235,16362.78329,1,1.60E-19,2.65E-10,3.34E-27,257.1314214,1.45E-05,257.1314359,
70.0000033,70.00000303,70.00000218,24834.29113,22746.08394,16424.52964,1,1.60E-19,2.66E-10,3.34E-27,257.1314213,1.46E-05,257.1314359,
70.00000333,70.00000305,70.0000022,24927.65312,22831.59553,16486.27599,1,1.60E-19,2.67E-10,3.34E-27,257.1314212,1.48E-05,257.1314359,
70.00000335,70.00000307,70.00000222,25021.01511,22917.10712,16548.02233,1,1.60E-19,2.68E-10,3.34E-27,257.131421,1.49E-05,257.1314359,
70.00000338,70.00000309,70.00000223,25114.37711,23002.61871,16609.76868,1,1.60E-19,2.69E-10,3.34E-27,257.1314209,1.50E-05,257.1314359,
70.0000034,70.00000312,70.00000225,25207.7391,23088.1303,16671.51503,1,1.60E-19,2.70E-10,3.34E-27,257.1314208,1.51E-05,257.1314359,
70.00000343,70.00000314,70.00000227,25301.10109,23173.64189,16733.26137,1,1.60E-19,2.71E-10,3.34E-27,257.1314207,1.52E-05,257.1314359,
70.00000345,70.00000316,70.00000228,25394.46309,23259.15348,16795.00772,1,1.60E-19,2.72E-10,3.34E-27,257.1314206,1.53E-05,257.1314359,
70.00000348,70.00000319,70.0000023,25487.82508,23344.66507,16856.75407,1,1.60E-19,2.73E-10,3.34E-27,257.1314205,1.54E-05,257.1314359,
70.0000035,70.00000321,70.00000232,25581.18707,23430.17666,16918.50042,1,1.60E-19,2.74E-10,3.34E-27,257.1314204,1.55E-05,257.1314359,
70.00000353,70.00000323,70.00000233,25674.54906,23515.68825,16980.24676,1,1.60E-19,2.75E-10,3.34E-27,257.1314203,1.57E-05,257.1314359,
70.00000356,70.00000326,70.00000235,25767.91106,23601.19984,17041.99311,1,1.60E-19,2.76E-10,3.34E-27,257.1314201,1.58E-05,257.1314359,
70.00000358,70.00000328,70.00000237,25861.27305,23686.71143,17103.73946,1,1.60E-19,2.77E-10,3.34E-27,257.13142,1.59E-05,257.1314359,
70.00000361,70.0000033,70.00000239,25954.63504,23772.22302,17165.4858,1,1.60E-19,2.78E-10,3.34E-27,257.1314199,1.60E-05,257.1314359,
70.00000363,70.00000333,70.0000024,26047.99703,23857.73461,17227.23215,1,1.60E-19,2.79E-10,3.34E-27,257.1314198,1.61E-05,257.1314359,
70.00000366,70.00000335,70.00000242,26141.35903,23943.2462,17288.97849,1,1.60E-19,2.80E-10,3.34E-27,257.1314197,1.62E-05,257.1314359,
70.00000369,70.00000338,70.00000244,26234.72102,24028.75779,17350.72484,1,1.60E-19,2.81E-10,3.34E-27,257.1314196,1.63E-05,257.1314359,
70.00000371,70.0000034,70.00000246,26328.08301,24114.26938,17412.47119,1,1.60E-19,2.82E-10,3.34E-27,257.1314195,1.65E-05,257.1314359,
70.00000374,70.00000342,70.00000247,26421.445,24199.78097,17474.21753,1,1.60E-19,2.83E-10,3.34E-27,257.1314193,1.66E-05,257.1314359,
70.00000377,70.00000345,70.00000249,26514.807,24285.29255,17535.96388,1,1.60E-19,2.84E-10,3.34E-27,257.1314192,1.67E-05,257.1314359,
70.00000379,70.00000347,70.00000251,26608.16899,24370.80414,17597.71023,1,1.60E-19,2.85E-10,3.34E-27,257.1314191,1.68E-05,257.1314359,
70.00000382,70.0000035,70.00000253,26701.53098,24456.31573,17659.45657,1,1.60E-19,2.86E-10,3.34E-27,257.131419,1.69E-05,257.1314359,
70.00000385,70.00000352,70.00000254,26794.89297,24541.82732,17721.20292,1,1.60E-19,2.87E-10,3.34E-27,257.1314189,1.71E-05,257.1314359,
70.00000387,70.00000355,70.00000256,26888.25497,24627.33891,17782.94926,1,1.60E-19,2.88E-10,3.34E-27,257.1314187,1.72E-05,257.1314359,
70.0000039,70.00000357,70.00000258,26981.61696,24712.8505,17844.69561,1,1.60E-19,2.89E-10,3.34E-27,257.1314186,1.73E-05,257.1314359,
70.00000393,70.0000036,70.0000026,27074.97895,24798.36209,17906.44196,1,1.60E-19,2.90E-10,3.34E-27,257.1314185,1.74E-05,257.1314359,
70.00000395,70.00000362,70.00000261,27168.34094,24883.87368,17968.1883,1,1.60E-19,2.91E-10,3.34E-27,257.1314184,1.75E-05,257.1314359,
70.00000398,70.00000365,70.00000263,27261.70293,24969.38527,18029.93465,1,1.60E-19,2.92E-10,3.34E-27,257.1314183,1.77E-05,257.1314359,
70.00000401,70.00000367,70.00000265,27355.06493,25054.89686,18091.68099,1,1.60E-19,2.93E-10,3.34E-27,257.1314181,1.78E-05,257.1314359,
70.00000403,70.0000037,70.00000267,27448.42692,25140.40845,18153.42734,1,1.60E-19,2.94E-10,3.34E-27,257.131418,1.79E-05,257.1314359,
70.00000406,70.00000372,70.00000269,27541.78891,25225.92003,18215.17368,1,1.60E-19,2.95E-10,3.34E-27,257.1314179,1.80E-05,257.1314359,
70.00000409,70.00000375,70.0000027,27635.1509,25311.43162,18276.92003,1,1.60E-19,2.96E-10,3.34E-27,257.1314178,1.81E-05,257.1314359,
70.00000412,70.00000377,70.00000272,27728.51289,25396.94321,18338.66637,1,1.60E-19,2.97E-10,3.34E-27,257.1314177,1.83E-05,257.1314359,
70.00000415,70.0000038,70.00000274,27821.87488,25482.4548,18400.41272,1,1.60E-19,2.98E-10,3.34E-27,257.1314175,1.84E-05,257.1314359,
70.00000417,70.00000382,70.00000276,27915.23688,25567.96639,18462.15906,1,1.60E-19,2.99E-10,3.34E-27,257.1314174,1.85E-05,257.1314359,
70.0000042,70.00000385,70.00000278,28008.59887,25653.47798,18523.90541,1,1.60E-19,3.00E-10,3.34E-27,257.1314173,1.86E-05,257.1314359,
70.00000423,70.00000387,70.0000028,28101.96086,25738.98957,18585.65176,1,1.60E-19,3.01E-10,3.34E-27,257.1314172,1.88E-05,257.1314359,
70.00000426,70.0000039,70.00000282,28195.32285,25824.50115,18647.3981,1,1.60E-19,3.02E-10,3.34E-27,257.131417,1.89E-05,257.1314359,
70.00000429,70.00000393,70.00000283,28288.68484,25910.01274,18709.14445,1,1.60E-19,3.03E-10,3.34E-27,257.1314169,1.90E-05,257.1314359,
70.00000431,70.00000395,70.00000285,28382.04683,25995.52433,18770.89079,1,1.60E-19,3.04E-10,3.34E-27,257.1314168,1.91E-05,257.1314359,
70.00000434,70.00000398,70.00000287,28475.40882,26081.03592,18832.63714,1,1.60E-19,3.05E-10,3.34E-27,257.1314167,1.93E-05,257.1314359,
70.00000437,70.000004,70.00000289,28568.77082,26166.54751,18894.38348,1,1.60E-19,3.06E-10,3.34E-27,257.1314165,1.94E-05,257.1314359,
70.0000044,70.00000403,70.00000291,28662.13281,26252.0591,18956.12982,1,1.60E-19,3.07E-10,3.34E-27,257.1314164,1.95E-05,257.1314359,
70.00000443,70.00000406,70.00000293,28755.4948,26337.57068,19017.87617,1,1.60E-19,3.08E-10,3.34E-27,257.1314163,1.96E-05,257.1314359,
70.00000446,70.00000408,70.00000295,28848.85679,26423.08227,19079.62251,1,1.60E-19,3.09E-10,3.34E-27,257.1314161,1.98E-05,257.1314359,
70.00000449,70.00000411,70.00000297,28942.21878,26508.59386,19141.36886,1,1.60E-19,3.10E-10,3.34E-27,257.131416,1.99E-05,257.1314359,
70.00000452,70.00000414,70.00000299,29035.58077,26594.10545,19203.1152,1,1.60E-19,3.11E-10,3.34E-27,257.1314159,2.00E-05,257.1314359,
70.00000454,70.00000416,70.00000301,29128.94276,26679.61704,19264.86155,1,1.60E-19,3.12E-10,3.34E-27,257.1314158,2.02E-05,257.1314359,
70.00000457,70.00000419,70.00000302,29222.30475,26765.12862,19326.60789,1,1.60E-19,3.13E-10,3.34E-27,257.1314156,2.03E-05,257.1314359,
70.0000046,70.00000422,70.00000304,29315.66674,26850.64021,19388.35424,1,1.60E-19,3.14E-10,3.34E-27,257.1314155,2.04E-05,257.1314359,
70.00000463,70.00000424,70.00000306,29409.02874,26936.1518,19450.10058,1,1.60E-19,3.15E-10,3.34E-27,257.1314154,2.05E-05,257.1314359,
70.00000466,70.00000427,70.00000308,29502.39073,27021.66339,19511.84692,1,1.60E-19,3.16E-10,3.34E-27,257.1314152,2.07E-05,257.1314359,
70.00000469,70.0000043,70.0000031,29595.75272,27107.17498,19573.59327,1,1.60E-19,3.17E-10,3.34E-27,257.1314151,2.08E-05,257.1314359,
70.00000472,70.00000432,70.00000312,29689.11471,27192.68656,19635.33961,1,1.60E-19,3.18E-10,3.34E-27,257.131415,2.09E-05,257.1314359,
70.00000475,70.00000435,70.00000314,29782.4767,27278.19815,19697.08596,1,1.60E-19,3.19E-10,3.34E-27,257.1314148,2.11E-05,257.1314359,
70.00000478,70.00000438,70.00000316,29875.83869,27363.70974,19758.8323,1,1.60E-19,3.20E-10,3.34E-27,257.1314147,2.12E-05,257.1314359,
70.00000481,70.00000441,70.00000318,29969.20068,27449.22133,19820.57864,1,1.60E-19,3.21E-10,3.34E-27,257.1314146,2.13E-05,257.1314359,
70.00000484,70.00000443,70.0000032,30062.56267,27534.73291,19882.32499,1,1.60E-19,3.22E-10,3.34E-27,257.1314144,2.15E-05,257.1314359,
70.00000487,70.00000446,70.00000322,30155.92466,27620.2445,19944.07133,1,1.60E-19,3.23E-10,3.34E-27,257.1314143,2.16E-05,257.1314359,
70.0000049,70.00000449,70.00000324,30249.28665,27705.75609,20005.81768,1,1.60E-19,3.24E-10,3.34E-27,257.1314142,2.17E-05,257.1314359,
70.00000493,70.00000452,70.00000326,30342.64864,27791.26768,20067.56402,1,1.60E-19,3.25E-10,3.34E-27,257.131414,2.19E-05,257.1314359,
70.00000496,70.00000454,70.00000328,30436.01063,27876.77926,20129.31036,1,1.60E-19,3.26E-10,3.34E-27,257.1314139,2.20E-05,257.1314359,
70.00000499,70.00000457,70.0000033,30529.37262,27962.29085,20191.05671,1,1.60E-19,3.27E-10,3.34E-27,257.1314138,2.21E-05,257.1314359,
70.00000502,70.0000046,70.00000332,30622.73461,28047.80244,20252.80305,1,1.60E-19,3.28E-10,3.34E-27,257.1314136,2.23E-05,257.1314359,
70.00000505,70.00000463,70.00000334,30716.0966,28133.31403,20314.54939,1,1.60E-19,3.29E-10,3.34E-27,257.1314135,2.24E-05,257.1314359,
70.00000508,70.00000466,70.00000336,30809.45859,28218.82561,20376.29574,1,1.60E-19,3.30E-10,3.34E-27,257.1314134,2.25E-05,257.1314359,
70.00000511,70.00000468,70.00000338,30902.82058,28304.3372,20438.04208,1,1.60E-19,3.31E-10,3.34E-27,257.1314132,2.27E-05,257.1314359,
70.00000515,70.00000471,70.0000034,30996.18257,28389.84879,20499.78842,1,1.60E-19,3.32E-10,3.34E-27,257.1314131,2.28E-05,257.1314359,
70.00000518,70.00000474,70.00000342,31089.54456,28475.36037,20561.53477,1,1.60E-19,3.33E-10,3.34E-27,257.131413,2.30E-05,257.1314359,
70.00000521,70.00000477,70.00000344,31182.90655,28560.87196,20623.28111,1,1.60E-19,3.34E-10,3.34E-27,257.1314128,2.31E-05,257.1314359,
70.00000524,70.0000048,70.00000346,31276.26854,28646.38355,20685.02745,1,1.60E-19,3.35E-10,3.34E-27,257.1314127,2.32E-05,257.1314359,
70.00000527,70.00000483,70.00000349,31369.63053,28731.89513,20746.77379,1,1.60E-19,3.36E-10,3.34E-27,257.1314125,2.34E-05,257.1314359,
70.0000053,70.00000486,70.00000351,31462.99252,28817.40672,20808.52014,1,1.60E-19,3.37E-10,3.34E-27,257.1314124,2.35E-05,257.1314359,
70.00000533,70.00000488,70.00000353,31556.35451,28902.91831,20870.26648,1,1.60E-19,3.38E-10,3.34E-27,257.1314123,2.37E-05,257.1314359,
70.00000536,70.00000491,70.00000355,31649.7165,28988.42989,20932.01282,1,1.60E-19,3.39E-10,3.34E-27,257.1314121,2.38E-05,257.1314359,
70.0000054,70.00000494,70.00000357,31743.07849,29073.94148,20993.75917,1,1.60E-19,3.40E-10,3.34E-27,257.131412,2.39E-05,257.1314359,
70.00000543,70.00000497,70.00000359,31836.44048,29159.45307,21055.50551,1,1.60E-19,3.41E-10,3.34E-27,257.1314118,2.41E-05,257.1314359,
70.00000546,70.000005,70.00000361,31929.80247,29244.96465,21117.25185,1,1.60E-19,3.42E-10,3.34E-27,257.1314117,2.42E-05,257.1314359,
70.00000549,70.00000503,70.00000363,32023.16446,29330.47624,21178.99819,1,1.60E-19,3.43E-10,3.34E-27,257.1314116,2.44E-05,257.1314359,
70.00000552,70.00000506,70.00000365,32116.52645,29415.98783,21240.74454,1,1.60E-19,3.44E-10,3.34E-27,257.1314114,2.45E-05,257.1314359,
70.00000556,70.00000509,70.00000367,32209.88844,29501.49941,21302.49088,1,1.60E-19,3.45E-10,3.34E-27,257.1314113,2.46E-05,257.1314359,
70.00000559,70.00000512,70.0000037,32303.25043,29587.011,21364.23722,1,1.60E-19,3.46E-10,3.34E-27,257.1314111,2.48E-05,257.1314359,
70.00000562,70.00000515,70.00000372,32396.61242,29672.52259,21425.98356,1,1.60E-19,3.47E-10,3.34E-27,257.131411,2.49E-05,257.1314359,
70.00000565,70.00000518,70.00000374,32489.9744,29758.03417,21487.7299,1,1.60E-19,3.48E-10,3.34E-27,257.1314108,2.51E-05,257.1314359,
70.00000569,70.00000521,70.00000376,32583.33639,29843.54576,21549.47625,1,1.60E-19,3.49E-10,3.34E-27,257.1314107,2.52E-05,257.1314359,
70.00000572,70.00000524,70.00000378,32676.69838,29929.05734,21611.22259,1,1.60E-19,3.50E-10,3.34E-27,257.1314106,2.54E-05,257.1314359,
