"X","Y","Z","Vx","Vy","Vz","Polarity","Charge","Time","Mass","Electric Potential Energy","Kinetic Energy","Total Energy","V/Cm"
"-70.0","40.0","40.0","0.0","0.0","0.0","1","1.602176634E-19","0.0","3.3444950551171926E-27","16.902716418837088","0.0","16.9027164188370881.3673636616055892E-16"
"-2285.71955114034","888.9447248643559","1381.107516151455","-1661.7288968155374","636.6802720385551","1005.8409971417337","1","1.602176634E-19","1.0E-10","3.3444950551171926E-27","-0.029852436377060716","4.3611632544552104E-8","-0.029852392765428174.2730698862726824E-21"
"-2285.62389205275","888.9004908881305","1381.122644413947","-1661.6141019533834","636.6271896244339","1005.8591498560014","1","1.602176634E-19","2.0E-10","3.3444950551171926E-27","-0.029855276168376816","4.3607326354426365E-8","-0.0298552325610504624.2735325461533914E-21"
"-2285.528221781237","888.8562522502489","1381.137769461971","-1661.4992936696315","636.5741016159654","1005.8772987125335","1","1.602176634E-19","3.0E-10","3.3444950551171926E-27","-0.02985811657442639","4.360301988423577E-8","-0.0298580729714065034.27399532408443E-21"
"-2285.432540323112","888.8120089496218","1381.1528912944225","-1661.3844719610545","636.5210080118427","1005.8954437100053","1","1.602176634E-19","4.0E-10","3.3444950551171926E-27","-0.029860957593198775","4.359871313393391E-8","-0.0298609139944856424.274458220064116E-21"
"-2285.336847675682","888.7677609851621","1381.168009910193","-1661.2696368244206","636.4679088107619","1005.9135848470861","1","1.602176634E-19","5.0E-10","3.3444950551171926E-27","-0.029863799230207662","4.359440610347419E-8","-0.029863755635801564.274921234025048E-21"
"-2285.241143836254","888.7235083557807","1381.1831253081782","-1661.1547882564969","636.414804011415","1005.9317221224511","1","1.602176634E-19","6.0E-10","3.3444950551171926E-27","-0.02986664147907753","4.359009879281011E-8","-0.0298665978889787364.275384366345738E-21"
"-2285.145428802134","888.679251060388","1381.1982374872723","-1661.039926254051","636.3616936124951","1005.9498555347719","1","1.602176634E-19","7.0E-10","3.3444950551171926E-27","-0.02986948435068622","4.358579120189516E-8","-0.029869440764895024.275847616700365E-21"
"-2285.0497025706263","888.634989097895","1381.2133464463657","-1660.9250508138475","636.3085776126945","1005.9679850827188","1","1.602176634E-19","7.999999999999999E-10","3.3444950551171926E-27","-0.02987232783253818","4.358148333068277E-8","-0.029872284251054854.276310985573312E-21"
"-2284.953965139031","888.5907224672109","1381.2284521843537","-1660.810161932647","636.255456010705","1005.9861107649634","1","1.602176634E-19","8.999999999999999E-10","3.3444950551171926E-27","-0.029875171929934764","4.3577175179126246E-8","-0.0298751283527595834.276774472631582E-21"
"-2284.858216504652","888.5464511672451","1381.2435547001262","-1660.695259607211","636.2023288052178","1006.0042325801747","1","1.602176634E-19","9.999999999999999E-10","3.3444950551171926E-27","-0.029878016648543584","4.357286674717896E-8","-0.0298779730756768354.2772380780668255E-21"
"-2284.76245666479","888.5021751969067","1381.2586539925746","-1660.5803438343044","636.1491959949233","1006.0223505270234","1","1.602176634E-19","1.1E-9","3.3444950551171926E-27","-0.029880861984205174","4.356855803479445E-8","-0.0298808184156471384.277701801834258E-21"
"-2284.6666856167467","888.4578945551049","1381.2737500605897","-1660.4654146106845","636.0960575785122","1006.0404646041762","1","1.602176634E-19","1.2E-9","3.3444950551171926E-27","-0.029883707931625363","4.3564249041925976E-8","-0.029883664367376324.278165644259191E-21"
"-2284.570903357816","888.4136092407477","1381.2888429030622","-1660.3504719331077","636.0429135546739","1006.0585748103031","1","1.602176634E-19","1.3E-9","3.3444950551171926E-27","-0.029886554500995453","4.3559939768526855E-8","-0.0298865109410556834.278629605030313E-21"
"-2284.475109885299","888.3693192527426","1381.303932518883","-1660.235515798333","635.9897639220975","1006.0766811440723","1","1.602176634E-19","1.4000000000000001E-9","3.3444950551171926E-27","-0.02988940168870079","4.35556302145505E-8","-0.0298893581330705774.279093684251629E-21"
"-2284.379305196495","888.3250245899987","1381.3190189069392","-1660.1205462031176","635.9366086794734","1006.094783604148","1","1.602176634E-19","1.5000000000000002E-9","3.3444950551171926E-27","-0.02989224948935783","4.3551320379950274E-8","-0.029892205938037454.279557882251292E-21"
"-2284.2834892886976","888.2807252514215","1381.3341020661205","-1660.005563144216","635.8834478254881","1006.1128821891987","1","1.602176634E-19","1.6000000000000003E-9","3.3444950551171926E-27","-0.029895097910675565","4.3547010264679475E-8","-0.02989505436366534.280022198859442E-21"
