"X","Y","Z","Vx","Vy","Vz","Polarity","Charge","Time","Mass","Electric Potential Energy","Kinetic Energy"
"9.68666608803813E-4","18.579605078827203","18.411231988982628","548.9835672606924","-784009.6161865562","-879436.9683010689","1","1.602E-19","3.799999999999997E-6","3.3434059999999994E-27","4.408704798303918E-15","2.1895753841330377E-21","4.4087069878793024E-15"
"0.0010235649655298824","18.501204117208548","18.323288292152522","566.7897363189385","-806395.3598792952","-904963.4839512125","1","1.602E-19","3.899999999999997E-6","3.3434059999999994E-27","4.43629460352626E-15","2.3204587721895363E-21","4.4362969239850315E-15"
"0.0010802439391617762","18.42056458122062","18.2327919437574","584.9811685333804","-828915.5050243323","-930705.4349175883","1","1.602E-19","3.999999999999997E-6","3.3434059999999994E-27","4.464914370009625E-15","2.456120720597433E-21","4.464916826130346E-15"
"0.001138742056015114","18.337673030718186","18.139721400265643","603.5888813869901","-851571.9612003013","-956672.7913795991","1","1.602E-19","4.099999999999997E-6","3.3434059999999994E-27","4.494590313727193E-15","2.596679445149735E-21","4.494592910406638E-15"
"0.0011991009441538131","18.252515834598157","18.04405412112768","622.6466617334494","-874366.2274068039","-982876.0347969955","1","1.602E-19","4.199999999999997E-6","3.3434059999999994E-27","4.525349772333357E-15","2.7422582564367428E-21","4.5253525145916134E-15"
"0.001261365610327158","18.165079211857478","17.945766517647982","642.1913241017234","-897299.3175241475","-1009326.2048706594","1","1.602E-19","4.299999999999997E-6","3.3434059999999994E-27","4.557221225995025E-15","2.8929856655155756E-21","4.55722411898069E-15"
"0.0013255847427373303","18.075349280105062","17.844833897160918","662.2629862602429","-920371.6731964173","-1036034.9518120624","1","1.602E-19","4.399999999999997E-6","3.3434059999999994E-27","4.5902343138947E-15","3.0489954729765092E-21","4.5902373628901725E-15"
"0.0013918110413633545","17.98331211278542","17.74123040197971","682.9053601582892","-943583.0618952202","-1063014.5945683136","1","1.602E-19","4.499999999999997E-6","3.3434059999999994E-27","4.624419844928918E-15","3.210426835489908E-21","4.624423055355753E-15"
"0.0014601015773791834","17.8889538065959","17.63492894252288","704.1660548175984","-966932.4574788472","-1090278.185702795","1","1.602E-19","4.599999999999997E-6","3.3434059999999994E-27","4.659809800732922E-15","3.377424302345591E-21","4.6598131781572246E-15"
"0.0015305181828609434","17.792260560848014","17.5259011239526","726.0968855644546","-990417.9000223589","-1117839.5836730136","1","1.602E-19","4.6999999999999965E-6","3.3434059999999994E-27","4.696437328651727E-15","3.5501378124784985E-21","4.6964408787895396E-15"
"0.001603127871417389","17.693218770845778","17.4141171655853","748.7541809380883","-1014036.3310353023","-1145713.5332670235","1","1.602E-19","4.799999999999996E-6","3.3434059999999994E-27","4.734336721622689E-15","3.728722639869435E-21","4.73434045034533E-15"
"0.0016780032895111977","17.59181513774225","17.299545812258597","772.1990743695333","-1037783.3993769011","-1173915.7549416074","1","1.602E-19","4.899999999999996E-6","3.3434059999999994E-27","4.773543381074931E-15","3.913339271827908E-21","4.773547294414203E-15"
"0.0017552231969481511","17.488036797804558","17.182154236764436","796.4977618708681","-1061653.232188212","-1202463.0437254328","1","1.602E-19","4.999999999999996E-6","3.3434059999999994E-27","4.8140937578310484E-15","4.104153200248628E-21","4.814097861984249E-15"
"0.0018348729731352377","17.381871474585736","17.061907932391893","821.7216989357593","-1085638.1639431175","-1231373.3781728484","1","1.602E-19","5.099999999999996E-6","3.3434059999999994E-27","4.856025264518856E-15","4.301334600136225E-21","4.856029565853456E-15"
"0.0019170451430288139","17.273307658191424","16.93877059457461","847.9476988616669","-1109728.4152214276","-1260666.0395260544","1","1.602E-19","5.199999999999996E-6","3.3434059999999994E-27","4.8993761510433074E-15","4.5050578620391625E-21","4.8993806561011696E-15"
"0.0020018399129149806","17.16233481666928","16.812703990622005","875.2578797382004","-1133911.7109627745","-1290361.7406872236","1","1.602E-19","5.299999999999996E-6","3.3434059999999994E-27","4.9441853320691494E-15","4.715500934876151E-21","4.944190047570084E-15"
"0.0020893657008888007","17.048943645573","16.68366781655328","903.7393870438848","-1158172.8256921784","-1320482.7637037002","1","1.602E-19","5.399999999999996E-6","3.3434059999999994E-27","4.9904921519813046E-15","4.9328444220896334E-21","4.990497084825726E-15"
"0.002179739639593189","16.933126363003783","16.551619540182912","933.4837913549723","-1182493.0404284296","-1351053.1030618933","1","1.602E-19","5.499999999999996E-6","3.3434059999999994E-27","5.0383360681194144E-15","5.157270355907046E-21","5.03834122538977E-15"
"0.002273088018728686","16.81487705896094","16.41651422987672","964.586023724735","-1206849.4925980836","-1382098.6099260487","1","1.602E-19","5.5999999999999955E-6","3.3434059999999994E-27","5.08775622678563E-15","5.388960550068545E-21","5.08776161574618E-15"
"0.00236954662110116","16.69419210970113","16.27830436888412","997.1426617307003","-1231214.39618623","-1413647.1291942752","1","1.602E-19","5.699999999999995E-6","3.3434059999999994E-27","5.138790898013628E-15","5.628094398418237E-21","5.1387965261080266E-15"
"0.00246926088727423","16.571070670082506","16.136939655964692","1031.2493129335776","-1255554.1044882927","-1445728.6163667552","1","1.602E-19","5.799999999999995E-6","3.3434059999999994E-27","5.191476723566867E-15","5.874845942163209E-21","5.1914825984128095E-15"
"0.002572385818567588","16.445515259633677","15.992366794328017","1066.9967541690928","-1279827.9821774345","-1478375.2139988292","1","1.602E-19","5.899999999999995E-6","3.3434059999999994E-27","5.245847717031228E-15","6.129379968207278E-21","5.245853846411196E-15"
"0.002679085493984497","16.317532461415933","15.844529272928135","1104.4653674974631","-1303987.0471038446","-1511621.256903763","1","1.602E-19","5.999999999999995E-6","3.3434059999999994E-27","5.301933933770386E-15","6.3918468191980165E-21","5.301940325617205E-15"
"0.002789532030734243","16.18713375670555","15.69336714723776","1143.7172568084156","-1327972.335711299","-1545503.1598140243","1","1.602E-19","6.099999999999995E-6","3.3434059999999994E-27","5.359759700097779E-15","6.662375485507577E-21","5.359766362473264E-15"
"0.0029039037564150844","16.05433652313442","15.538816831256357","1184.7852186243056","-1351712.940136536","-1580059.118890629","1","1.602E-19","6.199999999999995E-6","3.3434059999999994E-27","5.4193412530409886E-15","6.941064401082723E-21","5.4193481941053895E-15"
"0.003022382278277515","15.919165229120766","15.380810919367294","1227.6574546488102","-1375123.6618399115","-1615328.52659481","1","1.602E-19","6.299999999999995E-6","3.3434059999999994E-27","5.4806835919619325E-15","7.227969167891996E-21","5.4806908199311E-15"
"0.003145148023742396","15.781652862936774","15.219278066707814","1272.2565174531676","-1398102.22954031","-1651350.9545848574","1","1.602E-19","6.399999999999995E-6","3.3434059999999994E-27","5.5437762785318425E-15","7.52308617560285E-21","5.543783801618018E-15"
"0.003272373675487713","15.641842639982743","15.054142971249329","1318.4104197689437","-1420526.0445993338","-1688164.4975131685","1","1.602E-19","6.4999999999999945E-6","3.3434059999999994E-27","5.608587840659457E-15","7.826330754010289E-21","5.608595666990211E-15"
"0.0034042147174646073","15.49979003552281","14.885326521498012","1365.81303243516","-1442248.4555942414","-1725803.1881389848","1","1.602E-19","6.599999999999994E-6","3.3434059999999994E-27","5.675058340596758E-15","8.137508093750659E-21","5.6750664781048516E-15"
"0.0035407960207081233","15.355565189963386","14.712746202684112","1413.9697566219968","-1463094.6432504565","-1764293.089541106","1","1.602E-19","6.699999999999994E-6","3.3434059999999994E-27","5.743089566652071E-15","8.45627471582759E-21","5.743098022926787E-15"
"0.003682192996370323","15.20925572563834","14.536316893730001","1462.1229758317495","-1482857.3444102132","-1803646.548592134","1","1.602E-19","6.799999999999994E-6","3.3434059999999994E-27","5.812532226006113E-15","8.782087829971822E-21","5.812541008093943E-15"
"0.0038284052939534974","15.060969991197318","14.35595223887079","1509.1503603743877","-1501292.898117735","-1843853.9768444775","1","1.602E-19","6.899999999999994E-6","3.3434059999999994E-27","5.883169505936967E-15","9.114139657432193E-21","5.883178620076624E-15"
"0.003979320329990936","14.910840701385544","14.17156684118634","1553.4293055900946","-1518118.5062709886","-1884872.4619316675","1","1.602E-19","6.999999999999994E-6","3.3434059999999994E-27","5.954696534104898E-15","9.45127403669969E-21","5.954705985378935E-15"
"0.0041346632605499456","14.759028850758446","13.983079594993175","1592.6670871323636","-1533012.2085504343","-1926610.6096408726","1","1.602E-19","7.099999999999994E-6","3.3434059999999994E-27","6.026695781351919E-15","9.791883988643777E-21","6.026705573235908E-15"
"0.004293929969263182","14.6057276299034","13.790418534029088","1623.7182470454413","-1545617.8740017998","-1968909.4588765737","1","1.602E-19","7.199999999999994E-6","3.3434059999999994E-27","6.098609580220837E-15","1.0133792387055716E-20","6.098619714013224E-15"
"0.004456301793967726","14.45116584250322","13.59352758814143","1642.4626896088055","-1555558.3778238192","-2011520.3721038196","1","1.602E-19","7.299999999999994E-6","3.3434059999999994E-27","6.169713012304955E-15","1.0474124866793451E-20","6.169723486429821E-15"
"0.004620548062928606","14.295610004720839","13.39237555093105","1643.9075071848174","-1562460.6651479034","-2054082.7855454367","1","1.602E-19","7.3999999999999935E-6","3.3434059999999994E-27","6.239093705076918E-15","1.0809196110905242E-20","6.239104514273029E-15"
"0.004784938813647088","14.139363938206047","13.186967272376506","1622.76780316691","-1565995.798187154","-2096107.7265963969","1","1.602E-19","7.499999999999993E-6","3.3434059999999994E-27","6.305649394716551E-15","1.1134448247710018E-20","6.305660529164798E-15"
"0.00494721559396378","13.982764358387332","12.977356499716866","1574.7532839393139","-1565934.1265284475","-2136976.546904654","1","1.602E-19","7.599999999999993E-6","3.3434059999999994E-27","6.368118187348746E-15","1.1444500595202911E-20","6.368129631849341E-15"
"0.0051046909223577104","13.826170945734487","12.7636588450264","1498.4576079648466","-1562209.2832188418","-2175966.525608822","1","1.602E-19","7.699999999999994E-6","3.3434059999999994E-27","6.425157139612421E-15","1.1733384005971038E-20","6.425168872996427E-15"
"0.005254536683154195","13.669950017412603","12.546062192465518","1397.09831034302","-1554975.2077766708","-2212312.2623386574","1","1.602E-19","7.799999999999995E-6","3.3434059999999994E-27","6.4754769159406076E-15","1.1995021373258281E-20","6.475488910961981E-15"
"0.005394246514188497","13.514452496634936","12.324830966231652","1278.8107472974357","-1544632.283132534","-2245300.127086407","1","1.602E-19","7.899999999999996E-6","3.3434059999999994E-27","6.5180192057766015E-15","1.2223952714276194E-20","6.5180314297293155E-15"
"0.0055221275889182405","13.359989268321682","12.100300953523012","1154.5423252646713","-1531801.4147385526","-2274373.614871347","1","1.602E-19","7.999999999999996E-6","3.3434059999999994E-27","6.5521328979136764E-15","1.2416178150070472E-20","6.552145314091826E-15"
"0.005637581821444707","13.206809126847828","11.872863592035877","1034.2111210128214","-1517245.321293821","-2299213.3981497316","1","1.602E-19","8.099999999999997E-6","3.3434059999999994E-27","6.577685573116263E-15","1.2569856237197525E-20","6.5776981429725E-15"
"0.00574100293354599","13.055084594718444","11.642942252220905","923.5380512089444","-1501763.1609899187","-2319764.5240348172","1","1.602E-19","8.199999999999998E-6","3.3434059999999994E-27","6.595065936209848E-15","1.2685578937250052E-20","6.595078621788785E-15"
"0.005833356738666884","12.904908278619452","11.410965799817424","823.6284354059743","-1486093.5116424193","-2336210.2492247107","1","1.602E-19","8.299999999999998E-6","3.3434059999999994E-27","6.605084546612357E-15","1.276612862028947E-20","6.605097312740977E-15"
"0.005915719582207482","12.756298927455209","11.177344774894953","732.9481409085745","-1470847.5181261022","-2348911.9350098944","1","1.602E-19","8.4E-6","3.3434059999999994E-27","6.608819370769738E-15","1.281586519597147E-20","6.608832186634934E-15"
"0.00598901439629834","12.609214175642599","10.942453581393965","649.6477870327126","-1456477.6527280447","-2358336.9600982377","1","1.602E-19","8.5E-6","3.3434059999999994E-27","6.607454967455708E-15","1.283998336490576E-20","6.607467807439072E-15"
"0.0060539791750016106","12.463566410369793","10.70661988538414","572.763120781863","-1443277.857099806","-2364991.722113259","1","1.602E-19","8.6E-6","3.3434059999999994E-27","6.60214856091622E-15","1.2843829209736703E-20","6.6021614047454296E-15"
"0.006111255487079797","12.319238624659814","10.470120713172813","502.2527978258401","-1431405.242302365","-2369370.5392333483","1","1.602E-19","8.700000000000001E-6","3.3434059999999994E-27","6.593940084624945E-15","1.2832388666542969E-20","6.593952917013612E-15"
"0.0061614807668623804","12.176098100429575","10.23318365924948","438.5334172185674","-1420911.5755341465","-2371923.975176946","1","1.602E-19","8.800000000000002E-6","3.3434059999999994E-27","6.5837079517203915E-15","1.2809989226532816E-20","6.583720761709618E-15"
"0.006205334108584237","12.034006942876161","9.995991261731785","382.0416157361631","-1411775.0659670471","-2373044.084425894","1","1.602E-19","8.900000000000003E-6","3.3434059999999994E-27","6.572160662524148E-15","1.2780191571386363E-20","6.572173442715719E-15"
"0.006243538270157853","11.892829436279456","9.758686853289195","333.002508319505","-1403927.2293622303","-2373061.407364766","1","1.602E-19","9.000000000000004E-6","3.3434059999999994E-27","6.559850214722645E-15","1.274581127341394E-20","6.559862960533918E-15"
"0.006276838520989804","11.752436713343233","9.52138071255272","291.3739446261907","-1397273.2297714213","-2372248.711206683","1","1.602E-19","9.100000000000004E-6","3.3434059999999994E-27","6.5471953119932626E-15","1.2709008748399804E-20","6.547208021002011E-15"
"0.006305975915452423","11.61270939036609","9.284155841432051","256.88472704164417","-1391706.1382108885","-2370827.836079011","1","1.602E-19","9.200000000000005E-6","3.3434059999999994E-27","6.5345066055316E-15","1.267140260584403E-20","6.534519276934206E-15"
"0.0063316643881565875","11.473538776545002","9.04707305782415","229.10417662280682","-1387116.3200304115","-2368977.419329865","1","1.602E-19","9.300000000000006E-6","3.3434059999999994E-27","6.522009945193893E-15","1.2634180731132766E-20","6.522022579374624E-15"
"0.006354574805818868","11.334827144541961","8.810175315891163","207.51021343315415","-1383397.2417176263","-2366840.3150385814","1","1.602E-19","9.400000000000007E-6","3.3434059999999994E-27","6.509866062337618E-15","1.2598197460514714E-20","6.509878660535079E-15"
"0.006375325827162184","11.196487420370199","8.573491284387305","191.5435834466844","-1380448.7894557493","-2364530.1795690623","1","1.602E-19","9.500000000000007E-6","3.3434059999999994E-27","6.498186433311997E-15","1.2564053423680404E-20","6.498198997365421E-15"
"0.006394480185506851","11.058442541424624","8.3370382664304","180.64627052240118","-1378178.930960222","-2362137.0611878494","1","1.602E-19","9.600000000000008E-6","3.3434059999999994E-27","6.4870456794528614E-15","1.2532158699142779E-20","6.4870582116115605E-15"
"0.006412544812559092","10.920624648328602","8.100824560311615","174.28627051888117","-1376504.316539836","-2359732.0180529533","1","1.602E-19","9.700000000000009E-6","3.3434059999999994E-27","6.4764910697101175E-15","1.2502781573321791E-20","6.476503572491691E-15"
"0.00642997343961098","10.782974216674619","7.86485135850632","171.97196042409382","-1375350.2298624017","-2357370.870767935","1","1.602E-19","9.80000000000001E-6","3.3434059999999994E-27","6.4665497084505275E-15","1.2476085590835654E-20","6.4665621845361185E-15"
"0.00644717063565339","10.645439193688377","7.6291142714295255","173.25909168313964","-1374650.162782513","-2355097.2214801097","1","1.602E-19","9.90000000000001E-6","3.3434059999999994E-27","6.457233925630159E-15","1.2452157412251002E-20","6.457246377787571E-15"
"0.0064644965448217035","10.507974177410127","7.393604549281515","177.75284301185874","-1374345.1928064302","-2352944.8694835654","1","1.602E-19","1.0000000000000011E-5","3.3434059999999994E-27","6.448545296213517E-15","1.243102761455228E-20","6.448557727241131E-15"
"0.006482271829122889","10.370539658129482","7.158310062333158","185.10674438339782","-1374383.2762746997","-2350939.7391788876","1","1.602E-19","1.0100000000000012E-5","3.3434059999999994E-27","6.44047762667309E-15","1.2412686151855369E-20","6.440490039359242E-15"
"0.006500782503561229","10.233101330502013","6.92321608841527","195.01975493591107","-1374718.52652712","-2349101.4183027297","1","1.602E-19","1.0200000000000012E-5","3.3434059999999994E-27","6.433019169028354E-15","1.2397093813883023E-20","6.433031566122167E-15"
"0.0065202844790548204","10.0956294778493","6.688305946584998","207.23236876108263","-1375310.5175498114","-2347444.38660905","1","1.602E-19","1.0300000000000013E-5","3.3434059999999994E-27","6.426154259868456E-15","1.2384190702499472E-20","6.4261666440591586E-15"
"0.006541007715930928","9.958098426094319","6.453561507924093","221.5223227993032","-1376123.6350698622","-2345978.999397928","1","1.602E-19","1.0400000000000014E-5","3.3434059999999994E-27","6.419864532390153E-15","1.2373902494201786E-20","6.4198769062926475E-15"
"0.006563159948210858","9.820486062587333","6.2189636079843","237.70026900111696","-1377126.4853707636","-2344712.2769929986","1","1.602E-19","1.0500000000000015E-5","3.3434059999999994E-27","6.414129811662839E-15","1.2366145061472429E-20","6.414142177807901E-15"
"0.0065869299751109694","9.682773414050256","5.984492380285","255.60562707500705","-1378291.364923171","-2343648.540433718","1","1.602E-19","1.0600000000000015E-5","3.3434059999999994E-27","6.4089287748289245E-15","1.2360827878091757E-20","6.4089411356568026E-15"
"0.00661249053781847","9.54494427755794","5.750127526241629","275.1027364409008","-1379593.7896857357","-2342789.9249977507","1","1.602E-19","1.0700000000000016E-5","3.3434059999999994E-27","6.404239436691111E-15","1.2357856522868347E-20","6.404251794547634E-15"
"0.00664000081146256","9.406984898589366","5.515848533741854","296.0773623481269","-1381012.0805777395","-2342136.796350327","1","1.602E-19","1.0800000000000017E-5","3.3434059999999994E-27","6.4000395053899196E-15","1.2357134514106639E-20","6.400051862524434E-15"
"0.006669608547697372","9.268883690531592","5.281634854106821","318.43357099773476","-1382527.0004630676","-2341688.0887859594","1","1.602E-19","1.0900000000000018E-5","3.3434059999999994E-27","6.39630664125833E-15","1.2358564646477214E-20","6.3963189998229764E-15"
"0.006701451904797146","9.130630990485285","5.047466045228226","342.0909643480049","-1384121.4375574149","-2341441.5808781288","1","1.602E-19","1.1000000000000018E-5","3.3434059999999994E-27","6.393018643391434E-15","1.236204995730962E-20","6.393031005441391E-15"
"0.006735661001231946","8.992218846729545","4.813321887140412","366.98225172183936","-1385780.1301813093","-2341394.1206290945","1","1.602E-19","1.1100000000000019E-5","3.3434059999999994E-27","6.3901535821831056E-15","1.2367494416521251E-20","6.390165949677522E-15"
"0.00677235922640413","8.853640833711413","4.579182475077503","393.05112866006095","-1387489.428040247","-2341541.8097087545","1","1.602E-19","1.120000000000002E-5","3.3434059999999994E-27","6.3876898914625445E-15","1.2374803410300102E-20","6.387702266265955E-15"
"0.0068116643392701366","8.714891890907388","4.345028294106627","420.250431138963","-1389237.0855994571","-2341880.154425113","1","1.602E-19","1.130000000000002E-5","3.3434059999999994E-27","6.385606430459974E-15","1.2383884070953926E-20","6.385618814344045E-15"
"0.006853689382384033","8.575968182347442","4.110840278664115","448.5405335880997","-1391012.0835596449","-2342404.1895521153","1","1.602E-19","1.1400000000000021E-5","3.3434059999999994E-27","6.383882523326695E-15","1.2394645492312024E-20","6.383894917972188E-15"
