"X","Y","Z","Vx","Vy","Vz","Polarity","Time","Mass","Electric Potential Energy","Kinetic Energy"
"94.99085960549061","-5.398710038993554","-149.37417204235854","3.60834012372466E10","4.953853767981869E9","1.5141429878467108E11","1","3.2000000000000014E-9","3.3434059999999994E-27","497.4124001526131","5.810898017641521E-23","497.4124001526131"
"98.59919972921527","-4.903324662195367","-134.23274216389143","2.1512235629899017E10","5.769072344017406E9","1.6563940667576617E11","1","3.3000000000000014E-9","3.3434059999999994E-27","417.81808307481657","5.24330527807022E-23","417.81808307481657"
"100.75042329220517","-4.326417427793626","-117.66880149631481","4.2045091381390305E9","6.615947180065472E9","1.7970741261367828E11","1","3.4000000000000015E-9","3.3434059999999994E-27","302.82773879796605","4.641361988589783E-23","302.82773879796605"
"101.17087420601908","-3.6648227097870785","-99.69806023494698","-1.6435970250628033E10","7.491181584628937E9","1.9341685549287088E11","1","3.5000000000000016E-9","3.3434059999999994E-27","140.019093318686","4.0146469997151576E-23","140.019093318686"
"99.52727718095628","-2.915704551324185","-80.35637468565989","-4.131096710004341E10","8.386715662115664E9","2.0667710521385522E11","1","3.6000000000000016E-9","3.3434059999999994E-27","-94.60969822221999","3.3749476801201655E-23","-94.60969822221999"
"95.39618047095193","-2.0770329851126186","-59.688664164274364","-7.0698648913943E10","9.18373825151902E9","2.1607762825441132E11","1","3.7000000000000017E-9","3.3434059999999994E-27","-289.96365061452354","2.736799677534418E-23","-289.96365061452354"
"88.32631557955763","-1.1586591599607166","-38.08090133883323","-1.0535663752627536E11","9.91361573237838E9","2.2394281401599033E11","1","3.800000000000002E-9","3.3434059999999994E-27","-286.2047752149757","2.11762675685369E-23","-286.2047752149757"
"77.79065182693009","-0.16729758672287853","-15.686619937234195","-1.480724188523457E11","1.04314041432205E10","2.2904407372562738E11","1","3.900000000000002E-9","3.3434059999999994E-27","-333.77307633266344","1.5468327307578032E-23","-333.77307633266344"
"62.98340994169551","0.8758428275991716","7.217787435328546","-2.037442779184134E11","1.0843033359917814E10","2.2599422919141122E11","1","4.000000000000002E-9","3.3434059999999994E-27","-426.3556103968008","1.0527522134955484E-23","-426.3556103968008"
"42.60898214985417","1.9601461635909532","29.81721035446967","-2.399074339325418E11","1.0285378003669529E10","2.0965195105810046E11","1","4.100000000000002E-9","3.3434059999999994E-27","3098.9145549228538","6.719867392529791E-24","3098.9145549228538"
"18.61823875659999","2.9886839639579064","50.78240546027972","-2.8322976274826263E11","8.328755988715787E9","1.6751001456899243E11","1","4.200000000000002E-9","3.3434059999999994E-27","7487.179212977316","4.52769651783687E-24","7487.179212977316"
"-9.704737518226274","3.821559562829485","67.53340691717897","-3.016145207914064E11","5.457905876291548E9","1.1432631753513925E11","1","4.300000000000002E-9","3.3434059999999994E-27","7022.883102404456","4.90548498709315E-24","7022.883102404456"
"-39.86618959736691","4.367350150458639","78.9660386706929","-2.956250289538715E11","3.1491879290605817E9","8.061840329903473E10","1","4.400000000000002E-9","3.3434059999999994E-27","2884.272298114513","7.806096226091966E-24","2884.272298114513"
"-69.42869249275407","4.682268943364697","87.02787900059637","-2.798632904962076E11","1.1890631160690563E9","6.0153846017488884E10","1","4.500000000000002E-9","3.3434059999999994E-27","72.33653285956835","1.3112875249372967E-23","72.33653285956835"
"-97.41502154237483","4.801175254971603","93.04326360234526","-2.6385642240098392E11","9425948.845038176","3.835693673907526E10","1","4.600000000000002E-9","3.3434059999999994E-27","-287.7352546282161","2.0756062890938032E-23","-287.7352546282161"
"-123.80066378247322","4.802117849856106","96.87895727625279","-2.5060580649392477E11","-6.582685988669593E8","2.4108807037396545E10","1","4.700000000000002E-9","3.3434059999999994E-27","-230.80064982421837","3.0374486781461625E-23","-230.80064982421837"
"-148.8612444318657","4.736290989969411","99.28983797999244","-2.396558213214105E11","-1.086241945969853E9","1.4273896371342968E10","1","4.8000000000000024E-9","3.3434059999999994E-27","-177.73655759611984","4.13499031170165E-23","-177.73655759611984"
"-172.82682656400675","4.627666795372425","100.71722761712674","-2.3045294549081702E11","-1.3817089145588248E9","7.119290917543427E9","1","4.9000000000000025E-9","3.3434059999999994E-27","-142.30309263566326","5.356232446696448E-23","-142.30309263566326"
"-195.87212111308844","4.489495903916543","101.42915670888108","-2.2259920500391772E11","-1.5942199753505008E9","1.7148238266176434E9","1","5.0000000000000026E-9","3.3434059999999994E-27","-116.4522647139188","6.692577238752142E-23","-116.4522647139188"
"-218.13204161348023","4.330073906381493","101.60063909154285","-2.1580673440385425E11","-1.7517491067594585E9","-2.485599581777873E9","1","5.100000000000003E-9","3.3434059999999994E-27","-96.76582592727402","8.136833346097094E-23","-96.76582592727402"
"-239.71271505386565","4.1548989957055475","101.35207913336505","-2.0986434411573447E11","-1.8712468087777197E9","-5.824064066756249E9","1","5.200000000000003E-9","3.3434059999999994E-27","-81.36161775921755","9.683009797540812E-23","-81.36161775921755"
"-260.6991494654391","3.9677743148277758","100.76967272668942","-2.0461413569024124E11","-1.9635399471301107E9","-8.52582910128776E9","1","5.300000000000003E-9","3.3434059999999994E-27","-69.07386511910386","1.1326070825731269E-22","-69.07386511910386"
"-281.1605630344632","3.771420320114765","99.91708981656065","-1.999357597383343E11","-2.035839134513648E9","-1.074521732420633E10","1","5.400000000000003E-9","3.3434059999999994E-27","-59.126617776599645","1.3061737164114073E-22","-59.126617776599645"
"-301.1541390082966","3.5678364066634","98.84256808414001","-1.9573582921499655E11","-2.0931126798425827E9","-1.2591406930139122E10","1","5.500000000000003E-9","3.3434059999999994E-27","-50.97752893038822","1.4886333108785626E-22","-50.97752893038822"
"-320.7277219297963","3.3585251386791417","97.5834273911261","-1.9194070034307925E11","-2.1388818071820927E9","-1.4143721516870735E10","1","5.600000000000003E-9","3.3434059999999994E-27","-44.23410610160573","1.679666962398212E-22","-44.23410610160573"
"-339.9217919641042","3.1446369579609326","96.16905523943902","-1.8849145711985764E11","-2.175702169883185E9","-1.546110100124942E10","1","5.700000000000003E-9","3.3434059999999994E-27","-38.60490478899695","1.8789954526378903E-22","-38.60490478899695"
"-358.77093767609","2.927066740972614","94.62294513931407","-1.853403582185466E11","-2.205466676902555E9","-1.6588187828869188E10","1","5.800000000000003E-9","3.3434059999999994E-27","-33.869198104778874","2.0863722822406998E-22","-33.869198104778874"
"-377.3049734979447","2.706520073282358","92.96412635642714","-1.8244827235724875E11","-2.229602186187371E9","-1.7559361920252045E10","1","5.900000000000003E-9","3.3434059999999994E-27","-29.857164939118743","2.3015782091295038E-22","-29.857164939118743"
"-395.54980073366954","2.4835598546636213","91.20819016440194","-1.7978279472550955E11","-2.249200860889446E9","-1.8401488196789253E10","1","6.000000000000003E-9","3.3434059999999994E-27","-26.436438986175215","2.5244169191200134E-22","-26.436438986175215"
"-413.5280802062205","2.258639768574677","89.36804134472301","-1.7731684146017288E11","-2.2651100377038054E9","-1.9135831363092484E10","1","6.100000000000003E-9","3.3434059999999994E-27","-23.502697498500456","2.754711557186572E-22","-23.502697498500456"
"-431.2597643522378","2.0321287648042965","87.45445820841377","-1.7502758557194406E11","-2.277995029294829E9","-1.9779417736747814E10","1","6.200000000000003E-9","3.3434059999999994E-27","-20.972918578485633","2.9923019198337357E-22","-20.972918578485633"
"-448.7625229094322","1.8043292618748137","85.47651643473898","-1.7289564071374896E11","-2.288383844217258E9","-2.0346021366104504E10","1","6.3000000000000035E-9","3.3434059999999994E-27","-18.780457512308065","3.237042160678314E-22","-18.780457512308065"
"-466.05208698080713","1.5754908774530878","83.44191429812854","-1.7090442752342825E11","-2.296699568382065E9","-2.084688961581473E10","1","6.4000000000000035E-9","3.3434059999999994E-27","-16.871394708496794","3.488798898536983E-22","-16.871394708496794"
"-483.14252973314996","1.3458209206148812","81.35722533654706","-1.690396762949851E11","-2.303284167268851E9","-2.1291284781754005E10","1","6.500000000000004E-9","3.3434059999999994E-27","-15.201790889473733","3.7474496443058973E-22","-15.201790889473733"
"-500.04649736264844","1.1154925038879961","79.22809685837166","-1.6728903271855225E11","-2.308416220834746E9","-2.16868936645989E10","1","6.600000000000004E-9","3.3434059999999994E-27","-13.735600572136223","4.01288148268846E-22","-13.735600572136223"
"-516.7754006345036","0.8846508818045216","77.05940749191177","-1.6564174243748547E11","-2.3123243013776393E9","-2.2040140968416187E10","1","6.700000000000004E-9","3.3434059999999994E-27","-12.443070004420004","4.284989959448762E-22","-12.443070004420004"
"-533.3395748782522","0.6534184516667576","74.85539339507015","-1.640883965136568E11","-2.3151971786889496E9","-2.2356431705501183E10","1","6.800000000000004E-9","3.3434059999999994E-27","-11.299495991839573","4.563678135787557E-22","-11.299495991839573"
"-549.7484145296179","0.42189873379786264","72.61975022452003","-1.626207244200182E11","-2.317191685378743E9","-2.264034055195903E10","1","6.900000000000004E-9","3.3434059999999994E-27","-10.284256444294993","4.848855779671112E-22","-10.284256444294993"
"-566.0104869716197","0.1901795652599883","70.35571616932413","-1.6123142445372858E11","-2.318438836406963E9","-2.289576111650219E10","1","7.000000000000004E-9","3.3434059999999994E-27","-9.38004745798217","5.140438670209543E-22","-9.38004745798217"
"-582.1336294169926","-0.041664318380708","68.0661400576739","-1.5991402385908005E11","-2.319048632012476E9","-2.3126024603561924E10","1","7.100000000000004E-9","3.3434059999999994E-27","-8.572278739456058","5.438347995993122E-22","-8.572278739456058"
"-598.1250318029006","-0.27356918158195564","65.75353759731772","-1.5866276272220526E11","-2.319113857845627E9","-2.3333994885524815E10","1","7.200000000000004E-9","3.3434059999999994E-27","-7.848591383009814","5.742509832022064E-22","-7.848591383009814"
"-613.9913080751211","-0.5054805673665184","63.42013810876524","-1.574724970247579E11","-2.3187131142827625E9","-2.352214522955279E10","1","7.300000000000004E-9","3.3434059999999994E-27","-7.198470883866778","6.052854682775548E-22","-7.198470883866778"
"-629.7385577775968","-0.7373518787947946","61.06792358580996","-1.5633861724397067E11","-2.3179132481689963E9","-2.369262064019477E10","1","7.400000000000004E-9","3.3434059999999994E-27","-6.612934782928792","6.369317081256107E-22","-6.612934782928792"
"-645.3724195019939","-0.9691432036116943","58.69866152179048","-1.5525697964821652E11","-2.316771317605969E9","-2.3847288836710464E10","1","7.500000000000004E-9","3.3434059999999994E-27","-6.084279172118387","6.6918352356612135E-22","-6.084279172118387"
"-660.8981174668156","-1.200820335372291","56.31393263811943","-1.5422384802218875E11","-2.315336189136116E9","-2.3987782185650795E10","1","7.600000000000004E-9","3.3434059999999994E-27","-5.605871899682965","7.020350716783726E-22","-5.605871899682965"
"-676.3205022690345","-1.4323539542859027","53.915154419554355","-1.5323584400863837E11","-2.313649843520821E9","-2.411553238675205E10","1","7.700000000000003E-9","3.3434059999999994E-27","-5.1719830393116935","7.354808180407875E-22","-5.1719830393116935"
"-691.6440866698983","-1.663718938637985","51.50360118087915","-1.522899046067318E11","-2.3117484490062103E9","-2.423179931585216E10","1","7.800000000000002E-9","3.3434059999999994E-27","-4.777645254294386","7.695155119910017E-22","-4.777645254294386"
"-706.8730771305716","-1.894893783538606","49.080421249293934","-1.5138324564440173E11","-2.3096632479284544E9","-2.4337695128437004E10","1","7.900000000000001E-9","3.3434059999999994E-27","-4.418538268212785","8.041341645040217E-22","-4.418538268212785"
"-722.0114016950117","-2.1258601083314512","46.64665173645023","-1.5051333026127756E11","-2.30742129260174E9","-2.443420449726955E10","1","8.0E-9","3.3434059999999994E-27","-4.090892870091862","8.393320283488205E-22","-4.090892870091862"
"-737.0627347211395","-2.356602237591625","44.20323128672327","-1.4967784161315628E11","-2.3050460588469934E9","-2.4522201679748814E10","1","8.1E-9","3.3434059999999994E-27","-3.7914108237500996","8.751045802353806E-22","-3.7914108237500996"
"-752.0305188824551","-2.5871068434763247","41.751011118748394","-1.4887465914850235E11","-2.3025579596717205E9","-2.4602464972331165E10","1","8.199999999999999E-9","3.3434059999999994E-27","-3.5171977829431462","9.114475047068892E-22","-3.5171977829431462"
"-766.9179847973054","-2.8173626394434965","39.29076462151528","-1.4810183791973926E11","-2.2999747770726814E9","-2.467568900104888E10","1","8.299999999999998E-9","3.3434059999999994E-27","-3.2657068888059504","9.483566795672995E-22","-3.2657068888059504"
"-781.7281685892793","-3.0473601171507645","36.82319572141039","-1.4735759048292178E11","-2.297312026388102E9","-2.474249521184001E10","1","8.399999999999997E-9","3.3434059999999994E-27","-3.034691176682974","9.85828162664116E-22","-3.034691176682974"
"-796.4639276375715","-3.277091319789575","34.34894620022639","-1.4664027101322635E11","-2.2945832648404646E9","-2.4803440856790054E10","1","8.499999999999997E-9","3.3434059999999994E-27","-2.822163277018178","1.023858179871128E-21","-2.822163277018178"
"-811.1279547388941","-3.5065496462736214","31.86860211454739","-1.4594836132403268E11","-2.29180035370946E9","-2.4859026718505215E10","1","8.599999999999996E-9","3.3434059999999994E-27","-2.626361178441038","1.0624431141367684E-21","-2.626361178441038"
"-825.7227908712974","-3.7357296816445675","29.382699442696868","-1.452804585268928E11","-2.2889736818254085E9","-2.490970377167202E10","1","8.699999999999995E-9","3.3434059999999994E-27","-2.4457190474931205","1.1015794954814906E-21","-2.4457190474931205"
"-840.2508367239867","-3.9646270498271083","26.891729065529667","-1.4463526411051013E11","-2.2861123566763306E9","-2.4955878946102573E10","1","8.799999999999994E-9","3.3434059999999994E-27","-2.278842281497595","1.1412639918426133E-21","-2.278842281497595"
"-854.7143631350377","-4.193238285494742","24.39614117091941","-1.4401157425065195E11","-2.2832243683004203E9","-2.4997920127445366E10","1","8.899999999999994E-9","3.3434059999999994E-27","-2.12448611686974","1.1814934006778934E-21","-2.12448611686974"
"-869.1155205601029","-4.4215607223247835","21.896349158174875","-1.43408271191013E11","-2.2803167302313676E9","-2.503616050888634E10","1","8.999999999999993E-9","3.3434059999999994E-27","-1.9815372335917303","1.222264641250085E-21","-1.9815372335917303"
"-883.4563476792042","-4.64959239534792","19.39273310728624","-1.4282431555849228E11","-2.277395601031423E9","-2.507090238850648E10","1","9.099999999999992E-9","3.3434059999999994E-27","-1.8489978922862653","1.2635747475241263E-21","-1.8489978922862653"
"-897.7387792350535","-4.877331955451062","16.885642868435593","-1.422587394959791E11","-2.27446638935116E9","-2.510242049166582E10","1","9.199999999999991E-9","3.3434059999999994E-27","-1.7259722190830686","1.3054208616167416E-21","-1.7259722190830686"
"-911.9646531846514","-5.104778594386178","14.37540081926901","-1.4171064051224786E11","-2.271533844968094E9","-2.51309648851928E10","1","9.29999999999999E-9","3.3434059999999994E-27","-1.6116543164910258","1.3478002277452246E-21","-1.6116543164910258"
"-926.1357172358762","-5.331931978882987","11.86230433074973","-1.4117917596247873E11","-2.2686021378570905E9","-2.5156763539753807E10","1","9.39999999999999E-9","3.3434059999999994E-27","-1.5053179318807595","1.3907101866282513E-21","-1.5053179318807595"
"-940.253634832124","-5.5587921926686965","9.34662797677435","-1.406635580846981E11","-2.2656749270168843E9","-2.5180024588148792E10","1","9.499999999999989E-9","3.3434059999999994E-27","-1.4063074577800403","1.4341481702968506E-21","-1.4063074577800403"
"-954.3199906405938","-5.785359685370385","6.828625517959471","-1.4016304952742902E11","-2.262755420505523E9","-2.5200938320096443E10","1","9.599999999999988E-9","3.3434059999999994E-27","-1.3140300741570647","1.4781116972782522E-21","-1.3140300741570647"
"-968.3362955933367","-6.011635227420937","4.308531685949826","-1.3967695931235245E11","-2.2598464279124875E9","-2.5219678948073677E10","1","9.699999999999988E-9","3.3434059999999994E-27","-1.2279488723472831","1.5225983681193448E-21","-1.2279488723472831"
"-982.3039915245719","-6.237619870212186","1.7865637911424583","-1.392046391830469E11","-2.2569504063080144E9","-2.5236406173747524E10","1","9.799999999999987E-9","3.3434059999999994E-27","-1.147576824820038","1.5676058612200103E-21","-1.147576824820038"
"-996.2244554428765","-6.463314910842988","-0.7370768262322942","-1.3874548029709775E11","-2.254069500553935E9","-2.5251266580311794E10","1","9.899999999999986E-9","3.3434059999999994E-27","-1.0724714858318671","1.6131319289496802E-21","-1.0724714858318671"
"-1010.0990034725863","-6.688721860898382","-3.2622034842634737","-1.3829891022420975E11","-2.2512055787295685E9","-2.5264394872477886E10","1","9.999999999999985E-9","3.3434059999999994E-27","-1.0022303246637263","1.6591743940231835E-21","-1.0022303246637263"
"-1023.9288944950073","-6.913842418771339","-5.788642971511262","-1.3786439021755692E11","-2.2483602633164325E9","-2.5275914982855827E10","1","1.0099999999999985E-8","3.3434059999999994E-27","-0.9364866079293801","1.7057311461143613E-21","-0.9364866079293801"
"-1037.715333516763","-7.1386784451029826","-8.316234469796845","-1.3744141272957364E11","-2.2455349586931014E9","-2.5285941060906055E10","1","1.0199999999999984E-8","3.3434059999999994E-27","-0.8749057593359194","1.7528001386880404E-21","-0.8749057593359194"
"-1051.4594747897204","-7.363231940972293","-10.844828575887451","-1.3702949914682594E11","-2.242730875413514E9","-2.5294578358469067E10","1","1.0299999999999983E-8","3.3434059999999994E-27","-0.8171821356660779","1.800379386032849E-21","-0.8171821356660779"
"-1065.162424704403","-7.587505028513644","-13.374286411734358","-1.3662819772158086E11","-2.239949051675969E9","-2.5301924024026825E10","1","1.0399999999999982E-8","3.3434059999999994E-27","-0.763036166140134","1.8484669604790196E-21","-0.763036166140134"
"-1078.8252444765612","-7.811499933681241","-15.904478814137041","-1.3623708168028134E11","-2.2371903723339887E9","-2.5308067816265503E10","1","1.0499999999999982E-8","3.3434059999999994E-27","-0.712211809767172","1.8970609897868223E-21","-0.712211809767172"
"-1092.4489526445893","-8.03521897091464","-18.43528559576359","-1.3585574749139014E11","-2.234455585752532E9","-2.531309274615131E10","1","1.059999999999998E-8","3.3434059999999994E-27","-0.6644742915773117","1.9461596546925894E-21","-0.6644742915773117"
"-1106.0345273937282","-8.258664529489893","-20.96659487037872","-1.354838132770355E11","-2.2317453187723637E9","-2.5317075655564713E10","1","1.069999999999998E-8","3.3434059999999994E-27","-0.6196080837972364","1.9957611866004822E-21","-0.6196080837972364"
"-1119.5829087214317","-8.481839061367129","-23.49830243593519","-1.351209173546153E11","-2.2290600900106096E9","-2.532008773953394E10","1","1.079999999999998E-8","3.3434059999999994E-27","-0.5774151025568245","2.045863865409217E-21","-0.5774151025568245"
"-1133.0950004568933","-8.70474507036819","-26.030311209888584","-1.3476671689602602E11","-2.2264003216957355E9","-2.532219501824176E10","1","1.0899999999999978E-8","3.3434059999999994E-27","-0.5377130945840556","2.0964660174639013E-21","-0.5377130945840556"
"-1146.571672146496","-8.927385102537764","-28.56253071171276","-1.3442088669351094E11","-2.223766350209615E9","-2.5323458764229893E10","1","1.0999999999999978E-8","3.3434059999999994E-27","-0.5003341917552893","2.1475660136240095E-21","-0.5003341917552893"
"-1160.013760815847","-9.149761737558725","-31.09487658813575","-1.3408311802228911E11","-2.2211584354873433E9","-2.5323935889575405E10","1","1.1099999999999977E-8","3.3434059999999994E-27","-0.4651236141311446","2.199162267439273E-21","-0.4651236141311446"
"-1173.4220726180758","-9.371877581107459","-33.627270177093294","-1.3375311759115652E11","-2.2185767694064655E9","-2.5323679297249218E10","1","1.1199999999999976E-8","3.3434059999999994E-27","-0.43193850442623183","2.2512532334259738E-21","-0.43193850442623183"
"-1186.7973843771915","-9.593735258048104","-36.159638106818214","-1.3343060657316069E11","-2.216021483280922E9","-2.5322738200375484E10","1","1.1299999999999975E-8","3.3434059999999994E-27","-0.40064687934838256","2.303837405436734E-21","-0.40064687934838256"
"-1200.1404450345076","-9.815337406376196","-38.69191192685576","-1.3311531970925426E11","-2.213492654560805E9","-2.532115841268244E10","1","1.1399999999999975E-8","3.3434059999999994E-27","-0.37112668453375197","2.3569133151174753E-21","-0.37112668453375197"
"-1213.451977005433","-10.036686671832276","-41.224027768124","-1.328070044785469E11","-2.2109903128267307E9","-2.531898261306111E10","1","1.1499999999999974E-8","3.3434059999999994E-27","-0.34326494207491937","2.4104795304457283E-21","-0.34326494207491937"
"-1226.7326774532878","-10.25778570311495","-43.755926029430114","-1.3250542032940793E11","-2.2085144451569414E9","-2.531625058682076E10","1","1.1599999999999973E-8","3.3434059999999994E-27","-0.3169569801865893","2.4645346543449344E-21","-0.3169569801865893"
"-1239.9832194862286","-10.478637147630643","-46.28755108811219","-1.3221033796623508E11","-2.206065000935956E9","-2.5312999445942955E10","1","1.1699999999999972E-8","3.3434059999999994E-27","-0.29210573652017224","2.519077323369804E-21","-0.29210573652017224"
"-1253.204253282852","-10.699243647724238","-48.81885103270648","-1.31921538687207E11","-2.203641896165484E9","-2.5309263830383877E10","1","1.1799999999999972E-8","3.3434059999999994E-27","-0.26862112715804004","2.574106206458178E-21","-0.26862112715804004"
"-1266.3964071515727","-10.919607837340786","-51.34977741574487","-1.3163881376878369E11","-2.201245017331234E9","-2.53050760922527E10","1","1.1899999999999971E-8","3.3434059999999994E-27","-0.24641947446360493","2.6296200037451935E-21","-0.24641947446360493"
