"X","Y","Z","Vx","Vy","Vz","Polarity","Charge","Time","Mass","Electric Potential Energy","Kinetic Energy"
"19.842950588317787","19.844853661752346","-0.02220930895221394","-262404.789948984","-259111.1921353572","-36985.97022744571","1","1.602E-19","1.2999999999999998E-6","3.3434059999999994E-27","4.017763813766987E-15","1.9540859296197344E-22","4.01776400917558E-15"
"19.816710109322887","19.81894254253881","-0.02590790597495851","-282811.3453302393","-279222.333085672","-39821.07545644036","1","1.602E-19","1.3999999999999997E-6","3.3434059999999994E-27","4.025043905776566E-15","2.2962988119782076E-22","4.025044135406448E-15"
"19.788428974789863","19.791020309230245","-0.029890013520602544","-303270.05789332214","-299375.2773147996","-42653.84195079807","1","1.602E-19","1.4999999999999996E-6","3.3434059999999994E-27","4.032953386336411E-15","2.666919391204535E-22","4.0329536530283506E-15"
"19.75810196900053","19.761082781498764","-0.03415539771568236","-323785.2175459758","-319573.2853791936","-45484.08132456463","1","1.602E-19","1.5999999999999995E-6","3.3434059999999994E-27","4.0414978698210235E-15","3.0661981054047033E-22","4.041498176440834E-15"
"19.725723447245937","19.729125452960847","-0.038703805848138824","-344361.1789447021","-339819.62503818655","-48311.60368031284","1","1.602E-19","1.6999999999999994E-6","3.3434059999999994E-27","4.0506834513483786E-15","3.4944068109626955E-22","4.0506838007890596E-15"
"19.691287329351464","19.695143490457028","-0.043534966216170104","-365002.3671607324","-360117.57057905744","-51136.217647072335","1","1.602E-19","1.7999999999999993E-6","3.3434059999999994E-27","4.060516716096907E-15","3.951839193983176E-22","4.0605171112808266E-15"
"19.65478709263539","19.65913173339912","-0.04864858798087734","-385713.2835751851","-380470.4018241918","-53957.73045543106","1","1.602E-19","1.8999999999999992E-6","3.3434059999999994E-27","4.071004749337308E-15","4.438811213628191E-22","4.071005193218429E-15"
"19.61621576427787","19.6210846932167","-0.05404436102642044","-406498.5120269104","-400881.40277517244","-56775.948054921006","1","1.602E-19","1.999999999999999E-6","3.3434059999999994E-27","4.082155147179172E-15","4.95566157741573E-22","4.08215564274533E-15"
"19.57556591307518","19.580996552939187","-0.05972195583191254","-427362.725238402","-421353.8598425426","-59590.675279424446","1","1.602E-19","2.099999999999999E-6","3.3434059999999994E-27","4.093976028031054E-15","5.502752248455365E-22","4.093976578306279E-15"
"19.532829640551338","19.538861166954934","-0.06568102335985498","-448310.691547255","-441891.05960297293","-62401.71606703503","1","1.602E-19","2.199999999999999E-6","3.3434059999999994E-27","4.106476044769293E-15","6.080468984474645E-22","4.106476652816192E-15"
"19.487998571396613","19.49467206099464","-0.0719211949665585","-469347.2819729944","-462496.2860174914","-65208.873741591415","1","1.602E-19","2.2999999999999987E-6","3.3434059999999994E-27","4.119664397606688E-15","6.689221908333879E-22","4.119665066528879E-15"
"19.441063843199313","19.44842243239289","-0.07844208234071762","-490477.4776517195","-483172.8170351561","-68011.95136397665","1","1.602E-19","2.3999999999999986E-6","3.3434059999999994E-27","4.133550847647967E-15","7.329446109529576E-22","4.133551580592578E-15"
"19.39201609543414","19.40010515068937","-0.08524327747711528","-511706.377673926","-503923.92049584805","-70810.75216225293","1","1.602E-19","2.4999999999999985E-6","3.3434059999999994E-27","4.148145731112691E-15","8.001602275940464E-22","4.1481465312729186E-15"
"19.34084545766675","19.34971275863979","-0.09232435269334058","-533039.2073641104","-524752.8492335385","-73605.0800507899","1","1.602E-19","2.5999999999999984E-6","3.3434059999999994E-27","4.163459974198901E-15","8.706177354764756E-22","4.163460844816636E-15"
"19.287541536930334","19.297237473716432","-0.09968486069841956","-554481.3270443657","-545662.8352671599","-76394.74024975304","1","1.602E-19","2.6999999999999983E-6","3.3434059999999994E-27","4.179505108551337E-15","9.443685241222193E-22","4.1795060529198604E-15"
"19.2320934042259","19.242671190189718","-0.10732433472339487","-576038.2413281592","-566657.0829497799","-79179.54001766021","1","1.602E-19","2.799999999999998E-6","3.3434059999999994E-27","4.196293287288196E-15","1.0214667493135153E-21","4.196294308754946E-15"
"19.17448958009308","19.18600548189474","-0.11524228872516089","-597715.6089948874","-587738.7609277818","-81959.28951119634","1","1.602E-19","2.899999999999998E-6","3.3434059999999994E-27","4.213837301525416E-15","1.1019694068943727E-21","4.213838403494823E-15"
"19.11471801919359","19.12723160580196","-0.12343821767628053","-619519.2535006459","-608910.9927397588","-84733.80278811298","1","1.602E-19","2.999999999999998E-6","3.3434059999999994E-27","4.232150597321918E-15","1.1859364086029656E-21","4.2321517832583265E-15"
"19.052766093843527","19.066340506527983","-0.13191159795509183","-641455.1741859503","-630176.8458593333","-87502.89897083698","1","1.602E-19","3.099999999999998E-6","3.3434059999999994E-27","4.2512472929497705E-15","1.2734306595400013E-21","4.25124856638043E-15"
"18.98862057642493","19.003322821942053","-0.1406618878521755","-663529.5582469256","-651539.3189565006","-90266.40359038315","1","1.602E-19","3.1999999999999977E-6","3.3434059999999994E-27","4.271142196367937E-15","1.364518136778348E-21","4.271143560886073E-15"
"18.922267620600238","18.938168890046402","-0.1496885282112138","-685748.7935427115","-673001.3271176893","-93024.15013231458","1","1.602E-19","3.2999999999999976E-6","3.3434059999999994E-27","4.291850822750826E-15","1.4592679684985202E-21","4.2918522820187945E-15"
"18.853692741245965","18.870868757334634","-0.15899094322444526","-708119.4823185208","-694565.6847246431","-95775.98180882665","1","1.602E-19","3.3999999999999975E-6","3.3434059999999994E-27","4.313389411886339E-15","1.5577525128887162E-21","4.313390969638852E-15"
"18.782880793014115","18.80141218886217","-0.16856854140532793","-730648.4559308345","-716235.085645499","-98521.75358354728","1","1.602E-19","3.4999999999999974E-6","3.3434059999999994E-27","4.335774945216331E-15","1.660047435871684E-21","4.335776605263766E-15"
"18.70981594742103","18.729788680297617","-0.17842071676368265","-753342.7906685392","-738012.0803368525","-101261.33447834167","1","1.602E-19","3.5999999999999973E-6","3.3434059999999994E-27","4.35902516224064E-15","1.7662317865073396E-21","4.359026928472426E-15"
"18.63448166835418","18.65598747226393","-0.18854685021151682","-776209.8247712123","-759899.0493917316","-103994.61019427236","1","1.602E-19","3.699999999999997E-6","3.3434059999999994E-27","4.3831585759441595E-15","1.8763880686618293E-21","4.3831604523322285E-15"
"18.55686068587706","18.579997567324757","-0.19894631123094406","-799257.1767529546","-781898.1729935951","-106721.48608187275","1","1.602E-19","3.799999999999997E-6","3.3434059999999994E-27","4.408194486829772E-15","1.9906023072208415E-21","4.4081964774320794E-15"
"18.47693496820176","18.5018077500254","-0.20961845983913133","-822492.7651467429","-804011.3956486415","-109441.89049900821","1","1.602E-19","3.899999999999997E-6","3.3434059999999994E-27","4.434152995048552E-15","2.1089641067453745E-21","4.434155104012659E-15"
"18.394685691687087","18.421406610460533","-0.22056264888903215","-845924.8297895913","-826240.385465513","-112155.77859777235","1","1.602E-19","3.999999999999997E-6","3.3434059999999994E-27","4.461055010007552E-15","2.231566700006868E-21","4.461057241574252E-15"
"18.31009320870813","18.33878257191398","-0.23177822674880938","-869561.9547719904","-848586.4871299638","-114863.13658501892","1","1.602E-19","4.099999999999997E-6","3.3434059999999994E-27","4.4889222566986155E-15","2.358506983276972E-21","4.488924615205599E-15"
"18.22313701323093","18.253923923200986","-0.24326454040731127","-893413.0931748579","-871050.6675788077","-117563.98650416335","1","1.602E-19","4.199999999999997E-6","3.3434059999999994E-27","4.517777277824274E-15","2.4898855345620334E-21","4.517779767709808E-15"
"18.133795703913442","18.166818856443104","-0.2550209390577276","-917487.5937117832","-893633.4532083254","-120258.3915886593","1","1.602E-19","4.299999999999997E-6","3.3434059999999994E-27","4.5476434305955656E-15","2.6258066101344335E-21","4.547646056402175E-15"
"18.042046944542264","18.077455511122274","-0.2670467782165935","-941795.2293811891","-916334.8572523976","-122946.46223988349","1","1.602E-19","4.399999999999997E-6","3.3434059999999994E-27","4.5785448768223984E-15","2.7663781136856314E-21","4.578547643200512E-15"
"17.947867421604144","17.985822025397034","-0.27934142444058185","-966346.2282086415","-939154.2957290213","-125628.36268380862","1","1.602E-19","4.499999999999997E-6","3.3434059999999994E-27","4.610506564612203E-15","2.9117115311630074E-21","4.610509476323734E-15"
"17.85123279878328","17.891906595824132","-0.29190426070896275","-991151.3061190797","-962090.4900736817","-128304.31836150188","1","1.602E-19","4.599999999999997E-6","3.3434059999999994E-27","4.643554199608877E-15","3.0619218227958537E-21","4.6435572615307E-15"
"17.752117668171373","17.795697546816765","-0.30473469254511293","-1016221.7019154734","-985141.354245983","-130974.62410776944","1","1.602E-19","4.6999999999999965E-6","3.3434059999999994E-27","4.677714203233418E-15","3.2171272618911733E-21","4.67771742036068E-15"
"17.650495497979826","17.697183411392164","-0.31783215495588985","-1041569.2142450828","-1008303.8637024314","-133639.6531696887","1","1.602E-19","4.799999999999996E-6","3.3434059999999994E-27","4.713013654800724E-15","3.377449207592929E-21","4.7130170322499314E-15"
"17.546338576555318","17.59635302502192","-0.3311961202728587","-1067206.2402943154","-1031573.9031620829","-136299.86711173158","1","1.602E-19","4.899999999999996E-6","3.3434059999999994E-27","4.749480213655161E-15","3.543011795828957E-21","4.749483756666957E-15"
"17.43961795252589","17.49319563470571","-0.3448261069840318","-1093145.8157505873","-1054946.0895401605","-138955.8266459458","1","1.602E-19","4.999999999999996E-6","3.3434059999999994E-27","4.7871420165537716E-15","3.713941528964296E-21","4.7871457304953E-15"
"17.33030337095083","17.387701025751696","-0.3587216896486264","-1119401.655280483","-1078413.5657734538","-141608.20341334486","1","1.602E-19","5.099999999999996E-6","3.3434059999999994E-27","4.8260275443788806E-15","3.890366740041872E-21","4.8260314347456205E-15"
"17.218363205422783","17.27985966917435","-0.3728825099899609","-1145988.1923648478","-1101967.7604949328","-144257.7927251974","1","1.602E-19","5.199999999999996E-6","3.3434059999999994E-27","4.8661654508189504E-15","4.07241690166981E-21","4.866169523235852E-15"
"17.1037643861863","17.16966289312486","-0.3873082892624807","-1172920.6167580152","-1125598.1076179394","-146905.52724907288","1","1.602E-19","5.299999999999996E-6","3.3434059999999994E-27","4.907584343838954E-15","4.26022174228756E-21","4.907588604060696E-15"
"16.986472324510498","17.057103082363064","-0.40199884198738794","-1200214.9070385594","-1149291.7188483188","-149552.49159284827","1","1.602E-19","5.399999999999996E-6","3.3434059999999994E-27","4.950312508463134E-15","4.45391012329971E-21","4.950316962373257E-15"
"16.86645083380664","16.942173910478232","-0.41695409114667276","-1227887.8546088135","-1173033.0009461595","-152199.9376987979","1","1.602E-19","5.499999999999996E-6","3.3434059999999994E-27","4.994377556485281E-15","4.653608618883917E-21","4.9943822100939E-15"
"16.743662048345758","16.824870610383616","-0.4321740849165525","-1255957.0739663523","-1196803.2082072578","-154849.3009075657","1","1.602E-19","5.5999999999999955E-6","3.3434059999999994E-27","5.039805985039761E-15","4.859439725496381E-21","5.039810844479487E-15"
"16.618066340949124","16.705190289562893","-0.4476590150073091","-1284440.991959579","-1220579.9191460593","-157502.21648628614","1","1.602E-19","5.699999999999995E-6","3.3434059999999994E-27","5.086622621303579E-15","5.071519609385261E-21","5.086627692823189E-15"
"16.489622241753164","16.583132297648287","-0.4634092366559377","-1313358.8058469857","-1244336.424787033","-160160.53633426857","1","1.602E-19","5.799999999999995E-6","3.3434059999999994E-27","5.134849924705282E-15","5.289955276754385E-21","5.134855214660559E-15"
"16.358286361168467","16.458698655169584","-0.47942529028936454","-1342730.3960352363","-1268041.0144153817","-162826.34548121667","1","1.602E-19","5.899999999999995E-6","3.3434059999999994E-27","5.184507110589686E-15","5.514841021356469E-21","5.184512625430708E-15"
"16.224013321564943","16.33189455372805","-0.49570792483748616","-1372576.1740233863","-1291656.1432961484","-165501.97787440597","1","1.602E-19","5.999999999999995E-6","3.3434059999999994E-27","5.235609049987757E-15","5.74625396678716E-21","5.235614796241724E-15"
"16.086755704162606","16.202728939398433","-0.5122581226249268","-1402916.838882498","-1315137.4660837576","-168190.0308095527","1","1.602E-19","6.099999999999995E-6","3.3434059999999994E-27","5.2881648886037756E-15","5.9842484739968634E-21","5.28817087285225E-15"
"15.946464020274355","16.071215192790056","-0.529077125705882","-1433773.0060037873","-1338432.719981168","-170893.37719103968","1","1.602E-19","6.199999999999995E-6","3.3434059999999994E-27","5.3421763140317926E-15","6.228849126945107E-21","5.34218254288092E-15"
"15.803086719673978","15.937371920791941","-0.546166463424986","-1465164.659220148","-1361480.4440909827","-173615.1746039079","1","1.602E-19","6.299999999999995E-6","3.3434059999999994E-27","5.397635383369593E-15","6.480041939666292E-21","5.397641863411533E-15"
"15.656570253751962","15.801223876382844","-0.5635279808853767","-1497110.3610854924","-1384208.5272828045","-176358.86993052522","1","1.602E-19","6.399999999999995E-6","3.3434059999999994E-27","5.454521803989385E-15","6.737763346133001E-21","5.4545285417527316E-15"
"15.506859217643413","15.662803023654563","-0.5811638678784292","-1529626.1355474545","-1406532.5885102414","-179128.19792723368","1","1.602E-19","6.4999999999999945E-6","3.3434059999999994E-27","5.5127995391724084E-15","7.001886442378038E-21","5.5128065410588505E-15"
"15.353896604088668","15.522149764803538","-0.5990766876711526","-1562723.912373058","-1428354.2141628384","-181927.17175160625","1","1.602E-19","6.599999999999994E-6","3.3434059999999994E-27","5.5724125899257955E-15","7.272203855144071E-21","5.572419862129651E-15"
"15.197624212851363","15.379314343387254","-0.6172694048463132","-1596409.394421934","-1449559.1114798938","-184760.06283334654","1","1.602E-19","6.699999999999994E-6","3.3434059999999994E-27","5.6332797893446995E-15","7.548406527991552E-21","5.6332873377512275E-15"
"15.03798327340917","15.234358432239265","-0.6357454111296479","-1630679.180243383","-1470015.291723306","-187631.36660896358","1","1.602E-19","6.799999999999994E-6","3.3434059999999994E-27","5.695288445217554E-15","7.83005767375506E-21","5.695296275275228E-15"
"14.874915355384832","15.087356903066935","-0.6545085477905442","-1665516.9523814186","-1489571.4797264712","-190545.74935389083","1","1.602E-19","6.899999999999994E-6","3.3434059999999994E-27","5.758286695501224E-15","8.11656119420558E-21","5.758294812062418E-15"
"14.70836366014669","14.938399755094288","-0.6735631227259333","-1700888.5395512828","-1508056.0661344042","-193507.9695080585","1","1.602E-19","6.999999999999994E-6","3.3434059999999994E-27","5.822074524544201E-15","8.407124101927061E-21","5.822082931668303E-15"
"14.538274806191561","14.787594148480848","-0.6929139196767391","-1736735.701732363","-1525277.081032634","-196522.76448968204","1","1.602E-19","7.099999999999994E-6","3.3434059999999994E-27","5.886393562554907E-15","8.700713033468223E-21","5.88640226326794E-15"
"14.364601236018325","14.635066440377583","-0.7125661961257074","-1772968.6076291227","-1541023.8691334154","-199594.6914358624","1","1.602E-19","7.199999999999994E-6","3.3434059999999994E-27","5.950916106871181E-15","8.996006014375051E-21","5.950925102877196E-15"
"14.187304375255414","14.480964053464243","-0.7325256652692935","-1809457.2239075599","-1555071.3615373878","-202727.90897020086","1","1.602E-19","7.299999999999994E-6","3.3434059999999994E-27","6.015234317989218E-15","9.291342475366908E-21","6.015243609331693E-15"
"14.006358652864657","14.325456917310504","-0.7527984561663137","-1846022.2701344388","-1567188.0004173827","-205925.890026728","1","1.602E-19","7.3999999999999935E-6","3.3434059999999994E-27","6.078851298067192E-15","9.584677370925174E-21","6.0788608827445624E-15"
"13.821756425851213","14.168738117268767","-0.7733910451689864","-1882427.044639244","-1577148.3517188285","-209191.068028478","1","1.602E-19","7.499999999999993E-6","3.3434059999999994E-27","6.141176732936374E-15","9.873549208969595E-21","6.1411866064855826E-15"
"13.633513721387288","14.011023282096883","-0.7943101519718342","-1918372.2463983793","-1584751.0400217571","-212524.44610371068","1","1.602E-19","7.599999999999993E-6","3.3434059999999994E-27","6.201530801103848E-15","1.0155076501840927E-20","6.20154095618035E-15"
"13.44167649674745","13.852548178094708","-0.8155625965822052","-1953496.6939285002","-1589841.638467231","-215925.24331756728","1","1.602E-19","7.699999999999994E-6","3.3434059999999994E-27","6.259160706494965E-15","1.0426001332945673E-20","6.259171132496298E-15"
"13.2463268273546","13.693564014247984","-0.8371551209139619","-1987387.1322571342","-1592338.4394396394","-219390.70255790875","1","1.602E-19","7.799999999999995E-6","3.3434059999999994E-27","6.313273766612214E-15","1.0682799829646726E-20","6.313284449412044E-15"
"13.047588114128887","13.534330170304022","-0.8590941911697528","-2019599.5145719494","-1592256.8605004128","-222916.21060801018","1","1.602E-19","7.899999999999996E-6","3.3434059999999994E-27","6.3630886541103235E-15","1.0921873620107774E-20","6.3630995759839435E-15"
"12.845628162671693","13.37510448425398","-0.8813858122305538","-2049691.7794348602","-1589726.395785041","-226495.83228637456","1","1.602E-19","7.999999999999996E-6","3.3434059999999994E-27","6.4079017202912186E-15","1.1139820471891745E-20","6.407912860111691E-15"
"12.640658984728208","13.216131844675477","-0.9040353954591913","-2077264.414509676","-1584993.7469962272","-230123.19908469083","1","1.602E-19","8.099999999999997E-6","3.3434059999999994E-27","6.4471590748906195E-15","1.1333756442326142E-20","6.447170408647062E-15"
"12.43293254327724","13.057632469975854","-0.9270477153676604","-2102001.2593265497","-1578408.1309990985","-233792.46138164573","1","1.602E-19","8.199999999999998E-6","3.3434059999999994E-27","6.480519652722062E-15","1.15016331143784E-20","6.480531154355177E-15"
"12.222732417344584","12.899791656875943","-0.950426961505825","-2123701.111772513","-1570389.6781866634","-237498.88416408378","1","1.602E-19","8.299999999999998E-6","3.3434059999999994E-27","6.5078932506951706E-15","1.1642475972210879E-20","6.5079048931711426E-15"
"12.010362306167332","12.742752689057276","-0.9741768499222333","-2142292.458021725","-1561387.4390799198","-241238.82071861136","1","1.602E-19","8.4E-6","3.3434059999999994E-27","6.5294427789841556E-15","1.1756478487601131E-20","6.529454535462643E-15"
"11.796133060365161","12.586613945149283","-0.9983007319940944","-2157828.8191080377","-1551836.8498612426","-245009.1731251323","1","1.602E-19","8.5E-6","3.3434059999999994E-27","6.545550546026885E-15","1.1844924959548819E-20","6.5455623909518445E-15"
"11.580350178454356","12.43143026016316","-1.0228016493066077","-2170468.21928596","-1542125.6529305896","-248806.72311377042","1","1.602E-19","8.6E-6","3.3434059999999994E-27","6.556759231774465E-15","1.1909968310141054E-20","6.556771141742775E-15"
"11.36330335652576","12.2772176948701","-1.0476823216179847","-2180443.9748759787","-1532573.0764434082","-252627.67934554355","1","1.602E-19","8.700000000000001E-6","3.3434059999999994E-27","6.563703679280296E-15","1.1954329105321086E-20","6.5637156336094016E-15"
"11.145258959038163","12.123960387225758","-1.072945089552539","-2188034.1621354083","-1523422.3378238955","-256467.55589324364","1","1.602E-19","8.800000000000002E-6","3.3434059999999994E-27","6.567048017035121E-15","1.1980989927546664E-20","6.567059998025049E-15"
"10.926455542824622","11.97161815344337","-1.0985918451418635","-2193534.9158240594","-1514843.47978498","-260321.30772476568","1","1.602E-19","8.900000000000003E-6","3.3434059999999994E-27","6.567436758123967E-15","1.1992938950815054E-20","6.567448751062918E-15"
"10.707102051242217","11.82013380546487","-1.1246239759143402","-2197239.9977324777","-1506942.589611122","-264183.593906796","1","1.602E-19","9.000000000000004E-6","3.3434059999999994E-27","6.565462429494365E-15","1.1992986857081394E-20","6.565474422481222E-15"
"10.48737805146897","11.669439546503757","-1.1510423353050199","-2199426.9808105603","-1499773.8774155807","-268049.06782332994","1","1.602E-19","9.100000000000004E-6","3.3434059999999994E-27","6.56164817646102E-15","1.1983657364933766E-20","6.561660160118385E-15"
"10.267435353387913","11.519462158762199","-1.177847242087353","-2200349.1839807774","-1493352.0753007485","-271912.6378045635","1","1.602E-19","9.200000000000005E-6","3.3434059999999994E-27","6.556441887323597E-15","1.1967138402898671E-20","6.5564538544619996E-15"
"10.047400434989836","11.370126951232123","-1.2050385058678093","-2200232.008098425","-1487663.6440691173","-275769.6727202786","1","1.602E-19","9.300000000000006E-6","3.3434059999999994E-27","6.55021805244412E-15","1.1945276547755304E-20","6.5502299977206684E-15"
"9.827377234179993","11.221360586825211","-1.2326154731398373","-2199272.305754868","-1482676.0939775629","-279616.144756168","1","1.602E-19","9.400000000000007E-6","3.3434059999999994E-27","6.543284095871143E-15","1.191959832856491E-20","6.543296015469472E-15"
"9.607450003604505","11.073092977427455","-1.260577087615454","-2197639.63559701","-1478345.2754604535","-283448.7114608296","1","1.602E-19","9.500000000000007E-6","3.3434059999999994E-27","6.5358887581256594E-15","1.1891345449862154E-20","6.535900649471109E-15"
"9.387686040044805","10.92525844988141","-1.288921958761537","-2195478.543280671","-1474620.8048860899","-287264.7447734789","1","1.602E-19","9.600000000000008E-6","3.3434059999999994E-27","6.5282309387813896E-15","1.1861514963887399E-20","6.528242800296354E-15"
"9.168138185716739","10.7777963693928","-1.317648433238885","-2192911.2847184176","-1471449.9259740005","-291062.31753851013","1","1.602E-19","9.700000000000009E-6","3.3434059999999994E-27","6.520468075134205E-15","1.1830898880840088E-20","6.5204799060330865E-15"
"8.948847057244896","10.6306513767954","-1.346754664992736","-2190040.6252821656","-1468780.1363534245","-294840.1587132736","1","1.602E-19","9.80000000000001E-6","3.3434059999999994E-27","6.512723603679578E-15","1.180012027790337E-20","6.512735403799856E-15"
"8.729842994716678","10.483773363160058","-1.3762386808640634","-2186952.505366589","-1466560.88200797","-298597.58774604136","1","1.602E-19","9.90000000000001E-6","3.3434059999999994E-27","6.505093349146874E-15","1.1769664671976727E-20","6.505105118811546E-15"
"8.51114774418002","10.33711727495926","-1.4060984396386673","-2183718.4671013765","-1464744.5730465576","-302334.4370730219","1","1.602E-19","1.0000000000000011E-5","3.3434059999999994E-27","6.49765085589449E-15","1.1739906439879942E-20","6.49766259580093E-15"
"8.292775897469882","10.190642817654604","-1.4363318833459695","-2180397.8020265494","-1463287.1209228723","-306050.9698548944","1","1.602E-19","1.0100000000000012E-5","3.3434059999999994E-27","6.490451761262285E-15","1.1711130611878342E-20","6.490463472392896E-15"
"8.074736117267227","10.044314105562316","-1.4669369803314591","-2177039.417335066","-1462148.1488275365","-309747.79827121756","1","1.602E-19","1.0200000000000012E-5","3.3434059999999994E-27","6.48353734326113E-15","1.168355060472947E-20","6.483549026811735E-15"
"7.857032175533719","9.898099290679562","-1.4979117601585807","-2173683.4383562827","-1461290.986798484","-313425.80609162885","1","1.602E-19","1.0300000000000013E-5","3.3434059999999994E-27","6.4769373786775595E-15","1.1657322525484195E-20","6.4769490360000846E-15"
"7.639663831698091","9.751970191999714","-1.5292543407677437","-2170362.5740947877","-1460682.5315045363","-317086.0779170839","1","1.602E-19","1.0400000000000014E-5","3.3434059999999994E-27","6.4706724368609326E-15","1.1632556649962272E-20","6.470684069417583E-15"
"7.4226275742886125","9.60590193884926","-1.560962948559452","-2167103.275400659","-1460293.0267136735","-320729.83644047653","1","1.602E-19","1.0500000000000015E-5","3.3434059999999994E-27","6.4647557177428565E-15","1.1609326610703178E-20","6.464767327069467E-15"
"7.205917246748547","9.459872636177893","-1.5930359322034997","-2163926.7146304743","-1460095.8027891004","-324358.38828920695","1","1.602E-19","1.0600000000000015E-5","3.3434059999999994E-27","6.459194524750366E-15","1.1587676746942299E-20","6.459206112427113E-15"
"6.9895245752854995","9.313863055898983","-1.6254717710324205","-2160849.6132352347","-1460067.0007897387","-327973.07844453317","1","1.602E-19","1.0700000000000016E-5","3.3434059999999994E-27","6.453991446567651E-15","1.1567627988729548E-20","6.454003014195639E-15"
"6.773439613961976","9.167856355820007","-1.6582690788768737","-2157884.940616596","-1460185.2976912507","-331575.2528429068","1","1.602E-19","1.0800000000000017E-5","3.3434059999999994E-27","6.449145307152061E-15","1.1549182575521023E-20","6.4491568563346365E-15"
"6.557651119900316","9.021837826050882","-1.6914266041611645","-2155042.504398732","-1460431.6429201744","-335166.2285146447","1","1.602E-19","1.0900000000000018E-5","3.3434059999999994E-27","6.4446519312665114E-15","1.153232784873748E-20","6.44466346359436E-15"
"6.342146869460444","8.875794661758864","-1.724943227012629","-2152329.4492619485","-1460789.012055919","-338747.27047177026","1","1.602E-19","1.1000000000000018E-5","3.3434059999999994E-27","6.4405047629151775E-15","1.151703930786295E-20","6.440516279954485E-15"
"6.126913924534249","8.729715760553272","-1.758817954059806","-2149750.678804346","-1461242.18063726","-342319.5744918247","1","1.602E-19","1.1100000000000019E-5","3.3434059999999994E-27","6.436695366177787E-15","1.1503283079544387E-20","6.436706869460867E-15"
"5.911938856653814","8.583591542489547","-1.7930499115089884","-2147309.212576855","-1461777.5190938741","-345884.2549353938","1","1.602E-19","1.120000000000002E-5","3.3434059999999994E-27","6.433213831708766E-15","1.1491017917366341E-20","6.433225322726683E-15"
"5.697207935396129","8.437413790580159","-1.8276383370025278","-2145006.488464425","-1462382.80860574","-349442.3367643528","1","1.602E-19","1.130000000000002E-5","3.3434059999999994E-27","6.430049107276728E-15","1.148019682500938E-20","6.430060587473553E-15"
"5.482707286549687","8.291175509719583","-1.8625825706789632","-2142842.618929452","-1463047.0769558055","-352994.7509818327","1","1.602E-19","1.1400000000000021E-5","3.3434059999999994E-27","6.4271892669046206E-15","1.1470768375999117E-20","6.427200737672997E-15"
