"X","Y","Z","Vx","Vy","Vz","Polarity","Charge","Time","Mass","Electric Potential Energy","Kinetic Energy","Total Energy"
"20.0","20.0","20.0","0.0","0.0","0.0","1","1.602176634E-19","0.0","3.3434059999999994E-27","-17802.238801983236","0.0","-17802.238801983236"
"14.181034449457814","14.776356327206607","14.241063941827948","-6.848142591718316E8","-5.747333669517305E8","-6.812584115406651E8","1","1.602176634E-19","2.0E-8","3.3434059999999994E-27","-30982.391348433008","13182.272970907587","-17800.11837752542"
"-3.6979879209980693","1.2088643247336224","-3.656475984732767","-8.805635087461843E8","-6.480792017337548E8","-8.872226161720333E8","1","1.602176634E-19","4.0E-8","3.3434059999999994E-27","-40052.48912808282","20685.95914162587","-19366.529986456953"
"-16.476157147992225","-12.967941967475813","-17.33565694643402","-2.0825955276881868E8","-6.707002310752908E8","-2.9805988955573165E8","1","1.602176634E-19","6.000000000000001E-8","3.3434059999999994E-27","-27411.978427902046","6073.085898434308","-21338.89252946774"
"-13.138215940892106","-20.179481752893622","-16.56353367558943","4.806049683075062E8","-1.0113634378867108E7","3.3301476925588524E8","1","1.602176634E-19","8.0E-8","3.3434059999999994E-27","-25290.63636808334","3568.22558774015","-21722.410780343187"
"0.345330228862073","-10.309684389744413","-18.46510625018044","7.68222875444175E8","8.458435864826078E8","-6.378601145446806E8","1","1.602176634E-19","1.0E-7","3.3434059999999994E-27","-37383.0292277326","17867.964018615086","-19515.065209117514"
"8.779797612113425","9.727671935028367","-24.270305348014634","-1.3775820807043348E7","8.928950319379091E8","5.286078482344397E7","1","1.602176634E-19","1.2E-7","3.3434059999999994E-27","-29240.600133369277","8349.721860791822","-20890.878272577454"
"4.625593166605786","20.372604222602472","-15.343659245725389","-3.33987787626118E8","7.616737758707035E7","8.356427070961002E8","1","1.602176634E-19","1.3999999999999998E-7","3.3434059999999994E-27","-29534.958614409006","8510.430472289378","-21024.528142119627"
"-2.474280067908493","10.958248494096603","3.1756724834719456","-3.5631576496281135E8","-8.167848053296101E8","8.858024372128196E8","1","1.602176634E-19","1.5999999999999998E-7","3.3434059999999994E-27","-39490.111347544494","16472.53821533942","-23017.573132205074"
"-6.9410121124949615","-5.109564619260392","20.490939566732134","2.1964701626271895E8","-7.848441423979188E8","5.642514235294545E8","1","1.602176634E-19","1.7999999999999997E-7","3.3434059999999994E-27","-34134.53595896549","10252.448896290833","-23882.08706267466"
"2.6051758717532127","-15.624552968441966","18.939129288376993","5.2088477550913924E8","-1.5615544305102295E8","-6.394145450378759E8","1","1.602176634E-19","1.9999999999999996E-7","3.3434059999999994E-27","-29927.478889338065","7351.306193791732","-22576.17269554633"
"12.542874757249635","-7.270807939968456","-3.535707041693037","3.446159866589188E8","9.273429254013666E8","-1.386936836023295E9","1","1.602176634E-19","2.1999999999999996E-7","3.3434059999999994E-27","-40809.36095104921","30282.648326094604","-10526.712624954605"
"14.479429921783835","10.777792497730607","-27.606661847888116","-2.778141698853085E8","8.098103780035456E8","-8.872949080801631E8","1","1.602176634E-19","2.4E-7","3.3434059999999994E-27","-23010.29377047259","15862.376657869323","-7147.917112603265"
"5.187385236944095","22.439955070218765","-41.17849082333185","-5.762483362503128E8","3.441555861493612E8","-5.0676799365953064E8","1","1.602176634E-19","2.6E-7","3.3434059999999994E-27","-14597.5954350255","7380.130811229788","-7217.464623795711"
"-6.559207956192461","24.893106618865097","-48.492712543432226","-5.64986576301893E8","-8.419875467819709E7","-2.309634952387964E8","1","1.602176634E-19","2.8E-7","3.3434059999999994E-27","-11186.544125610357","3961.1800197551206","-7225.364105855237"
"-16.319181843987312","19.653263296023972","-50.49713892256802","-3.8748723549248433E8","-4.258103373174813E8","3.032325634680179E7","1","1.602176634E-19","3.0000000000000004E-7","3.3434059999999994E-27","-10695.935712659297","3468.039255992997","-7227.8964566663"
"-21.029322191616387","8.489672912967773","-47.23700503138526","-5.5338128965227395E7","-6.702187680438797E8","2.9773927132735425E8","1","1.602176634E-19","3.2000000000000006E-7","3.3434059999999994E-27","-12874.382471879722","5643.766860466917","-7230.615611412805"
"-17.309825082168828","-5.758507649647545","-38.43298383123027","4.5224594503588676E8","-6.993770389395993E8","5.917636259567918E8","1","1.602176634E-19","3.400000000000001E-7","3.3434059999999994E-27","-18128.382815310182","10891.361542688244","-7237.021272621938"
"-3.2211374259416456","-16.070386525558416","-22.529441889246648","8.91581042998802E8","-2.2166094954119053E8","1.0754422733028624E9","1","1.602176634E-19","3.600000000000001E-7","3.3434059999999994E-27","-28177.187242794582","20874.434881410314","-7302.752361384268"
"15.917969312523757","-9.005754627217327","2.0054409040144368","9.695983004000999E8","8.40463192183173E8","1.1442791094463832E9","1","1.602176634E-19","3.800000000000001E-7","3.3434059999999994E-27","-39580.8758283162","30841.439064514558","-8739.436763801645"
"27.878170989886932","10.08509901161237","22.217379604440445","2.03817065939083E8","9.186943105736623E8","7.196861489973984E8","1","1.602176634E-19","4.0000000000000014E-7","3.3434059999999994E-27","-15448.960322009458","14643.931035714884","-805.0292862945735"
"27.967679013628814","26.497664498255045","33.111216859370884","-1.4194914746129745E8","7.186964933614279E8","4.0246068868484825E8","1","1.602176634E-19","4.2000000000000016E-7","3.3434059999999994E-27","-8129.894840880096","7289.666425170903","-840.2284157091935"
"23.376077313224577","38.900182803894204","39.10119705009793","-2.9909033603537023E8","5.252868043248386E8","2.101531393542386E8","1","1.602176634E-19","4.400000000000002E-7","3.3434059999999994E-27","-5116.552037710789","4273.178063500289","-843.3739742104999"
