energy (eV),count,cdf,cos
310000.0,36,[0.06750389 0.07703943 0.08675896 0.09666292 0.1067517  0.1170258  0.1274856  0.1381314  0.1489639  0.1599833  0.1711902  0.1825849  0.1941679  0.2179006  0.2423919  0.2676454  0.2936647  0.3204535  0.3480156  0.3763546  0.4054745  0.435379   0.466072   0.4975574  0.5298393  0.5629215  0.5968081  0.6315032  0.6670108  0.7033352  0.7404804  0.7784507  0.8172504  0.8973549  0.9808289  1.067708  ][0.         0.00225849 0.00481784 0.00768381 0.01086216 0.01435868  0.01817917 0.02232944 0.0268153  0.0316426  0.03681719 0.04234493  0.04823169 0.06110883 0.07549297 0.09143164 0.1089726  0.1281638  0.1490535  0.1716901  0.1961223  0.222399   0.2505693  0.2806827  0.3127888  0.3469376  0.3831792  0.4215639  0.4621425  0.5049658  0.550085   0.5975516  0.6474173  0.7545801  0.8719666  1.        ],[-1.      -0.96875 -0.9375  -0.90625 -0.875   -0.84375 -0.8125  -0.78125  -0.75    -0.71875 -0.6875  -0.65625 -0.625   -0.5625  -0.5     -0.4375  -0.375   -0.3125  -0.25    -0.1875  -0.125   -0.0625   0.       0.0625   0.125    0.1875   0.25     0.3125   0.375    0.4375   0.5      0.5625   0.625    0.75     0.875    1.     ]
340000.0,43,[0.03693913 0.04610487 0.05551656 0.06517472 0.07507985 0.08523245  0.09563306 0.1062822  0.1171803  0.1283281  0.1397259  0.1513744  0.1632741  0.1754255  0.1878292  0.2004857  0.2133956  0.2265596  0.239978   0.2536516  0.2675809  0.296209   0.3258669  0.3565595  0.3882917  0.4210684  0.4548946  0.4897754  0.5257161  0.5627218  0.6007978  0.6399496  0.6801825  0.7215022  0.7639142  0.8074241  0.8520379  0.8977611  0.9445998  0.99256    1.041648   1.091869  1.14323   ][0.         0.00129756 0.0028854  0.0047712  0.00696268 0.00946756  0.01229358 0.01544851 0.01894011 0.02277618 0.02696452 0.03151296  0.03642934 0.04172152 0.04739737 0.0534648  0.0599317  0.066806  0.07409565 0.08180861 0.08995287 0.10757131 0.12701121 0.14833701  0.17161362 0.19690612 0.22427992 0.25380083 0.28553493 0.31954863  0.35590864 0.39468204 0.43593614 0.47973875 0.52615805 0.57526236  0.62712056 0.68180177 0.73937557 0.79991178 0.86348079 0.93015319  1.        ],[-1.      -0.96875 -0.9375  -0.90625 -0.875   -0.84375 -0.8125  -0.78125  -0.75    -0.71875 -0.6875  -0.65625 -0.625   -0.59375 -0.5625  -0.53125  -0.5     -0.46875 -0.4375  -0.40625 -0.375   -0.3125  -0.25    -0.1875  -0.125   -0.0625   0.       0.0625   0.125    0.1875   0.25     0.3125   0.375    0.4375   0.5      0.5625   0.625    0.6875   0.75     0.8125   0.875    0.9375   1.     ]
370000.0,44,[0.0691606  0.07640538 0.08393939 0.09176316 0.09987719 0.108282  0.1169781  0.1259661  0.1352465  0.1448199  0.1546868  0.1648477  0.1753033  0.1860541  0.1971008  0.2084439  0.220084   0.2320217  0.2442577  0.2567926  0.2696269  0.2827614  0.2961967  0.3239722  0.3529587  0.3831617  0.4145866  0.4472391  0.481125   0.51625  0.5526202  0.5902416  0.6291205  0.6692631  0.7106758  0.7533652  0.7973379  0.8426007  0.8891604  0.937024   0.9861986  1.036691  1.08851    1.141661  ][0.         0.00227447 0.00477986 0.00752521 0.01051959 0.01377208  0.01729177 0.02108777 0.02516922 0.02954526 0.03422505 0.03921778  0.04453264 0.05017885 0.05616565 0.06250229 0.06919804 0.07626219  0.08370406 0.09153297 0.09975827 0.1083893  0.1174355  0.1368158  0.1579699  0.1809737  0.2059033  0.2328354  0.2618468  0.2930148  0.326417   0.3621314  0.4002365  0.440811   0.4839341  0.5296854  0.5781449  0.629393   0.6835105  0.7405788  0.8006795  0.8638948  0.9303073  1.        ],[-1.      -0.96875 -0.9375  -0.90625 -0.875   -0.84375 -0.8125  -0.78125  -0.75    -0.71875 -0.6875  -0.65625 -0.625   -0.59375 -0.5625  -0.53125  -0.5     -0.46875 -0.4375  -0.40625 -0.375   -0.34375 -0.3125  -0.25  -0.1875  -0.125   -0.0625   0.       0.0625   0.125    0.1875   0.25   0.3125   0.375    0.4375   0.5      0.5625   0.625    0.6875   0.75   0.8125   0.875    0.9375   1.     ]
400000.0,44,[0.1399304 0.144609  0.1495942 0.1548866 0.1604867 0.1663948 0.1726116  0.1791374 0.1859728 0.1931183 0.2005744 0.2083416 0.2164205 0.2248116  0.2335155 0.2425327 0.2518638 0.2615094 0.2714701 0.2817465 0.2923392  0.3032488 0.314476  0.3378855 0.362573  0.3885438 0.4158035 0.4443577  0.4742123 0.5053731 0.5378463 0.5716381 0.6067549 0.6432033 0.6809899  0.7201217 0.7606054 0.8024484 0.8456579 0.8902413 0.9362062 0.9835603  1.032311  1.082468 ][0.         0.00444593 0.00904285 0.01380037 0.01872808 0.0238356  0.02913258 0.03462866 0.04033351 0.04625681 0.05240827 0.05879758  0.06543449 0.07232874 0.0794901  0.08692835 0.0946533  0.10267471  0.11100251 0.11964651 0.12861661 0.13792271 0.14757471 0.16796102  0.18985032 0.21332272 0.23845862 0.26533863 0.29404393 0.32465593  0.35725654 0.39192794 0.42875274 0.46781395 0.50919495 0.55297966  0.59925236 0.64809777 0.69960107 0.75384798 0.81092448 0.87091719  0.93391319 1.        ],[-1.      -0.96875 -0.9375  -0.90625 -0.875   -0.84375 -0.8125  -0.78125  -0.75    -0.71875 -0.6875  -0.65625 -0.625   -0.59375 -0.5625  -0.53125  -0.5     -0.46875 -0.4375  -0.40625 -0.375   -0.34375 -0.3125  -0.25  -0.1875  -0.125   -0.0625   0.       0.0625   0.125    0.1875   0.25   0.3125   0.375    0.4375   0.5      0.5625   0.625    0.6875   0.75   0.8125   0.875    0.9375   1.     ]
430000.0,33,[0.215815  0.2207917 0.226995  0.2344281 0.2430943 0.2529969 0.2641396  0.2765262 0.2901607 0.3050472 0.3211901 0.3385937 0.3572629 0.3772025  0.3984174 0.420913  0.4446944 0.4697673 0.4961375 0.5238107 0.552793  0.5830907 0.6147102 0.6476581 0.6819411 0.7175661 0.7545403 0.792871  0.8325655 0.8736316 0.916077  0.9599097 1.005138 ][0.         0.01364396 0.02763729 0.04205676 0.05697935 0.0724822  0.08864272 0.10553851 0.12324751 0.14184771 0.16141762 0.18203582  0.20378132 0.22673332 0.25097143 0.27657553 0.30362573 0.33220263  0.36238714 0.39426054 0.42790444 0.46340085 0.50083215 0.54028115  0.58183116 0.62556576 0.67156907 0.71992567 0.77072058 0.82403928  0.87996769 0.93859229 1.        ],[-1.     -0.9375 -0.875  -0.8125 -0.75   -0.6875 -0.625  -0.5625 -0.5  -0.4375 -0.375  -0.3125 -0.25   -0.1875 -0.125  -0.0625  0.      0.0625   0.125   0.1875  0.25    0.3125  0.375   0.4375  0.5     0.5625  0.625   0.6875  0.75    0.8125  0.875   0.9375  1.    ]
460000.0,33,[0.2796091 0.2809724 0.2835295 0.2872828 0.2922349 0.2983888 0.3057474  0.3143141 0.3240922 0.3350854 0.3472975 0.3607326 0.3753949 0.3912887  0.4084187 0.4267897 0.4464067 0.4672748 0.4893995 0.5127864 0.5374411  0.5633697 0.5905783 0.6190732 0.648861  0.6799485 0.7123426 0.7460504  0.7810792 0.8174366 0.8551303 0.8941683 0.9345585][0.         0.01751817 0.03515885 0.05299673 0.07110666 0.08956365  0.1084429  0.1278198  0.14777    0.1683693  0.1896938  0.2118197  0.2348237  0.2587826  0.2837735  0.3098738  0.3371612  0.3657137  0.3956098  0.4269281  0.4597477  0.494148   0.5302089  0.5680105  0.6076334  0.6491587  0.6926678  0.7382426  0.7859654  0.835919  0.8881867  0.9428523  1.        ],[-1.     -0.9375 -0.875  -0.8125 -0.75   -0.6875 -0.625  -0.5625 -0.5  -0.4375 -0.375  -0.3125 -0.25   -0.1875 -0.125  -0.0625  0.      0.0625   0.125   0.1875  0.25    0.3125  0.375   0.4375  0.5     0.5625  0.625   0.6875  0.75    0.8125  0.875   0.9375  1.    ]
490000.0,33,[0.32805   0.3268207 0.3267458 0.327827  0.3300666 0.3334669 0.3380304  0.34376   0.3506585 0.3587293 0.3679756 0.3784012 0.3900098 0.4028055  0.4167925 0.4319752 0.4483584 0.4659469 0.4847458 0.5047604 0.5259962  0.5484589 0.5721544 0.5970888 0.6232685 0.6507001 0.6793903 0.7093461  0.7405747 0.7730835 0.8068801 0.8419724 0.8783685][0.         0.02046471 0.04088866 0.06134406 0.08190324 0.1026387  0.123623   0.144929   0.1666296  0.188798   0.2115075  0.2348318  0.2588446  0.2836201  0.3092325  0.3357565  0.3632669  0.3918389  0.421548   0.4524701  0.4846812  0.5182579  0.5532771  0.589816  0.6279522  0.6677637  0.709329   0.752727   0.798037   0.8453388  0.8947127  0.9462393  1.        ],[-1.     -0.9375 -0.875  -0.8125 -0.75   -0.6875 -0.625  -0.5625 -0.5  -0.4375 -0.375  -0.3125 -0.25   -0.1875 -0.125  -0.0625  0.      0.0625   0.125   0.1875  0.25    0.3125  0.375   0.4375  0.5     0.5625  0.625   0.6875  0.75    0.8125  0.875   0.9375  1.    ]
520000.0,33,[0.3633184 0.3602746 0.3583492 0.357544  0.3578605 0.3593007 0.3618668  0.3655611 0.3703864 0.3763455 0.3834414 0.3916774 0.4010571 0.4115842  0.4232626 0.4360966 0.4500906 0.4652492 0.4815773 0.4990799 0.5177624  0.5376303 0.5586893 0.5809455 0.6044051 0.6290744 0.6549602 0.6820693  0.7104088 0.7399862 0.7708089 0.8028848 0.8362218][0.         0.02261228 0.04506927 0.06744093 0.08979732 0.1122086  0.1347451  0.1574772  0.1804756  0.203811   0.2275543  0.2517768  0.2765498  0.3019448  0.3280338  0.3548888  0.3825822  0.4111866  0.4407749  0.4714204  0.5031967  0.5361777  0.5704377  0.6060513  0.6430935  0.6816397  0.7217658  0.763548   0.8070629  0.8523877  0.8996     0.9487779  1.        ],[-1.     -0.9375 -0.875  -0.8125 -0.75   -0.6875 -0.625  -0.5625 -0.5  -0.4375 -0.375  -0.3125 -0.25   -0.1875 -0.125  -0.0625  0.      0.0625   0.125   0.1875  0.25    0.3125  0.375   0.4375  0.5     0.5625  0.625   0.6875  0.75    0.8125  0.875   0.9375  1.    ]
550000.0,33,[0.3885396 0.3842326 0.3810153 0.3788887 0.3778544 0.3779139 0.3790691  0.3813222 0.3846756 0.3891317 0.3946935 0.4013641 0.4091467 0.4180449  0.4280624 0.4392034 0.451472  0.4648727 0.4794103 0.4950897 0.5119162  0.5298951 0.5490321 0.5693332 0.5908045 0.6134523 0.6372834 0.6623046  0.688523  0.7159459 0.744581  0.774436  0.8055192][0.         0.02414913 0.04806313 0.07181013 0.09545835 0.1190761  0.1427318  0.166494   0.1904314  0.2146129  0.2391074  0.2639842  0.2893127  0.3151624  0.3416033  0.3687054  0.396539   0.4251748  0.4546836  0.4851367  0.5166056  0.5491622  0.5828787  0.6178276  0.6540819  0.6917149  0.7308004  0.7714125  0.8136259  0.8575156  0.9031571  0.9506264  1.        ],[-1.     -0.9375 -0.875  -0.8125 -0.75   -0.6875 -0.625  -0.5625 -0.5  -0.4375 -0.375  -0.3125 -0.25   -0.1875 -0.125  -0.0625  0.      0.0625   0.125   0.1875  0.25    0.3125  0.375   0.4375  0.5     0.5625  0.625   0.6875  0.75    0.8125  0.875   0.9375  1.    ]
580000.0,33,[0.4063547 0.4011704 0.3970538 0.3940058 0.3920276 0.3911206 0.3912864  0.3925271 0.3948447 0.3982418 0.4027211 0.4082854 0.4149379 0.4226821  0.4315216 0.4414605 0.4525027 0.4646529 0.4779155 0.4922957 0.5077984  0.5244292 0.5421937 0.5610978 0.5811478 0.6023499 0.624711  0.6482378  0.6729377 0.6988181 0.7258866 0.7541512 0.7836201][0.         0.02523516 0.05017967 0.07490028 0.09946382 0.1239372  0.1483874  0.1728816  0.197487   0.222271   0.2473011  0.2726451  0.2983708  0.3245464  0.3512403  0.378521   0.4064574  0.4351185  0.4645738  0.4948929  0.5261458  0.5584029  0.5917349  0.6262128  0.661908   0.6988923  0.737238   0.7770177  0.8183044  0.8611718  0.9056938  0.951945   1.        ],[-1.     -0.9375 -0.875  -0.8125 -0.75   -0.6875 -0.625  -0.5625 -0.5  -0.4375 -0.375  -0.3125 -0.25   -0.1875 -0.125  -0.0625  0.      0.0625   0.125   0.1875  0.25    0.3125  0.375   0.4375  0.5     0.5625  0.625   0.6875  0.75    0.8125  0.875   0.9375  1.    ]
610000.0,33,[0.4187328 0.4129438 0.4082066 0.4045219 0.4018907 0.4003144 0.3997944  0.4003327 0.4019312 0.4045924 0.4083189 0.4131135 0.4189793 0.4259197  0.4339385 0.4430394 0.4532267 0.4645047 0.4768782 0.4903522 0.5049317  0.5206224 0.5374299 0.5553602 0.5744195 0.5946145 0.6159519 0.6384387  0.6620824 0.6868904 0.7128707 0.7400315 0.768381 ][0.         0.02598989 0.05165084 0.07704861 0.102249   0.1273179  0.1523213  0.1773253  0.202396   0.2275999  0.2530034  0.2786732  0.3046761  0.3310792  0.3579498  0.3853554  0.4133637  0.4420428  0.471461   0.501687   0.5327896  0.5648382  0.5979023  0.632052  0.6673576  0.7038899  0.7417201  0.7809198  0.8215611  0.8637165  0.907459   0.9528622  1.        ],[-1.     -0.9375 -0.875  -0.8125 -0.75   -0.6875 -0.625  -0.5625 -0.5  -0.4375 -0.375  -0.3125 -0.25   -0.1875 -0.125  -0.0625  0.      0.0625   0.125   0.1875  0.25    0.3125  0.375   0.4375  0.5     0.5625  0.625   0.6875  0.75    0.8125  0.875   0.9375  1.    ]
640000.0,33,[0.4270629 0.4208661 0.4157102 0.4115957 0.4085237 0.4064954 0.4055122  0.4055761 0.4066889 0.4088531 0.4120713 0.4163462 0.4216812 0.4280794  0.4355448 0.4440811 0.4536927 0.464384  0.4761598 0.4890251 0.5029853  0.5180459 0.5342128 0.5514922 0.5698904 0.5894142 0.6100706 0.6318667  0.6548102 0.6789088 0.7041708 0.7306044 0.7582184][0.         0.02649779 0.0526408  0.07849412 0.10412282 0.12959213  0.15496733 0.18031384 0.20569714 0.23118285 0.25683675 0.28272476  0.30891316 0.33546817 0.36245647 0.38994478 0.41800018 0.44669009  0.47608209 0.5062441  0.53724441 0.56915161 0.60203472 0.63596303  0.67100623 0.70723454 0.74471845 0.78352896 0.82373767 0.86541637  0.90863758 0.95347429 1.        ],[-1.     -0.9375 -0.875  -0.8125 -0.75   -0.6875 -0.625  -0.5625 -0.5  -0.4375 -0.375  -0.3125 -0.25   -0.1875 -0.125  -0.0625  0.      0.0625   0.125   0.1875  0.25    0.3125  0.375   0.4375  0.5     0.5625  0.625   0.6875  0.75    0.8125  0.875   0.9375  1.    ]
670000.0,33,[0.4322808 0.4258245 0.4204021 0.4160143 0.4126621 0.4103467 0.4090696  0.4088327 0.4096379 0.4114878 0.4143849 0.4183321 0.4233328 0.4293903  0.4365085 0.4446914 0.4539434 0.4642691 0.4756734 0.4881616 0.501739  0.5164116 0.5321852 0.5490664 0.5670617 0.586178  0.6064227 0.6278032  0.6503272 0.6740031 0.6988391 0.724844  0.7520269][0.         0.0268158  0.05326038 0.0793984  0.10529452 0.13101353  0.15662033 0.18217974 0.20775694 0.23341715 0.25922565 0.28524806  0.31155006 0.33819767 0.36525697 0.39279448 0.42087678 0.44957089  0.4789441  0.5090639  0.53999831 0.57181551 0.60458422 0.63837333  0.67325234 0.70929104 0.74655985 0.78512946 0.82507107 0.86645637  0.90935768 0.95384779 1.        ],[-1.     -0.9375 -0.875  -0.8125 -0.75   -0.6875 -0.625  -0.5625 -0.5  -0.4375 -0.375  -0.3125 -0.25   -0.1875 -0.125  -0.0625  0.      0.0625   0.125   0.1875  0.25    0.3125  0.375   0.4375  0.5     0.5625  0.625   0.6875  0.75    0.8125  0.875   0.9375  1.    ]
740000.0,33,[0.4358575 0.4291946 0.4235616 0.4189591 0.4153885 0.4128512 0.4113489  0.4108838 0.4114583 0.413075  0.4157371 0.4194478 0.4242107 0.4300299  0.4369095 0.4448542 0.4538687 0.4639584 0.4751286 0.4873853 0.5007344  0.5151825 0.5307363 0.547403  0.5651899 0.5841047 0.6041556 0.6253508  0.6476993 0.6712099 0.6958922 0.721756  0.7488112][0.         0.02703288 0.05368151 0.08001028 0.1060836  0.1319661  0.1577224  0.1834172  0.2091154  0.2348821  0.2607825  0.286882  0.3132463  0.3399413  0.3670332  0.3945883  0.4226734  0.4513555  0.480702   0.5107806  0.5416593  0.5734067  0.6060917  0.6397836  0.6745521  0.7104676  0.7476007  0.7860228  0.8258056  0.8670215  0.9097434  0.9540449  1.        ],[-1.     -0.9375 -0.875  -0.8125 -0.75   -0.6875 -0.625  -0.5625 -0.5  -0.4375 -0.375  -0.3125 -0.25   -0.1875 -0.125  -0.0625  0.      0.0625   0.125   0.1875  0.25    0.3125  0.375   0.4375  0.5     0.5625  0.625   0.6875  0.75    0.8125  0.875   0.9375  1.    ]
840000.0,33,[0.4272159 0.4208623 0.4155529 0.4112897 0.4080746 0.4059101 0.404799  0.4047444 0.4057497 0.4078188 0.4109559 0.4151654 0.4204522 0.4268215  0.4342789 0.4428303 0.452482  0.4632405 0.4751129 0.4881066 0.5022292  0.5174888 0.533894  0.5514536 0.5701768 0.5900732 0.611153  0.6334264  0.6569044 0.6815983 0.7075196 0.7346805 0.7630935][0.         0.02650244 0.05264043 0.07847926 0.10408441 0.12952141  0.15485611 0.18015432 0.20548222 0.23090622 0.25649293 0.28230923  0.30842233 0.33489963 0.36180904 0.38921874 0.41719724 0.44581354  0.47513705 0.50523765 0.53618565 0.56805186 0.60090756 0.63482466  0.66987567 0.70613347 0.74367177 0.78256488 0.82288768 0.86471589  0.90812579 0.9531946  1.        ],[-1.     -0.9375 -0.875  -0.8125 -0.75   -0.6875 -0.625  -0.5625 -0.5  -0.4375 -0.375  -0.3125 -0.25   -0.1875 -0.125  -0.0625  0.      0.0625   0.125   0.1875  0.25    0.3125  0.375   0.4375  0.5     0.5625  0.625   0.6875  0.75    0.8125  0.875   0.9375  1.    ]
940000.0,33,[0.4084791 0.4027615 0.398127  0.3945789 0.3921208 0.3907568 0.3904914  0.3913293 0.393276  0.3963371 0.4005187 0.4058272 0.4122696 0.4198532  0.4285857 0.4384755 0.449531  0.4617613 0.4751759 0.4897849 0.5055985  0.5226278 0.5408839 0.5603789 0.5811251 0.6031352 0.6264226 0.6510013  0.6768856 0.7040905 0.7326314 0.7625246 0.7937866][0.         0.02535127 0.05037904 0.07515111 0.09973548 0.12420041  0.14861441 0.17304632 0.19756522 0.22224062 0.24714232 0.27234063  0.29790613 0.32390993 0.35042364 0.37751934 0.40526954 0.43374744  0.46302675 0.49318175 0.52428745 0.55641956 0.58965426 0.62406876  0.65974077 0.69674887 0.73517257 0.77509208 0.81658858 0.85974409  0.90464169 0.95136529 1.        ],[-1.     -0.9375 -0.875  -0.8125 -0.75   -0.6875 -0.625  -0.5625 -0.5  -0.4375 -0.375  -0.3125 -0.25   -0.1875 -0.125  -0.0625  0.      0.0625   0.125   0.1875  0.25    0.3125  0.375   0.4375  0.5     0.5625  0.625   0.6875  0.75    0.8125  0.875   0.9375  1.    ]
1040000.0,33,[0.3848621 0.3796087 0.3755198 0.3726006 0.3708562 0.3702929 0.3709169  0.3727355 0.375756  0.3799866 0.3854359 0.3921133 0.4000283 0.4091914  0.4196134 0.431306  0.4442811 0.4585516 0.4741308 0.4910326 0.5092717  0.5288635 0.5498238 0.5721694 0.5959177 0.6210868 0.6476956 0.6757636  0.7053113 0.7363599 0.7689314 0.8030487 0.8387356][0.         0.02388971 0.04748748 0.07086624 0.09409927 0.1172602  0.140423   0.1636621  0.1870525  0.2106695  0.234589   0.2588874  0.2836418  0.3089299  0.3348301  0.3614213  0.3887834  0.4169969  0.4461432  0.4763046  0.5075641  0.5400058  0.5737148  0.6087771  0.6452798  0.6833112  0.7229607  0.7643188  0.8074774  0.8525296  0.89957    0.9486944  1.        ],[-1.     -0.9375 -0.875  -0.8125 -0.75   -0.6875 -0.625  -0.5625 -0.5  -0.4375 -0.375  -0.3125 -0.25   -0.1875 -0.125  -0.0625  0.      0.0625   0.125   0.1875  0.25    0.3125  0.375   0.4375  0.5     0.5625  0.625   0.6875  0.75    0.8125  0.875   0.9375  1.    ]
