energy (eV),scatter (barn),capture (barn),total (barn)
0.001,6.472178,0.0008545366,6.47303254
0.0010312499999999998,6.404238,0.0008414896,6.40507949
0.0010625,6.339673,0.0008290225,6.34050202
0.00109375,6.27823,0.0008170935,6.27904709
0.001125,6.219684,0.0008056652,6.22048967
0.00115625,6.163829,0.0007947033,6.1646237
0.0011875000000000002,6.110482,0.0007841771,6.11126618
0.00125,6.010646,0.0007643214,6.01141032
0.0013124999999999999,5.919002,0.0007459015,5.9197479
0.001375,5.834565,0.0007287522,5.83529375
0.0014375,5.756507,0.0007127338,5.75721973
0.0015,5.684124,0.0006977274,5.68482173
0.001546238,5.633868,0.000687216,5.63455522
0.001592476,5.586172,0.0006771659,5.58684917
0.001684952,5.497711,0.0006583213,5.49836932
0.0016875,5.495394,0.0006578241,5.49605182
0.001695313,5.48833,0.0006563065,5.48898631
0.001703125,5.481324,0.0006547996,5.4819788
0.00171875,5.46748,0.0006518165,5.46813182
0.00175,5.440448,0.0006459705,5.44109397
0.0018125,5.388872,0.0006347355,5.38950674
0.001875,5.340362,0.0006240671,5.34098607
0.0019375,5.294654,0.0006139191,5.29526792
0.002,5.251512,0.0006042506,5.25211625
0.002083053,5.197796,0.0005920822,5.19838808
0.002166105,5.147812,0.0005806207,5.14839262
0.002249157,5.101184,0.0005698001,5.1017538
0.002332209,5.057586,0.0005595627,5.05814556
0.002415261,5.016736,0.000549858,5.01728586
0.002498313,4.978383,0.0005406414,4.97892364
0.002581365,4.942306,0.0005318732,4.94283787
0.002664417,4.908311,0.0005235182,4.90883452
0.00275,4.875274,0.0005153077,4.87578931
0.00284375,4.841211,0.0005067426,4.84171774
0.0029375,4.80918,0.0004985908,4.80967859
0.0031249999999999997,4.750536,0.000483402,4.7510194
0.0033125,4.698164,0.0004695218,4.69863352
0.0035,4.651119,0.0004567724,4.65157577
0.00375,4.595381,0.0004412844,4.59582228
0.004,4.54633,0.0004272721,4.54675727
0.00425,4.502847,0.0004145151,4.50326152
0.0044375,4.473348,0.0004056635,4.47375366
0.004625,4.446173,0.0003973557,4.44657036
0.0048125,4.42106,0.0003895383,4.42144954
0.005,4.397787,0.0003821649,4.39816917
0.0053124999999999995,4.362573,0.0003707548,4.36294375
0.005625,4.331204,0.0003603092,4.33156431
0.0059375,4.303086,0.0003506996,4.3034367
0.0062499999999999995,4.277746,0.0003418201,4.27808782
0.0065625,4.254792,0.0003335826,4.25512558
0.006875,4.233907,0.0003259134,4.23423291
0.0075,4.197321,0.000312039,4.19763304
0.008,4.172146,0.0003021311,4.17244813
0.00875,4.139758,0.0002888935,4.14004689
0.009375,4.116715,0.0002790984,4.1169941
0.01,4.096548,0.0002702366,4.09681824
0.010624999999999999,4.078751,0.0002621688,4.07901317
0.01125,4.062929,0.000254783,4.06318378
0.012499999999999999,4.036029,0.0002417099,4.03627071
0.01375,4.014019,0.0002304629,4.01424946
0.015,3.995676,0.000220653,3.99589665
0.01684949,3.973529,0.0002081933,3.97373719
0.016875,3.973257,0.0002080359,3.97346504
0.01695313,3.97243,0.000207556,3.97263756
0.017031249999999998,3.971612,0.0002070796,3.97181908
0.0171875,3.969996,0.0002061363,3.97020214
0.0175,3.966852,0.0002042879,3.96705629
0.01875,3.955322,0.0001973624,3.95551936
0.02,3.945233,0.0001910968,3.9454241
0.02265,3.927528,0.0001795732,3.92770757
0.025300000000000003,3.913532,0.0001699117,3.91370191
0.02800157,3.90199,0.0001615104,3.90215151
0.030703130000000002,3.89248,0.0001542442,3.89263424
0.03340469,3.884508,0.0001478784,3.88465588
0.03610625,3.877728,0.0001422413,3.87787024
0.03957969,3.870372,0.0001358597,3.87050786
0.043053129999999995,3.864203,0.0001302668,3.86433327
0.046526569999999996,3.858955,0.0001253124,3.85908031
0.049999999999999996,3.854436,0.0001208837,3.85455688
0.050600000000000006,3.853718,0.0001201652,3.85383817
0.05278988,3.851237,0.0001176477,3.85135465
0.05497975,3.848953,0.0001152821,3.84906828
0.0593595,3.844892,0.0001109501,3.84500295
0.059375,3.844878,0.0001109356,3.84498894
0.059423830000000004,3.844836,0.00011089,3.84494689
0.05947266,3.844794,0.0001108445,3.84490484
0.059570319999999996,3.844711,0.0001107537,3.84482175
0.05976563,3.844545,0.0001105727,3.84465557
0.06015625000000001,3.844216,0.0001102133,3.84432621
0.0609375,3.843571,0.0001095049,3.84368051
0.0625,3.842329,0.0001081283,3.84243713
0.06875,3.837927,0.0001030996,3.8380301
0.075,3.834258,9.87137e-05,3.83435671
0.084375,3.829775,9.307359e-05,3.82986807
0.08449632,3.829724,9.300683e-05,3.82981701
0.08487178000000001,3.829565,9.280111e-05,3.8296578
0.08524724,3.829408,9.259676e-05,3.8295006
0.08599816,3.829098,9.219209e-05,3.82919019
0.0875,3.828493,9.139847e-05,3.8285844
0.09062500000000001,3.827301,8.981095e-05,3.82739081
0.09375,3.826188,8.830368e-05,3.8262763
0.09999999999999999,3.82417,8.550452e-05,3.8242555
0.11249999999999999,3.820807,8.06255e-05,3.82088763
0.125,3.818117,7.650059e-05,3.8181935
0.1375,3.815916,7.295272e-05,3.81598895
0.15,3.814081,6.985759e-05,3.81415086
0.1684949,3.811866,6.592567e-05,3.81193193
0.16875,3.811839,6.587601e-05,3.81190488
0.1695313,3.811757,6.572458e-05,3.81182272
0.1703125,3.811675,6.557422e-05,3.81174057
0.171875,3.811513,6.527656e-05,3.81157828
0.175,3.811199,6.469325e-05,3.81126369
0.1875,3.810046,6.250745e-05,3.81010851
0.19999999999999998,3.809037,6.052916e-05,3.80909753
0.2166104,3.807876,5.816898e-05,3.80793417
0.2332207,3.806881,5.606558e-05,3.80693707
0.2664414,3.805265,5.246825e-05,3.80531747
0.275,3.80491,5.164873e-05,3.80496165
0.29375,3.804207,4.997894e-05,3.80425698
0.3125,3.803589,4.846061e-05,3.80363746
0.35,3.802551,4.580028e-05,3.8025968
0.39999999999999997,3.801469,4.285354e-05,3.80151185
0.425,3.801024,4.157741e-05,3.80106558
0.5,3.799956,3.834113e-05,3.79999434
0.625,3.798746,3.430776e-05,3.79878031
0.75,3.797938,3.13296e-05,3.79796933
0.7999999999999999,3.797685,3.033676e-05,3.79771534
0.875,3.797361,2.901278e-05,3.79739001
1.0,3.796929,2.715658e-05,3.79695616
1.25,3.796323,2.437365e-05,3.79634737
1.5,3.795919,2.232552e-05,3.79594133
1.684949,3.795697,2.11064e-05,3.79571811
1.6875,3.795694,2.109108e-05,3.79571509
1.75,3.79563,2.07259e-05,3.79565073
2.0,3.795413,1.943413e-05,3.79543243
2.664414,3.795041,1.692302e-05,3.79505792
2.75,3.794999,1.66701e-05,3.79501567
2.9375,3.794928,1.614647e-05,3.79494415
3.125,3.794866,1.56694e-05,3.79488167
3.5,3.794761,1.483803e-05,3.79477584
4.0,3.794652,1.391227e-05,3.79466591
4.25,3.794607,1.351198e-05,3.79462051
5.0,3.794498,1.249086e-05,3.79451049
6.25,3.794374,1.121767e-05,3.79438522
7.5,3.794291,1.027473e-05,3.79430127
8.0,3.794265,9.958172e-06,3.79427496
8.75,3.794231,9.539196e-06,3.79424054
10.0,3.794185,8.945556e-06,3.79419395
12.5,3.794118,8.110657e-06,3.79412611
15.0,3.794073,7.490225e-06,3.79408049
16.849490000000003,3.794047,7.118255e-06,3.79405412
16.875,3.794046,7.113602e-06,3.79405311
17.5,3.794038,7.003638e-06,3.794045
20.0,3.794011,6.606789e-06,3.79401761
27.5,3.793953,5.875259e-06,3.79395888
35.0,3.793912,5.375333e-06,3.79391738
40.0,3.79389,5.115263e-06,3.79389512
42.5,3.79388,5.005198e-06,3.79388501
50.0,3.793853,4.712939e-06,3.79385771
62.5,3.793812,4.456293e-06,3.79381646
75.0,3.793776,4.25733e-06,3.79378026
87.5,3.793743,4.095731e-06,3.7937471
100.0,3.79371,3.961998e-06,3.79371396
125.0,3.793648,3.843306e-06,3.79365184
150.0,3.793588,3.749151e-06,3.79359175
175.0,3.793529,3.746999e-06,3.79353275
200.0,3.793471,3.745878e-06,3.79347475
275.0,3.7933,3.742519e-06,3.79330374
300.0,3.793243,3.742043e-06,3.79324674
350.0,3.79313,3.821198e-06,3.79313382
425.0,3.79296,3.929058e-06,3.79296393
500.0,3.792792,4.025465e-06,3.79279603
625.0,3.792511,4.238612e-06,3.79251524
700.0,3.792343,4.355017e-06,3.79234736
750.0,3.792231,4.440435e-06,3.79223544
875.0,3.79195,4.642314e-06,3.79195464
900.0,3.791895,4.681452e-06,3.79189968
1000.0,3.791671,4.843376e-06,3.79167584
1100.0,3.791448,4.995284e-06,3.791453
1250.0,3.791113,5.237931e-06,3.79111824
1500.0,3.790556,5.605276e-06,3.79056161
1750.0,3.789998,5.938488e-06,3.79000394
2000.0,3.789441,6.245779e-06,3.78944725
2750.0,3.787769,7.178133e-06,3.78777618
3500.0,3.786097,7.976299e-06,3.78610498
4000.0,3.784983,8.457727e-06,3.78499146
4250.0,3.784426,8.681811e-06,3.78443468
5000.0,3.782754,9.324826e-06,3.78276332
6250.0,3.779982,1.023658e-05,3.77999224
7500.0,3.777212,1.114815e-05,3.77722315
8750.0,3.774441,1.205973e-05,3.77445306
10000.0,3.77167,1.297095e-05,3.77168297
12500.0,3.76618,1.44059e-05,3.76619441
15000.0,3.760689,1.58401e-05,3.76070484
17500.0,3.755199,1.691373e-05,3.75521591
20000.0,3.749708,1.798695e-05,3.74972599
22500.0,3.744288,1.906018e-05,3.74430706
25000.0,3.738867,2.01334e-05,3.73888713
27500.0,3.733447,2.120663e-05,3.73346821
30000.0,3.728026,2.227985e-05,3.72804828
32500.0,3.722677,2.335308e-05,3.72270035
35000.0,3.717328,2.44259e-05,3.71735243
37500.0,3.711978,2.526001e-05,3.71200326
40000.0,3.706629,2.609373e-05,3.70665509
42500.0,3.701353,2.692744e-05,3.70137993
45000.0,3.696078,2.776115e-05,3.69610576
47500.0,3.690802,2.859486e-05,3.69083059
50000.0,3.685526,2.942858e-05,3.68555543
52500.0,3.680327,3.026229e-05,3.68035726
55000.0,3.675128,3.109579e-05,3.6751591
57500.0,3.669928,3.182775e-05,3.66995983
60000.0,3.664729,3.25595e-05,3.66476156
62500.0,3.659609,3.329125e-05,3.65964229
65000.0,3.654489,3.4023e-05,3.65452302
67500.0,3.649368,3.475475e-05,3.64940275
70000.0,3.644248,3.54865e-05,3.64428349
75000.0,3.634174,3.694986e-05,3.63421095
80000.0,3.6241,3.83025e-05,3.6241383
85000.0,3.614201,3.9655e-05,3.61424066
90000.0,3.604301,4.10075e-05,3.60434201
95000.0,3.594587,4.235991e-05,3.59462936
100000.0,3.584872,4.365e-05,3.58491565
105000.0,3.575461,4.494e-05,3.57550594
110000.0,3.56605,4.623e-05,3.56609623
115000.0,3.556639,4.751996e-05,3.55668652
120000.0,3.547229,4.878143e-05,3.54727778
125000.0,3.538277,5.004286e-05,3.53832704
130000.0,3.529325,5.130429e-05,3.5293763
135000.0,3.520374,5.256571e-05,3.52042657
140000.0,3.511423,5.382714e-05,3.51147683
150000.0,3.494623,5.635007e-05,3.49467935
160000.0,3.477825,5.895e-05,3.47788395
170000.0,3.462395,6.155e-05,3.46245655
180000.0,3.446967,6.415e-05,3.44703115
190000.0,3.433298,6.675e-05,3.43336475
200000.0,3.419633,6.935043e-05,3.41970235
210000.0,3.408323,7.2372e-05,3.40839537
220000.0,3.397018,7.5394e-05,3.39709339
230000.0,3.388998,7.8416e-05,3.38907642
240000.0,3.380985,8.1438e-05,3.38106644
250000.0,3.377764,8.44609e-05,3.37784846
260000.0,3.374556,8.827667e-05,3.37464428
270000.0,3.378701,9.209333e-05,3.37879309
280000.0,3.382868,9.591113e-05,3.38296391
300000.0,3.415153,0.0001054416,3.41525844
320000.0,3.489224,0.0001175427,3.48934154
340000.0,3.64273,0.0001339351,3.64286394
360000.0,3.965229,0.0001580968,3.9653871
370000.0,4.334726,0.0001751974,4.3349012
380000.0,4.70501,0.0001977011,4.7052077
390000.0,5.437963,0.0002281762,5.43819118
395000.0,5.976334,0.00024913,5.97658313
400000.0,6.685746,0.0002701148,6.68601611
405000.0,7.625759,0.0002962586,7.62605526
410000.0,8.866674,0.0003254018,8.8669994
415000.0,10.46672,0.0003551545,10.4670752
420000.0,12.40438,0.0003795315,12.4047595
425000.0,14.44563,0.0003873012,14.4460173
430000.0,16.03514,0.000364887,16.0355049
434000.0,16.52081,0.000319198,16.5211292
435000.0,16.50317,0.0003076887,16.5034777
440000.0,15.63901,0.0002298976,15.6392399
445000.0,13.9143,0.0001546408,13.9144546
450000.0,11.97999,9.624692e-05,11.9800862
455000.0,10.23792,5.667515e-05,10.2379767
460000.0,8.816576,3.197002e-05,8.81660797
465000.0,7.703701,2.061901e-05,7.70372162
470000.0,6.842894,9.335298e-06,6.84290334
475000.0,6.175586,6.533948e-06,6.17559253
480000.0,5.653888,3.768993e-06,5.65389177
490000.0,5.035261,4.632792e-06,5.03526563
500000.0,4.417816,7.770314e-06,4.41782377
520000.0,3.831302,1.464402e-05,3.83131664
540000.0,3.503605,2.151821e-05,3.50362652
550000.0,3.400167,2.495284e-05,3.40019195
560000.0,3.296883,2.691896e-05,3.29690992
580000.0,3.154131,3.084628e-05,3.15416185
600000.0,3.048602,3.477168e-05,3.04863677
620000.0,2.9665,3.650416e-05,2.9665365
640000.0,2.900201,3.823472e-05,2.90023923
650000.0,2.872743,3.909863e-05,2.8727821
660000.0,2.845303,3.921e-05,2.84534221
680000.0,2.799233,3.943e-05,2.79927243
700000.0,2.760557,3.964896e-05,2.76059665
720000.0,2.728649,3.8762e-05,2.72868776
740000.0,2.703547,3.7874e-05,2.70358487
750000.0,2.69475,3.742931e-05,2.69478743
760000.0,2.685969,3.6634e-05,2.68600563
780000.0,2.677462,3.5042e-05,2.67749704
800000.0,2.680738,3.345005e-05,2.68077145
810000.0,2.688115,3.267752e-05,2.68814768
820000.0,2.700345,3.190504e-05,2.70037691
830000.0,2.718479,3.113256e-05,2.71851013
840000.0,2.743891,3.036008e-05,2.74392136
850000.0,2.77839,2.958963e-05,2.77841959
860000.0,2.824377,2.979356e-05,2.82440679
870000.0,2.885065,2.999952e-05,2.885095
880000.0,2.964805,3.020548e-05,2.96483521
890000.0,3.069527,3.041144e-05,3.06955741
900000.0,3.207376,3.062176e-05,3.20740662
910000.0,3.389549,3.286247e-05,3.38958186
920000.0,3.631341,3.511214e-05,3.63137611
930000.0,3.953094,3.948377e-05,3.95313348
940000.0,4.380172,4.386564e-05,4.38021587
950000.0,4.939355,5.0815e-05,4.93940582
960000.0,5.646014,5.777355e-05,5.64607177
970000.0,6.473822,6.633e-05,6.47388833
980000.0,7.308865,7.487873e-05,7.30893988
990000.0,7.933726,7.8395e-05,7.9338044
1000000.0,8.12579,8.187998e-05,8.12587188
1010000.0,7.834493,7.652e-05,7.83456952
1020000.0,7.214603,7.114e-05,7.21467414
1030000.0,6.483851,6.3695e-05,6.4839147
1040000.0,5.789563,5.625e-05,5.78961925
1050000.0,5.193048,5.088e-05,5.19309888
1060000.0,4.703563,4.551e-05,4.70360851
1070000.0,4.30893,4.2155e-05,4.30897216
1080000.0,3.991664,3.88e-05,3.9917028
1090000.0,3.735388,3.672e-05,3.73542472
1100000.0,3.526646,3.464e-05,3.52668064
1110000.0,3.354969,3.3604e-05,3.3550026
1120000.0,3.212394,3.2568e-05,3.21242657
1130000.0,3.09293,3.1532e-05,3.09296153
1140000.0,2.992083,3.0496e-05,2.9921135
1150000.0,2.90651,2.946e-05,2.90653946
1160000.0,2.833752,2.8958e-05,2.83378096
1170000.0,2.772066,2.8456e-05,2.77209446
1180000.0,2.720321,2.7954e-05,2.72034895
1190000.0,2.677965,2.7452e-05,2.67799245
1200000.0,2.645064,2.695e-05,2.64509095
1210000.0,2.622458,2.648e-05,2.62248448
1220000.0,2.612077,2.598e-05,2.61210298
1230000.0,2.617568,2.539e-05,2.61759339
1240000.0,2.645522,2.465e-05,2.64554665
1250000.0,2.707948,2.369e-05,2.70797169
1255000.0,2.758495,2.3015e-05,2.75851802
1260000.0,2.827448,2.234e-05,2.82747034
1265000.0,2.921099,2.133e-05,2.92112033
1270000.0,3.048412,2.032e-05,3.04843232
1275000.0,3.222173,1.8745e-05,3.22219175
1280000.0,3.46037,1.717e-05,3.46038717
1285000.0,3.787166,1.468e-05,3.78718068
1290000.0,4.231043,1.219e-05,4.23105519
1295000.0,4.813383,8.8726e-06,4.81339187
1300000.0,5.514505,5.5552e-06,5.51451056
1305000.0,6.213066,3.868e-06,6.21306987
1307000.0,6.43886,3.19312e-06,6.43886319
1309000.0,6.606659,2.51824e-06,6.60666152
1310000.0,6.654153,2.1808e-06,6.65415518
1311000.0,6.701647,2.74633e-06,6.70164975
1313000.0,6.715719,3.87739e-06,6.71572288
1315000.0,6.649321,5.00845e-06,6.64932601
1317000.0,6.511134,6.13951e-06,6.51114014
1319000.0,6.315782,7.27057e-06,6.31578927
1320000.0,6.198178,7.8361e-06,6.19818584
1321000.0,6.080574,8.64749e-06,6.08058265
1325000.0,5.555934,1.189305e-05,5.55594589
1330000.0,4.91757,1.595e-05,4.91758595
1335000.0,4.377916,1.861e-05,4.37793461
1340000.0,3.950415,2.127e-05,3.95043627
1345000.0,3.61899,2.2735e-05,3.61901274
1350000.0,3.362208,2.42e-05,3.3622322
1360000.0,3.002267,2.583e-05,3.00229283
1370000.0,2.769637,2.679e-05,2.76966379
1380000.0,2.610118,2.739e-05,2.61014539
1390000.0,2.494738,2.777e-05,2.49476577
1400000.0,2.407374,2.804e-05,2.40740204
1410000.0,2.338609,2.821e-05,2.33863721
1420000.0,2.282684,2.838e-05,2.28271238
1430000.0,2.23593,2.849e-05,2.23595849
1440000.0,2.195921,2.86e-05,2.1959496
1450000.0,2.161003,2.8675e-05,2.16103168
1460000.0,2.130015,2.875e-05,2.13004375
1470000.0,2.102122,2.8815e-05,2.10215082
1480000.0,2.076711,2.888e-05,2.07673988
1490000.0,2.053323,2.894e-05,2.05335194
1500000.0,2.03161,2.9e-05,2.031639
1510000.0,2.011304,2.9065e-05,2.01133307
1520000.0,1.992198,2.913e-05,1.99222713
1530000.0,1.974133,2.9205e-05,1.97416221
1540000.0,1.956988,2.928e-05,1.95701728
1550000.0,1.940681,2.938e-05,1.94071038
1560000.0,1.925166,2.95e-05,1.9251955
1570000.0,1.910449,2.966e-05,1.91047866
1580000.0,1.896611,2.988e-05,1.89664088
1590000.0,1.88388,3.02e-05,1.8839102
1600000.0,1.872802,3.072e-05,1.87283272
1602000.0,1.87088,3.0906e-05,1.87091091
1604000.0,1.86909,3.1092e-05,1.86912109
1606000.0,1.867454,3.1278e-05,1.86748528
1608000.0,1.865999,3.1464e-05,1.86603046
1610000.0,1.864759,3.165e-05,1.86479065
1612000.0,1.863777,3.2038e-05,1.86380904
1614000.0,1.863108,3.2426e-05,1.86314043
1616000.0,1.862825,3.2814e-05,1.86285781
1618000.0,1.863022,3.3202e-05,1.8630552
1620000.0,1.863826,3.359e-05,1.86385959
1622000.0,1.86541,3.4662e-05,1.86544466
1624000.0,1.868013,3.5734e-05,1.86804873
1626000.0,1.871975,3.6806e-05,1.87201181
1628000.0,1.877795,3.7878e-05,1.87783288
1630000.0,1.886219,3.895e-05,1.88625795
1632000.0,1.89841,4.423e-05,1.89845423
1634000.0,1.916262,4.951e-05,1.91631151
1636000.0,1.943015,5.479e-05,1.94306979
1638000.0,1.984583,6.007e-05,1.98464307
1640000.0,2.05266,6.535e-05,2.05272535
1641000.0,2.103658,7.4295e-05,2.1037323
1642000.0,2.172916,8.324e-05,2.17299924
1643000.0,2.269758,0.00010062,2.26985862
1644000.0,2.41005,0.000118,2.410168
1645000.0,2.622216,0.000157835,2.62237384
1646000.0,2.960044,0.00019767,2.96024167
1646500.0,3.206101,0.0002546675,3.20635567
1647000.0,3.530184,0.000311665,3.53049567
1647500.0,3.96239,0.0003686625,3.96275866
1648000.0,4.542426,0.00042566,4.54285166
1648500.0,5.314499,0.0005732325,5.31507223
1649000.0,6.302303,0.000720805,6.30302381
1649500.0,7.439594,0.0008683775,7.44046238
1650000.0,8.461671,0.00101595,8.46268695
1650500.0,8.920499,0.00094857,8.92144757
1651000.0,8.545401,0.00088119,8.54628219
1651500.0,7.563672,0.00081381,7.56448581
1652000.0,6.426031,0.00074643,6.42677743
1652500.0,5.41995,0.0006358825,5.42058588
1653000.0,4.626785,0.000525335,4.62731034
1653500.0,4.028373,0.0004147875,4.02878779
1654000.0,3.581461,0.00030424,3.58176524
