energy (eV),count,cdf,cos
427000.1,18,[0.2556692 0.2926679 0.3735801 0.4533711 0.5071407 0.5472595 0.5750198  0.5927815 0.6045876 0.6101498 0.6094053 0.6024136 0.5894163 0.5710351  0.5386358 0.4990091 0.4307648 0.4073401][0.         0.02577184 0.08839916 0.16571912 0.23343522 0.29933523  0.36049944 0.41509414 0.47125075 0.52816115 0.58548026 0.64243576  0.69845177 0.75241278 0.82176718 0.88661999 0.9740187  1.        ],[-1.     -0.906  -0.718  -0.531  -0.39   -0.265  -0.156  -0.0625  0.0313   0.125   0.219   0.313   0.407   0.5     0.625   0.75    0.938   1.    ]
428000.1,17,[0.2630958 0.2899151 0.3072922 0.3587733 0.4656854 0.5137508 0.5540804  0.5822754 0.6015957 0.611146  0.6139316 0.6099802 0.5994604 0.5828033  0.5522537 0.5086959 0.4040161][0.         0.02184393 0.0355797  0.0772088  0.18026612 0.24148092  0.30768643 0.37075414 0.43515674 0.49197365 0.54985856 0.60677046  0.66361417 0.71918057 0.79012168 0.86491859 1.        ],[-1.     -0.921  -0.875  -0.75   -0.5    -0.375  -0.251  -0.14   -0.0312   0.0625  0.157   0.25    0.344   0.438   0.563   0.704   1.    ]
429000.1,18,[0.2877825 0.3014603 0.3188744 0.3483361 0.3873778 0.4887782 0.533653  0.5683838 0.5905709 0.6044367 0.6112914 0.6109992 0.6037133 0.5900694  0.562921  0.5279641 0.4344296 0.4137045][0.         0.01856115 0.03779153 0.06681519 0.1039687  0.2134882  0.2773902  0.3424104  0.400532   0.4565181  0.5135357  0.5711056  0.6281971  0.683708   0.7557699  0.8239502  0.9673469  1.        ],[-1.     -0.937  -0.875  -0.788  -0.687  -0.437  -0.312  -0.194  -0.0937   0.      0.0938  0.188   0.282   0.375   0.5     0.625   0.923   1.    ]
430000.1,20,[0.3491914 0.347285  0.3492476 0.357075  0.3695577 0.3860299 0.415225  0.5133464 0.5501481 0.5746875 0.5906438 0.5969119 0.5961745 0.5887366  0.5754839 0.5503558 0.4828496 0.4655088 0.4563372 0.4542182][0.         0.01671543 0.03273568 0.05498484 0.07751045 0.1013115  0.1385699  0.2694985  0.3359669  0.3972704  0.460781   0.5164774  0.5726718  0.6283626  0.6824989  0.7528639  0.8985459  0.9426446  0.9790575  1.        ],[-1.     -0.952  -0.906  -0.843  -0.781  -0.718  -0.625  -0.343  -0.218  -0.109   0.      0.0938  0.188   0.282   0.375   0.5     0.782   0.875   0.954   1.    ]
430200.1,22,[0.3687515 0.3632851 0.3622296 0.3648405 0.3706647 0.3824314 0.4069489  0.4574397 0.5191541 0.5530312 0.5721583 0.5850669 0.5912036 0.5904819  0.5832474 0.5649437 0.5325819 0.4916068 0.476064  0.4687163 0.4680915  0.46876  ][0.         0.01756888 0.03425572 0.05134188 0.06862625 0.09197223  0.12907311 0.19649542 0.28829523 0.35530684 0.40779694 0.46201295  0.51718005 0.57283746 0.62800276 0.69976467 0.78537168 0.88113329  0.92661379 0.9639326  0.9929736  1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.75   -0.656  -0.5    -0.312  -0.187  -0.0937  0.      0.0938  0.188   0.282   0.407   0.563   0.75   0.844   0.923   0.985   1.    ]
430400.10000000003,21,[0.3916309 0.3820857 0.3775566 0.3770206 0.3818293 0.3916283 0.4093737  0.4507438 0.5188398 0.5505866 0.5705    0.5809304 0.5847004 0.5819147  0.5731056 0.5538445 0.4990289 0.4857833 0.4805482 0.4816985 0.4863412][0.         0.0185692  0.03604097 0.05377353 0.0776773  0.1016545  0.1328936  0.1935319  0.2997013  0.3665405  0.4273594  0.4813615  0.5359713  0.5908022  0.6450882  0.7155226  0.8634513  0.9097375  0.9474244  0.9777352  1.        ],[-1.     -0.952  -0.906  -0.859  -0.796  -0.734  -0.656  -0.515  -0.296  -0.171  -0.0625  0.0313  0.125   0.219   0.313   0.438   0.719   0.813   0.891   0.954   1.    ]
430600.1,21,[0.41823   0.4040295 0.3955183 0.3913576 0.3911909 0.3961293 0.4060116  0.4273562 0.4718864 0.5229134 0.5508345 0.5663584 0.5743543 0.5759446  0.5714556 0.5573542 0.5027772 0.4932414 0.4917223 0.496335  0.5073824][0.         0.01973423 0.03812383 0.05661542 0.07500531 0.09941224  0.12467971 0.16384802 0.23398892 0.32352093 0.39063014 0.44693665  0.50037905 0.55473065 0.60808476 0.67863537 0.85302698 0.89983989  0.93776099 0.9688848  1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.75   -0.687  -0.593  -0.437  -0.257  -0.132  -0.0312  0.0625  0.157   0.25    0.375   0.704   0.798   0.875   0.938   1.    ]
430800.10000000003,22,[0.4490538 0.4295565 0.416496  0.408176  0.4043031 0.4049788 0.4111799  0.4246909 0.4505563 0.5165662 0.5426411 0.5562805 0.5640284 0.5657204  0.5617188 0.5490181 0.5092244 0.501541  0.5012369 0.506652  0.5186747  0.5324251][0.         0.02108665 0.04054586 0.05992565 0.07901891 0.1041066  0.1298156  0.1624146  0.2101156  0.3310059  0.3972064  0.4487458  0.5012323  0.5546129  0.6070388  0.6764599  0.8256721  0.8726727  0.9122824  0.943527   0.9758248  1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.75   -0.687  -0.609  -0.5  -0.25   -0.125  -0.0312  0.0625  0.157   0.25    0.375   0.657   0.75   0.829   0.891   0.954   1.    ]
431000.1,22,[0.4844924 0.4590054 0.440779  0.4277154 0.4195953 0.4157729 0.4163284  0.424012  0.4407353 0.5137218 0.5361137 0.5472659 0.5528661 0.5529094  0.5453978 0.5113343 0.506774  0.509443  0.5174101 0.5277744 0.5482965  0.561904 ][0.         0.02264395 0.04333899 0.06374862 0.08366042 0.10329161  0.12950281 0.16185592 0.20249902 0.35187154 0.41711884 0.46787515  0.51947135 0.57155336 0.64019756 0.80504778 0.85289888 0.89303949  0.92487189 0.94943369 0.9827919  1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.765  -0.702  -0.625  -0.531  -0.218  -0.0937  0.      0.0938  0.188   0.313   0.625   0.719   0.798   0.86    0.907   0.969   1.    ]
431200.1,24,[0.5250939 0.4928647 0.4688013 0.4503564 0.4373975 0.4282756 0.4246822  0.4260487 0.4340237 0.4498685 0.5074333 0.5263562 0.5352131 0.5389922  0.5366498 0.5224314 0.5108271 0.5098216 0.5156467 0.5231734 0.5389158  0.5500585 0.5630728 0.5964678][0.         0.02443101 0.04654933 0.06814954 0.08901176 0.1128178  0.1362741  0.1626468  0.1961896  0.2377325  0.3722334  0.4365868  0.4863744  0.5367009  0.6039285  0.7034821  0.7840763  0.8320468  0.8720401  0.8964524  0.9293772  0.9468008  0.9640543  1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.757  -0.702  -0.64   -0.562  -0.468  -0.187  -0.0625  0.0313  0.125   0.25    0.438   0.594   0.688   0.766   0.813   0.875   0.907   0.938   1.    ]
431400.10000000003,23,[0.5710042 0.5312614 0.5006669 0.4761754 0.457755  0.442924  0.4334902  0.4306645 0.4334106 0.4441446 0.4997757 0.5129864 0.5211145 0.5216972  0.5076334 0.5082049 0.5128302 0.5221282 0.5377705 0.5607257 0.5760208  0.5933566 0.6363383][0.         0.02645438 0.05018874 0.07314453 0.0950919  0.11986054  0.14746754 0.17728085 0.20449926 0.24574437 0.40054732 0.45564164  0.52027296 0.58555298 0.74664322 0.79387974 0.82604235 0.85812606  0.89151287 0.92556628 0.94375418 0.96187949 1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.757  -0.694  -0.625  -0.562  -0.468  -0.14   -0.0312  0.0938  0.219   0.532   0.625   0.688   0.75   0.813   0.875   0.907   0.938   1.    ]
431600.1,25,[0.622465  0.574429  0.5365974 0.5053781 0.480855  0.4596135 0.445293  0.4360764 0.4327925 0.4350974 0.4442697 0.4834698 0.4959491 0.5021764  0.5026754 0.4989149 0.5014635 0.5088873 0.5167262 0.5320887 0.5549069  0.5692905 0.5956611 0.6282026 0.6819224][0.         0.02872546 0.05427907 0.07876549 0.101942   0.1278049  0.1526898  0.1800123  0.2073817  0.2407955  0.2821258  0.4124732  0.4736869  0.5360697  0.5988729  0.708547   0.7555648  0.7949685  0.8190704  0.8515837  0.8858241  0.9032492  0.9306256  0.9593864  1.        ],[-1.    -0.952 -0.906 -0.859 -0.812 -0.757 -0.702 -0.64  -0.577 -0.5  -0.406 -0.125  0.     0.125  0.25   0.469  0.563  0.641  0.688  0.75   0.813  0.844  0.891  0.938  1.   ]
431800.10000000003,26,[0.679568  0.6224786 0.5767161 0.5380948 0.5068295 0.4820911 0.4630959  0.4462504 0.4371365 0.4311487 0.4302879 0.4357125 0.4684497 0.4785769  0.482131  0.4852979 0.4918114 0.5000904 0.5131482 0.5319058 0.5584754  0.5748292 0.5936283 0.6272903 0.6678893 0.7335038][0.         0.03124912 0.05883061 0.08502867 0.10958441 0.13282401  0.15503592 0.18186162 0.20394632 0.23129732 0.26489333 0.30516233  0.44643764 0.52044775 0.59547906 0.68641737 0.73234147 0.76309048  0.79500748 0.82740418 0.86175119 0.87931739 0.89742849 0.92612009  0.9565568  1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.765  -0.718  -0.659  -0.609  -0.546  -0.468  -0.375  -0.0625  0.0938  0.25    0.438   0.532   0.594   0.657   0.719   0.782   0.813   0.844   0.891   0.938   1.    ]
432000.1,26,[0.7419039 0.675092  0.620777  0.5741402 0.5355419 0.5041074 0.47901  0.456645  0.4409665 0.4291764 0.4230509 0.4211245 0.424512  0.4498923  0.4651154 0.4736491 0.4830736 0.4965517 0.5158224 0.5416989 0.5668344  0.5975349 0.6212062 0.6628855 0.7123084 0.7908902][0.         0.0340079  0.06381289 0.09189344 0.117971   0.1424028  0.1655061  0.1912366  0.2154721  0.2428816  0.2693006  0.3022234  0.3419683  0.4920598  0.6493039  0.6934258  0.7235626  0.753931  0.7858208  0.818604   0.8446545  0.8720172  0.8909077  0.9210839  0.953401   1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.765  -0.718  -0.663  -0.609  -0.546  -0.484  -0.406  -0.312   0.0313  0.375   0.469   0.532   0.594   0.657   0.719   0.766   0.813   0.844   0.891   0.938   1.    ]
432200.1,29,[0.8085604 0.7315109 0.668151  0.6129993 0.5665757 0.5279627 0.496293  0.47075   0.4509461 0.4317255 0.4178886 0.4099706 0.4057664 0.4067029  0.4301061 0.4416532 0.4538848 0.4697099 0.4827177 0.5049932 0.5349384  0.5528707 0.5846859 0.6227689 0.6517164 0.7020477 0.7609539 0.8293946  0.8534074][0.         0.03696171 0.06915394 0.09926097 0.12698101 0.15270271  0.17677272 0.19949822 0.22069722 0.24717733 0.27478983 0.30086743  0.33268113 0.37696074 0.56022196 0.62821916 0.67030947 0.70632967  0.72871167 0.75933068 0.79208848 0.80894948 0.83568208 0.86405729  0.88381179 0.91562529 0.9500058  0.987379   1.        ],[-1.    -0.952 -0.906 -0.859 -0.812 -0.765 -0.718 -0.671 -0.625 -0.565  -0.5   -0.437 -0.359 -0.25   0.188  0.344  0.438  0.516  0.563  0.625   0.688  0.719  0.766  0.813  0.844  0.891  0.938  0.985  1.   ]
432400.10000000003,33,[0.8788243 0.7911933 0.7184425 0.6544107 0.5997887 0.5536202 0.5150016  0.4830824 0.457562  0.4331153 0.4154068 0.4007465 0.3904801 0.3842832  0.3830893 0.3866858 0.3967103 0.4069475 0.4187557 0.4299803 0.4446968  0.4645066 0.4900474 0.514268  0.543422  0.5657026 0.6046772 0.6506393  0.6851984 0.7447    0.8136165 0.8929572 0.9206445][0.         0.04008042 0.07480205 0.10706411 0.13653781 0.16364292  0.18875552 0.21221052 0.23384532 0.25878433 0.28169443 0.30740323  0.33509613 0.36841094 0.41023274 0.45815125 0.53159465 0.58182326  0.62063136 0.64736657 0.67448157 0.70312147 0.73271267 0.75631408  0.78116978 0.79836118 0.82586508 0.85536499 0.87607049 0.90967309  0.9462935  0.986398   1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.765  -0.718  -0.671  -0.625  -0.569  -0.515  -0.452  -0.382  -0.296  -0.187  -0.0625  0.125   0.25   0.344   0.407   0.469   0.532   0.594   0.641   0.688   0.719   0.766   0.813   0.844   0.891   0.938   0.985   1.    ]
432600.1,35,[0.9507106 0.8524578 0.7702314 0.6971934 0.6342135 0.580303  0.5345279  0.4960093 0.4645441 0.4374996 0.4164346 0.3991636 0.3817111 0.3697578  0.360425  0.3553294 0.3548188 0.3589284 0.3678865 0.3786007 0.3948527  0.410082  0.4295981 0.4552122 0.4703653 0.4874373 0.5174078 0.5529343  0.5797747 0.6262289 0.6803852 0.7431509 0.815488  0.8984135 0.9908577][0.         0.04327604 0.0805979  0.11508241 0.14637052 0.17491162  0.20111012 0.22532772 0.24742042 0.26906943 0.28870993 0.30787653  0.33247413 0.35576964 0.38424674 0.41788724 0.45101565 0.49562485  0.54130515 0.57601686 0.61236916 0.63772456 0.66375467 0.69162617  0.70597267 0.72081857 0.74443247 0.76958548 0.78714248 0.81548358  0.84618898 0.87964209 0.91627009 0.9565468  1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.765  -0.718  -0.671  -0.625  -0.577  -0.531  -0.484  -0.421  -0.359  -0.281  -0.187  -0.0937  0.0313   0.157   0.25    0.344   0.407   0.469   0.532   0.563   0.594   0.641   0.688   0.719   0.766   0.813   0.86    0.907   0.954   1.    ]
432800.10000000003,37,[1.022228  0.9136418 0.822143  0.7402405 0.6689864 0.6073676 0.5544276  0.5092663 0.4717866 0.4389615 0.4128156 0.3908026 0.372927  0.3547307  0.3414446 0.3325085 0.3258229 0.3232886 0.3244762 0.3298859 0.339945  0.3526717 0.3706446 0.3900912 0.4146333 0.4375339 0.4647786 0.4854334  0.5213235 0.5633803 0.6123923 0.6692045 0.7347186 0.8081855 0.8957404  0.991127  1.062284 ][0.         0.04646088 0.08638393 0.1230999  0.1562167  0.186211  0.2135132  0.23851    0.2610742  0.2829322  0.3025231  0.3214081  0.3393557  0.3619131  0.3838426  0.4047351  0.4307392  0.4558274  0.4861752  0.5168648  0.5484138  0.5754259  0.6036352  0.6275984  0.6525449  0.6725708  0.6937751  0.7085034  0.7321622  0.7576527  0.7852834  0.8154009  0.8483931  0.8838799  0.9247741  0.9681721  1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.765  -0.718  -0.671  -0.625  -0.577  -0.531  -0.484  -0.437  -0.375  -0.312  -0.25   -0.171  -0.0937   0.      0.0938  0.188   0.266   0.344   0.407   0.469   0.516   0.563   0.594   0.641   0.688   0.735   0.782   0.829   0.875   0.923   0.969   1.    ]
433000.1,40,[1.090946  0.9726856 0.8724436 0.7821251 0.7029621 0.6339271 0.57405  0.5224182 0.4790467 0.440528  0.4093526 0.382624  0.3604537 0.3395382  0.3212571 0.307524  0.2983701 0.2924315 0.290987  0.2936218 0.3003718  0.3091151 0.3210548 0.3372017 0.3578339 0.3706316 0.3846064 0.4002819  0.4276478 0.4598866 0.4841333 0.5259341 0.5744787 0.6305756 0.6950912  0.7689492 0.8512253 0.9486752 1.054243  1.132659 ][0.         0.04952716 0.09196513 0.1308475  0.165747   0.1971639  0.2255514  0.2513184  0.2743521  0.2964219  0.3159692  0.3345807  0.352043   0.3712928  0.3921079  0.4128577  0.4328522  0.4558935  0.4785885  0.5014175  0.524613   0.5438118  0.5633471  0.5840822  0.6056283  0.6172837  0.6289899  0.6411557  0.660612   0.6814691  0.6961014  0.719838   0.7456977  0.7740165  0.8051697  0.8395746  0.8768386  0.9200362  0.9661033  1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.765  -0.718  -0.671  -0.625  -0.577  -0.531  -0.484  -0.437  -0.382  -0.319  -0.253  -0.187  -0.109  -0.0312  0.0469  0.125   0.188   0.25    0.313   0.375   0.407   0.438   0.469   0.516   0.563   0.594   0.641   0.688   0.735   0.782   0.829   0.875   0.923   0.969   1.    ]
433200.1,43,[1.154427  1.027513  0.9193789 0.8213987 0.734976  0.6590794 0.5927355  0.5350289 0.4860892 0.4421565 0.4061709 0.3749093 0.3485914 0.3266487  0.308571  0.2917201 0.2791205 0.2687106 0.2624251 0.2596643 0.2602425  0.2641366 0.271527  0.2795254 0.2936857 0.3027817 0.3128791 0.324348  0.3446161 0.3687611 0.3870544 0.4187915 0.4558948 0.4990308 0.5489236  0.6063553 0.6706728 0.7472549 0.8306486 0.926969  1.035587  1.15763  1.199598 ][0.         0.05236656 0.09714507 0.1380533  0.1746281  0.2073884  0.2368061  0.2633086  0.2867943  0.3090722  0.3285837  0.3469391  0.3639414  0.3798095  0.3947372  0.4112452  0.4266579  0.4439146  0.4603798  0.4766168  0.4928639  0.5092507  0.5260705  0.5390202  0.5567897  0.5663332  0.5758759  0.5857529  0.6014736  0.618238  0.6299531  0.6488905  0.6694456  0.6918864  0.7165133  0.7436624  0.773034   0.8070643  0.8433561  0.8846601  0.9307802  0.9823208  1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.765  -0.718  -0.671  -0.625  -0.577  -0.531  -0.484  -0.437  -0.39   -0.343  -0.288  -0.234  -0.171  -0.109  -0.0468  0.0157  0.0782  0.141   0.188   0.25    0.282   0.313   0.344   0.391   0.438   0.469   0.516   0.563   0.61    0.657   0.704   0.75    0.798   0.844   0.891   0.938   0.985   1.    ]
433400.10000000003,44,[1.210357  1.076133  0.9612517 0.8566462 0.7638774 0.6819215 0.6098127  0.5466428 0.492655  0.4437772 0.4033684 0.367913  0.3377372 0.3122788  0.2910339 0.2735561 0.2597242 0.2468084 0.2380379 0.233161  0.230563  0.2302401 0.2321674 0.2372361 0.2458475 0.252182  0.2597101 0.2735673  0.2906429 0.3038402 0.3270832 0.354634  0.3870081 0.4247789 0.4685777  0.5179438 0.5770734 0.6418208 0.7169977 0.8022067 0.8984251 1.006688  1.128089  1.260734 ][0.         0.05487576 0.1017356  0.1444562  0.1825385  0.2165148  0.2468706  0.2740473  0.2979511  0.3204255  0.3399098  0.3580349  0.3746177  0.3898931  0.4040709  0.4173388  0.4296042  0.4437871  0.456878   0.4677863  0.4786606  0.4894434  0.5002869  0.5129843  0.5265106  0.5342301  0.5421644  0.5546964  0.5679553  0.5771698  0.5919965  0.6080169  0.6254455  0.6445225  0.6655164  0.6882064  0.7144868  0.7425214  0.7744536  0.8101549  0.8501197  0.8948899  0.9450572  1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.765  -0.718  -0.671  -0.625  -0.577  -0.531  -0.484  -0.437  -0.39   -0.343  -0.296  -0.25   -0.194  -0.14   -0.0937 -0.0468  0.      0.0469  0.101   0.157   0.188   0.219   0.266   0.313   0.344   0.391   0.438   0.485   0.532   0.579   0.625   0.673   0.719   0.766   0.813   0.86    0.907   0.954   1.    ]
433600.1,44,[1.256917  1.116965  0.9967004 0.8867219 0.788728  0.7017137 0.6247309  0.5568886 0.4985388 0.4453477 0.4010481 0.3618767 0.3282601 0.2996487  0.2755501 0.255529  0.2395181 0.2262631 0.2166115 0.2096285 0.2054362  0.2038514 0.2048845 0.2085548 0.2149216 0.2243964 0.2364608 0.2520495  0.2712379 0.2860373 0.3120255 0.3427011 0.3785777 0.4202257 0.4682729  0.5221522 0.5863608 0.6563238 0.7371751 0.8284004 0.9309686 1.045906  1.174295  1.314075 ][0.         0.05697317 0.1055875  0.1498479  0.189221   0.2242464  0.2554178  0.2831859  0.3074607  0.330114   0.3495811  0.3675098  0.383728   0.3984839  0.4120011  0.4244815  0.4358676  0.4470463  0.4572324  0.467249   0.4768993  0.4864971  0.496082   0.5057772  0.5156865  0.5262301  0.5368298  0.5483098  0.5606071  0.5692449  0.5832994  0.5986855  0.6156356  0.6344075  0.6552872  0.678067  0.7046713  0.733253   0.7660002  0.8027912  0.8441364  0.890593  0.9427677  1.        ],[-1.     -0.952  -0.906  -0.859  -0.812  -0.765  -0.718  -0.671  -0.625  -0.577  -0.531  -0.484  -0.437  -0.39   -0.343  -0.296  -0.25   -0.202  -0.156  -0.109  -0.0625 -0.0156  0.0313  0.0782  0.125   0.173   0.219   0.266   0.313   0.344   0.391   0.438   0.485   0.532   0.579   0.625   0.673   0.719   0.766   0.813   0.86    0.907   0.954   1.    ]
