energy (eV), scatter (barn), absorb (barn), total (barn)
0.00340625,2.577247,41.97298,44.550227
0.0035,2.572433,41.40702,43.979453
0.0035937499999999997,2.567869,40.86334,43.431209
0.0036875,2.563537,40.34054,42.904077
0.0037812500000000003,2.55942,39.8373,42.39672
0.003875,2.555502,39.35244,41.907942
0.00396875,2.551769,38.88486,41.436629
0.0040625,2.548208,38.43356,40.981768
0.00425,2.541558,37.57619,40.117748
0.0044375,2.53547,36.77374,39.30921
0.004625,2.529876,36.02061,38.550486
0.0048125,2.524717,35.31192,37.836637
0.005,2.519945,34.64349,37.163435
0.00515625,2.516234,34.11454,36.630774
0.0053124999999999995,2.512741,33.6091,36.121841
0.00546875,2.509448,33.12549,35.634938
0.005625,2.506338,32.66216,35.168498
0.00578125,2.503396,32.21775,34.721146
0.0059375,2.500608,31.791,34.291608
0.00609375,2.497964,31.38077,33.878734
0.0062499999999999995,2.495452,30.98602,33.481472
0.00640625,2.493063,30.6058,33.098863
0.0065625,2.490787,30.23924,32.730027
0.00671875,2.488617,29.88554,32.374157
0.006875,2.486546,29.54397,32.030516
0.0071874999999999994,2.482674,28.89456,31.377234
0.0075,2.479125,28.28617,30.765295
0.0078125,2.47586,27.71465,30.19051
0.008125,2.472846,27.17643,29.649276
0.0084375,2.470056,26.6684,29.138456
0.00875,2.467465,26.18783,28.655295
0.0090625,2.465052,25.73234,28.197392
0.009375,2.462801,25.29982,27.762621
0.0096875,2.460695,24.8884,27.349095
0.01,2.458721,24.49642,26.955141
0.0103125,2.456866,24.1224,26.579266
0.010624999999999999,2.455121,23.765,26.220121
0.0109375,2.453475,23.42303,25.876505
0.01125,2.451921,23.09542,25.547341
0.0115625,2.450451,22.78118,25.231631
0.011875,2.449059,22.47942,24.928479
0.0121875,2.447738,22.18935,24.637088
0.012499999999999999,2.446483,21.91023,24.356713
0.0128125,2.445289,21.64138,24.086669
0.013125,2.444153,21.38219,23.826343
0.0134375,2.443069,21.1321,23.575169
0.01375,2.442034,20.89058,23.332614
0.014374999999999999,2.440101,20.43138,22.871481
0.015,2.438328,20.00119,22.439518
0.015625,2.436698,19.59707,22.033768
0.01625,2.435193,19.21648,21.651673
0.016875,2.4338,18.85724,21.29104
0.0175,2.432507,18.5174,20.949907
0.018125,2.431303,18.1953,20.626603
0.01875,2.430179,17.88944,20.319619
0.019375,2.429129,17.59849,20.027619
0.02,2.428144,17.32129,19.749434
0.0206625,2.427165,17.0413,19.468465
0.021325,2.426247,16.77447,19.200717
0.0219875,2.425385,16.51978,18.945165
0.02265,2.424573,16.27636,18.700933
0.0233125,2.423808,16.04339,18.467198
0.023975,2.423085,15.82016,18.243245
0.024637500000000003,2.422401,15.60599,18.028391
0.025300000000000003,2.421753,15.40029,17.822043
0.02645782,2.420699,15.05955,17.480249
0.02761563,2.419734,14.74048,17.160214
0.02877344,2.418847,14.44088,16.859727
0.02993125,2.418029,14.15885,16.576879
0.031089069999999996,2.417272,13.89273,16.310002
0.03224688,2.41657,13.64107,16.05764
0.03340469,2.415918,13.40261,15.818528
0.0345625,2.415309,13.17623,15.591539
0.03552735,2.414832,12.99608,15.410912
0.03649219,2.414381,12.82312,15.237501
0.037457040000000004,2.413953,12.65688,15.070833
0.03842188,2.413547,12.49694,14.910487
0.03938673,2.413161,12.3429,14.756061
0.040351569999999996,2.412794,12.19442,14.607214
0.041316410000000005,2.412444,12.05116,14.463604
0.04228125,2.41211,11.91283,14.32494
0.04421094,2.411487,11.64987,14.061357
0.046140629999999995,2.410916,11.40358,13.814496
0.04807032,2.410393,11.17226,13.582653
0.049999999999999996,2.40991,10.95448,13.36439
0.051562500000000004,2.409546,10.78718,13.196726
0.053125,2.409204,10.62731,13.036514
0.0546875,2.408882,10.47435,12.883232
0.056249999999999994,2.408578,10.32782,12.736398
0.0578125,2.408291,10.18728,12.595571
0.059375,2.40802,10.05233,12.46035
0.0609375,2.407762,9.922616,12.330378
0.0625,2.407519,9.797803,12.205322
0.0640625,2.407287,9.677592,12.084879
0.06562499999999999,2.407067,9.561705,11.968772
0.06718750000000001,2.406857,9.449886,11.856743
0.06875,2.406657,9.341901,11.748558
0.071875,2.406284,9.136585,11.542869
0.075,2.405944,8.944218,11.350162
0.078125,2.405632,8.763484,11.169116
0.08125,2.405345,8.593258,10.998603
0.084375,2.405081,8.432561,10.837642
0.0875,2.404836,8.280542,10.685378
0.09062500000000001,2.404609,8.13645,10.541059
0.09375,2.404399,7.999624,10.404023
0.096875,2.404202,7.869474,10.273676
0.09999999999999999,2.40402,7.745474,10.149494
0.10312500000000001,2.403849,7.627157,10.031006
0.10625,2.403688,7.5141,9.917788
0.109375,2.403538,7.405927,9.809465
0.11249999999999999,2.403398,7.302297,9.705695
0.115625,2.403265,7.202902,9.606167
0.11875,2.40314,7.107465,9.510605
0.121875,2.403023,7.015731,9.418754
0.125,2.402912,6.927471,9.330383
0.128125,2.402807,6.84247,9.245277
0.13124999999999998,2.402708,6.760532,9.16324
0.13437500000000002,2.402614,6.681476,9.08409
0.1375,2.402525,6.605132,9.007657
0.14375,2.402361,6.459971,8.862332
0.15,2.402212,6.323944,8.726156
0.15625,2.402078,6.196126,8.598204
0.1625,2.401957,6.07573,8.477687
0.16875,2.401847,5.962078,8.363925
0.175,2.401746,5.854574,8.25632
0.18125000000000002,2.401655,5.752692,8.154347
0.1875,2.401572,5.655966,8.057538
0.19375,2.401496,5.563978,7.965474
0.19999999999999998,2.401426,5.476346,7.877772
0.209375,2.401333,5.352321,7.753654
0.21875,2.401252,5.23632,7.637572
0.22812500000000002,2.401181,5.127513,7.528694
0.2375,2.401119,5.025198,7.426317
0.246875,2.401065,4.928764,7.329829
0.25625,2.401018,4.837673,7.238691
0.265625,2.400978,4.751449,7.152427
0.275,2.400943,4.669674,7.070617
0.284375,2.400913,4.591978,6.992891
0.29375,2.400888,4.518033,6.918921
0.30312500000000003,2.400868,4.447545,6.848413
0.3125,2.400851,4.380254,6.781105
0.32187499999999997,2.400838,4.315926,6.716764
0.33125,2.400828,4.254348,6.655176
0.340625,2.400821,4.19533,6.596151
0.35,2.400817,4.138701,6.539518
0.359375,2.400815,4.084304,6.485119
0.36875,2.400816,4.032,6.432816
0.378125,2.400819,3.981665,6.382484
0.3875,2.400824,3.933185,6.334009
0.39687500000000003,2.40083,3.886452,6.287282
0.40625,2.400839,3.841356,6.242195
0.425,2.40086,3.755661,6.156521
0.44375,2.400887,3.675389,6.076276
0.4625,2.400919,3.600026,6.000945
0.5,2.400996,3.462407,5.863403
0.53125,2.401071,3.359036,5.760107
0.5625,2.401153,3.264225,5.665378
0.59375,2.401243,3.176971,5.578214
0.625,2.401338,3.096349,5.497687
0.6875,2.401542,2.951931,5.353473
0.75,2.401761,2.825969,5.22773
0.8125,2.401991,2.714844,5.116835
0.875,2.40223,2.616126,5.018356
0.9375,2.402476,2.527421,4.929897
1.0,2.402729,2.446892,4.849621
1.0625,2.402986,2.373574,4.77656
1.125,2.403247,2.306457,4.709704
1.1875,2.403511,2.244713,4.648224
1.25,2.403778,2.18766,4.591438
1.375,2.40432,2.085454,4.489774
1.5,2.404869,1.996304,4.401173
1.625,2.405423,1.917644,4.323067
1.75,2.405982,1.847754,4.253736
1.875,2.406544,1.784954,4.191498
2.0,2.407109,1.727863,4.134972
2.1875,2.407961,1.651628,4.059589
2.375,2.408817,1.584679,3.993496
2.5625,2.409676,1.52521,3.934886
2.75,2.410537,1.472048,3.882585
2.9375,2.4114,1.424046,3.835446
3.125,2.412264,1.380296,3.79256
3.3125,2.41313,1.340311,3.753441
3.5,2.413997,1.303577,3.717574
3.875,2.415733,1.238262,3.653995
4.25,2.417471,1.181776,3.599247
4.625,2.41921,1.132289,3.551499
5.0,2.420951,1.088518,3.509469
5.3125,2.422401,1.055636,3.478037
5.625,2.423852,1.025468,3.44932
5.9375,2.425303,0.9977058,3.4230088
6.25,2.426754,0.972045,3.398799
6.875,2.429656,0.9260553,3.3557113
7.5,2.432557,0.8859159,3.3184729
8.125,2.435456,0.8504795,3.2859355
8.75,2.438355,0.8189357,3.2572907
9.375,2.441251,0.7905822,3.2318332
10.0,2.444146,0.7648682,3.2090142
10.625,2.44704,0.741444,3.188484
11.25,2.449931,0.7199872,3.1699182
11.875,2.452821,0.7002357,3.1530567
12.5,2.455708,0.6819739,3.1376819
13.75,2.461477,0.6492316,3.1107086
15.0,2.467238,0.6206396,3.0878776
16.25,2.472991,0.5953851,3.0683761
17.5,2.478735,0.5728847,3.0516197
18.75,2.48447,0.5526517,3.0371217
20.0,2.490197,0.5342956,3.0244926
21.875,2.498774,0.5097449,3.0085189
23.75,2.50733,0.4881397,2.9954697
25.625,2.515868,0.4689248,2.9847928
27.5,2.524387,0.4517011,2.9760881
29.375,2.532887,0.4361343,2.9690213
31.25,2.54137,0.4219593,2.9633293
33.125,2.549834,0.4089908,2.9588248
35.0,2.55828,0.3970663,2.9553463
36.875,2.566709,0.3860522,2.9527612
38.75,2.575119,0.3758377,2.9509567
42.5,2.591888,0.3574516,2.9493396
46.25,2.608588,0.341324,2.949912
50.0,2.625221,0.3270323,2.9522533
53.125,2.639031,0.3162866,2.9553176
56.25,2.652796,0.3064349,2.9592309
59.375,2.666518,0.2973649,2.9638829
62.5,2.680195,0.2889789,2.9691739
68.75,2.707422,0.273946,2.981368
75.0,2.734483,0.2608263,2.9953093
81.25,2.761385,0.2492494,3.0106344
87.5,2.788131,0.238943,3.027074
93.75,2.814728,0.2296906,3.0444186
100.0,2.841183,0.2213224,3.0625054
106.25,2.867497,0.2137133,3.0812103
112.5,2.893679,0.2067577,3.1004367
118.75,2.919731,0.20037,3.120101
125.0,2.945659,0.1944794,3.1401384
131.25,2.971466,0.1890271,3.1604931
137.5,2.997158,0.1839631,3.1811211
150.0,3.048212,0.174839,3.223051
162.5,3.098854,0.1668376,3.2656916
175.0,3.149112,0.1597596,3.3088716
187.5,3.199019,0.1534477,3.3524667
200.0,3.248603,0.1477784,3.3963814
218.75,3.32243,0.140282,3.462712
237.5,3.395672,0.1337797,3.5294517
256.25,3.468408,0.1280856,3.5964936
275.0,3.540709,0.1230604,3.6637694
293.75,3.612647,0.1185935,3.7312405
312.5,3.684284,0.1145974,3.7988814
331.25,3.75568,0.1110049,3.8666849
350.0,3.826893,0.1077601,3.9346531
368.75,3.897973,0.1048172,4.0027902
387.5,3.968973,0.1021384,4.0711114
406.25,4.039938,0.09969168,4.13962968
425.0,4.110913,0.09745039,4.20836339
462.5,4.253065,0.09349637,4.34656137
500.0,4.395747,0.09013103,4.48587803
531.25,4.515265,0.08769641,4.60296141
562.5,4.635507,0.08554439,4.72105139
593.75,4.756622,0.08363599,4.84025799
625.0,4.87875,0.08193883,4.96068883
656.25,5.002021,0.08042618,5.08244718
687.5,5.126564,0.07907582,5.20563982
750.0,5.379947,0.07679031,5.45673731
812.5,5.639832,0.07496488,5.71479688
875.0,5.907119,0.07351428,5.98063328
937.4995,6.182663,0.07237432,6.25503732
999.9989999999999,6.467271,0.07149553,6.53876653
1003.908,6.485367,0.07144773,6.55681473
1007.8140000000001,6.503519,0.07140162,6.57492062
1022.951,6.574302,0.07123224,6.64553424
1038.088,6.645758,0.07107654,6.71683454
1068.361,6.790481,0.07079928,6.86128028
1128.907,7.087084,0.07036819,7.15745219
1189.454,7.3947,0.07009961,7.46479961
1250.0,7.714229,0.06997834,7.78420734
1375.0,8.415417,0.07014104,8.48555804
1500.0,9.179033,0.07079503,9.24982803
1625.0,10.01414,0.07189214,10.0860321
1687.5,10.46164,0.07259808,10.5342381
1750.0,10.93098,0.07340647,11.0043865
1812.5,11.42364,0.07431664,11.4979566
1875.0,11.94127,0.07532871,12.0165987
1937.5,12.4856,0.0764436,12.5620436
2000.0,13.0586,0.07766313,13.1362631
2122.006,14.27526,0.08037919,14.3556392
2183.009,14.92256,0.08186463,15.0044246
2244.011,15.61696,0.08349743,15.7004574
2366.0170000000003,17.11127,0.08707818,17.1983482
2427.02,17.92674,0.0890672,18.0158072
2488.022,18.79367,0.09120042,18.8848704
2549.025,19.70141,0.09344639,19.7948564
2610.028,20.6665,0.09584869,20.7623487
2671.031,21.70359,0.09844274,21.8020327
2732.033,22.79247,0.1011727,22.8936427
2793.036,23.94405,0.1040661,24.0481161
2854.039,25.19605,0.1072165,25.3032665
2884.541,25.82716,0.1088048,25.9359648
2915.042,26.51456,0.1105346,26.6250946
2976.0440000000003,27.90241,0.114027,28.016437
3048.139,29.7047,0.1185562,29.8232562
3120.233,31.65253,0.123441,31.775971
3156.28,32.65414,0.1259509,32.7800909
3192.327,33.72741,0.128634,33.856044
3264.421,36.01553,0.1343389,36.1498689
3336.516,38.49547,0.1404992,38.6359692
3408.6099999999997,41.20966,0.1472108,41.3568708
3480.7039999999997,44.17491,0.1545074,44.3294174
3552.798,47.40696,0.1624205,47.5693805
3613.801,50.40844,0.1697272,50.5781672
3674.8039999999996,53.64273,0.177563,53.820293
3735.807,57.14871,0.1860121,57.3347221
3796.8089999999997,60.97535,0.1951794,61.1705294
3857.812,65.11263,0.2050375,65.3176675
3918.814,69.64332,0.2157639,69.8590839
3979.817,74.58387,0.227388,74.811258
4040.819,79.95163,0.2399407,80.1915707
4101.822,85.8823,0.2537071,86.1360071
4132.324,89.01579,0.2609505,89.2767405
4162.825,92.34435,0.2686095,92.6129595
4223.8279999999995,99.43066,0.2848352,99.7154952
4284.83,107.2583,0.3026181,107.560918
4345.8330000000005,115.807,0.321901,116.128901
4406.836,125.2701,0.3430669,125.613167
4437.338,130.3112,0.3542819,130.665482
4467.839,135.6836,0.3661676,136.049768
4528.840999999999,147.0826,0.3912513,147.473851
4587.736,159.3005,0.4178747,159.718375
4617.184,165.753,0.4318611,166.184861
4646.631,172.6386,0.4466869,173.085287
4705.526,187.1725,0.4777984,187.650298
4764.420999999999,203.1929,0.5117079,203.704608
4793.869,211.6279,0.529448,212.157348
4823.316,220.5687,0.5481027,221.116803
4882.211,239.3163,0.586938,239.903238
4941.106,259.6388,0.6284521,260.267252
5000.0,281.2119,0.671954,281.883854
5057.41,303.4725,0.716115,304.188615
5114.82,326.6292,0.7612406,327.390441
5229.639,374.0012,0.8505285,374.851729
5287.049,397.0498,0.8921039,397.941904
5344.458,418.676,0.9294796,419.60548
5401.8679999999995,438.021,0.9609418,438.981942
5430.573,446.5984,0.9740457,447.572446
5444.925,450.5639,0.9800003,451.5439
5452.101,452.4621,0.9836661,453.445766
5452.998,452.6971,0.9852707,453.682371
5453.895,452.9385,0.9898353,453.928335
5454.344,453.0654,0.9948186,454.060219
5454.792,453.2,1.003214,454.203214
5455.241,453.3476,1.017031,454.364631
5455.688999999999,453.5141,1.038925,454.553025
5455.914,453.6075,1.054053,454.661553
5456.138,453.7086,1.072524,454.781124
5456.362,453.8191,1.094949,454.914049
5456.586,453.9404,1.121898,455.062298
5456.811,454.0746,1.154111,455.228711
5457.035,454.2217,1.191874,455.413574
5457.259,454.3837,1.235851,455.619551
5457.483,454.5617,1.286509,455.848209
5457.7080000000005,454.7574,1.34449,456.10189
5457.932000000001,454.9697,1.40951,456.37921
5458.156,455.1996,1.481877,456.681477
5458.38,455.4467,1.561452,457.008152
5458.6050000000005,455.7114,1.648265,457.359665
5458.829,455.9897,1.740919,457.730619
5459.053,456.2808,1.838892,458.119692
5459.277,456.5818,1.941018,458.522818
5459.813,457.3207,2.193263,459.513963
5460.081,457.6857,2.317581,460.003281
5460.349,458.0366,2.436036,460.472636
5460.617,458.3645,2.544956,460.909456
5460.885,458.6608,2.64075,461.30155
5461.153,458.9175,2.720096,461.637596
5461.42,459.1271,2.779956,461.907056
5461.604,459.242,2.808881,462.050881
5461.787,459.3308,2.827064,462.157864
5461.892000000001,459.3699,2.832598,462.202498
5461.941,459.3852,2.833944,462.219144
5461.966,459.3923,2.834326,462.226626
5461.98,459.396,2.834451,462.230451
5461.994000000001,459.3996,2.834511,462.234111
5462.0,459.4011,2.834516,462.235616
5462.014,459.4045,2.834484,462.238984
5462.025,459.407,2.834413,462.241413
5462.042,459.4108,2.834226,462.245026
5462.071,459.4166,2.833686,462.250286
5462.134,459.427,2.831562,462.258562
5462.183,459.4329,2.829011,462.261911
5462.192999999999,459.4339,2.828394,462.262294
5462.232,459.437,2.825676,462.262676
5462.315,459.4396,2.818253,462.257853
5462.397,459.4369,2.808752,462.245652
5462.562,459.4163,2.783251,462.199551
5462.805,459.3502,2.73088,462.08108
5463.0470000000005,459.2457,2.662642,461.908342
5463.29,459.1068,2.580015,461.686815
5463.532,458.9404,2.486048,461.426448
5463.775,458.7513,2.382575,461.133875
5464.017,458.5476,2.273151,460.820751
5464.502,458.1188,2.045381,460.164181
5464.813,457.8472,1.900786,459.747986
5465.123,457.5915,1.763018,459.354518
5465.434,457.3583,1.634575,458.992875
5465.744,457.1548,1.518664,458.673464
5466.055,456.9831,1.415947,458.399047
5466.365,456.8455,1.327606,458.173106
5466.676,456.7406,1.252842,457.993442
5466.986,456.6672,1.191331,457.858531
5467.21,456.6318,1.154299,457.786099
5467.433,456.6099,1.123019,457.732919
5467.656000000001,456.6,1.096746,457.696746
5467.879,456.6007,1.074908,457.675608
5468.103,456.6107,1.056868,457.667568
5468.326,456.6286,1.042248,457.670848
5468.772,456.6834,1.021051,457.704451
5469.219,456.7573,1.007766,457.765066
5469.665,456.8433,0.9997961,457.843096
5470.111,456.9372,0.995183,457.932383
5470.557,457.0357,0.9926166,458.028317
5472.343,457.4455,0.9901045,458.435605
5474.128,457.8565,0.9902424,458.846742
5481.2699999999995,459.4729,0.9919165,460.464817
5495.554,462.4761,0.9953624,463.471462
5524.121,467.5153,1.000324,468.515624
5552.688,471.6505,1.003352,472.653852
5581.255,474.7185,1.004082,475.722582
5621.0,476.6523,1.000169,477.652469
5657.638000000001,476.0084,0.9915594,476.999959
5694.275000000001,473.5132,0.9792394,474.492439
5730.913,469.2959,0.9635239,470.259424
5767.55,463.3624,0.944487,464.306887
5804.188,455.3427,0.9215603,456.26426
5840.825,446.0297,0.8963323,446.926032
5877.463000000001,435.6084,0.8691938,436.477594
5914.1,424.1776,0.840387,425.017987
5987.375,398.7492,0.7791031,399.528303
6060.65,371.7244,0.716587,372.440987
6133.925,344.4339,0.6546711,345.088571
6207.200000000001,317.6179,0.5954795,318.21338
6271.2699999999995,295.2805,0.5471693,295.827669
6303.305,284.4712,0.5240128,284.995213
6335.34,274.1325,0.5020865,274.634587
6399.410000000001,254.2899,0.4603328,254.750233
6463.479,236.0121,0.4223919,236.434492
6495.514,227.3276,0.4044996,227.7321
6527.549,219.1006,0.3876731,219.488273
6591.619,203.5756,0.3561447,203.931745
6623.6539999999995,196.3076,0.3415003,196.6491
6655.689,189.4086,0.3276795,189.73628
6719.758,176.3749,0.3017275,176.676628
6782.057,164.8903,0.2790913,165.169391
6813.207,159.4524,0.2684317,159.720832
6844.356000000001,154.3209,0.2584294,154.579329
6906.655000000001,144.6387,0.23966,144.87836
6968.954000000001,135.8156,0.2227048,136.038305
7031.253000000001,127.6752,0.2071774,127.882377
7093.552000000001,120.2415,0.1931148,120.434615
7124.702,116.7311,0.1865085,116.917609
7155.851000000001,113.4073,0.180284,113.587584
7218.149,107.0881,0.1685039,107.256604
7280.448,101.3138,0.1578261,101.471626
7342.747,95.95983,0.1479926,96.1078226
7405.046,91.01011,0.1389657,91.1490757
7467.344,86.45105,0.130713,86.581763
7529.643,82.20253,0.1230718,82.3256018
7591.942,78.2766,0.1160618,78.3926618
7654.241,74.62588,0.1095869,74.7354669
7716.539,71.21343,0.1035727,71.3170027
7764.679,68.74651,0.09925222,68.8457622
7812.819,66.40934,0.09517999,66.50452
7860.959000000001,64.19211,0.0913362,64.2834462
