energy (eV), scatter (barn), absorb (barn), total (barn)
2.9375740000000003e-05,340.792,1208503.0,1208843.79
2.955717e-05,339.7472,1204788.0,1205127.75
2.9920030000000004e-05,337.6863,1197461.0,1197798.69
3.064575e-05,333.6749,1183198.0,1183531.68
3.137148e-05,329.8037,1169432.0,1169761.8
3.2097199999999995e-05,326.0646,1156137.0,1156463.06
3.2177499999999995e-05,325.6587,1154693.0,1155018.66
3.23779e-05,324.6522,1151114.0,1151438.65
3.25783e-05,323.6551,1147569.0,1147892.66
3.2979100000000004e-05,321.6882,1140574.0,1140895.69
3.37807e-05,317.86,1126961.0,1127278.86
3.45823e-05,314.1659,1113824.0,1114138.17
3.53839e-05,310.5981,1101135.0,1101445.6
3.5472299999999996e-05,310.2121,1099762.0,1100072.21
3.5692759999999995e-05,309.2557,1096361.0,1096670.26
3.591322e-05,308.3081,1092991.0,1093299.31
3.635413e-05,306.4389,1086343.0,1086649.44
3.723595e-05,302.8007,1073403.0,1073705.8
3.8117779999999995e-05,299.2895,1060915.0,1061214.29
3.8999600000000005e-05,295.8984,1048852.0,1049147.9
3.9097e-05,295.5309,1047545.0,1047840.53
3.943772e-05,294.256,1043010.0,1043304.26
3.977844e-05,292.9976,1038534.0,1038827.0
4.0459879999999994e-05,290.5287,1029752.0,1030042.53
4.182275e-05,285.7734,1012835.0,1013120.77
4.318563e-05,281.2453,996726.1,997007.345
4.4548499999999995e-05,276.9268,981362.0,981638.927
4.591138e-05,272.8024,966687.1,966959.902
4.727425e-05,268.8578,952651.6,952920.458
4.863713e-05,265.0805,939210.2,939475.281
5e-05,261.4589,926322.2,926583.659
5.125829e-05,258.2445,914882.5,915140.745
5.251658e-05,255.1465,903856.5,904111.647
5.377487e-05,252.158,893219.7,893471.858
5.503315e-05,249.2728,882950.0,883199.273
5.754973e-05,243.7894,863430.2,863673.989
6.0066300000000005e-05,238.6548,845150.5,845389.155
6.258288e-05,233.8338,827984.7,828218.534
6.509945000000001e-05,229.2955,811824.2,812053.496
6.761603e-05,225.0136,796574.6,796799.614
7.01326e-05,220.9646,782153.3,782374.265
7.199932000000001e-05,218.0997,771948.1,772166.2
7.386602999999999e-05,215.3443,762132.3,762347.644
7.573274e-05,212.6917,752681.7,752894.392
7.759945e-05,210.1356,743574.2,743784.336
7.946617e-05,207.6702,734789.5,734997.17
8.133288e-05,205.2905,726309.1,726514.391
8.506630000000001e-05,200.7688,710193.4,710394.169
8.879973000000001e-05,196.536,695105.1,695301.636
9.253315e-05,192.5627,680939.5,681132.063
9.626658e-05,188.8235,667606.1,667794.924
0.0001,185.2963,655026.7,655211.996
0.0001032255,182.4048,644712.7,644895.105
0.000106451,179.6461,634871.2,635050.846
0.00010967649999999999,177.0104,625467.1,625644.11
0.000112902,174.4889,616469.0,616643.489
0.00011612749999999999,172.0735,607848.4,608020.474
0.00011935300000000001,169.757,599579.7,599749.457
0.00012257849999999999,167.5329,591639.6,591807.133
0.000125804,165.3953,584006.8,584172.195
0.000125961,165.2933,583642.8,583808.093
0.0001263573,165.0368,582727.0,582892.037
0.00012675350000000002,164.7816,581815.6,581980.382
0.000127546,164.2747,580005.5,580169.775
0.0001291309,163.2751,576435.7,576598.975
0.00013230069999999999,161.3303,569489.4,569650.73
0.0001354705,159.4543,562788.3,562947.754
0.00013864029999999998,157.6433,556318.5,556476.143
0.0001449799,154.202,544021.3,544175.502
0.0001513195,150.9802,532505.2,532656.18
0.0001576592,147.9555,521690.8,521838.756
0.0001639988,145.1088,511509.9,511655.009
0.00017033840000000002,142.4233,501902.8,502045.223
0.00017667800000000002,139.8844,492817.5,492957.384
0.0001824715,137.6815,484932.4,485070.082
0.000188265,135.5816,477414.2,477549.782
0.00019405850000000003,133.5769,470235.3,470368.877
0.000199852,131.6606,463370.8,463502.461
0.0002,131.6128,463199.4,463331.013
0.0002005744,131.4276,462535.8,462667.228
0.0002011487,131.2432,461875.2,462006.443
0.0002022974,130.8767,460562.3,460693.177
0.0002045947,130.1532,457969.8,458099.953
0.0002091893,128.7424,452913.7,453042.442
0.0002183785,126.0562,443284.4,443410.456
0.0002275678,123.5355,434244.3,434367.836
0.00023675699999999998,121.164,425736.0,425857.164
0.00024594630000000003,118.9275,417709.0,417827.928
0.00025513550000000004,116.814,410119.8,410236.614
0.00026432480000000003,114.8124,402929.8,403044.612
0.000273514,112.9133,396105.4,396218.313
0.000284367,110.791,388475.4,388586.191
0.00029522,108.7879,381270.2,381378.988
0.00030607299999999997,106.8931,374451.7,374558.593
0.000316926,105.0975,367986.6,368091.698
0.00031708800000000004,105.0714,367892.7,367997.771
0.0003175883,104.9909,367602.9,367707.891
0.0003180885,104.9106,367313.8,367418.711
0.0003190889,104.7507,366737.8,366842.551
0.0003210898,104.433,365593.7,365698.133
0.0003250916,103.8067,363337.4,363441.207
0.0003330952,102.5883,358947.3,359049.888
0.0003410988,101.4134,354712.7,354814.113
0.0003491023,100.2797,350624.6,350724.88
0.0003651094,98.12612,342855.4,342953.526
0.0003811165,96.11119,335581.1,335677.211
0.0003971237,94.22066,328751.2,328845.421
0.0004131308,92.44239,322322.3,322414.742
0.0004291379,90.76577,316256.5,316347.266
0.00044514500000000004,89.18155,310521.0,310610.182
0.0004588588,87.89161,305847.9,305935.792
0.00047257250000000005,86.65901,301379.8,301466.459
0.00048628630000000005,85.47963,297102.1,297187.58
0.0005,84.34981,293001.6,293085.95
0.000519853,82.79525,287355.5,287438.295
0.0005397059999999999,81.32857,282023.9,282105.229
0.000559559,79.94189,276978.7,277058.642
0.000579412,78.62825,272195.1,272273.728
0.000599265,77.38155,267651.3,267728.682
0.000619118,76.19635,263327.9,263404.096
0.000638971,75.06782,259207.7,259282.768
0.000658824,73.99163,255275.1,255349.092
0.000676249,73.08713,251967.2,252040.287
0.000693674,72.2176,248784.8,248857.018
0.0007110990000000001,71.38087,245720.1,245791.481
0.000728524,70.57496,242766.1,242836.675
0.000745949,69.79806,239916.2,239985.998
0.0007633739999999999,69.04849,237164.5,237233.549
0.000798224,67.62529,231934.0,232001.625
0.000798505,67.6142,231893.2,231960.814
0.000799503,67.57488,231748.5,231816.075
0.000800501,67.53563,231604.2,231671.736
0.0008029885,67.43812,231245.5,231312.938
0.0008054759,67.34108,230888.5,230955.841
0.0008104507999999999,67.14836,230179.4,230246.548
0.0008204005,66.76833,228780.6,228847.368
0.0008403,66.02911,226057.9,226123.929
0.0008601995,65.31631,223430.3,223495.616
0.000880099,64.62843,220892.4,220957.028
0.000882299,64.55385,220617.1,220681.654
0.000887794,64.36881,219933.9,219998.269
0.0008932889,64.18553,219257.1,219321.286
0.0009042788000000001,63.82411,217922.0,217985.824
0.0009262585,63.12119,215323.5,215386.621
0.0009482382999999999,62.44351,212815.9,212878.344
0.000970218,61.78961,210394.1,210455.89
0.000972643,61.71887,210131.9,210193.619
0.0009794823,61.52081,209397.8,209459.321
0.0009863215,61.32487,208671.4,208732.725
0.001,60.9392,207240.9,207301.839
0.00103468,59.9969,203742.1,203802.097
0.0010693599999999999,59.10217,200415.0,200474.102
0.00107203,59.03514,200165.5,200224.535
0.001078707,58.86866,199545.8,199604.669
0.001085384,58.70376,198931.8,198990.504
0.0010987380000000001,58.37862,197720.7,197779.079
0.0011254449999999999,57.74636,195363.5,195421.246
0.001152153,57.13691,193088.8,193145.937
0.00117886,56.54899,190891.9,190948.449
0.0011818,56.48553,190654.6,190711.086
0.001189145,56.32806,190065.6,190121.928
0.0011964900000000001,56.17208,189482.1,189538.272
0.0012111799999999999,55.86455,188331.1,188386.965
0.00124056,55.26653,186090.6,186145.867
0.00126994,54.69011,183928.4,183983.09
0.00129932,54.13407,181840.0,181894.134
0.0013025600000000001,54.07394,181614.1,181668.174
0.0013108969999999999,53.9203,181036.5,181090.42
0.001319233,53.76819,180464.4,180518.168
0.001335905,53.46842,179336.5,179389.968
0.00136925,52.88599,177142.6,177195.486
0.001402595,52.32525,175027.5,175079.825
0.00143594,51.78495,172986.5,173038.285
0.001435944,51.78489,172986.3,173038.085
0.001436314,51.779,172964.1,173015.879
0.0014366840000000001,51.77312,172941.8,172993.573
0.001437423,51.76138,172897.4,172949.161
0.001438901,51.73792,172808.7,172860.438
0.001441858,51.6911,172631.7,172683.391
0.001447771,51.59793,172279.4,172330.998
0.001459597,51.41336,171581.2,171632.613
0.00148325,51.05112,170209.9,170260.951
0.001530556,50.35306,167563.2,167613.553
0.001577862,49.68798,165036.5,165086.188
0.001625167,49.05346,162621.2,162670.253
0.001672473,48.44726,160309.0,160357.447
0.0017197789999999998,47.86742,158092.9,158140.767
0.001767085,47.31214,155966.5,156013.812
0.00181439,46.7798,153923.9,153970.68
0.001818923,46.72994,153732.4,153779.13
0.001830241,46.60629,153257.3,153303.906
0.001841558,46.48385,152786.6,152833.084
0.001864193,46.2425,151858.1,151904.343
0.001909462,45.77341,150051.0,150096.773
0.001954731,45.32158,148307.0,148352.322
0.002,44.886,146622.6,146667.486
0.002084138,44.11655,143639.2,143683.317
0.002168275,43.39489,140831.3,140874.695
0.002252413,42.71644,138182.3,138225.016
0.00233655,42.07723,135677.9,135719.977
0.002336552,42.07722,135677.8,135719.877
0.002336742,42.07581,135672.3,135714.376
0.002336932,42.07441,135666.8,135708.874
0.002337312,42.07161,135655.8,135697.872
0.002338072,42.06601,135633.8,135675.866
0.002339592,42.05481,135589.9,135631.955
0.002342631,42.03246,135502.1,135544.132
0.00234871,41.98788,135327.1,135369.088
0.002360868,41.89928,134979.1,135020.999
0.002385184,41.72425,134291.1,134332.824
0.002433816,41.3826,132946.2,132987.583
0.00253108,40.73106,130373.7,130414.431
0.0025336399999999998,40.71445,130308.0,130348.714
0.0025429619999999997,40.65421,130069.6,130110.254
0.0025522839999999997,40.59432,129832.5,129873.094
0.0025709269999999998,40.4756,129362.2,129402.676
0.0026082130000000003,40.24225,128436.9,128477.142
0.002682785,39.79127,126644.4,126684.191
0.0027573579999999997,39.36003,124925.2,124964.56
0.0028319300000000003,38.9472,123274.4,123313.347
0.0028390100000000003,38.90892,123121.1,123160.009
0.002859407,38.79949,122682.5,122721.3
0.0028798030000000002,38.69132,122248.6,122287.291
0.0029205950000000002,38.47864,121394.6,121433.079
0.00300218,38.06739,119739.1,119777.167
0.003083765,37.67388,118149.8,118187.474
0.00316535,37.29692,116622.3,116659.597
0.00318817,37.1943,116205.6,116242.794
0.003261422,36.87281,114897.8,114934.673
0.003334674,36.56289,113633.3,113669.863
0.003481178,35.97523,111225.2,111261.175
0.0036276819999999997,35.42674,108964.7,109000.127
0.0037741849999999998,34.9135,106837.2,106872.114
0.0038027499999999997,34.81724,106436.8,106471.617
0.00390655,34.47725,105019.0,105053.477
0.00401035,34.15187,103656.6,103690.752
0.0040203750000000005,34.12118,103527.8,103561.921
0.004057883,34.00748,103050.3,103084.307
0.004095391,33.89551,102579.3,102613.196
0.004170407,33.6766,101656.6,101690.277
0.004320438,33.25783,99883.71,99916.9678
0.004470469,32.86261,98200.97,98233.8326
0.0046205,32.48897,96600.95,96633.439
0.00477243,32.13076,95058.26,95090.3908
0.004886215,31.87479,93950.37,93982.2448
0.005,31.62868,92880.56,92912.1887
0.00515162,31.31505,91510.52,91541.8351
0.005323275,30.97832,90030.72,90061.6983
0.005494929999999999,30.65953,88620.88,88651.5395
0.005614117,30.44798,87680.27,87710.718
0.00561412,30.44797,87680.24,87710.688
0.00561519,30.44611,87671.93,87702.3761
0.00561626,30.44425,87663.63,87694.0743
0.0056184,30.44052,87647.02,87677.4605
0.00562268,30.43307,87613.84,87644.2731
0.0056312390000000006,30.41822,87547.6,87578.0182
0.005648358,30.38861,87415.56,87445.9486
0.005682596,30.32986,87153.28,87183.6099
0.005751072,30.21416,86635.77,86665.9842
0.005888023,29.98968,85627.99,85657.9797
0.006161925,29.56653,83714.25,83743.8165
0.006435828,29.17456,81924.07,81953.2446
0.0067097300000000006,28.81043,80244.73,80273.5404
0.006726499,28.78897,80145.26,80174.049
0.006767101,28.7374,79905.96,79934.6974
0.006807703,28.68637,79668.8,79697.4864
0.006888907,28.58587,79200.8,79229.3859
0.007051315,28.39095,78289.16,78317.551
0.00737613,28.02369,76557.08,76585.1037
0.007700945,27.68373,74935.78,74963.4637
0.00802576,27.36813,73413.91,73441.2781
0.00803033,27.36385,73393.15,73420.5139
0.008046454,27.34878,73320.08,73347.4288
0.008062577,27.33377,73247.23,73274.5638
0.008094823000000001,27.30391,73102.18,73129.4839
0.008159315,27.24482,72814.67,72841.9148
0.008288299,27.12908,72249.74,72276.8691
0.008288299999999998,27.12908,72249.74,72276.8691
0.008289972,27.1276,72242.5,72269.6276
0.008291643999999999,27.12612,72235.27,72262.3961
0.008294987,27.12317,72220.81,72247.9332
0.008301673,27.11727,72191.92,72219.0373
0.008315046,27.10548,72134.24,72161.3455
0.008341791000000001,27.08202,72019.31,72046.392
0.008395282,27.03549,71791.08,71818.1155
0.008502263,26.94399,71341.1,71368.044
0.008716225000000001,26.767,70466.11,70492.877
0.008930188,26.5976,69622.73,69649.3276
0.00914415,26.43532,68809.09,68835.5253
0.009572075000000001,26.13035,67264.31,67290.4404
0.01,25.84902,65819.63,65845.479
0.010070599999999999,25.80469,65590.15,65615.9547
0.0101093,25.78062,65465.38,65491.1606
0.01021485,25.71583,65128.69,65154.4058
0.010320389999999999,25.65225,64797.2,64822.8523
0.01053147,25.52857,64149.19,64174.7186
0.010953629999999999,25.29429,62909.66,62934.9543
0.01137579,25.07595,61739.58,61764.656
0.01179795,24.872,60632.64,60657.512
0.01222012,24.68107,59583.32,59608.0011
0.01264228,24.50198,58586.78,58611.282
0.01306444,24.33365,57638.7,57663.0337
0.0134866,24.17515,56735.24,56759.4152
0.01382258,24.05549,56045.8,56069.8555
0.01415855,23.94116,55380.91,55404.8512
0.01449453,23.8318,54739.08,54762.9118
0.0148305,23.72712,54119.04,54142.7671
0.0148676,23.71583,54051.86,54075.5758
0.014962549999999998,23.68719,53881.03,53904.7172
0.015057500000000001,23.65889,53711.82,53735.4789
0.0152474,23.60328,53378.09,53401.6933
0.0156272,23.49591,52728.84,52752.3359
0.016007,23.39337,52102.61,52126.0034
0.0163868,23.29535,51498.07,51521.3654
0.016425150000000003,23.28569,51438.19,51461.4757
0.01652482,23.26079,51283.51,51306.7708
0.016624490000000002,23.23618,51130.22,51153.4562
0.01682382,23.18778,50827.69,50850.8778
0.017222480000000002,23.0942,50238.3,50261.3942
0.018019800000000002,22.91894,49118.08,49140.9989
0.0180648,22.90949,49057.05,49079.9595
0.01818017,22.88547,48901.61,48924.4955
0.01829554,22.86174,48747.62,48770.4817
0.01852628,22.81513,48443.91,48466.7251
0.01898775,22.72519,47852.97,47875.6952
0.01944923,22.63936,47282.9,47305.5394
0.0199107,22.55737,46732.49,46755.0474
0.02,22.54193,46628.15,46650.6919
0.0202037,22.5072,46392.71,46415.2172
0.0208103,22.40767,45711.86,45734.2677
0.0214169,22.31362,45059.69,45082.0036
0.022023499999999998,22.2246,44434.22,44456.4446
0.0226301,22.14022,43833.64,43855.7802
0.0232367,22.06015,43256.33,43278.3902
0.0238433,21.98405,42700.8,42722.7841
0.0244499,21.91165,42165.7,42187.6117
0.0250565,21.84268,41649.78,41671.6227
0.02508752,21.83924,41623.89,41645.7292
0.02519376,21.82753,41535.58,41557.4075
0.025300000000000003,21.81591,41447.82,41469.6359
0.025448699999999998,21.7998,41325.89,41347.6898
0.02577691,21.76491,41060.44,41082.2049
0.02610511,21.73087,40799.91,40821.6409
0.026761510000000002,21.66526,40293.04,40314.7053
0.02741792,21.60274,39804.11,39825.7127
0.02807432,21.54309,39332.11,39353.6531
0.029387129999999997,21.43168,38435.04,38456.4717
0.03069993,21.32967,37595.03,37616.3597
0.030740600000000003,21.32664,37569.86,37591.1866
0.03090497,21.31451,37468.6,37489.9145
0.03106933,21.3025,37368.14,37389.4425
0.03139805,21.27885,37169.53,37190.8089
0.0320555,21.23299,36781.35,36802.583
0.0324999,21.20303,36525.54,36546.743
0.03380325,21.11966,35804.06,35825.1797
0.0351066,21.04242,35122.43,35143.4724
0.0362289,20.98031,34564.73,34585.7103
0.0373512,20.92191,34031.97,34052.8919
0.0377133,20.9038,33865.1,33886.0038
0.03901665,20.84137,33283.58,33304.4214
0.04032,20.78294,32730.15,32750.9329
0.0403774,20.78045,32706.38,32727.1605
0.040536739999999995,20.77358,32640.68,32661.4536
0.04069607,20.76677,32575.37,32596.1368
0.04101473,20.7533,32445.87,32466.6233
0.041652049999999996,20.72696,32191.32,32212.047
0.0429267,20.67663,31699.18,31719.8566
0.044695030000000004,20.61151,31051.43,31072.0415
0.04646335,20.55131,30440.9,30461.4513
0.04823168,20.49548,29864.27,29884.7655
0.049999999999999996,20.44356,29318.6,29339.0436
0.0500305,20.4427,29309.44,29329.8827
0.05013417,20.43977,29278.39,29298.8298
0.050237830000000004,20.43686,29247.43,29267.8669
0.05044515,20.43106,29185.8,29206.2311
0.050859800000000004,20.41961,29063.68,29084.0996
0.05188779,20.39201,28767.32,28787.712
0.052915779999999996,20.36547,28479.72,28500.0855
0.05497175,20.31534,27929.21,27949.5253
0.05514275,20.31134,27884.83,27905.1413
0.0551428,20.31134,27884.82,27905.1313
0.05514749,20.31123,27883.61,27903.9212
0.05515218,20.31112,27882.39,27902.7011
0.05516156,20.3109,27879.97,27900.2809
0.05518031,20.31046,27875.11,27895.4205
0.05521782,20.30959,27865.42,27885.7296
0.05529283,20.30785,27846.06,27866.3679
0.05544285,20.30438,27807.46,27827.7644
0.05574289,20.29749,27730.74,27751.0375
0.056342979999999994,20.28393,27579.16,27599.4439
0.05754315,20.25764,27283.27,27303.5276
0.0599435,20.20821,26718.91,26739.1182
0.0620035,20.16881,26261.51,26281.6788
0.0640635,20.13192,25826.91,25847.0419
0.0670009,20.08321,25243.2,25263.2832
0.06708175,20.08193,25227.7,25247.7819
0.06730483,20.07841,25185.06,25205.1384
0.0675279,20.07491,25142.65,25162.7249
0.06797404,20.06799,25058.47,25078.538
0.06886632,20.05441,24892.66,24912.7144
0.07065088,20.02827,24570.82,24590.8483
0.0738616,19.9844,24022.45,24042.4344
0.07422,19.97974,23963.53,23983.5098
0.07502939,19.96937,23832.1,23852.0694
0.07583878000000001,19.95922,23702.86,23722.8192
0.07745755,19.93955,23450.72,23470.6596
0.0806951,19.90256,22970.31,22990.2126
0.08135825,19.89534,22875.6,22895.4954
0.081409,19.89479,22868.4,22888.2948
0.08151894999999999,19.89361,22852.83,22872.7236
0.0816289,19.89243,22837.3,22857.1924
0.0818488,19.89008,22806.32,22826.2101
0.08228859999999999,19.88541,22744.76,22764.6454
0.08316818999999999,19.87622,22623.16,22643.0362
0.08492738000000001,19.85841,22385.9,22405.7584
0.0884965,19.82443,21927.41,21947.2344
0.09137237999999999,19.79896,21578.55,21598.349
0.09424825,19.77502,21246.53,21266.305
0.09712413,19.75248,20930.05,20949.8025
0.09999999999999999,19.73122,20627.99,20647.7212
0.1025234,19.71353,20374.02,20393.7335
0.10504669999999999,19.69668,20129.74,20149.4367
0.1075701,19.68061,19894.55,19914.2306
0.1100934,19.66527,19667.97,19687.6353
0.11514010000000001,19.6366,19238.66,19258.2966
0.12018670000000001,19.61033,18838.4,18858.0103
0.12018699999999999,19.61033,18838.38,18857.9903
0.1202225,19.61016,18835.66,18855.2702
0.12025799999999999,19.60998,18832.94,18852.55
0.12032899999999999,19.60963,18827.51,18847.1196
0.1204709,19.60892,18816.66,18836.2689
0.12075469999999999,19.60752,18795.04,18814.6475
0.1213224,19.60473,18752.03,18771.6347
0.12245780000000002,19.59923,18666.97,18686.5692
0.12472849999999999,19.58853,18500.62,18520.2085
0.12927,19.5683,18182.21,18201.7783
0.1338115,19.54948,17881.56,17901.1095
0.1383529,19.53194,17597.27,17616.802
0.1428944,19.51557,17328.1,17347.6156
0.1474359,19.50025,17072.92,17092.4203
0.1519774,19.48588,16830.76,16850.2459
0.15651879999999999,19.47237,16600.7,16620.1724
0.16098500000000002,19.45984,16385.46,16404.9199
0.161271,19.45906,16372.04,16391.4991
0.1618762,19.45742,16343.76,16363.2174
0.1624813,19.4558,16315.67,16335.1258
0.16369160000000002,19.45258,16260.03,16279.4826
0.16611220000000002,19.44628,16150.9,16170.3463
0.1709533,19.4342,15940.86,15960.2942
0.1757944,19.42274,15741.13,15760.5528
0.18063549999999998,19.41183,15550.98,15570.3918
0.18547670000000002,19.40142,15369.74,15389.1414
0.1903178,19.39146,15196.78,15216.1715
0.1951589,19.38191,15031.49,15050.8719
0.19999999999999998,19.37274,14873.29,14892.6628
0.2072949,19.35959,14647.15,14666.5096
0.2145898,19.34718,14434.21,14453.5572
0.2218847,19.33547,14232.88,14252.2155
0.2291795,19.32444,14041.75,14061.0745
0.2364744,19.31408,13859.49,13878.8041
0.24376930000000002,19.30436,13684.93,13704.2344
0.2510642,19.29529,13517.03,13536.3253
0.258359,19.28682,13354.87,13374.1568
0.26605059999999997,19.27852,13189.21,13208.4885
0.2737422,19.27084,13028.22,13047.4909
0.2814338,19.26372,12871.21,12890.4737
0.2891253,19.25712,12717.63,12736.8871
0.2968169,19.25098,12567.01,12586.261
0.30450839999999996,19.24524,12419.0,12438.2453
0.3122,19.23985,12273.31,12292.5499
0.3198915,19.23477,12129.74,12148.9748
0.3275831,19.22996,11988.15,12007.38
0.33527470000000004,19.22536,11848.47,11867.6954
0.3429663,19.22096,11710.64,11729.861
0.3506578,19.21672,11574.69,11593.9067
0.35834940000000004,19.21262,11440.63,11459.8426
0.3660409,19.20865,11308.56,11327.7687
0.381424,19.201,11050.73,11069.931
0.396246,19.19397,10811.03,10830.224
0.411068,19.18719,10580.85,10600.0372
0.42589,19.18065,10361.14,10380.3207
0.440712,19.17431,10152.72,10171.8943
0.455534,19.16815,9956.16002,9975.32817
0.470356,19.16216,9771.80202,9790.96418
0.5,19.15061,9439.48802,9458.63863
0.5037948,19.14917,9400.34102,9419.49019
0.503795,19.14917,9400.33902,9419.48819
0.5038606,19.14915,9399.66802,9418.81717
0.5039262,19.14912,9398.99802,9418.14714
0.5040572999999999,19.14907,9397.66002,9416.80909
0.5043196000000001,19.14897,9394.98502,9414.13399
0.5048442,19.14877,9389.64602,9408.79479
0.5058933999999999,19.14838,9379.00902,9398.1574
0.5079917,19.14759,9357.90402,9377.05161
0.5121884,19.14602,9316.35402,9335.50004
0.5205818,19.1429,9235.83602,9254.97892
0.5373685,19.1368,9084.54002,9103.67682
0.570942,19.12513,8815.64802,8834.77315
0.5709423,19.12513,8815.64502,8834.77015
0.5712072,19.12504,8813.67702,8832.80206
0.571472,19.12495,8811.71202,8830.83697
0.5720016,19.12478,8807.78702,8826.9118
0.5730607999999999,19.12442,8799.96302,8819.08744
0.5751792,19.12371,8784.41502,8803.53873
0.579416,19.12231,8753.70602,8772.82833
0.5878897000000001,19.11955,8693.75202,8712.87157
0.6048371,19.11423,8579.03502,8598.14925
0.6387319,19.1045,8365.63302,8384.73752
0.6726267,19.09621,8166.47703,8185.57324
0.7065214000000001,19.08944,7975.85203,7994.94147
0.7743110000000001,19.07954,7609.94903,7629.02857
0.8421004999999999,19.07227,7263.61703,7282.6893
0.8815754,19.06854,7075.51503,7094.58357
0.9210503,19.065,6901.39003,6920.45503
0.9605252000000001,19.06161,6743.61203,6762.67364
1.0,19.05835,6602.96303,6622.02138
1.0625,19.0534,6412.55903,6431.61243
1.125,19.04867,6252.77303,6271.8217
1.25,19.03976,5980.61703,5999.65679
1.375,19.03141,5730.34804,5749.37945
1.4375,19.0274,5608.71204,5627.73944
1.5,19.02348,5489.10104,5508.12452
1.625,19.01588,5254.57004,5273.58592
1.75,19.00853,5026.92704,5045.93557
1.873545,19.00146,4820.63004,4839.6315
1.935318,18.99799,4730.39304,4749.39103
1.99709,18.99456,4651.15604,4670.1506
2.0,18.9944,4647.70504,4666.69944
2.011769,18.99375,4634.00604,4652.99979
2.023537,18.9931,4620.71504,4639.70814
2.047073,18.99181,4595.33204,4614.32385
2.094146,18.98923,4549.06004,4568.04927
2.188291,18.98413,4471.25905,4490.24318
2.376582,18.9741,4347.01005,4365.98415
2.7531630000000002,18.95455,4120.91905,4139.8736
2.903795,18.94691,4032.65905,4051.60596
2.90664,18.94677,4031.01605,4049.96282
2.913941,18.94641,4026.80205,4045.74846
2.921242,18.94604,4022.59405,4041.54009
2.935844,18.94532,4014.19705,4033.14237
2.9650469999999998,18.94388,3997.47105,4016.41493
3.023453,18.94108,3964.26705,3983.20813
3.140265,18.93595,3898.55105,3917.487
3.3738889999999997,18.9284,3768.06906,3786.99746
3.841137,18.91783,3507.58906,3526.50689
4.0747610000000005,18.91278,3378.68106,3397.59384
4.308385,18.90778,3252.24306,3271.15084
4.542009,18.90284,3128.23606,3147.1389
4.775633,18.89793,3012.63407,3031.532
4.887817,18.89559,2963.99707,2982.89266
5.0,18.89325,2921.61107,2940.50432
5.07309,18.89173,2897.55707,2916.4488
5.073094,18.89173,2897.55607,2916.4478
5.074843,18.89169,2897.01407,2915.90576
5.076592,18.89166,2896.47407,2915.36573
5.080089,18.89159,2895.39807,2914.28966
5.087083,18.89144,2893.26407,2912.15551
5.101072,18.89115,2889.06807,2907.95922
