energy (eV), scatter (barn), absorb (barn), total (barn)
0.00029375,1.234411,6.125691,7.360102
0.00030312499999999995,1.219917,6.03022,7.250137
0.0003125,1.20614,5.939078,7.145218
0.000321875,1.193026,5.851948,7.044974
0.00033125,1.180526,5.768543,6.949069
0.000340625,1.168596,5.688605,6.857201
0.00035,1.157198,5.611901,6.769099
0.000359375,1.146294,5.538219,6.684513
0.00036875,1.135853,5.467365,6.603218
0.00037812500000000004,1.125845,5.399162,6.525007
0.0003875,1.116242,5.33345,6.449692
0.000396875,1.10702,5.27008,6.3771
0.00040625000000000004,1.098156,5.208916,6.307072
0.000425,1.081418,5.092718,6.174136
0.00044374999999999997,1.06588,4.983964,6.049844
0.0004625,1.051415,4.881892,5.933307
0.00048124999999999996,1.037913,4.785846,5.823759
0.0005,1.025278,4.695254,5.720532
0.0005156249999999999,1.015353,4.623566,5.638919
0.00053125,1.00593,4.555065,5.560995
0.000546875,0.996973,4.489521,5.486494
0.0005625,0.9884468,4.426727,5.4151738
0.000578125,0.980321,4.366497,5.346818
0.0005937500000000001,0.9725676,4.30866,5.2812276
0.000609375,0.9651614,4.253062,5.2182234
0.000625,0.9580794,4.199562,5.1576414
0.000640625,0.9513005,4.148032,5.0993325
0.0006562499999999999,0.9448056,4.098353,5.0431586
0.0006718750000000001,0.9385771,4.050417,4.9889941
0.0006875,0.9325989,4.004125,4.9367239
0.00071875,0.9213351,3.916112,4.8374471
0.00075,0.9109085,3.833658,4.7445665
0.0007812499999999999,0.9012293,3.756202,4.6574313
0.0008125000000000001,0.8922198,3.683259,4.5754788
0.00084375,0.8838131,3.614407,4.4982201
0.000875,0.8759508,3.549277,4.4252278
0.00090625,0.8685818,3.487545,4.3561268
0.0009375,0.8616614,3.428927,4.2905884
0.00096875,0.8551502,3.373168,4.2283182
0.001,0.8490132,3.320044,4.1690572
0.0010312499999999998,0.8432192,3.269353,4.1125722
0.0010625,0.8377405,3.220915,4.0586555
0.00109375,0.8325523,3.174568,4.0071203
0.001125,0.8276325,3.130166,3.9577985
0.00115625,0.8229608,3.087577,3.9105378
0.0011875000000000002,0.8185192,3.04668,3.8651992
0.00121875,0.8142913,3.007366,3.8216573
0.00125,0.8102622,2.969536,3.7797982
0.00128125,0.8064185,2.933098,3.7395165
0.0013124999999999999,0.8027477,2.89797,3.7007177
0.0013437500000000001,0.7992386,2.864074,3.6633126
0.001375,0.7958809,2.83134,3.6272209
0.0014375,0.7895826,2.769105,3.5586876
0.0015,0.7837859,2.710801,3.4945869
0.0015624999999999999,0.778434,2.656031,3.434465
0.0016250000000000001,0.7734782,2.604452,3.3779302
0.0016875,0.7688767,2.555766,3.3246427
0.00175,0.7645932,2.509712,3.2743052
0.0018125,0.7605964,2.466061,3.2266574
0.001875,0.7568588,2.424611,3.1814698
0.0019375,0.7533561,2.385184,3.1385401
0.002,0.7500674,2.347619,3.0976864
0.00209375,0.7454947,2.294458,3.0399527
0.0021875,0.7413066,2.244752,2.9860586
0.0022812500000000003,0.7374571,2.198142,2.9355991
0.0023750000000000004,0.733907,2.15432,2.888227
0.00246875,0.7306232,2.113019,2.8436422
0.0025625,0.7275769,2.074005,2.8015819
0.0026562499999999998,0.7247435,2.037076,2.7618195
0.00275,0.7221016,2.002051,2.7241526
0.00284375,0.7196326,1.968773,2.6884056
0.0029375,0.7173201,1.937101,2.6544211
0.0030312499999999997,0.7151498,1.90691,2.6220598
0.0031249999999999997,0.7131091,1.878088,2.5911971
0.00321875,0.7111867,1.850534,2.5617207
0.0033125,0.7093726,1.824159,2.5335316
0.00340625,0.7076581,1.79888,2.5065381
0.0035,0.7060351,1.774624,2.4806591
0.0035937499999999997,0.7044966,1.751323,2.4558196
0.0036875,0.7030362,1.728917,2.4319532
0.0037812500000000003,0.701648,1.707349,2.408997
0.003875,0.7003268,1.686569,2.3868958
0.00396875,0.699068,1.666529,2.365597
0.0040625,0.6978672,1.647187,2.3450542
0.00425,0.6956243,1.610442,2.3060663
0.0044375,0.6935708,1.57605,2.2696208
0.004625,0.6916837,1.543772,2.2354557
0.0048125,0.6899435,1.513399,2.2033425
0.005,0.6883338,1.484751,2.1730848
0.00515625,0.6870818,1.462081,2.1491628
0.0053124999999999995,0.6859034,1.440419,2.1263224
0.00546875,0.6847924,1.419692,2.1044844
0.005625,0.683743,1.399835,2.083578
0.00578125,0.6827504,1.380788,2.0635384
0.0059375,0.68181,1.362498,2.044308
0.00609375,0.6809178,1.344916,2.0258338
0.0062499999999999995,0.6800702,1.327998,2.0080682
0.00640625,0.679264,1.311702,1.990966
0.0065625,0.6784962,1.295992,1.9744882
0.00671875,0.677764,1.280833,1.958597
0.006875,0.6770652,1.266194,1.9432592
0.0071874999999999994,0.6757586,1.238361,1.9141196
0.0075,0.6745609,1.212287,1.8868479
0.0078125,0.673459,1.187793,1.861252
0.008125,0.6724419,1.164726,1.8371679
0.0084375,0.6715001,1.142952,1.8144521
0.00875,0.6706256,1.122356,1.7929816
0.0090625,0.6698114,1.102835,1.7726464
0.009375,0.6690515,1.084298,1.7533495
0.0096875,0.6683406,1.066665,1.7350056
0.01,0.6676741,1.049865,1.7175391
0.0103125,0.667048,1.033835,1.700883
0.010624999999999999,0.6664588,1.018518,1.6849768
0.0109375,0.6659032,1.003862,1.6697652
0.01125,0.6653784,0.9898207,1.6551991
0.0115625,0.664882,0.9763527,1.6412347
0.011875,0.6644118,0.9634199,1.6278317
0.0121875,0.6639657,0.9509878,1.6149535
0.012499999999999999,0.6635418,0.9390248,1.6025666
0.0128125,0.6631387,0.9275023,1.590641
0.013125,0.6627547,0.9163937,1.5791484
0.0134375,0.6623886,0.9056748,1.5680634
0.01375,0.6620391,0.8953235,1.5573626
0.014374999999999999,0.6613858,0.8756427,1.5370285
0.015,0.6607868,0.857205,1.5179918
0.015625,0.6602358,0.8398847,1.5001205
0.01625,0.6597272,0.8235734,1.4833006
0.016875,0.6592562,0.8081766,1.4674328
0.0175,0.6588189,0.793612,1.4524309
0.018125,0.6584117,0.7798073,1.438219
0.01875,0.6580316,0.7666987,1.4247303
0.019375,0.6576761,0.7542294,1.4119055
0.02,0.6573428,0.7423493,1.3996921
0.0206625,0.6570114,0.7303496,1.387361
0.021325,0.6567007,0.7189136,1.3756143
0.0219875,0.6564087,0.7079985,1.3644072
0.02265,0.6561338,0.697566,1.3536998
0.0233125,0.6558744,0.6875815,1.3434559
0.023975,0.6556294,0.6780139,1.3336433
0.024637500000000003,0.6553976,0.6688351,1.3242327
0.025300000000000003,0.6551779,0.6600193,1.3151972
0.02645782,0.6548204,0.6454155,1.3002359
0.02761563,0.6544928,0.6317405,1.2862333
0.02877344,0.6541916,0.6188998,1.2730914
0.02993125,0.6539136,0.6068118,1.2607254
0.031089069999999996,0.6536564,0.5954055,1.2490619
0.03224688,0.6534176,0.5846193,1.2380369
0.03340469,0.6531953,0.5743986,1.2275939
0.0345625,0.6529879,0.5646957,1.2176836
0.03552735,0.6528254,0.5569747,1.2098001
0.03649219,0.6526715,0.5495617,1.2022332
0.037457040000000004,0.6525255,0.5424368,1.1949623
0.03842188,0.6523868,0.5355817,1.1879685
0.03938673,0.652255,0.5289798,1.1812348
0.040351569999999996,0.6521294,0.522616,1.1747454
0.041316410000000005,0.6520096,0.5164762,1.1684858
0.04228125,0.6518954,0.5105476,1.162443
0.04421094,0.6516818,0.4992777,1.1509595
0.046140629999999995,0.651486,0.4887221,1.1402081
0.04807032,0.6513059,0.4788086,1.1301145
0.049999999999999996,0.6511397,0.4694748,1.1206145
0.051562500000000004,0.6510142,0.4623043,1.1133185
0.053125,0.6508961,0.4554528,1.1063489
0.0546875,0.6507847,0.4488973,1.099682
0.056249999999999994,0.6506795,0.4426171,1.0932966
0.0578125,0.65058,0.4365936,1.0871736
0.059375,0.6504856,0.4308098,1.0812954
0.0609375,0.6503961,0.4252502,1.0756463
0.0625,0.6503111,0.4199006,1.0702117
0.0640625,0.6502302,0.4147481,1.0649783
0.06562499999999999,0.6501532,0.4097809,1.0599341
0.06718750000000001,0.6500797,0.4049881,1.0550678
0.06875,0.6500095,0.4003596,1.0503691
0.071875,0.6498783,0.3915592,1.0414375
0.075,0.649758,0.3833141,1.0330721
0.078125,0.6496473,0.3755678,1.0252151
0.08125,0.649545,0.3682721,1.0178171
0.084375,0.6494503,0.3613848,1.0108351
0.0875,0.6493623,0.3548694,1.0042317
0.09062500000000001,0.6492803,0.3486937,0.997974
0.09375,0.6492038,0.3428294,0.9920332
0.096875,0.6491321,0.3372511,0.9863832
0.09999999999999999,0.6490649,0.3319364,0.9810013
0.10312500000000001,0.6490018,0.3268653,0.9758671
0.10625,0.6489423,0.3220197,0.970962
0.109375,0.6488862,0.3173833,0.9662695
0.11249999999999999,0.6488332,0.3129417,0.9617749
0.115625,0.648783,0.3086817,0.9574647
0.11875,0.6487354,0.3045913,0.9533267
0.121875,0.6486902,0.3006596,0.9493498
0.125,0.6486473,0.2968766,0.9455239
0.128125,0.6486065,0.2932333,0.9418398
0.13124999999999998,0.6485675,0.2897211,0.9382886
0.13437500000000002,0.6485303,0.2863323,0.9348626
0.1375,0.6484949,0.2830598,0.9315547
0.14375,0.6484284,0.2768374,0.9252658
0.15,0.6483674,0.2710069,0.9193743
0.15625,0.6483112,0.2655285,0.9138397
0.1625,0.6482593,0.2603684,0.9086277
0.16875,0.6482111,0.2554972,0.9037083
0.175,0.6481662,0.2508895,0.8990557
0.18125000000000002,0.6481244,0.2465228,0.8946472
0.1875,0.6480853,0.2423768,0.8904621
0.19375,0.6480487,0.2384337,0.8864824
0.19999999999999998,0.6480142,0.2346772,0.8826914
0.209375,0.6479663,0.2293606,0.8773269
0.21875,0.6479224,0.2243884,0.8723108
0.22812500000000002,0.6478819,0.2197247,0.8676066
0.2375,0.6478445,0.2153392,0.8631837
0.246875,0.6478098,0.2112057,0.8590155
0.25625,0.6477775,0.2073011,0.8550786
0.265625,0.6477474,0.2036051,0.8513525
0.275,0.6477192,0.2000998,0.847819
0.284375,0.6476928,0.1967693,0.8444621
0.29375,0.647668,0.1935996,0.8412676
0.30312500000000003,0.6476446,0.1905781,0.8382227
0.3125,0.6476224,0.1876936,0.835316
0.32187499999999997,0.6476015,0.184936,0.8325375
0.33125,0.6475817,0.1822964,0.8298781
0.340625,0.6475629,0.1797665,0.8273294
0.35,0.647545,0.1773389,0.8248839
0.359375,0.6475279,0.1750072,0.8225351
0.36875,0.6475116,0.1727651,0.8202767
0.378125,0.6474961,0.1706075,0.8181036
0.3875,0.6474812,0.1685293,0.8160105
0.39687500000000003,0.647467,0.1665257,0.8139927
0.40625,0.6474533,0.1645922,0.8120455
0.425,0.6474275,0.1609181,0.8083456
0.44375,0.6474037,0.1574772,0.8048809
0.4625,0.6473815,0.1542469,0.8016284
0.5,0.6473413,0.1483466,0.7956879
0.53125,0.6473115,0.1439144,0.7912259
0.5625,0.6472844,0.1398501,0.7871345
0.59375,0.6472595,0.1361093,0.7833688
0.625,0.6472366,0.1326527,0.7798893
0.6875,0.6471955,0.1264607,0.7736562
0.75,0.6471593,0.1210598,0.7682191
0.8125,0.6471271,0.1162951,0.7634222
0.875,0.6470979,0.1120619,0.7591598
0.9375,0.6470711,0.1082577,0.7553288
1.0,0.6470463,0.1048046,0.7518509
1.0625,0.6470231,0.1016603,0.7486834
1.125,0.6470012,0.09878181,0.74578301
1.1875,0.6469805,0.09613365,0.74311415
1.25,0.6469608,0.09368661,0.74064741
1.375,0.6469236,0.08930273,0.73622633
1.5,0.646889,0.08547848,0.73236748
1.625,0.6468563,0.08210399,0.72896029
1.75,0.6468252,0.07910579,0.72593099
1.875,0.6467952,0.0764114,0.7232066
2.0,0.6467663,0.0739614,0.7207277
2.1875,0.6467244,0.07068966,0.71741406
2.375,0.6466838,0.06781624,0.71450004
2.5625,0.6466444,0.06526357,0.71190797
2.75,0.6466059,0.06298175,0.70958765
2.9375,0.646568,0.06092102,0.70748902
3.125,0.6465308,0.05904231,0.70557311
3.3125,0.646494,0.05732503,0.70381903
3.5,0.6464577,0.05574726,0.70220496
3.875,0.6463861,0.0529414,0.6993275
4.25,0.6463155,0.05051425,0.69682975
4.625,0.6462456,0.04838735,0.69463295
5.0,0.6461765,0.04650589,0.69268239
5.3125,0.6461193,0.04509218,0.69121148
5.625,0.6460624,0.04379468,0.68985708
5.9375,0.6460057,0.04260042,0.68860612
6.25,0.6459493,0.04149632,0.68744562
6.875,0.645837,0.03951695,0.68535395
7.5,0.6457254,0.03778868,0.68351408
8.125,0.6456143,0.03626229,0.68187659
8.75,0.6455036,0.03490321,0.68040681
9.375,0.6453933,0.03368108,0.67907438
10.0,0.6452833,0.03257204,0.67785534
10.625,0.6451737,0.03156133,0.67673503
11.25,0.6450643,0.03063513,0.67569943
11.875,0.6449553,0.02978218,0.67473748
12.5,0.6448464,0.02899323,0.67383963
13.75,0.6446292,0.02757778,0.67220698
15.0,0.6444129,0.02634068,0.67075358
16.25,0.6441974,0.02524705,0.66944445
17.5,0.6439825,0.02427193,0.66825443
18.75,0.6437682,0.0233943,0.6671625
20.0,0.6435547,0.02259721,0.66615191
21.875,0.6432354,0.02152998,0.66476538
23.75,0.6429176,0.02058956,0.66350716
25.625,0.6426011,0.01975204,0.66235314
27.5,0.6422857,0.01900033,0.66128603
29.375,0.6419718,0.01831999,0.66029179
31.25,0.6416589,0.01769954,0.65935844
33.125,0.6413474,0.01713112,0.65847852
35.0,0.6410369,0.01660771,0.65764461
36.875,0.6407278,0.01612357,0.65685137
38.75,0.6404198,0.01567393,0.65609373
42.5,0.6398073,0.01486286,0.65467016
46.25,0.6391993,0.01414936,0.65334866
50.0,0.6385959,0.01351526,0.65211116
53.125,0.6380966,0.01303719,0.65113379
56.25,0.6376002,0.0125978,0.650198
59.375,0.6371069,0.01219228,0.64929918
62.5,0.6366165,0.01181642,0.64843292
65.625,0.6361292,0.0114667,0.6475959
68.75,0.6356448,0.01114016,0.64678496
75.0,0.6346847,0.01054705,0.64523175
81.25,0.633736,0.01002109,0.64375709
87.5,0.6327985,0.009550546,0.642349046
93.75,0.6318722,0.009126039,0.640998239
100.0,0.6309564,0.008740204,0.639696604
106.25,0.6300514,0.008387652,0.638439052
112.5,0.6291567,0.008063824,0.637220524
118.75,0.6282723,0.007765007,0.636037307
125.0,0.6273978,0.007488129,0.634885929
131.25,0.6265334,0.007230637,0.633764037
137.5,0.6256785,0.006990376,0.632668876
143.75,0.6248331,0.006765519,0.631598619
150.0,0.6239972,0.006554502,0.630551702
162.5,0.6223527,0.006168784,0.628521484
175.0,0.6207438,0.00582455,0.62656835
187.5,0.6191694,0.005514917,0.624684317
200.0,0.617628,0.005234431,0.622862431
209.375,0.6164931,0.005040742,0.621533842
218.75,0.6153759,0.004859758,0.620235658
228.125,0.614276,0.004690164,0.618966164
237.5,0.6131927,0.004530871,0.617723571
256.25,0.6110752,0.004239512,0.615314712
275.0,0.6090205,0.003979491,0.612999991
293.75,0.6070254,0.00374584,0.61077124
312.5,0.6050873,0.003534599,0.608621899
331.25,0.6032037,0.00334273,0.60654643
350.0,0.6013722,0.003167683,0.604539883
368.75,0.5995907,0.003007346,0.602598046
387.5,0.5978568,0.00285996,0.60071676
406.25,0.5961688,0.002724041,0.598892841
425.0,0.5945246,0.002598333,0.597122933
443.75,0.5929225,0.002481754,0.595404254
462.5,0.5913609,0.002373377,0.593734277
481.25,0.589838,0.002272396,0.592110396
500.0,0.5883526,0.002178142,0.590530742
531.25,0.5859557,0.002034269,0.587989969
562.5,0.5836521,0.00190486,0.58555696
593.75,0.5814359,0.001787979,0.583223879
625.0,0.5793022,0.00168199,0.58098419
656.25,0.5772459,0.00158553,0.57883143
687.5,0.5752627,0.001497451,0.576760151
718.75,0.5733484,0.00141678,0.57476518
750.0,0.571499,0.001342686,0.572841686
781.25,0.5697112,0.001274458,0.570985658
812.5,0.5679816,0.001211478,0.569193078
843.75,0.566307,0.001153211,0.567460211
875.0,0.5646847,0.001099192,0.565783892
906.25,0.563112,0.00104901,0.56416101
937.5,0.5615863,0.001002307,0.562588607
1000.0,0.5586672,0.0009181022,0.559585302
1062.5,0.5559104,0.0008444408,0.556754841
1125.0,0.5533013,0.0007796245,0.554080925
1187.5,0.5508267,0.0007222875,0.551548988
1250.0,0.5484751,0.0006713307,0.549146431
1312.5,0.546236,0.0006258335,0.546861834
1375.0,0.5441003,0.0005850333,0.544685333
1437.5,0.5420597,0.0005483157,0.542608016
1500.0,0.5401071,0.0005151557,0.540622256
1562.5,0.5382356,0.0004851099,0.53872071
1625.0,0.5364394,0.000457802,0.536897202
1750.0,0.5330515,0.0004101618,0.533461662
1875.0,0.529906,0.0003701701,0.53027617
2000.0,0.5269716,0.000336285,0.527307885
2093.75,0.5248935,0.0003141597,0.52520766
2187.5,0.5229099,0.0002944052,0.523204305
2375.0,0.5191936,0.0002607691,0.519454369
2562.5,0.5157668,0.0002333591,0.516000159
2750.0,0.5125847,0.0002107345,0.512795435
2937.5,0.5096113,0.0001918466,0.509803147
3125.0,0.5068171,0.0001759179,0.506993018
3312.5,0.5041778,0.0001623618,0.504340162
3500.0,0.5016734,0.0001507299,0.50182413
3875.0,0.4970045,0.0001319229,0.497136423
4250.0,0.4927041,0.0001175059,0.492821606
4625.0,0.4886945,0.0001062063,0.488800706
5000.0,0.4849179,9.71823e-05,0.485015082
5625.0,0.4790258,8.571476e-05,0.479111515
6250.0,0.4735133,7.731741e-05,0.473590617
6875.0,0.4682786,7.097979e-05,0.46834958
7500.0,0.4632504,6.608281e-05,0.463316483
8750.0,0.453618,5.916851e-05,0.453677169
10000.0,0.4443363,5.501776e-05,0.444391318
10295.220000000001,0.4421761,5.464071e-05,0.442230741
10590.439999999999,0.4400258,5.522774e-05,0.440081028
10738.050000000001,0.4389556,5.678218e-05,0.439012382
10811.859999999999,0.4384231,5.854683e-05,0.438481647
10885.66,0.4378943,6.194628e-05,0.437956246
10941.019999999999,0.4375036,6.712813e-05,0.437570728
10968.699999999999,0.4373117,7.133507e-05,0.437383035
10996.37,0.4371237,7.72451e-05,0.437200945
11024.050000000001,0.4369442,8.712133e-05,0.437031321
11037.89,0.4368595,9.431884e-05,0.436953819
11051.72,0.43678,0.0001038689,0.436883869
11065.56,0.4367093,0.000117407,0.436826707
11079.4,0.43665,0.0001360431,0.436786043
11086.32,0.4366283,0.0001489727,0.436777273
11093.240000000002,0.4366139,0.0001651501,0.43677905
11100.16,0.4366093,0.0001856914,0.436794991
11107.07,0.4366171,0.0002117952,0.436828895
11112.550000000001,0.4366367,0.000238445,0.436875145
11118.029999999999,0.4366738,0.0002728585,0.436946659
11123.51,0.4367347,0.0003178545,0.437052555
11128.99,0.4368302,0.0003782205,0.437208421
11134.470000000001,0.4369783,0.0004618949,0.437440195
11137.21,0.4370808,0.0005163533,0.437597153
11139.949999999999,0.4372092,0.0005822291,0.437791429
11142.69,0.437371,0.0006628923,0.438033892
11145.43,0.4375782,0.0007636507,0.438341851
11148.17,0.4378494,0.0008926007,0.438742001
11150.9,0.4382097,0.001060861,0.439270561
11153.07,0.4385868,0.001234559,0.439821359
11155.23,0.4390753,0.001457322,0.440532622
11157.39,0.4397265,0.001751675,0.441478175
11159.550000000001,0.4406243,0.002154591,0.442778891
11160.64,0.4412173,0.002419436,0.443636736
11161.72,0.4419407,0.002741538,0.444682238
11162.800000000001,0.4428645,0.003151646,0.446016146
11163.88,0.4441254,0.003709733,0.447835133
11164.42,0.4449699,0.004082614,0.449052514
11164.96,0.4460453,0.004556743,0.450602043
11165.5,0.4474654,0.005181905,0.452647305
11166.04,0.4494061,0.006035123,0.455441223
11166.58,0.4521357,0.007233952,0.459369652
11167.12,0.456057,0.00895469,0.46501169
11167.39,0.4586403,0.01008771,0.46872801
11167.66,0.4617616,0.01145638,0.47321798
11167.93,0.4655359,0.01311096,0.47864686
11168.199999999999,0.4700991,0.01511101,0.48521011
11168.44,0.4749464,0.01723524,0.49218164
11168.67,0.4804153,0.01963157,0.50004687
11168.91,0.4871246,0.02257106,0.50969566
11169.14,0.4946683,0.02587585,0.52054415
11169.38,0.5038852,0.02991328,0.53379848
11169.61,0.5142003,0.03443149,0.54863179
11169.85,0.5267381,0.03992295,0.56666105
11170.08,0.5406914,0.04603404,0.58672544
11170.32,0.5575494,0.053417,0.6109664
11170.55,0.5761917,0.06158103,0.63777273
11171.02,0.6231346,0.08213764,0.70527224
11171.49,0.6843201,0.1089298,0.7932499
11171.95,0.7609863,0.1424991,0.9034854
11172.19,0.8086197,0.1633555,0.9719752
11172.42,0.859727,0.1857326,1.0454596
11172.66,0.9191858,0.211766,1.1309518
11172.89,0.9824415,0.2394614,1.2219029
11173.13,1.055399,0.2714044,1.3268034
11173.36,1.132336,0.305089,1.437425
11173.59,1.216456,0.3419183,1.5583743
11173.82,1.308026,0.382009,1.690035
11174.06,1.411751,0.4274208,1.8391718
11174.289999999999,1.519142,0.4744375,1.9935795
11174.53,1.639622,0.527184,2.166806
11174.76,1.763142,0.5812612,2.3444032
11175.0,1.900333,0.6413227,2.5416557
11175.23,2.039551,0.7022715,2.7418225
11175.46,2.186033,0.7663998,2.9524328
11175.69,2.339353,0.8335216,3.1728746
11176.09,2.620613,0.9566525,3.5772655
11176.490000000002,2.917149,1.08647,4.003619
11177.279999999999,3.528114,1.353932,4.882046
11177.68,3.838049,1.48961,5.327659
11178.07,4.13159,1.618109,5.749699
11178.47,4.416284,1.742733,6.159017
11178.86,4.67056,1.85404,6.5246
11179.15,4.84055,1.928449,6.768999
11179.44,4.991267,1.99442,6.985687
11179.730000000001,5.120276,2.050888,7.171164
11180.01,5.222242,2.095516,7.317758
11180.27,5.295628,2.127633,7.423261
11180.519999999999,5.345886,2.149625,7.495511
11180.73,5.372233,2.161151,7.533384
11180.839999999998,5.380158,2.164616,7.544774
11180.97,5.384277,2.166414,7.550691
11181.0,5.384419,2.166475,7.550894
11181.099999999999,5.3827,2.165718,7.548418
11181.210000000001,5.376919,2.163184,7.540103
11181.359999999999,5.362498,2.156864,7.519362
11181.65,5.31349,2.135398,7.448888
11182.009999999998,5.215098,2.092311,7.307409
11182.37,5.077565,2.032089,7.109654
11182.61,4.965847,1.983173,6.94902
11182.84,4.845083,1.930298,6.775381
11183.08,4.706118,1.869455,6.575573
11183.31,4.561901,1.806314,6.368215
11183.78,4.23956,1.665189,5.904749
11184.24,3.898087,1.515692,5.413779
11185.33,3.053549,1.145962,4.199511
11185.880000000001,2.641821,0.9657162,3.6075372
11186.150000000001,2.449327,0.8814476,3.3307746
11186.42,2.26489,0.8007065,3.0655965
11186.7,2.083188,0.7211636,2.8043516
11186.97,1.917987,0.6488448,2.5668318
11187.24,1.763166,0.5810705,2.3442365
11187.51,1.619063,0.5179887,2.1370517
11187.779999999999,1.485828,0.4596648,1.9454928
11188.05,1.363439,0.4060895,1.7695285
11188.32,1.251727,0.3571883,1.6089153
11188.59,1.150392,0.3128301,1.4632221
11188.93,1.036911,0.2631555,1.3000665
