energy (eV), scatter (barn), absorb (barn), total (barn)
3.3125e-05,43.15765,0.1067329,43.2643829
3.40625e-05,42.56579,0.1052539,42.6710439
3.5000000000000004e-05,41.99796,0.1038346,42.1017946
3.625e-05,41.27552,0.1020287,41.3775487
3.75e-05,40.58964,0.1003138,40.6899538
3.875e-05,39.93736,0.09868257,40.0360426
3.9999999999999996e-05,39.31601,0.09712842,39.4131384
4.125e-05,38.72324,0.09564545,38.8188855
4.25e-05,38.15692,0.0942284,38.2511484
4.4375e-05,37.35294,0.09221618,37.4451562
4.625e-05,36.59858,0.09032759,36.6889076
4.8125000000000004e-05,35.88896,0.08855048,35.9775105
5e-05,35.21983,0.08687429,35.3067043
5.15625e-05,34.69048,0.08554789,34.7760279
5.3125e-05,34.18478,0.08428044,34.2690604
5.46875e-05,33.70102,0.08306771,33.7840877
5.625e-05,33.23768,0.08190587,33.3195859
5.78125e-05,32.79336,0.08079145,32.8741515
5.9375e-05,32.3668,0.07972132,32.4465213
6.0937500000000004e-05,31.95685,0.07869261,32.0355426
6.25e-05,31.56247,0.07770273,31.6401727
6.40625e-05,31.1827,0.07674928,31.2594493
6.562500000000001e-05,30.81667,0.07583009,30.8925001
6.71875e-05,30.46356,0.07494316,30.5385032
6.874999999999999e-05,30.12264,0.07408664,30.1967266
7.1875e-05,29.4747,0.07245816,29.5471582
7.5e-05,28.86799,0.07093255,28.9389226
7.75e-05,28.40948,0.0697791,28.4792591
7.999999999999999e-05,27.9728,0.06868015,28.0414802
8.374999999999999e-05,27.35512,0.06712493,27.4222449
8.75e-05,26.77792,0.06567078,26.8435908
9.0625e-05,26.32478,0.06452859,26.3893086
9.375e-05,25.89471,0.06344401,25.958154
9.6875e-05,25.48582,0.06241233,25.5482323
0.0001,25.09643,0.06142939,25.1578594
0.000103125,24.72506,0.06049149,24.7855515
0.00010625,24.37037,0.05959527,24.4299653
0.000109375,24.03115,0.05873773,24.0898877
0.0001125,23.70632,0.05791619,23.7642362
0.000115625,23.39491,0.05712817,23.4520382
0.00011875,23.09601,0.05637147,23.1523815
0.00012187500000000001,22.80882,0.05564407,22.8644641
0.000125,22.5326,0.05494412,22.5875441
0.000128125,22.26668,0.05426993,22.3209499
0.00013125000000000002,22.01044,0.05361997,22.06406
0.000134375,21.76332,0.05299281,21.8163128
0.00013749999999999998,21.52477,0.05238716,21.5771572
0.00014375,21.07156,0.05123565,21.1227957
0.00015,20.64739,0.05015689,20.6975469
0.0001546246,20.35048,0.04940113,20.3998811
0.0001592492,20.0668,0.04867854,20.1154785
0.00016387379999999998,19.7954,0.04798676,19.8433868
0.0001684983,19.53545,0.04732367,19.5827737
0.00016875,19.52161,0.04728836,19.5688984
0.00016953130000000002,19.47886,0.04717927,19.5260393
0.0001703125,19.43642,0.04707094,19.4834909
0.000171875,19.35241,0.0468565,19.3992665
0.000175,19.18785,0.04643625,19.2342863
0.00018125,18.8718,0.0456286,18.9174286
0.0001875,18.57198,0.04486168,18.6168417
0.00019375,18.28705,0.04413217,18.3311822
0.0002,18.01585,0.04343713,18.0592871
0.0002083056,17.6749,0.04256236,17.7174624
0.0002166111,17.35415,0.0417384,17.3958884
0.0002249167,17.05173,0.0409605,17.0926905
0.00023322219999999998,16.76597,0.04022455,16.8061946
0.0002415278,16.49542,0.03952688,16.5349469
0.0002498333,16.2388,0.03886431,16.2776643
0.0002581389,15.99497,0.03823397,16.033204
0.00026644440000000004,15.76293,0.03763334,15.8005633
0.00027499999999999996,15.53528,0.03704331,15.5723233
0.000284375,15.29803,0.03642758,15.3344576
0.00029375,15.07255,0.03584158,15.1083916
0.00030312499999999995,14.85793,0.03528297,14.893213
0.0003125,14.65332,0.0347497,14.6880697
0.000321875,14.45799,0.03423989,14.4922299
0.00033125,14.27128,0.03375189,14.3050319
0.000340625,14.09259,0.03328417,14.1258742
0.00035,13.92136,0.03283538,13.9541954
0.0003625,13.70383,0.03226428,13.7360943
0.000375,13.49766,0.03172199,13.529382
0.0003875,13.30191,0.03120615,13.3331162
0.0004,13.11575,0.03071468,13.1464647
0.0004125,12.93846,0.03024572,12.9687057
0.000425,12.76936,0.02979761,12.7991576
0.00044374999999999997,12.52979,0.02916129,12.5589513
0.0004625,12.30556,0.02856407,12.3341241
0.00048124999999999996,12.09516,0.02800209,12.1231621
0.0005,11.89725,0.02747204,11.924722
0.0005156249999999999,11.74103,0.02705259,11.7680826
0.00053125,11.59211,0.02665179,11.6187618
0.000546875,11.44993,0.02626829,11.4761983
0.0005625,11.31404,0.02590088,11.3399409
0.000578125,11.18398,0.02554847,11.2095285
0.0005937500000000001,11.05938,0.02521007,11.0845901
0.000609375,10.93988,0.02488476,10.9647648
0.000625,10.82514,0.02457173,10.8497117
0.000640625,10.71488,0.02427023,10.7391502
0.0006562499999999999,10.60882,0.02397955,10.6327996
0.0006718750000000001,10.50671,0.02369908,10.5304091
0.0006875,10.40833,0.02342822,10.4317582
0.00071875,10.2219,0.02291325,10.2448133
0.00075,10.04802,0.02243081,10.0704508
0.000775,9.917086,0.02206606,9.93915206
0.0008,9.79278,0.02171854,9.81449854
0.0008374999999999999,9.617638,0.02122673,9.63886473
0.000875,9.454742,0.02076689,9.47550889
0.00090625,9.327409,0.0204057,9.3478147
0.0009375,9.207023,0.02006272,9.22708572
0.00096875,9.093007,0.01973648,9.11274348
0.001,8.984847,0.01942565,9.00427265
0.0010312499999999998,8.882087,0.01912905,8.90121605
0.0010625,8.784315,0.01884564,8.80316064
0.00109375,8.691162,0.01857447,8.70973647
0.001125,8.602298,0.01831467,8.62061267
0.00115625,8.517422,0.01806548,8.53548748
0.0011875000000000002,8.436263,0.01782619,8.45408919
0.00121875,8.358573,0.01759616,8.37616916
0.00125,8.284128,0.01737482,8.30150282
0.00128125,8.212722,0.01716162,8.22988362
0.0013124999999999999,8.144168,0.01695608,8.16112408
0.0013437500000000001,8.078292,0.01675776,8.09504976
0.001375,8.014937,0.01656623,8.03150323
0.0014375,7.895217,0.01620209,7.91141909
0.0015,7.783971,0.01586096,7.79983196
0.001546238,7.706596,0.01562201,7.72221801
0.001592476,7.633055,0.01539354,7.64844854
0.001638714,7.563064,0.01517481,7.57823881
0.001684952,7.496366,0.01496515,7.51133115
0.0016875,7.492782,0.01495385,7.50773585
0.001695313,7.481849,0.01491935,7.49676835
0.001703125,7.471003,0.0148851,7.4858881
0.00171875,7.449563,0.01481728,7.46438028
0.00175,7.407673,0.01468439,7.42235739
0.0018125,7.327633,0.01442898,7.34206198
0.001875,7.252219,0.01418646,7.26640546
0.0019375,7.181033,0.01395577,7.19498877
0.002,7.113727,0.01373598,7.12746298
0.002083053,7.029761,0.01345936,7.04322036
0.002166105,6.951457,0.01319881,6.96465581
0.002249157,6.878255,0.01295283,6.89120783
0.002332209,6.809672,0.0127201,6.8223921
0.002415261,6.745282,0.01249949,6.75778149
0.002498313,6.68471,0.01228997,6.69699997
0.002581365,6.627628,0.01209065,6.63971865
0.002664417,6.573742,0.01190071,6.58564271
0.00275,6.521281,0.01171407,6.53299507
0.00284375,6.467092,0.01151936,6.47861136
0.0029375,6.416041,0.01133405,6.42737505
0.0030312499999999997,6.367864,0.0111574,6.3790214
0.0031249999999999997,6.322328,0.01098876,6.33331676
0.00321875,6.279222,0.01082755,6.29004955
0.0033125,6.238358,0.01067323,6.24903123
0.00340625,6.199567,0.01052532,6.21009232
0.0035,6.162696,0.0103834,6.1730794
0.003625,6.116288,0.0102028,6.1264908
0.00375,6.072758,0.01003131,6.08278931
0.003875,6.03185,0.009868189,6.04171819
0.004,5.993336,0.009712773,6.00304877
0.004124999999999999,5.957016,0.009564476,5.96658048
0.00425,5.922709,0.009422771,5.93213177
0.0044375,5.874675,0.009221547,5.88389655
0.004625,5.830339,0.009032688,5.83937169
0.0048125,5.789294,0.008854976,5.79814898
0.005,5.751191,0.008687357,5.75987836
0.00515625,5.721469,0.008554717,5.73002372
0.0053124999999999995,5.693426,0.008427972,5.70185397
0.00546875,5.666927,0.008306698,5.6752337
0.005625,5.64185,0.008190514,5.65004051
0.00578125,5.618084,0.008079072,5.62616307
0.0059375,5.595531,0.007972058,5.60350306
0.0062499999999999995,5.553714,0.007770199,5.5614842
0.0065625,5.515781,0.007582936,5.52336394
0.006875,5.48122,0.007408591,5.48862859
0.0071874999999999994,5.449606,0.007245743,5.45685174
0.0075,5.420582,0.007093183,5.42767518
0.00775,5.399022,0.006977838,5.40599984
0.008,5.37879,0.006867943,5.38565794
0.008375,5.350681,0.006712421,5.35739342
0.00875,5.324955,0.006567008,5.33152201
0.0090625,5.305129,0.00645279,5.31158179
0.009375,5.286613,0.006344331,5.29295733
0.0096875,5.269284,0.006241164,5.27552516
0.01,5.253031,0.006142871,5.25917387
0.0103125,5.237758,0.006049082,5.24380708
0.010624999999999999,5.223379,0.00595946,5.22933846
0.0109375,5.209819,0.005873708,5.21569271
0.01125,5.197008,0.005791554,5.20279955
0.011875,5.173405,0.005637085,5.17904209
0.012499999999999999,5.152156,0.005494351,5.15765035
0.013125,5.132927,0.005361938,5.13828894
0.01375,5.115444,0.005238659,5.12068266
0.014374999999999999,5.099479,0.005123511,5.10460251
0.015,5.084844,0.005015636,5.08985964
0.015924749999999998,5.065295,0.00486783,5.07016283
0.01684949,5.047892,0.004732367,5.05262437
0.016875,5.047439,0.004728789,5.05216779
0.01695313,5.046059,0.00471788,5.05077688
0.017031249999999998,5.044693,0.004707047,5.04940005
0.0171875,5.041998,0.004685603,5.0466836
0.0175,5.036751,0.004643579,5.04139458
0.018125,5.0268,0.004562815,5.03136282
0.01875,5.017513,0.004486125,5.02199913
0.019375,5.008824,0.004413175,5.01323718
0.02,5.000679,0.004343672,5.00502267
0.0206625,4.992583,0.00427347,4.99685647
0.021325,4.984989,0.004206565,4.98919557
0.02265,4.971136,0.004081672,4.97521767
0.023975,4.958813,0.003967282,4.96278028
0.025300000000000003,4.947781,0.003861999,4.951643
0.02665079,4.937664,0.003762855,4.94142686
0.02800157,4.928523,0.003670974,4.93219397
0.02935235,4.920223,0.003585512,4.92380851
0.030703130000000002,4.912653,0.003505753,4.91615875
0.032053910000000005,4.905722,0.003431091,4.90915309
0.03340469,4.899351,0.003361004,4.902712
0.034755470000000004,4.893475,0.003295044,4.89677004
0.03610625,4.888039,0.00323282,4.89127182
0.037842970000000004,4.88162,0.003157767,4.88477777
0.03957969,4.875764,0.00308771,4.87885171
0.041316410000000005,4.8704,0.003022117,4.87342212
0.043053129999999995,4.86547,0.002960534,4.86843053
0.04478985,4.860921,0.002902568,4.86382357
0.046526569999999996,4.856712,0.002847879,4.85955988
0.049999999999999996,4.849172,0.002747178,4.85191918
0.050600000000000006,4.847974,0.002730841,4.85070484
0.05278988,4.843834,0.002673599,4.8465076
0.05497975,4.840023,0.002619813,4.84264281
0.057169630000000006,4.836505,0.002569147,4.83907415
0.0593595,4.833246,0.002521313,4.83576731
0.059375,4.833224,0.002520983,4.83574498
0.059423830000000004,4.833154,0.002519947,4.83567395
0.05947266,4.833084,0.002518913,4.83560291
0.059570319999999996,4.832945,0.002516847,4.83546185
0.05976563,4.832668,0.002512731,4.83518073
0.06015625000000001,4.832119,0.00250456,4.83462356
0.0609375,4.831043,0.002488454,4.83353145
0.0625,4.828971,0.002457153,4.83142815
0.06562499999999999,4.825123,0.002397938,4.82752094
0.06875,4.821625,0.002342809,4.82396781
0.071875,4.818431,0.002291316,4.82072232
0.075,4.815504,0.002243076,4.81774708
0.07968750000000001,4.811543,0.002176109,4.81371911
0.084375,4.808022,0.002114802,4.8101368
0.08449632,4.807936,0.002113283,4.81004928
0.08487178000000001,4.807671,0.002108604,4.8097796
0.08524724,4.807409,0.002103955,4.80951296
0.08599816,4.806892,0.00209475,4.80898675
0.0875,4.805884,0.002076696,4.8079607
0.09062500000000001,4.803894,0.002040578,4.80593458
0.09375,4.802036,0.002006281,4.80404228
0.09999999999999999,4.798669,0.001942574,4.80061157
0.10625,4.795699,0.001884574,4.79758357
0.11249999999999999,4.793058,0.001831478,4.79488948
0.11875,4.790695,0.001782634,4.79247763
0.125,4.788569,0.001737503,4.7903065
0.13124999999999998,4.786645,0.001695636,4.78834064
0.1375,4.784896,0.001656657,4.78655266
0.15,4.781835,0.001586137,4.78342114
0.15924750000000001,4.77988,0.001539399,4.7814194
0.1684949,4.77814,0.001496565,4.77963657
0.16875,4.778094,0.001495433,4.77958943
0.1695313,4.777956,0.001491984,4.77944798
0.1703125,4.77782,0.001488558,4.77930856
0.171875,4.77755,0.001481777,4.77903178
0.175,4.777025,0.001468489,4.77849349
0.1875,4.775102,0.001418697,4.7765207
0.19999999999999998,4.773418,0.001373642,4.77479164
0.2166104,4.771482,0.001319908,4.77280191
0.2332207,4.769821,0.001272028,4.77109303
0.24983109999999997,4.768381,0.001229025,4.76961003
0.2664414,4.767123,0.001190119,4.76831312
0.275,4.766531,0.00117146,4.76770246
0.29375,4.765358,0.00113346,4.76649146
0.3125,4.764327,0.001098921,4.76542592
0.33125,4.763412,0.001067364,4.76447936
0.35,4.762595,0.00103839,4.76363339
0.375,4.761633,0.001003197,4.7626362
0.39999999999999997,4.760792,0.0009713434,4.76176334
0.425,4.760049,0.0009423221,4.76099132
0.4625,4.759085,0.0009032743,4.75998827
0.5,4.758266,0.0008687491,4.75913475
0.53125,4.757672,0.0008428536,4.75851485
0.5625,4.757143,0.0008191346,4.75796213
0.625,4.756245,0.0007770544,4.75702205
0.6875,4.755511,0.0007408893,4.75625189
0.75,4.754899,0.0007093607,4.75560836
0.7999999999999999,4.754478,0.0006868163,4.75516482
0.875,4.753936,0.0006567335,4.75459273
0.9375,4.753551,0.000634492,4.75418549
1.0,4.753214,0.0006143568,4.75382836
1.125,4.752653,0.0005791942,4.75323219
1.25,4.752203,0.000549455,4.75275246
1.375,4.751836,0.0005240068,4.75236001
1.5,4.751529,0.0005016742,4.75203067
1.684949,4.751159,0.0004733156,4.75163232
1.6875,4.751155,0.0004729591,4.75162796
1.75,4.751047,0.0004644685,4.75151147
2.0,4.750686,0.0004345085,4.75112051
2.166104,4.750491,0.0004175084,4.75090851
2.332207,4.750325,0.0004023378,4.75072734
2.664414,4.750061,0.0003764725,4.75043747
2.75,4.749995,0.0003706284,4.75036563
2.9375,4.749877,0.000358584,4.75023558
3.125,4.749773,0.0003476064,4.75012061
3.5,4.749599,0.0003285057,4.74992751
4.0,4.749416,0.0003073018,4.7497233
4.25,4.749341,0.0002981355,4.74963914
4.625,4.749244,0.0002857664,4.74952977
5.0,4.749161,0.0002748228,4.74943582
5.625,4.749047,0.0002592377,4.74930624
6.25,4.748955,0.0002458463,4.74920085
6.875,4.748879,0.0002344319,4.74911343
7.5,4.748815,0.0002244654,4.74903947
8.0,4.748772,0.0002173057,4.74898931
8.75,4.748715,0.0002078298,4.74892283
10.0,4.748639,0.000194395,4.7488334
11.25,4.748579,0.0001833439,4.74876234
12.5,4.74853,0.0001739568,4.74870396
15.0,4.748454,0.0001589051,4.74861291
16.849490000000003,4.748411,0.0001499631,4.74856096
16.875,4.74841,0.0001498517,4.74855985
17.5,4.748398,0.0001472162,4.74854522
20.0,4.748352,0.0001377212,4.74848972
23.32207,4.748305,0.0001275887,4.74843259
26.64414,4.74829,0.0001194133,4.74840941
27.5,4.748259,0.0001176119,4.74837661
29.375,4.748241,0.0001137657,4.74835477
31.25,4.748224,0.0001103267,4.74833433
35.0,4.748194,0.0001043109,4.74829831
40.0,4.748159,9.757225e-05,4.74825657
42.5,4.748143,9.470697e-05,4.74823771
50.0,4.7481,8.732267e-05,4.74818732
62.5,4.748038,7.817039e-05,4.74811617
75.0,4.747981,7.140473e-05,4.7480524
80.0,4.747961,6.912626e-05,4.74803013
87.5,4.74793,6.614567e-05,4.74799615
100.0,4.74788,6.187295e-05,4.74794187
125.0,4.747786,5.568217e-05,4.74784168
150.0,4.747695,5.110038e-05,4.7477461
168.4949,4.747629,4.835913e-05,4.74767736
168.75,4.747628,4.832511e-05,4.74767633
175.0,4.747606,4.752713e-05,4.74765353
200.0,4.747518,4.460049e-05,4.7475626
266.4414,4.747287,3.895119e-05,4.74732595
275.0,4.747257,3.839991e-05,4.7472954
293.75,4.747193,3.720024e-05,4.7472302
312.5,4.747129,3.613709e-05,4.74716514
350.0,4.747,3.426324e-05,4.74703426
400.0,4.746831,3.215232e-05,4.74686315
425.0,4.746745,3.126003e-05,4.74677626
500.0,4.74649,2.893885e-05,4.74651894
625.0,4.746066,2.60519e-05,4.74609205
750.0,4.745644,2.390561e-05,4.74566791
800.0,4.745474,2.317844e-05,4.74549718
875.0,4.745221,2.223025e-05,4.74524323
1000.0,4.744798,2.086207e-05,4.74481886
1250.0,4.743954,1.906549e-05,4.74397307
1500.0,4.743111,1.771947e-05,4.74312872
1750.0,4.742268,1.665365e-05,4.74228465
2000.0,4.741425,1.577129e-05,4.74144077
2181.0150000000003,4.740815,1.535594e-05,4.74083036
2187.5,4.740793,1.534231e-05,4.74080834
2205.079,4.740734,1.530612e-05,4.74074931
2222.6569999999997,4.740675,1.526994e-05,4.74069027
2257.813,4.740557,1.519757e-05,4.7405722
2328.125,4.740321,1.505284e-05,4.74033605
2468.75,4.739848,1.479387e-05,4.73986279
2750.0,4.738902,1.43049e-05,4.73891631
3500.0,4.736379,1.328375e-05,4.73639228
4000.0,4.734697,1.274485e-05,4.73470974
4250.0,4.733856,1.251717e-05,4.73386852
5000.0,4.731334,1.190083e-05,4.7313459
5937.5,4.728195,1.158808e-05,4.72820659
5946.036,4.728166,1.158534e-05,4.72817759
6250.0,4.727149,1.150029e-05,4.7271605
6875.0,4.725056,1.133062e-05,4.72506733
7500.0,4.722963,1.118597e-05,4.72297419
8750.0,4.718778,1.092098e-05,4.71878892
10000.0,4.714592,1.06905e-05,4.71460269
12500.0,4.706289,1.07075e-05,4.70629971
15000.0,4.697987,1.0725e-05,4.69799773
17500.0,4.689684,1.07425e-05,4.68969474
20000.0,4.681382,1.076033e-05,4.68139276
27500.0,4.657014,1.143305e-05,4.65702543
32915.11,4.63942,1.183515e-05,4.63943184
33125.0,4.638738,1.184851e-05,4.63874985
35000.0,4.632647,1.196745e-05,4.63265897
38750.0,4.620463,1.220532e-05,4.62047521
40000.0,4.616401,1.228456e-05,4.61641328
40625.0,4.614371,1.231807e-05,4.61438332
42500.0,4.608279,1.241846e-05,4.60829142
50000.0,4.583912,1.282014e-05,4.58392482
59375.0,4.554739,1.354781e-05,4.55475255
59460.35999999999,4.554473,1.355439e-05,4.55448655
62500.0,4.545015,1.376745e-05,4.54502877
67712.78,4.528794,1.413273e-05,4.52880813
68750.0,4.525567,1.420007e-05,4.5255812
71697.7,4.516395,1.439135e-05,4.51640939
74645.39,4.507222,1.458259e-05,4.50723658
75000.0,4.506119,1.460381e-05,4.5061336
76424.7,4.501685,1.468889e-05,4.50169969
77849.39,4.497252,1.477396e-05,4.49726677
80698.78,4.488385,1.494412e-05,4.48839994
86397.56,4.470653,1.528439e-05,4.47066828
87500.0,4.467222,1.534405e-05,4.46723734
90625.0,4.457498,1.551304e-05,4.45751351
93750.0,4.447774,1.568202e-05,4.44778968
100000.0,4.428327,1.601999e-05,4.42834302
125000.0,4.354562,1.7335e-05,4.35457934
150000.0,4.280799,1.864992e-05,4.28081765
175000.0,4.210781,1.976e-05,4.21080076
200000.0,4.140766,2.086994e-05,4.14078687
225000.0,4.074241,2.1845e-05,4.07426285
250000.0,4.00772,2.281992e-05,4.00774282
275000.0,3.944455,2.364982e-05,3.94447865
300000.0,3.881194,2.44796e-05,3.88121848
325000.0,3.820977,2.524734e-05,3.82100225
350000.0,3.760764,2.601499e-05,3.76079002
375000.0,3.7034,2.672079e-05,3.70342672
400000.0,3.646039,2.742647e-05,3.64606643
425000.0,3.591348,2.802344e-05,3.59137602
450000.0,3.536661,2.86203e-05,3.53668962
475000.0,3.48448,2.916646e-05,3.48450917
500000.0,3.432303,2.971253e-05,3.43233271
525000.0,3.38248,3.018498e-05,3.38251019
550000.0,3.33266,3.065738e-05,3.33269066
575000.0,3.285056,3.112978e-05,3.28508713
600000.0,3.237455,3.160213e-05,3.2374866
625000.0,3.191941,3.201298e-05,3.19197301
650000.0,3.14643,3.242378e-05,3.14646242
675000.0,3.102887,3.283457e-05,3.10291983
700000.0,3.059347,3.324534e-05,3.05938025
750000.0,2.975988,3.39884e-05,2.97602199
800000.0,2.896148,3.47314e-05,2.89618273
850000.0,2.81964,3.542556e-05,2.81967543
900000.0,2.746288,3.61197e-05,2.74632412
950000.0,2.675935,3.681267e-05,2.67597181
1000000.0,2.60843,3.75056e-05,2.60846751
1100000.0,2.481417,3.873371e-05,2.48145573
1200000.0,2.364274,3.996177e-05,2.36431396
1300000.0,2.256164,4.101289e-05,2.25620501
1400000.0,2.156391,4.206401e-05,2.15643306
1500000.0,2.064383,4.29992e-05,2.064426
1600000.0,1.979688,4.393438e-05,1.97973193
1700000.0,1.901957,4.477736e-05,1.90200178
1800000.0,1.830912,4.562033e-05,1.83095762
1900000.0,1.766245,4.638282e-05,1.76629138
2000000.0,1.709159,4.71453e-05,1.70920615
2009999.9999999998,1.704926,4.720934e-05,1.70497321
2020000.0,1.701973,4.727338e-05,1.70202027
2029999.9999999998,1.701763,4.733742e-05,1.70181034
2040000.0,1.708258,4.740146e-05,1.7083054
2049999.9999999998,1.734766,4.74655e-05,1.73481347
2055000.0000000002,1.769594,4.749752e-05,1.7696415
2060000.0,1.845246,4.752954e-05,1.84529353
2064000.0,1.981413,4.755516e-05,1.98146056
2065999.9999999998,2.108019,4.756797e-05,2.10806657
2068000.0,2.314719,4.758078e-05,2.31476658
2069999.9999999998,2.67124,4.759359e-05,2.67128759
2071000.0000000002,2.944794,4.759999e-05,2.9448416
2072000.0,3.313783,4.760639e-05,3.31383061
2073000.0,3.805401,4.76128e-05,3.80544861
2073999.9999999998,4.431504,4.76192e-05,4.43155162
2075000.0000000002,5.14519,4.762561e-05,5.14523763
2076000.0,5.781755,4.763201e-05,5.78180263
2076200.0,5.876891,4.763329e-05,5.87693863
2076400.0,5.956192,4.763457e-05,5.95623963
2076600.0,6.017883,4.763585e-05,6.01793064
2076800.0,6.06059,4.763713e-05,6.06063764
2077000.0,6.083418,4.763841e-05,6.08346564
2077200.0,6.086012,4.763969e-05,6.08605964
2077400.0,6.068566,4.764098e-05,6.06861364
2077600.0,6.031811,4.764226e-05,6.03185864
2077799.9999999998,5.976959,4.764354e-05,5.97700664
2077999.9999999998,5.90562,4.764482e-05,5.90566764
2079000.0000000002,5.372967,4.765122e-05,5.37301465
2080000.0,4.729167,4.765763e-05,4.72921466
2081999.9999999998,3.656521,4.767043e-05,3.65656867
2084000.0,2.994315,4.768324e-05,2.99436268
2085999.9999999998,2.601853,4.769605e-05,2.6019007
2088000.0,2.359633,4.770886e-05,2.35968071
2089999.9999999998,2.201975,4.772167e-05,2.20202272
2095000.0000000002,1.986849,4.775369e-05,1.98689675
2100000.0,1.883359,4.778571e-05,1.88340679
2110000.0,1.787925,4.784975e-05,1.78797285
2120000.0,1.744267,4.791379e-05,1.74431491
2130000.0,1.71912,4.797783e-05,1.71916798
2140000.0,1.70238,4.804187e-05,1.70242804
2150000.0,1.690092,4.810591e-05,1.69014011
2160000.0,1.680433,4.816995e-05,1.68048117
2180000.0,1.665645,4.829803e-05,1.6656933
2200000.0,1.654325,4.842612e-05,1.65437343
2220000.0,1.645066,4.85542e-05,1.64511455
2240000.0,1.63723,4.868228e-05,1.63727868
2260000.0,1.630502,4.881036e-05,1.63055081
2280000.0,1.624715,4.893844e-05,1.62476394
2300000.0,1.619783,4.906652e-05,1.61983207
2320000.0,1.615663,4.919461e-05,1.61571219
2340000.0,1.612341,4.932269e-05,1.61239032
2360000.0,1.609826,4.945077e-05,1.60987545
2380000.0,1.608136,4.957885e-05,1.60818558
2400000.0,1.607307,4.970693e-05,1.60735671
2420000.0,1.60738,4.983501e-05,1.60742984
2440000.0,1.60841,4.99631e-05,1.60845996
2460000.0,1.610462,5.009118e-05,1.61051209
2480000.0,1.61361,5.021926e-05,1.61366022
2500000.0,1.617943,5.034734e-05,1.61799335
2520000.0,1.623563,5.046331e-05,1.62361346
2540000.0,1.630589,5.057928e-05,1.63063958
2560000.0,1.639162,5.069525e-05,1.6392127
2580000.0,1.649444,5.081122e-05,1.64949481
2600000.0,1.661631,5.092719e-05,1.66168193
2620000.0,1.675954,5.104316e-05,1.67600504
2640000.0,1.692695,5.115913e-05,1.69274616
2660000.0,1.712199,5.12751e-05,1.71225028
2680000.0,1.734895,5.139107e-05,1.73494639
2700000.0,1.76133,5.150704e-05,1.76138151
2720000.0,1.792213,5.162301e-05,1.79226462
2740000.0,1.828502,5.173898e-05,1.82855374
2760000.0,1.871566,5.185496e-05,1.87161786
2780000.0,1.923749,5.197093e-05,1.92380097
2800000.0,1.994268,5.20869e-05,1.99432009
2802000.0,2.004517,5.209849e-05,2.0045691
2804000.0,2.01669,5.211009e-05,2.01674211
2806000.0,2.032282,5.212169e-05,2.03233412
2808000.0,2.054727,5.213328e-05,2.05477913
2810000.0,2.093414,5.214488e-05,2.09346614
2812000.0,2.181858,5.215648e-05,2.18191016
2813000.0,2.284067,5.216228e-05,2.28411916
2814000.0,2.510253,5.216808e-05,2.51030517
2814500.0,2.738669,5.217097e-05,2.73872117
2815000.0,3.140644,5.217387e-05,3.14069617
2815500.0,3.857434,5.217677e-05,3.85748618
2816000.0,4.88172,5.217967e-05,4.88177218
2816500.0,5.252998,5.218257e-05,5.25305018
2817000.0,4.385144,5.218547e-05,4.38519619
