energy (eV),scatter (barn),capture (barn),total (barn)
0.0005937500000000001,12.54618,0.00151476194,12.5476948
0.000625,12.48751,0.00147640885,12.4889864
0.0006562499999999999,12.43441,0.00144082976,12.4358508
0.0006875,12.38613,0.00140770469,12.3875377
0.00075,12.3016,0.00134777755,12.3029478
0.0008125000000000001,12.23007,0.00129490544,12.2313649
0.000875,12.16875,0.00124780434,12.1699978
0.0009375,12.11559,0.00120549626,12.1167955
0.001,12.06909,0.00116721818,12.0702572
0.0010625,12.02805,0.00113237012,12.0291824
0.001125,11.99157,0.00110046806,11.9926705
0.0011875000000000002,11.95893,0.00107111801,11.9600011
0.00125,11.92955,0.00104399896,11.930594
0.001375,11.87881,0.00099541688,11.8798054
0.0015,11.83653,0.000953042313,11.837483
0.0016250000000000001,11.80075,0.000915656856,11.8016657
0.00175,11.77009,0.000882352807,11.7709724
0.001875,11.74351,0.000852437865,11.7443624
0.002,11.72025,0.000825373728,11.7210754
0.0021875,11.69035,0.00078921498,11.6911392
0.0023750000000000004,11.66517,0.00075742824,11.6659274
0.0025625,11.64368,0.000729198006,11.6444092
0.00275,11.62512,0.000703906677,11.6258239
0.0029375,11.60892,0.000681077151,11.6096011
0.0031249999999999997,11.59467,0.000660334328,11.5953303
0.0035,11.57075,0.00062396689,11.571374
0.003875,11.55146,0.00059301586,11.552053
0.00425,11.53558,0.000566258834,11.5361463
0.004625,11.52227,0.000542827513,11.5228128
0.005,11.51095,0.000522085395,11.5114721
0.005625,11.49545,0.000492243671,11.4959422
0.0062499999999999995,11.48305,0.000466998951,11.483517
0.006875,11.4729,0.000445282535,11.4733453
0.0075,11.46444,0.000426345121,11.4648663
0.008125,11.45729,0.00040964171,11.4576996
0.00875,11.45115,0.0003947642,11.4515448
0.01,11.44119,0.000369308284,11.4415593
0.01125,11.43343,0.000348216172,11.4337782
0.012499999999999999,11.42723,0.000330371662,11.4275604
0.01375,11.42216,0.000315023754,11.422475
0.015,11.41793,0.000301643047,11.4182316
0.01625,11.41435,0.000289840142,11.4146398
0.0175,11.41129,0.000279314137,11.4115693
0.02,11.4063,0.000261215629,11.4065612
0.02265,11.40222,0.000245339022,11.4024653
0.025300000000000003,11.399,0.000232085117,11.3992321
0.02742266,11.39686,0.000222913214,11.3970829
0.02954532,11.39503,0.000214751011,11.3952448
0.03379063,11.39207,0.000200799706,11.3922708
0.03803594,11.38976,0.000189260003,11.3899493
0.04228125,11.38792,0.0001795168,11.3880995
0.046140629999999995,11.38654,0.000171859297,11.3867119
0.049999999999999996,11.38537,0.000165096996,11.3855351
0.056249999999999994,11.38382,0.000155648193,11.3839756
0.0625,11.38258,0.000147656491,11.3827277
0.06875,11.38157,0.00014078309,11.3817108
0.075,11.38072,0.000134787288,11.3808548
0.08125,11.38001,0.000129497687,11.3801395
0.0875,11.37939,0.000124796586,11.3795148
0.09999999999999999,11.37839,0.000116746384,11.3785067
0.11249999999999999,11.37761,0.000110065983,11.3777201
0.125,11.37699,0.000104416882,11.3770944
0.1375,11.37648,9.95546215e-05,11.3765796
0.15,11.37606,9.53164208e-05,11.3761553
0.1625,11.3757,9.15756002e-05,11.3757916
0.175,11.3754,8.82536097e-05,11.3754883
0.19999999999999998,11.3749,8.25547189e-05,11.3749826
0.21875,11.3746,7.89319685e-05,11.3746789
0.2375,11.37435,7.57534981e-05,11.3744258
0.25625,11.37413,7.29297077e-05,11.3742029
0.275,11.37395,7.04060974e-05,11.3740204
0.3125,11.37364,6.60515169e-05,11.3737061
