energy (eV),scatter (barn),capture (barn),total (barn)
112.5,20.42324,0.004984418,20.4282244
118.75,20.42228,0.004851126,20.4271311
125.0,20.42133,0.004727975,20.426058
137.5,20.41946,0.004507402,20.4239674
150.0,20.41762,0.004315048,20.421935
162.5,20.41581,0.004145368,20.4199554
175.0,20.41402,0.003994561,20.4180146
187.5,20.41224,0.0038591,20.4160991
200.0,20.41047,0.003736067,20.4142061
218.75,20.40785,0.003571455,20.4114215
237.5,20.40525,0.003426886,20.4086769
256.25,20.40266,0.003298521,20.4059585
275.0,20.40008,0.003183751,20.4032638
293.75,20.39751,0.003080166,20.4005902
312.5,20.39495,0.002985858,20.3979359
331.25,20.39239,0.002899693,20.3952897
350.0,20.38984,0.002820564,20.3926606
387.5,20.38475,0.002679934,20.3874299
425.0,20.37967,0.002558393,20.3822284
462.5,20.3746,0.002451979,20.377052
500.0,20.36954,0.002357855,20.3718979
531.25,20.36535,0.002286852,20.3676369
562.5,20.36116,0.002221761,20.3633818
593.75,20.35698,0.0021619,20.3591419
625.0,20.35279,0.002106603,20.3548966
687.5,20.34444,0.002007584,20.3464476
750.0,20.33609,0.001921261,20.3380113
812.5,20.32775,0.001845135,20.3295951
875.0,20.31941,0.001777415,20.3211874
937.5,20.31107,0.001716609,20.3127866
1000.0,20.30273,0.001661524,20.3043915
1062.5,20.29448,0.001610957,20.296091
1125.0,20.28625,0.00156467,20.2878147
1187.5,20.27801,0.001522113,20.2795321
1250.0,20.26978,0.001482811,20.2712628
1375.0,20.25331,0.001412458,20.2547225
1500.0,20.23684,0.001351152,20.2381912
1625.0,20.22037,0.00129711,20.2216671
1750.0,20.20391,0.001249038,20.205159
1875.0,20.18745,0.001205889,20.1886559
2000.0,20.171,0.001166827,20.1721668
2125.0,20.15477,0.001130849,20.1559009
2250.0,20.13856,0.00109793,20.1396579
2375.0,20.12234,0.001067674,20.1234077
2500.0,20.10613,0.001039742,20.1071697
2750.0,20.0737,0.0009897677,20.0746898
3000.0,20.04129,0.0009462359,20.0422362
3250.0,20.00933,0.0009074209,20.0102374
3500.0,19.97738,0.0008729135,19.9782529
3750.0,19.94543,0.0008419695,19.946272
4000.0,19.9135,0.0008139926,19.914314
4250.0,19.882,0.0007882643,19.8827883
4500.0,19.85052,0.0007647455,19.8512847
4750.0,19.81903,0.0007431452,19.8197731
5000.0,19.78755,0.000723212,19.7882732
5250.0,19.75651,0.0007045407,19.7572145
5500.0,19.72549,0.0006871819,19.7261772
5750.0,19.69446,0.0006709948,19.695131
6000.0,19.66344,0.0006558496,19.6640959
6250.0,19.63284,0.0006414901,19.6334815
6500.0,19.60225,0.0006279855,19.602878
6750.0,19.57167,0.0006152593,19.5722853
7000.0,19.54109,0.0006032452,19.5416932
7500.0,19.48078,0.0005808522,19.4813609
8000.0,19.42049,0.0005606423,19.4210506
8500.0,19.36102,0.0005421083,19.3615621
9000.0,19.30157,0.0005251897,19.3020952
9500.0,19.24294,0.0005095156,19.2434495
10000.0,19.18434,0.0004950965,19.1848351
10500.0,19.12691,0.0004828618,19.1273929
11000.0,19.06949,0.0004706673,19.0699607
11500.0,19.01208,0.0004584727,19.0125385
12000.0,18.9547,0.0004463304,18.9551463
12500.0,18.89882,0.0004367344,18.8992567
13000.0,18.84297,0.0004271905,18.8433972
13500.0,18.78712,0.0004176465,18.7875376
14000.0,18.7313,0.0004081409,18.7317081
15000.0,18.62257,0.0003926216,18.6229626
16000.0,18.5139,0.0003771699,18.5142772
17000.0,18.40804,0.0003642483,18.4084042
18000.0,18.30224,0.0003513793,18.3025914
19000.0,18.19915,0.0003403985,18.1994904
20000.0,18.09611,0.0003294599,18.0964395
21000.0,17.99566,0.0003199759,17.99598
22000.0,17.89529,0.0003105264,17.8956005
23000.0,17.7974,0.0003022265,17.7977022
24000.0,17.69958,0.0002939556,17.699874
25000.0,17.60414,0.0002866124,17.6044266
26000.0,17.50878,0.0002792938,17.5090593
27000.0,17.41571,0.0002727371,17.4159827
28000.0,17.32271,0.0002662016,17.3229762
30000.0,17.14122,0.0002544246,17.1414744
32500.0,16.92369,0.000241934,16.9239319
35000.0,16.70631,0.0002294736,16.7065395
37500.0,16.50129,0.0002193873,16.5015094
40000.0,16.29643,0.0002093297,16.2966393
42500.0,16.10288,0.0002009822,16.103081
45000.0,15.90949,0.0001926572,15.9096827
47500.0,15.72647,0.0001856137,15.7266556
50000.0,15.54361,0.0001785881,15.5437886
52500.0,15.37027,0.0001725527,15.3704426
55000.0,15.19708,0.000166532,15.1972465
57500.0,15.03269,0.0001612953,15.0328513
60000.0,14.86843,0.000156071,14.8685861
62500.0,14.71228,0.00015148,14.7124315
65000.0,14.55627,0.0001468995,14.5564169
67500.0,14.40776,0.0001428392,14.4079028
70000.0,14.25939,0.000138788,14.2595288
75000.0,13.97668,0.0001315603,13.9768116
80000.0,13.70714,0.0001250782,13.7072651
85000.0,13.44988,0.0001192317,13.4499992
90000.0,13.20404,0.0001139323,13.2041539
95000.0,12.96888,0.0001091073,12.9689891
100000.0,12.74376,0.0001046977,12.7438647
105000.0,12.53228,0.00010081,12.5323808
110000.0,12.32097,9.692857e-05,12.3210669
115000.0,12.12599,9.361565e-05,12.1260836
120000.0,11.9312,9.030902e-05,11.9312903
125000.0,11.75086,8.74572e-05,11.7509475
130000.0,11.57069,8.461068e-05,11.5707746
135000.0,11.40339,8.213396e-05,11.4034721
140000.0,11.23625,7.966172e-05,11.2363297
150000.0,10.92507,7.53307e-05,10.9251453
160000.0,10.6348,7.15153e-05,10.6348715
170000.0,10.36335,6.813454e-05,10.3634181
180000.0,10.10892,6.512351e-05,10.1089851
190000.0,9.869927,6.242951e-05,9.86998943
200000.0,9.645003,6.00097e-05,9.64506301
210000.0,9.438664,5.793022e-05,9.43872193
220000.0,9.232491,5.585366e-05,9.23254685
230000.0,9.047705,5.414166e-05,9.04775914
240000.0,8.863091,5.243247e-05,8.86314343
250000.0,8.696593,5.100861e-05,8.69664401
260000.0,8.530247,4.958707e-05,8.53029659
270000.0,8.379382,4.839261e-05,8.37943039
280000.0,8.228652,4.720008e-05,8.2286992
300000.0,7.953982,4.518324e-05,7.95402718
320000.0,7.702678,4.346897e-05,7.70272147
340000.0,7.471782,4.200471e-05,7.471824
360000.0,7.258816,4.074899e-05,7.25885675
380000.0,7.061693,3.966864e-05,7.06173267
400000.0,6.878633,3.873689e-05,6.87867174
420000.0,6.708119,3.79319e-05,6.70815693
440000.0,6.548845,3.723564e-05,6.54888224
460000.0,6.399678,3.663318e-05,6.39971463
480000.0,6.259637,3.611201e-05,6.25967311
500000.0,6.12788,3.566171e-05,6.12791566
525000.0,5.978844,3.522542e-05,5.97887923
550000.0,5.829897,3.478982e-05,5.82993179
575000.0,5.699664,3.44944e-05,5.69969849
600000.0,5.569523,3.419965e-05,5.5695572
625000.0,5.454546,3.400789e-05,5.45458001
650000.0,5.339647,3.381663e-05,5.33968082
675000.0,5.237214,3.370194e-05,5.2372477
700000.0,5.134848,3.358764e-05,5.13488159
750000.0,4.950931,3.347406e-05,4.95096447
800000.0,4.7846,3.344725e-05,4.78463345
850000.0,4.633225,3.348563e-05,4.63325849
900000.0,4.494687,3.357276e-05,4.49472057
950000.0,4.367255,3.369593e-05,4.3672887
1000000.0,4.249507,3.384523e-05,4.24954085
1100000.0,4.03846,3.419283e-05,4.03849419
1200000.0,3.854177,3.457117e-05,3.85421157
1300000.0,3.691274,3.495241e-05,3.69130895
1400000.0,3.545775,3.531924e-05,3.54581032
1500000.0,3.414663,3.56612e-05,3.41469866
1600000.0,3.295609,3.59723e-05,3.29564497
1700000.0,3.186781,3.62496e-05,3.18681725
1800000.0,3.086717,3.649216e-05,3.08675349
1900000.0,2.994238,3.670034e-05,2.9942747
2000000.0,2.908377,3.687541e-05,2.90841388
2200000.0,2.753447,3.71337e-05,2.75348413
2400000.0,2.616966,3.728419e-05,2.61700328
2600000.0,2.495365,3.734507e-05,2.49540235
2800000.0,2.385998,3.73334e-05,2.38603533
3000000.0,2.286858,3.726422e-05,2.28689526
3200000.0,2.196384,3.715036e-05,2.19642115
3400000.0,2.113344,3.700247e-05,2.113381
3600000.0,2.036748,3.682929e-05,2.03678483
3800000.0,1.965786,3.663785e-05,1.96582264
4000000.0,1.899792,3.64338e-05,1.89982843
4200000.0,1.838208,3.622162e-05,1.83824422
4400000.0,1.780565,3.600482e-05,1.780601
4600000.0,1.726461,3.578613e-05,1.72649679
4800000.0,1.675555,3.556769e-05,1.67559057
5000000.0,1.627547,3.535109e-05,1.62758235
5200000.0,1.58218,3.513755e-05,1.58221514
5400000.0,1.539228,3.492796e-05,1.53926293
5600000.0,1.49849,3.472296e-05,1.49852472
5800000.0,1.459791,3.452299e-05,1.45982552
6000000.0,1.422973,3.432833e-05,1.42300733
6200000.0,1.387895,3.413912e-05,1.38792914
6400000.0,1.354432,3.395544e-05,1.35446596
6600000.0,1.322471,3.377725e-05,1.32250478
6800000.0,1.291908,3.36045e-05,1.2919416
7000000.0,1.262652,3.343707e-05,1.26268544
7500000.0,1.194691,3.30407e-05,1.19472404
8000000.0,1.133258,3.267375e-05,1.13329067
8500000.0,1.07744,3.233307e-05,1.07747233
9000000.0,1.026496,3.201545e-05,1.02652802
9500000.0,0.979812,3.171787e-05,0.979843718
10000000.0,0.9368747,3.143754e-05,0.936906138
