1e-05,112.4759
1.03125e-05,110.9538
1.0625e-05,109.4993
1.09375e-05,108.1077
1.125e-05,106.7744
1.15625e-05,105.4955
1.1875e-05,104.2675
1.21875e-05,103.087
1.25e-05,101.951
1.28125e-05,100.8569
1.3125e-05,99.80204
1.34375e-05,98.78423
1.375e-05,97.80132
1.4375e-05,95.93254
1.5e-05,94.18181
1.5625e-05,92.53721
1.625e-05,90.98842
1.6875e-05,89.5265
1.75e-05,88.14361
1.8125e-05,86.83288
1.875e-05,85.58824
1.9375e-05,84.40433
2e-05,83.27635
2.09375e-05,81.68005
2.1875e-05,80.18751
2.28125e-05,78.78794
2.375e-05,77.47208
2.46875e-05,76.23191
2.5625e-05,75.06043
2.65625e-05,73.95153
2.75e-05,72.89984
2.84375e-05,71.90058
2.9375e-05,70.94956
3.03125e-05,70.043
3.125e-05,69.17755
3.21875e-05,68.3502
3.3125e-05,67.55821
3.40625e-05,66.79916
3.5e-05,66.07081
3.59375e-05,65.37115
3.6875e-05,64.69835
3.78125e-05,64.05072
3.875e-05,63.42674
3.96875e-05,62.82501
4.0625e-05,62.24422
4.25e-05,61.14085
4.4375e-05,60.10816
4.625e-05,59.13893
4.8125e-05,58.22691
5e-05,57.36669
5.15625e-05,56.68597
5.3125e-05,56.03551
5.46875e-05,55.41313
5.625e-05,54.81687
5.78125e-05,54.24495
5.9375e-05,53.69575
6.09375e-05,53.16782
6.25e-05,52.65981
6.40625e-05,52.17049
6.5625e-05,51.69876
6.71875e-05,51.24359
6.875e-05,50.80402
7.1875e-05,49.96828
7.5e-05,49.18533
7.8125e-05,48.44985
8.125e-05,47.75721
8.4375e-05,47.10342
8.75e-05,46.48498
9.0625e-05,45.8988
9.375e-05,45.34219
9.6875e-05,44.81273
0.0001,44.30828
0.000103125,43.82695
0.00010625,43.367
0.000109375,42.92692
0.0001125,42.5053
0.000115625,42.10089
0.00011875,41.71255
0.000121875,41.33924
0.000125,40.98003
0.000128125,40.63403
0.00013125,40.30047
0.000134375,39.97861
0.0001375,39.66779
0.00014375,39.07684
0.00015,38.52321
0.00015625,38.00315
0.0001625,37.51339
0.00016875,37.05109
0.000175,36.61378
0.00018125,36.1993
0.0001875,35.80571
0.00019375,35.43133
0.0002,35.07464
0.000209375,34.56985
0.00021875,34.09787
0.000228125,33.6553
0.0002375,33.23919
0.000246875,32.84701
0.00025625,32.47656
0.000265625,32.1259
0.000275,31.79333
0.000284375,31.47735
0.00029375,31.17661
0.000303125,30.88994
0.0003125,30.61626
0.000321875,30.35463
0.00033125,30.10419
0.000340625,29.86416
0.00035,29.63384
0.000359375,29.4126
0.00036875,29.19984
0.000378125,28.99505
0.0003875,28.79773
0.000396875,28.60745
0.00040625,28.4238
0.000425,28.07489
0.00044375,27.74833
0.0004625,27.44184
0.00048125,27.15344
0.0005,26.88142
0.000515625,26.66617
0.00053125,26.46048
0.000546875,26.26368
0.0005625,26.07513
0.000578125,25.89427
0.00059375,25.72061
0.000609375,25.55367
0.000625,25.39303
0.000640625,25.2383
0.00065625,25.08913
0.000671875,24.9452
0.0006875,24.8062
0.00071875,24.54192
0.00075,24.29433
0.00078125,24.06176
0.0008125,23.84274
0.00084375,23.63601
0.000875,23.44045
0.00090625,23.25509
0.0009375,23.07908
0.00096875,22.91166
0.001,22.75215
0.00103125,22.59995
0.0010625,22.45451
0.00109375,22.31535
0.001125,22.18203
0.00115625,22.05416
0.0011875,21.93136
0.00121875,21.81331
0.00125,21.69973
0.00128125,21.59032
0.0013125,21.48485
0.00134375,21.38307
0.001375,21.28479
0.0014375,21.09793
0.0015,20.92287
0.0015625,20.75843
0.001625,20.60357
0.0016875,20.45739
0.00175,20.31911
0.0018125,20.18805
0.001875,20.0636
0.0019375,19.94522
0.002,19.83244
0.00209375,19.67283
0.0021875,19.52359
0.00228125,19.38365
0.002375,19.25208
0.00246875,19.12808
0.0025625,19.01096
0.00265625,18.90008
0.00275,18.79492
0.00284375,18.69502
0.0029375,18.59993
0.00303125,18.50929
0.003125,18.42276
0.00321875,18.34003
0.0033125,18.26085
0.00340625,18.18496
0.0035,18.11215
0.00359375,18.0422
0.0036875,17.97492
0.00378125,17.91017
0.003875,17.84779
0.00396875,17.78763
0.0040625,17.72957
0.00425,17.61925
0.0044375,17.51601
0.004625,17.41911
0.0048125,17.32793
0.005,17.24194
0.00515625,17.17388
0.0053125,17.10885
0.00546875,17.04664
0.005625,16.98702
0.00578125,16.92985
0.0059375,16.87495
0.00609375,16.82217
0.00625,16.77138
0.00640625,16.72247
0.0065625,16.67531
0.00671875,16.62981
0.006875,16.58587
0.0071875,16.50233
0.0075,16.42407
0.0078125,16.35055
0.008125,16.28131
0.0084375,16.21596
0.00875,16.15414
0.0090625,16.09555
0.009375,16.03992
0.0096875,15.987
0.01,15.93657
0.0103125,15.88847
0.010625,15.8425
0.0109375,15.79851
0.01125,15.75638
0.0115625,15.71596
0.011875,15.67714
0.0121875,15.63984
0.0125,15.60394
0.0128125,15.56937
0.013125,15.53603
0.0134375,15.50386
0.01375,15.4728
0.014375,15.41374
0.015,15.35842
0.015625,15.30645
0.01625,15.25751
0.016875,15.21132
0.0175,15.16763
0.018125,15.12621
0.01875,15.08688
0.019375,15.04948
0.02,15.01384
0.0206625,14.97784
0.021325,14.94354
0.0219875,14.91081
0.02265,14.87951
0.0233125,14.84956
0.023975,14.82086
0.0246375,14.79333
0.0253,14.76689
0.02607188,14.73736
0.02684375,14.70913
0.02761563,14.68207
0.0283875,14.65613
0.02915938,14.63123
0.02993125,14.6073
0.03070313,14.58428
0.031475,14.56211
0.03224688,14.54074
0.03301875,14.52013
0.0345625,14.481
0.03610625,14.44439
0.03765,14.41008
0.03919375,14.37781
0.0407375,14.34739
0.04228125,14.31866
0.043825,14.29145
0.04536875,14.26565
0.0469125,14.24114
0.04845625,14.21781
0.05,14.19557
0.0515625,14.17407
0.053125,14.15354
0.0546875,14.1339
0.05625,14.11508
0.0578125,14.09702
0.059375,14.07969
0.0609375,14.06303
0.0625,14.047
0.0640625,14.03155
0.065625,14.01667
0.0671875,14.00231
0.06875,13.98844
0.071875,13.96206
0.075,13.93736
0.078125,13.91415
0.08125,13.8923
0.084375,13.87167
0.0875,13.85216
0.090625,13.83366
0.09375,13.81611
0.096875,13.7994
0.1,13.78349
0.103125,13.7683
0.10625,13.75379
0.109375,13.73991
0.1125,13.72661
0.115625,13.71385
0.11875,13.7016
0.121875,13.68982
0.125,13.67849
0.128125,13.66757
0.13125,13.65706
0.134375,13.6469
0.1375,13.6371
0.14375,13.61845
0.15,13.60098
0.15625,13.58458
0.1625,13.56912
0.16875,13.55453
0.175,13.54073
0.18125,13.52765
0.1875,13.51523
0.19375,13.50341
0.2,13.49215
0.209375,13.4762
0.21875,13.46129
0.228125,13.44731
0.2375,13.43416
0.246875,13.42176
0.25625,13.41006
0.265625,13.39896
0.275,13.38844
0.284375,13.37845
0.29375,13.36892
0.303125,13.35984
0.3125,13.35117
0.321875,13.34288
0.33125,13.33494
0.340625,13.32733
0.35,13.32002
0.359375,13.31299
0.36875,13.30624
0.378125,13.29973
0.3875,13.29346
0.396875,13.2874
0.40625,13.28156
0.425,13.27044
0.44375,13.26004
0.4625,13.25025
0.48125,13.24104
0.5,13.23233
0.53125,13.21884
0.5625,13.20646
0.59375,13.19504
0.625,13.18446
0.65625,13.17463
0.6875,13.16544
0.71875,13.15684
0.75,13.14876
0.78125,13.14114
0.8125,13.13395
0.84375,13.12714
0.875,13.12067
0.9375,13.10866
1.0,13.09771
1.0625,13.08768
1.125,13.07842
1.1875,13.06982
1.25,13.06182
1.3125,13.05432
1.375,13.04729
1.4375,13.04065
1.5,13.03438
1.5625,13.02842
1.625,13.02276
1.6875,13.01736
1.75,13.01221
1.875,13.00252
2.0,12.99357
2.09375,12.98726
2.1875,12.98127
2.28125,12.97554
2.375,12.97007
2.46875,12.96481
2.5625,12.95975
2.65625,12.95488
2.75,12.95017
2.9375,12.94118
3.125,12.93269
3.3125,12.92462
3.5,12.91692
