"X","Y","Z","Polarity"
"-318.2256937497468","-18.692785475359663","-6.7471846705302605E-6","1"
"47.286628911890695","-84.44783770592765","-108.9135476770968","1"
"26.045647856101983","-98.79432358075948","-59.584312461831516","1"
"-342.096834075757","-44.611817921391335","-6.74718467053026E-6","1"
"-63.392635494473886","-109.03690464689808","-260.73974505703626","1"
"187.6731421856664","5.844927354252354","-6.74718467053026E-6","1"
"32.58173592644091","-73.68255606936424","-249.66001256038226","1"
"-336.352121938774","1.6981628118513354","-239.68391374180848","1"
"91.84803343037848","-131.35667602093608","-5.081274032592773","1"
"25.050303325432687","196.7150702737167","-15.24126148223877","1"
"-235.22437832238725","-168.35107286457043","-363.22000122070307","1"
"-207.60074650483682","-130.59177926698737","-5.081274032592773","1"
"19.684907878411252","-82.11252798756144","-184.13323975807032","1"
"9.933157465813316","-109.70805929275011","-294.6698323909038","1"
"-162.337878258064","-177.96897670887375","-15.24126148223877","1"
"-289.08947130279853","-72.37863863876751","-363.2200012207031","1"
"-254.80853731400063","251.37782130435968","-5.081274032592774","1"
"-323.5390400945677","22.657740137610993","-368.29998779296875","1"
"-258.677632384326","-109.04135217171387","-363.2200012207031","1"
"-227.16378769503996","222.86407241402205","-224.5512168586464","1"
"-72.77077678238356","-202.7065799865872","-363.2200012207031","1"
"-308.2595378128439","183.02036599368176","-234.14627966940674","1"
"-119.47302647404068","-128.90499877929688","-155.64884752731675","1"
"93.04837857781743","296.55567005763953","-15.241261482238771","1"
"-340.25079345703125","-17.203015125438746","-208.8466166176749","1"
"-180.59279381523413","-45.21955975361457","-5.081274032592773","1"
"-134.83536537897584","-150.1769613194951","-30.482534408569336","1"
"-304.8969383619685","195.4497855966885","-211.56908765984758","1"
"38.632475135755115","-180.38578719651423","-22.9288674101636","1"
"101.38850916841669","-114.579783940765","-368.29998779296875","1"
"-206.78077256886996","-96.40089509976778","-215.79403900437146","1"
"47.712417709131785","290.89026073857536","-6.74718467053026E-6","1"
"-263.73478636663657","-84.01356427349563","-15.241261482238768","1"
"-213.2969773373789","-121.92538944138023","-30.48253440856934","1"
"-191.62684472122405","231.8723152425746","-6.74718467053026E-6","1"
"-324.95996093749994","21.04871256512889","-278.19363205293433","1"
"-205.69318582674617","267.8666922381813","-368.29998779296875","1"
"-148.7421849608766","-96.9915985417293","-238.84919492559249","1"
"172.9574522724026","193.46359531457912","-22.964446861938026","1"
"-230.453882517404","-33.405721077672226","-253.11076349065473","1"
"-145.46547096370256","-148.9181645911309","-30.48253440856934","1"
"-248.6722326429863","-3.010341808754605","-174.2317465610928","1"
"-67.89137666655171","284.605951551936","-213.4715583560801","1"
"-99.17730758614178","-153.79148249781377","-6.74718467053026E-6","1"
"-132.6107471612795","-176.92320908536786","-15.24126148223877","1"
"84.64235416644021","-46.876082935393114","-103.05501358937869","1"
"6.382264228273552","-89.37238377905199","-155.99202879279443","1"
"-202.43519011510597","-63.452115441770594","-108.72877534628064","1"
"-199.94049052017968","-65.46323333456125","-221.23363970359952","1"
"-345.17959002034615","138.18993194176232","-30.482534408569336","1"
"55.28576036605372","-77.76515053021112","-33.90648246032683","1"
"95.81816781553452","-140.0850545400589","-15.24126148223877","1"
"-291.7867654661818","-127.55049707382014","-11.263542449883818","1"
"-84.5115584652878","-109.83845419548061","-227.25290065646405","1"
"-293.0626525878906","178.82432338336355","-165.91422690202748","1"
"-237.02570757368875","-53.13010612372904","-167.77507004995746","1"
"42.748443146150116","245.4298931418802","-98.61134942901077","1"
"93.85635758186615","177.09418564194362","-368.29998779296875","1"
"-36.74073102408708","343.7647470694033","-363.2200012207031","1"
"1.4211707367596822","-140.08425007070628","-30.482534408569336","1"
"-109.09587356247806","-207.89585069457155","-363.2200012207031","1"
"59.08224784859089","232.2609468900835","-270.87742432749127","1"
"190.03661376348978","84.66414905827374","-363.2200012207031","1"
"-211.75929365759077","190.55406453368062","-363.2200012207031","1"
"-122.22560909689192","46.531683237885964","-363.2200012207031","1"
"-175.57219605850366","-108.75741282879777","-285.8711841316171","1"
"112.6177955605832","299.3179193014567","-30.482534408569336","1"
"30.974019398184783","-128.90499877929688","-135.65938335934834","1"
"-118.64579361108954","10.029260065255144","-5.081274032592773","1"
"51.06244488543554","-103.01262460263334","-30.482534408569332","1"
"89.11052197563528","-121.654642832625","-363.2200012207031","1"
"4.441317215890902","-131.57880830956796","-239.87770167635102","1"
"-282.3049642167811","-16.523994585665278","-5.081274032592773","1"
