"X","Y","Z","Polarity"
"-256.27764654921475","-26.00228054238463","-330.0174807284579","1"
"-331.11552334898187","-45.88057345886254","-0.0","1"
"158.1549873923265","-35.569114773869295","-363.2200012207031","1"
"-100.02647490900463","-128.90499877929688","-138.78890328925354","1"
"-199.05780259517837","-116.54617986321307","-5.081270217895508","1"
"36.762453817771004","-186.57978576109096","-5.147689542131963","1"
"-158.56031135197625","-66.31049958685301","-15.241270065307617","1"
"-252.704974281666","-71.89909975807473","-368.29998779296875","1"
"-128.79959117033363","132.46940282971647","-5.081270217895508","1"
"-63.59666062678448","-112.02685332537625","-213.36761474609372","1"
"-128.26430148584757","-103.00801053568227","-341.17595101138204","1"
"-64.91316327329683","-112.85205141807683","-15.241270065307617","1"
"-90.54597913968175","-109.29711602469257","-238.31172905510292","1"
"-266.03714031775337","-8.120501386644204","-212.53546890579602","1"
"-129.50632629321845","-102.64309806760964","-357.0243554855914","1"
"-296.56527038546994","32.20681340843822","-368.29998779296875","1"
"-60.44322493931108","-128.90499877929688","-116.46860230307564","1"
"-203.25602425273516","-62.79039205553255","-123.29970498351807","1"
"124.46558829360515","282.18796007642766","-5.081270217895508","1"
"171.04323207252546","-73.69421103623552","-0.0","1"
"-163.5697011990479","-181.04471821748368","-368.29998779296875","1"
"90.18800435719298","-18.003009288283913","-0.0","1"
"-239.9132429482595","327.7030312443507","-21.185584846232462","1"
"163.2234747105889","202.3829690313539","-15.241270065307615","1"
"-162.42696217849218","267.7581027445755","-321.18666374102776","1"
"-338.98796411396677","187.0535216094543","-190.49184043235599","1"
"182.795158874404","19.754721136446975","-15.241270065307617","1"
"203.43581576424657","110.99668317061486","-0.0","1"
"-122.9603919447421","-111.02390132690905","-15.241270065307617","1"
"-44.49767684001215","-107.00976051373274","-26.64491166877251","1"
"-245.52353439485933","-8.779896476264698","-123.14263835013791","1"
"-238.38941095557095","-43.62571741047154","-363.2200012207031","1"
"-218.89368168203606","-47.24363909880125","-194.8190563518749","1"
"-240.72062033743254","67.78124987111082","-15.241270065307617","1"
"-204.00615457405462","-158.90002729151232","-15.241270065307617","1"
"153.66380598693937","189.6829110806887","-363.2200012207031","1"
"122.3352460312518","32.22093592455989","-273.0235030856648","1"
"108.28314720421184","118.18696534395197","-15.241270065307617","1"
"120.57440000664424","26.228979862309203","-161.00727709605104","1"
"-251.03360603834082","1.3164552326489571","-89.9756227342577","1"
"-297.68169057688135","35.271089238590534","-139.3825844431559","1"
"-188.4867592118161","-185.10332563021583","-14.371031667963322","1"
"58.417635629342975","232.79678301357134","-198.49930897723254","1"
"-65.75806839085831","-109.29068851115039","-155.94583168922657","1"
"-310.46657369606766","-32.29590224801773","-212.96058270676417","1"
"-44.62085629771282","-126.31444458723657","-238.19667529463743","1"
"-266.5388844692511","92.97946303313046","-63.96331205897267","1"
"-301.9434666653014","71.30240976235096","-361.5824918489363","1"
"-58.79108834537457","-190.5711647721334","-0.0","1"
"59.32993794515106","-53.588290168825296","-363.2200012207031","1"
"-350.3836680485156","64.51687641487602","-15.241270065307617","1"
"-7.0285233532603995","298.74078044377484","-362.61812801523604","1"
"73.7140975193832","-60.43069724770203","-305.03016487631925","1"
"142.82043331948398","-117.55310918383802","-30.482540130615234","1"
"110.0500762718846","84.62340298971846","-266.6761682877791","1"
"18.71907546368545","286.20275629093146","-0.0","1"
"212.88877459771408","133.15512760183188","-13.239305425216244","1"
"-44.58556855252743","-138.44681679240094","-5.081270217895508","1"
"-149.8004778841297","-98.48053929989806","-363.2200012207031","1"
"3.9212158094720304","-110.8693421941559","-50.78979197406356","1"
"-105.96971268681686","80.6831499364346","-15.241270065307617","1"
"-368.22429751000385","35.952746993189436","-30.482540130615234","1"
"60.68921507383775","-48.40275549302659","-299.5681077310514","1"
"-109.56848411082808","-141.96752021995925","-0.0","1"
"-328.1828040788518","-14.917552932732981","-140.63953449349026","1"
"134.0154644833114","117.0092967488802","-5.081270217895508","1"
"-311.424289532287","219.24388923809906","-368.2999877929687","1"
"215.56962037832116","49.207129066348074","-12.117988359587523","1"
"53.49264877708874","210.90323876482842","-5.081270217895508","1"
"-112.69931316398954","-107.30975932839013","-249.4153367600263","1"
"-44.908425649706956","-178.35278315467966","-15.241270065307617","1"
"-266.1700272214766","-77.15531823689938","-15.241270065307617","1"
"123.28969624501396","-130.6641548241571","-3.58658539951412","1"
"96.36109151595753","149.81926184595739","-224.30478945104463","1"
"-330.80331690239774","10.187423801646561","-111.92585115016239","1"
"-111.97681525424959","2.2526612313054386","-363.2200012207032","1"
"83.53067380322928","180.37296146868366","-5.081270217895508","1"
"-77.27034468206763","-139.35180800373124","-30.482540130615234","1"
"136.32247552148888","5.570970870017641","-363.2200012207031","1"
"105.03862506564049","-14.441677310480213","-154.36657175931654","1"
"6.415974241313253","-89.35397136634388","-138.74888144777236","1"
"47.043116575944865","-84.65124121228001","-148.94561713345263","1"
"10.626909899816198","344.54810376544424","-15.241270065307617","1"
"81.89790446211957","-50.55394890088531","-0.0","1"
