"X","Y","Z","Polarity"
"2.4236486618645783","-4.27847277312432","10.978476150193167","1"
"-0.4193351043641269","3.8858035113617118","20.0","1"
"0.7923980772164447","-2.7737361133205654","20.0","1"
"-4.713500182619973","-1.440342892350683","16.40977207929547","1"
"-0.09808998046939098","-0.12323986986955404","20.0","1"
"0.7618729063305986","0.6390323249300014","20.0","1"
"-1.4522623590655739","-4.711129271460402","6.604299836522363","1"
"4.719642584948257","-1.4094627137299502","0.9244813841400779","1"
"0.0325303731166149","-0.5750900802697676","20.0","1"
"0.36923819236232924","1.408528051203724","20.0","1"
"0.590145802025281","0.16376315238085604","0.0","1"
"-0.599059200975762","-0.21854516928537793","0.0","1"
"0.333701566226318","0.1730051571695388","20.0","1"
"0.8316018000088233","0.19378241565890075","0.0","1"
"-0.3962430467030615","0.0560193492696357","0.0","1"
"0.2459141582871393","0.4547022605819113","0.0","1"
"1.4353289975709054","2.701165831452551","0.0","1"
"2.6354375540684902","-4.13695857589876","17.593227855739904","1"
"0.8718642680068959","-0.8108973817115229","20.000000000000004","1"
"-0.6711889954732879","-0.07235315860351277","0.0","1"
"-0.21674619066951514","-2.7260834100774045","0.0","1"
"0.22442602819775423","0.06322467023829603","0.0","1"
"-0.10821014760408981","0.31399998146616825","20.0","1"
"0.2044639462587954","0.16415208200002046","20.0","1"
"-0.4798640840957585","0.33075601725518067","0.0","1"
"0.5961558692363117","0.3346726153632338","0.0","1"
"0.4899390956205239","4.902545801997515","7.934576223922438","1"
"-0.26464895014969847","0.1928640643149484","20.0","1"
"0.24808129246891225","4.950653941248847","5.851579245753028","1"
"3.846338186175232","-3.070377451252867","3.6525090538347786","1"
"0.3212721246387566","-0.08916078766362534","0.0","1"
"4.80344526871907","0.9881549410653198","9.434218985747101","1"
"-0.13170609493308316","-0.10040408456514616","0.0","1"
"-2.14198824131297","0.29979589910931637","0.0","1"
"2.3632536308425065","1.113110763888689","0.0","1"
"2.9276604674018807","-0.8554688189245736","0.0","1"
"4.885440295788811","-0.5759349420160753","1.2792112865291916","1"
"-0.9512552914741874","2.049641213528226","0.0","1"
"-0.05370811358153107","-0.26485647746366237","0.0","1"
"0.7617507256083271","0.35267799182445425","0.0","1"
"0.29470015833059054","-1.6066803884722196","0.0","1"
"0.5160292827288923","0.0578932105201484","20.0","1"
"-2.8116459195520696","-4.019218759016256","2.411814146546165","1"
"-0.1652432688126234","0.19705019744645247","0.0","1"
"0.5688318704236779","1.0873537155877697","20.0","1"
"0.33263812363097617","-0.9462040092739117","0.0","1"
"-4.17321675760314","2.5811738809738447","3.8517957694307325","1"
"-1.8263066491364202","2.4469744881477964","20.0","1"
"-0.46664569754665197","0.3031828808352417","20.0","1"
"0.3541214032051713","-0.2536305263162755","19.999999999999996","1"
"0.6181824988910022","1.6889378730645288","0.0","1"
"-0.09521987504014177","-0.36866775257001905","20.0","1"
"-0.17295228805184654","-0.3076394605512618","20.0","1"
"-0.20232679427092898","0.2663098699077826","0.0","1"
"-4.093090865879508","-2.701089579735507","16.117835425357494","1"
"3.9358976952456266","-2.9363434844550893","12.303344746342667","1"
"-0.4927552010235103","0.13664250846484993","0.0","1"
"-1.0497219864065344","0.35047182984236225","0.0","1"
"1.5204341278224272","0.07227639688326915","20.0","1"
"-4.964206212914442","0.1799488994110327","10.28407835050589","1"
"-0.6706712132858473","0.05323374756578203","0.0","1"
"0.7759240852667451","1.8757149871125536","20.0","1"
"-3.0838040707713357","-3.8373667181117432","10.782729253665588","1"
"0.4407392934058224","0.40340993333709063","20.0","1"
"2.5814227797166893","4.173050447154006","3.298638939440297","1"
"-2.5417361755874026","4.199568447534108","17.870326949852302","1"
"-0.15756535518572495","-0.459565846305551","0.0","1"
"-3.732282906854469","3.241071570506855","10.69153609499356","1"
"2.722126745654404","4.079034143565444","9.76900069112708","1"
"-0.2490573897867612","0.45480452859490916","20.0","1"
"0.6161817984722925","-0.01306245646965798","0.0","1"
"0.08484470433224789","-0.018610088765570187","20.0","1"
"0.36528196249887074","-0.5996225374552204","0.0","1"
"3.844905311261141","-3.072521879138349","15.866790865354904","1"
"0.9274692808837245","-0.4217767891752928","0.0","1"
"0.027469501362730287","0.18370267058436496","20.0","1"
"2.9194401477608847","2.1036316211235566","20.0","1"
"0.08393662030549576","0.5783698214789261","0.0","1"
"-2.5199954710580355","2.106417061090884","0.0","1"
"-0.0397969657072952","-0.22572310657693517","20.0","1"
"-0.8696626568906333","0.39398418188247974","20.000000000000004","1"
"0.04953572114068419","-0.22400672615264988","20.0","1"
"-0.19562785967921292","-0.3721553069026635","0.0","1"
"-0.7597268637973444","-4.848882089888049","5.046039813630639","1"
"0.30387747962420963","-1.099049789349523","0.0","1"
"-0.17793118169553748","-0.2050287519795333","20.0","1"
"4.337811667243443","2.3348425993176303","11.733191868049628","1"
"-4.963306568910342","-0.18447174992731205","18.274263584433776","1"
"4.908184813909736","0.46158965092654813","15.465815298726314","1"
"-0.8872356709321223","-4.823519205707852","14.351337291242682","1"
"-1.8932577349147421","-4.623410509964641","6.156825517371345","1"
"-3.7083203399253026","-3.276933735602567","6.992704611207649","1"
"0.2978470244585758","0.26514651468840467","20.0","1"
"0.16993887238193373","-0.33782293020892395","0.0","1"
"1.1645865326510458","4.768351112294358","15.23461366332102","1"
"-2.0567966988808633","2.634831842440172","20.0","1"
"0.4591349888895796","0.34053920615322775","0.0","1"
"0.23334771161780538","0.21842986145639853","20.0","1"
"3.5569635277566296","-1.1358679337425701","0.0","1"
"1.6650619233593456","-0.8904850178566623","20.0","1"
"-0.2639313251665816","0.3336261005684853","20.0","1"
"0.18345888182283354","0.03827974259203121","0.0","1"
"3.1598749272956272","0.4487502374876955","20.0","1"
"4.790250158868454","-1.0544917466553656","4.915435250105637","1"
"-0.22543727270952293","-0.058303715926794064","0.0","1"
"-1.9716503007703454","-1.0747895082825367","0.0","1"
"-1.508401116861803","0.6325071643684976","20.0","1"
"0.0037631599772355254","0.4024053068091499","20.000000000000004","1"
"4.3911857161467776","2.254963471206851","11.253975657149574","1"
"-0.4361330672344998","-0.8434252510946303","20.0","1"
"0.1998672004534868","-0.3344200109469577","0.0","1"
"-2.6398099300711766","-2.5388298059285286","0.0","1"
"0.3665641560210068","0.19308458940028828","0.0","1"
"-0.7017085652329493","4.860422558502622","10.96048226586385","1"
"0.4849280654746588","-0.06651306301694193","0.0","1"
"-0.16030934092563298","-0.899769968123183","20.0","1"
"-0.48686235081953816","-0.023532190247742335","20.0","1"
"3.32203275723914","3.678185842425721","15.214797388778138","1"
"-3.935032004425729","-2.937639069656656","13.534598638401071","1"
"-4.8769398241097255","0.6186700267242085","17.347848498160083","1"
"-0.5343494806384704","-0.35064803910615105","20.0","1"
"-0.2973231030758602","-0.14979915609498562","20.0","1"
"4.980115187972841","0.09996846745300411","2.3450563731470773","1"
"1.0993621106310247","4.781324956992516","11.52887405117842","1"
"-0.16557517632830757","-0.42893209338729177","0.0","1"
"0.9885053327108909","-0.9732170678816088","20.0","1"
"-4.785118860757603","-1.0802887221301973","18.208168956011132","1"
"4.712025825297376","-1.4477550439876645","15.562765635406485","1"
"-4.679875541635699","1.6093866742714966","16.018591251765088","1"
"0.269718912890452","1.4225324644034854","0.0","1"
"-0.3589560908134361","0.06446170003954199","20.0","1"
"0.09801329238231593","0.09931716011764477","19.999999999999996","1"
"1.0321644863413817","0.05174607541830753","0.0","1"
"0.5452354111362406","-0.1725953124212276","0.0","1"
"0.6842594831424232","0.3685357515099046","20.0","1"
"-0.44721681520180984","0.37417972094345187","0.0","1"
"2.147385706651872","-2.4808504262866498","20.0","1"
"-0.30244186345184326","0.413676523368832","20.0","1"
"-0.06446166704837454","0.7631752220438974","0.0","1"
"-0.07214125245236314","0.05541905772544009","20.0","1"
"-3.28469186586524","-2.8259424051088597","0.0","1"
"0.380418340260083","-0.10207381189484388","0.0","1"
"0.985525948483833","-2.0715929539849895","0.0","1"
"1.2774147757814283","-0.7382059116496122","20.0","1"
"-2.5197254366922315","-4.214275696874137","15.770379806627805","1"
"-1.1862982694901758","0.977052516954799","20.0","1"
"-0.2781685178673616","0.03522847499739523","0.0","1"
"-1.109684634700554","-4.779271695039041","3.2815695185853144","1"
"-0.8203019181502881","-1.6938421848658076","0.0","1"
"-0.2017279860652944","-1.2021670498155863","20.0","1"
"1.0318465209866057","1.783843475621746","0.0","1"
"0.2793095399725336","2.3263787239674345","20.0","1"
"1.2277875690920346","-2.3391695212114216","0.0","1"
"-0.07138232988119746","0.09269601964730345","20.0","1"
"0.15906305227012368","3.1506766104865758","20.0","1"
"2.0136121369471365","1.1951544808624996","0.0","1"
"0.32421181515749287","0.2222730981273502","0.0","1"
"-0.15158299073317555","-0.2360197159438644","0.0","1"
"0.0881628226047367","0.5210219995232038","19.999999999999996","1"
"-2.5715215412972356","4.179666307843805","16.532373338669252","1"
"1.1673851986099126","4.417322108347552","20.0","1"
"-0.13346437602800185","-0.4964408550892636","0.0","1"
"-2.8406876510498273","3.9998135046793633","7.619260167487935","1"
"-0.17200901333644683","0.34940194892356957","20.0","1"
"2.0976910737629604","0.08176223406680483","0.0","1"
"4.677795460148736","1.6198440302749182","12.897307688965018","1"
"-0.02469967754897625","0.45877718037776827","20.0","1"
"4.934777195587562","-0.3278996950634112","1.9914008995169854","1"
"-1.9434228737137755","-0.9863869619526211","20.0","1"
"-4.252154273572528","2.463036694823976","11.6603157560247","1"
