"X","Y","Z","Polarity"
"-2.478708688471366","-5.010662729162585","-15.0","1"
"2.9989623536365717","5.319613130556338","-15.000000000000002","1"
"1.8212859730889075","-1.308527376048056","-15.0","1"
"0.6462488575842529","6.134108220945127","-15.0","1"
"2.212905793920097","1.99722402195987","15.0","1"
"-3.910034695716239","4.768509210755418","15.0","1"
"2.682356567011395","-1.5066212473249987","14.999999999999998","1"
"1.5715707938125265","1.8560798330790322","15.0","1"
"-4.506918924636259","0.2522310816423987","-15.0","1"
"-1.3053810359887448","6.252840004722819","-15.0","1"
"-2.0818462557602797","-1.0743051485211064","15.0","1"
"-0.8586006380907264","5.033437306298328","15.0","1"
"-4.679821507166548","0.43325032807731767","15.0","1"
"-5.800078006600625","1.7949457667491933","-15.0","1"
"-2.0846828138253537","0.7889951720054462","-15.0","1"
"5.27335550454468","2.261876954284471","15.0","1"
"-0.6484221922601652","5.447050992251405","15.0","1"
"-1.124983692764474","3.7705587792298143","15.0","1"
"-5.328985857834466","0.27286764670426855","-15.0","1"
"-4.205701295613576","-1.4087035154248724","-14.999999999999998","1"
"-3.618064918799576","0.7995045528614113","-15.0","1"
"-1.952547811047751","-6.076287799325469","15.0","1"
"-6.350753363402728","2.0557273893943724","-15.0","1"
"5.925279634432475","-3.571971449729358","15.0","1"
"-2.775386631823006","-0.33669295711459113","-15.0","1"
"-3.494492320898077","-0.426465525388831","-15.0","1"
"-2.787508656677244","-5.089250771206661","-15.0","1"
"-0.0033172019859335766","4.651593551151012","15.0","1"
"-6.280953653708763","-0.4573716735414206","-15.0","1"
"-3.980733808180974","-4.544925678865559","15.0","1"
"-5.86887498709215","-3.212932827516335","-15.0","1"
"-8.633546894696309E-4","-2.7098682892705646","15.0","1"
"-1.4877934483600295","-1.0280131187360388","15.0","1"
"4.813582412919019","4.72617282550259","-15.0","1"
"6.438493371002224","1.9589954803711733","15.0","1"
"-1.7334778339086774","-6.63427062813682","15.0","1"
"-0.03401254482176702","6.715529404106469","15.0","1"
"4.361344838479888","4.139567066353832","-15.0","1"
"-2.323130798212813","-3.6493932331983543","15.0","1"
"-3.3233519584007087","-3.5729176777139653","-14.999999999999998","1"
"1.4313972502995251","-0.43276914745445083","-15.0","1"
"4.523763224100523","-2.1890041820260695","15.0","1"
"3.650553897337622","-2.9492506898979594","15.0","1"
"0.08887771478002388","4.098860764758181","-15.0","1"
"-5.301440251530433","-2.456999464923502","-15.0","1"
"3.746576164990807","-4.453141690710547","-14.999999999999998","1"
"0.1393795058241678","4.684907340577119","15.0","1"
"-4.504326796910298","4.590747638365453","-15.0","1"
"2.0211210264568913","-0.7223619653321354","15.0","1"
"-1.767635072588355","2.3622293815245405","-15.000000000000002","1"
"0.2765793175788098","4.386889495934289","-15.0","1"
"-2.205103585145448","4.288893557962086","-15.0","1"
"-2.658191254615933","-5.156987731684521","-15.0","1"
"-1.4372438235427825","4.308157110749495","15.0","1"
"0.18436522266591854","6.599265064403549","15.0","1"
"-2.0484675811024724","4.424138519219664","15.0","1"
"4.623582931703952","-3.3813110428042394","14.999999999999998","1"
"3.0113535826108353","5.314333701186163","-15.0","1"
"3.8227199081221412","-5.0254795638529615","15.0","1"
"-6.287425866670124","-1.405473595133528","15.0","1"
"-0.8813258493950422","-2.0701856425937435","15.0","1"
"6.086176288424616","-2.3088888496990485","-15.0","1"
"-1.5505642717876151","6.276139501788887","-15.0","1"
"6.523938876758146","-0.8510637061902679","14.999999999999998","1"
"-1.5477971709035334","-0.5504726312756318","15.0","1"
"-3.4085015872223052","1.5742736995572004","-15.0","1"
"3.366528441827265","-3.4624220274880027","15.0","1"
"-2.6316169984015927","0.21759210698435538","15.0","1"
"-0.7817265268560346","6.901802867351826","15.0","1"
"-3.7087728970165674","3.301125977509222","15.0","1"
"2.615844333115875","2.39091077550354","15.0","1"
"4.576215293433297","-3.4216894103210342","15.000000000000002","1"
"1.7693665983857447","1.7651871275491566","15.0","1"
"3.000170311105203","1.2541411241279605","15.0","1"
"4.899820349407269","-3.9398092975979067","15.0","1"
"-4.365846671420229","5.262758079189219","-15.0","1"
"4.214917479129207","1.250762656169373","15.0","1"
"-2.8232362428732665","2.5601206588965155","15.0","1"
"-0.021589756025688148","0.33244504093377486","14.999999999999998","1"
"-0.02361933234885938","-1.8099160684754727","15.0","1"
"4.9267731575282525","4.392500111281691","15.0","1"
"0.09582892873338533","-4.147393509025814","15.0","1"
"2.0051577909533043","1.226643757534638","15.0","1"
"0.11220446994606781","-1.8505335503418703","15.0","1"
"-5.969021307712954","-1.0053148193981616","-15.000000000000002","1"
"0.2055103663376575","4.089609335623149","15.0","1"
"-0.389840416304248","-5.181856970022052","-15.0","1"
"3.603783548147721","1.4727275375078435","-15.0","1"
"-2.076365544259695","4.782805450921302","14.999999999999998","1"
"0.13849549295832347","4.710321393570475","15.0","1"
"-1.0671822613302744","3.7765593691942763","15.0","1"
"-1.6727750592297286","-0.5121843439755169","-15.0","1"
"3.599919020832345","-4.529830030134725","-15.0","1"
"2.3713920762135876","2.110081416702431","15.0","1"
"6.259494153980764","0.35830174837632667","15.0","1"
"-4.414879487718899","0.5224272326063928","15.0","1"
"-3.9010105945113933","-2.468310477097537","15.0","1"
"3.9632797241915845","-1.639249353175808","-14.999999999999998","1"
"4.3351766914938725","1.6171382242523145","15.0","1"
"0.9141741142654868","-2.886102832809956","-15.0","1"
"1.6942695174238729","0.5755618175732686","15.0","1"
"1.0365053760847283","-6.238241101604973","-15.0","1"
"-5.638991564614767","-2.2823486342865444","-15.0","1"
"2.634596773650262","2.5817660524864947","15.0","1"
"-4.822490763779245","4.740097796035426","-14.999999999999998","1"
"5.138289477988562","4.815129180081683","15.0","1"
"6.016262238661788","-1.5345365593304128","15.0","1"
"-3.133121191564187","2.312033346595602","-15.000000000000002","1"
"5.772884165422338","3.818258660396401","-15.0","1"
"-2.2386636322819258","-2.5641384360231276","-15.000000000000002","1"
"0.7171724151256973","6.021222247290977","-15.000000000000002","1"
"2.804837821000697","-1.102078341430643","15.0","1"
"-0.03395700582429573","3.674464781822319","-15.0","1"
"4.817355336752483","0.8063430833484326","-14.999999999999998","1"
"-1.489937283337705","6.51746844529084","-15.0","1"
"6.780955028379964","-0.6178350795048484","15.000000000000002","1"
"2.456106068220971","-0.9038733552568257","-14.999999999999998","1"
"4.863960472338311","0.04897248555775846","15.0","1"
"-1.2615374695891868","4.579586233567014","-14.999999999999998","1"
"-2.8012046527152563","-3.4375766287068266","-15.0","1"
"-4.122911003983226","4.746455110337482","-15.0","1"
"0.20569425215622394","4.222753579734016","-15.0","1"
"-3.8177163149663365","4.769677233666872","15.0","1"
