"X","Y","Z","Polarity"
"-56.30230642120564","185.36748712560777","-15.241270065307617","1"
"-342.60557428849415","81.87785726777582","-368.29998779296875","1"
"-261.63791393164865","265.9549790439083","-30.482540130615234","1"
"-260.7307489261888","-52.46129472560458","-363.22000122070307","1"
"-168.36929090333592","12.285283449175406","-15.241270065307615","1"
"110.14144903822489","23.312648759944494","-363.2200012207031","1"
"-235.63824156250058","-26.893333334936354","-162.05652128410247","1"
"59.112845232473774","232.23627809361267","-220.0803753429974","1"
"19.91354885267281","259.63481523151825","-120.56571598490758","1"
"-206.87435236373057","295.19049896047085","-0.0","1"
"99.05912423743662","221.19785123600298","-15.241270065307617","1"
"-105.81900144745434","203.61705200959773","-5.081270217895508","1"
"-258.1177043516558","21.373701471594085","-123.93169624669372","1"
"-227.230200380168","329.0395718211016","-363.2200012207031","1"
"156.03133915874903","149.48043815199003","-5.081270217895508","1"
"164.4876876219052","109.18815102837802","-0.0","1"
"14.168039050993562","-85.12332474131878","-8.549955492785092","1"
"-234.18964240628588","138.92301589824538","-5.081270217895508","1"
"150.68282832265137","-32.71622368439405","-5.081270217895508","1"
"31.487325582008857","352.64181576512163","-365.32262577712413","1"
"70.77470976543515","-57.348152262392766","-5.081270217895508","1"
"-153.1960039865085","157.29464114757351","-5.081270217895508","1"
"-183.78721895209583","164.31030478935276","-363.2200012207031","1"
"-21.545400521971068","327.7589604548862","-5.081270217895508","1"
"133.61432520389576","120.13924447082708","-15.241270065307617","1"
"197.70699881851527","49.64532543849124","-368.29998779296875","1"
"-215.3753350360371","-127.5298474322077","-0.0","1"
"-193.46302437634023","250.81927860702334","-131.57803271062895","1"
"24.794353748598724","-128.27478603445434","-338.7520668847826","1"
"-284.8560442576555","86.77109582049522","-92.19945508417348","1"
"-100.17965249858354","-128.90499877929688","-174.62505405281277","1"
"41.7426583801963","-66.02951693738632","-199.92582178866263","1"
"110.30030407232769","78.09637266523227","-81.41402950005366","1"
"-78.44512681561942","-110.38267316344219","-173.57850804310394","1"
"-248.02625308227357","-44.344211758606136","-15.241270065307617","1"
"63.18226291278709","21.92542262097952","-368.29998779296875","1"
"-97.56469713571707","-216.52823585975491","-4.344457941429834","1"
"-31.074028802326545","130.87562652198696","-15.241270065307619","1"
"-240.8527007047256","-48.549236128304","-115.46276438128018","1"
"51.24577755213385","-162.45348972752686","-0.0","1"
"-285.6931026682466","-110.46449080538522","-29.100294342607146","1"
"108.88814627032792","197.69064991616756","-5.081270217895507","1"
"-106.04309651969365","155.8359885254646","-5.081270217895508","1"
"109.3422814059589","91.22071601507307","-222.73426363462553","1"
"-132.80328836877615","-71.58162696036774","-15.241270065307617","1"
"88.75931800727612","-66.46498624437329","-0.0","1"
"-225.27771659944563","-106.29498383679558","-15.241270065307617","1"
"2.6769912724737317","-33.62323336512911","-5.081270217895508","1"
"-293.0626525878906","-23.70366006223582","-241.14273616500392","1"
"40.480043398478585","-90.1342402837006","-77.73511042542468","1"
"-191.90452672855062","100.68556953656048","-15.241270065307617","1"
"-167.9167943847748","316.20074214771205","-368.29998779296875","1"
"76.5185959821443","240.99568930291997","-335.2774353027344","1"
"-63.49776614102656","-19.606380747788926","-363.22000122070307","1"
"11.535511988684707","-121.1478847272031","-120.70462248308792","1"
"80.26192902362321","-23.63311522283042","-183.48439279146123","1"
"-323.7102966308594","137.29612586673278","-105.66266400875695","1"
"-35.230083174556746","297.4728680419661","-30.482540130615234","1"
"-142.1505751166625","235.43506303804998","-363.2200012207031","1"
"-281.2328431333158","159.93570128263892","-30.482540130615234","1"
"-324.9599609375","165.93568080917888","-167.62162926418182","1"
