"Line","X","Y","Z"
"1","-3.9679085156902076E-5","0.0","2.323831549457025E-4"
"1","2.6657191508527053E-4","0.0","-7.1956764464988E-4"
"1","-7.333333333333334E-4","0.0","-7.333333333333334E-4"
"2","-7.333333333333334E-4","0.0","-4.6666666666666666E-4"
"3","-7.333333333333334E-4","0.0","-2.0E-4"
"3","-6.892292868814262E-4","0.0","7.990269431234416E-4"
"3","2.2273507824714233E-4","0.0","3.8875752342993497E-4"
"3","-7.035363542659933E-4","0.0","1.1900477177561642E-5"
"3","-3.162250713716519E-5","0.0","7.525297920419802E-4"
"3","7.771862100033089E-6","0.0","-2.466939485048522E-4"
"4","-7.333333333333334E-4","0.0","6.666666666666667E-5"
"4","-2.7539017672381714E-5","0.0","7.750834818120222E-4"
"4","-2.268065199785135E-6","0.0","-2.2459715667265282E-4"
"4","-1.1345029660358502E-5","0.0","7.753616468368626E-4"
"4","-2.4368777842358775E-5","0.0","-2.2455354055819418E-4"
"4","4.718230576182455E-4","0.0","6.436593725122326E-4"
"4","-4.897265882193126E-4","0.0","3.6902820423436404E-4"
"4","4.991654794831425E-4","0.0","5.176635917945374E-4"
"4","-4.986058461099182E-4","0.0","5.8438976225461E-4"
"4","4.4465062984702446E-4","0.0","2.5232467742139573E-4"
"5","-7.333333333333334E-4","0.0","3.333333333333334E-4"
"5","2.0214542952073672E-4","0.0","6.867162478170676E-4"
"5","-3.486289341158034E-4","0.0","-1.4793793228434684E-4"
"6","-7.333333333333334E-4","0.0","6.000000000000001E-4"
"6","2.6138849073762587E-4","0.0","4.973915563077599E-4"
"6","-5.962379881847566E-4","0.0","-1.6881544924646262E-5"
"6","2.3250756855320383E-4","0.0","5.427440461512874E-4"
"6","-5.174935399397377E-4","0.0","-1.1869252469988586E-4"
"6","1.7280774877928941E-4","0.0","6.048295073024924E-4"
"6","-3.728992070132297E-4","0.0","-2.3314657732025025E-4"
"6","-7.371488677361418E-4","0.0","6.98154762023382E-4"
"6","2.3333696432337647E-4","0.0","4.569966193622963E-4"
"6","-6.223762553553494E-4","0.0","-6.045375088307216E-5"
"6","6.912418276697316E-5","0.0","6.619222897471773E-4"
"6","-1.5955280201473477E-4","0.0","-3.1158006599272875E-4"
"7","-1.2871673833169436E-4","0.0","2.0274093239437956E-4"
"7","3.989072239210215E-4","0.0","-6.467371158545113E-4"
"7","-6.000000000000001E-4","0.0","-6.000000000000001E-4"
"8","-6.000000000000001E-4","0.0","-3.333333333333334E-4"
"9","-6.000000000000001E-4","0.0","-6.666666666666667E-5"
"9","1.2309128660351434E-4","0.0","6.240858152239697E-4"
"9","-2.746600878530006E-4","0.0","-2.934074240524587E-4"
"10","-6.000000000000001E-4","0.0","2.0E-4"
"10","2.824736491791502E-4","0.0","6.70361837848729E-4"
"10","-4.3982028869836334E-4","0.0","-2.12243587351782E-5"
"10","5.599622720765333E-4","0.0","-3.717528934600165E-7"
"11","-6.000000000000001E-4","0.0","4.6666666666666666E-4"
"11","3.999123341406328E-4","0.0","4.799076648704137E-4"
"11","-5.972387645055666E-4","0.0","4.0447765447217967E-4"
"11","3.927783161515276E-4","0.0","5.454250915088445E-4"
"11","-5.727624749300948E-4","0.0","2.851733273313954E-4"
"11","3.572260223461268E-4","0.0","6.527619492090527E-4"
"11","-4.927017903254005E-4","0.0","1.2586280018013919E-4"
"11","4.91040676166298E-4","0.0","3.0544776508764366E-4"
"12","-6.000000000000001E-4","0.0","7.333333333333334E-4"
