"Line","X","Y","Z"
"1","-0.07900000000000001","0.0","-0.07416679252686244"
"1","-0.07800000000000001","0.0","-0.07386227276819443"
"1","-0.07700000000000001","0.0","-0.07358910859544322"
"1","-0.07600000000000001","0.0","-0.07331212985624051"
"1","-0.07500000000000001","0.0","-0.07297760697408884"
"1","-0.07400000000000001","0.0","-0.07263581382541986"
"1","-0.07300000000000001","0.0","-0.07230954543274364"
"1","-0.07200000000000001","0.0","-0.07200000000000001"
"1","-0.07100000000000001","0.0","-0.07169045456725638"
"1","-0.07","0.0","-0.07139561696957512"
"1","-0.069","0.0","-0.07111405263998462"
"1","-0.068","0.0","-0.07084495982417668"
"1","-0.067","0.0","-0.07058787081454014"
"1","-0.066","0.0","-0.07034248212059564"
"1","-0.065","0.0","-0.07010857563155941"
"1","-0.064","0.0","-0.06988598219734019"
"1","-0.063","0.0","-0.06967456387320033"
"1","-0.062","0.0","-0.06947420457952347"
"1","-0.061","0.0","-0.06928480481237938"
"1","-0.06","0.0","-0.06910627848180569"
"1","-0.059","0.0","-0.06893855095283186"
"1","-0.057999999999999996","0.0","-0.06878155779704426"
"1","-0.056999999999999995","0.0","-0.06863524398553572"
"1","-0.055999999999999994","0.0","-0.06849956338409612"
"1","-0.05499999999999999","0.0","-0.06837447848041012"
"1","-0.05399999999999999","0.0","-0.06825996030084805"
"1","-0.05299999999999999","0.0","-0.06815598848457169"
"1","-0.05199999999999999","0.0","-0.06806255149250176"
"1","-0.05099999999999999","0.0","-0.06797964694218565"
"1","-0.04999999999999999","0.0","-0.06790728207054665"
"1","-0.04899999999999999","0.0","-0.06784547432701866"
"1","-0.04799999999999999","0.0","-0.06779425208651599"
"1","-0.046999999999999986","0.0","-0.06775365544799178"
"1","-0.045999999999999985","0.0","-0.06772373705719449"
"1","-0.044999999999999984","0.0","-0.06770456287054087"
"1","-0.043999999999999984","0.0","-0.06769621276887873"
"1","-0.04299999999999998","0.0","-0.06769878093974067"
"1","-0.04199999999999998","0.0","-0.06771237597276887"
"1","-0.04099999999999998","0.0","-0.0677371206472395"
"1","-0.03999999999999998","0.0","-0.06777315142175717"
"1","-0.03899999999999998","0.0","-0.06782061765492124"
"1","-0.03799999999999998","0.0","-0.06787968058892849"
"1","-0.03699999999999998","0.0","-0.06795051211955512"
"1","-0.035999999999999976","0.0","-0.06803329336417233"
"1","-0.034999999999999976","0.0","-0.06812821303299733"
"1","-0.033999999999999975","0.0","-0.0682354656123577"
"1","-0.032999999999999974","0.0","-0.06835524938113682"
"1","-0.03199999999999997","0.0","-0.06848776429668742"
"1","-0.030999999999999972","0.0","-0.06863320979697098"
"1","-0.02999999999999997","0.0","-0.06879178256693448"
"1","-0.02899999999999997","0.0","-0.06896367430945201"
"1","-0.02799999999999997","0.0","-0.06914906954828212"
"1","-0.02699999999999997","0.0","-0.06934814347602108"
"1","-0.025999999999999968","0.0","-0.06956105984497211"
"1","-0.024999999999999967","0.0","-0.06978796888298433"
"1","-0.023999999999999966","0.0","-0.07002900520164741"
"1","-0.022999999999999965","0.0","-0.07028428565432414"
"1","-0.021999999999999964","0.0","-0.07055390709194546"
"1","-0.020999999999999963","0.0","-0.07083794392794657"
"1","-0.019999999999999962","0.0","-0.0711364453004915"
"1","-0.01899999999999996","0.0","-0.07144943132258662"
"1","-0.01799999999999996","0.0","-0.07177688733718678"
"1","-0.01699999999999996","0.0","-0.07211875413477704"
"1","-0.01599999999999996","0.0","-0.07247491060146109"
"1","-0.014999999999999958","0.0","-0.07284514300240715"
"1","-0.013999999999999957","0.0","-0.07322909163279451"
"1","-0.012999999999999956","0.0","-0.07362616022339867"
"1","-0.011999999999999955","0.0","-0.07403536565659635"
"1","-0.010999999999999954","0.0","-0.07445509590629965"
"1","-0.009999999999999953","0.0","-0.07488273822832447"
"1","-0.008999999999999952","0.0","-0.07531415612277642"
"1","-0.007999999999999952","0.0","-0.07574307596645345"
"1","-0.006999999999999952","0.0","-0.07616065089286131"
"1","-0.0059999999999999516","0.0","-0.07655575786037161"
"1","-0.0049999999999999515","0.0","-0.07691656699582221"
"1","-0.0039999999999999515","0.0","-0.07723303490761832"
"1","-0.0029999999999999515","0.0","-0.07749869650475058"
"1","-0.0019999999999999515","0.0","-0.07771017234051082"
"1","-9.999999999999514E-4","0.0","-0.07786370504695272"
"1","4.85722573273506E-17","0.0","-0.07793379087973146"
"1","0.0010000000000000486","0.0","-0.07893377476551852"
"1","0.0020000000000000486","0.0","-0.0790323406978855"
"1","0.0030000000000000486","0.0","-0.07917731215340339"
"1","0.004000000000000049","0.0","-0.0793737856894956"
"1","0.005000000000000049","0.0","-0.07962239486757021"
"1","0.006000000000000049","0.0","-0.07993080483801786"
"2","-0.07900000000000001","0.0","-0.041729145437673455"
"2","-0.07800000000000001","0.0","-0.04155196801611606"
"2","-0.07700000000000001","0.0","-0.04134015754857445"
"2","-0.07600000000000001","0.0","-0.04105168918236481"
"2","-0.07500000000000001","0.0","-0.04074843722907761"
"2","-0.07400000000000001","0.0","-0.04047916688157527"
"2","-0.07300000000000001","0.0","-0.040232626967214996"
"2","-0.07200000000000001","0.0","-0.04"
"2","-0.07100000000000001","0.0","-0.039767373032785006"
"2","-0.07","0.0","-0.03954550831500996"
"2","-0.069","0.0","-0.03933321436107722"
"2","-0.068","0.0","-0.03912984772468083"
"2","-0.067","0.0","-0.03893487266758749"
"2","-0.066","0.0","-0.03874776400484139"
"2","-0.065","0.0","-0.03856799504826165"
"2","-0.064","0.0","-0.03839504150955322"
"2","-0.063","0.0","-0.03822838573247009"
"2","-0.062","0.0","-0.03806751894647318"
"2","-0.061","0.0","-0.03791194198766097"
"2","-0.06","0.0","-0.03776116516792413"
"2","-0.059","0.0","-0.037614707747402304"
"2","-0.057999999999999996","0.0","-0.037472097251398474"
"2","-0.056999999999999995","0.0","-0.03733286874137262"
"2","-0.055999999999999994","0.0","-0.03719656408238091"
"2","-0.05499999999999999","0.0","-0.03706273121974953"
"2","-0.05399999999999999","0.0","-0.03693092346718411"
"2","-0.05299999999999999","0.0","-0.03680069880631607"
"2","-0.05199999999999999","0.0","-0.03667161919860162"
"2","-0.05099999999999999","0.0","-0.0365432499121959"
"2","-0.04999999999999999","0.0","-0.03641515886806722"
"2","-0.04899999999999999","0.0","-0.03628691601098368"
"2","-0.04799999999999999","0.0","-0.036158092712136006"
"2","-0.046999999999999986","0.0","-0.03602826121116213"
"2","-0.045999999999999985","0.0","-0.03589699410631867"
"2","-0.044999999999999984","0.0","-0.035763863902584785"
"2","-0.043999999999999984","0.0","-0.03562844262864631"
"2","-0.04299999999999998","0.0","-0.03549030153503318"
