"Line","X","Y","Z"
"1","-7.428571428571429E-5","0.0","-7.428571428571429E-5"
"2","-7.428571428571429E-5","0.0","-5.142857142857144E-5"
"3","-7.428571428571429E-5","0.0","-2.857142857142859E-5"
"4","-7.428571428571429E-5","0.0","-5.7142857142857315E-6"
"5","-7.428571428571429E-5","0.0","1.7142857142857125E-5"
"6","-7.428571428571429E-5","0.0","3.999999999999998E-5"
"7","-7.428571428571429E-5","0.0","6.285714285714285E-5"
"8","-6.285714285714287E-5","0.0","-6.285714285714287E-5"
"9","-6.285714285714287E-5","0.0","-4.000000000000002E-5"
"10","-6.285714285714287E-5","0.0","-1.714285714285716E-5"
"11","-6.285714285714287E-5","0.0","5.7142857142856976E-6"
"12","-6.285714285714287E-5","0.0","2.8571428571428557E-5"
"13","-6.285714285714287E-5","0.0","5.1428571428571415E-5"
"14","-6.285714285714287E-5","0.0","7.428571428571426E-5"
"15","-5.142857142857144E-5","0.0","-7.428571428571429E-5"
"16","-5.142857142857144E-5","0.0","-5.142857142857144E-5"
"17","-5.142857142857144E-5","0.0","-2.857142857142859E-5"
"18","-5.142857142857144E-5","0.0","-5.7142857142857315E-6"
"19","-5.142857142857144E-5","0.0","1.7142857142857125E-5"
"20","-5.142857142857144E-5","0.0","3.999999999999998E-5"
"21","-5.142857142857144E-5","0.0","6.285714285714285E-5"
"22","-4.000000000000002E-5","0.0","-6.285714285714287E-5"
"23","-4.000000000000002E-5","0.0","-4.000000000000002E-5"
"24","-4.000000000000002E-5","0.0","-1.714285714285716E-5"
"25","-4.000000000000002E-5","0.0","5.7142857142856976E-6"
"26","-4.000000000000002E-5","0.0","2.8571428571428557E-5"
"27","-4.000000000000002E-5","0.0","5.1428571428571415E-5"
"28","-4.000000000000002E-5","0.0","7.428571428571426E-5"
"29","-2.857142857142859E-5","0.0","-7.428571428571429E-5"
"30","-2.857142857142859E-5","0.0","-5.142857142857144E-5"
"31","-2.857142857142859E-5","0.0","-2.857142857142859E-5"
"32","-2.857142857142859E-5","0.0","-5.7142857142857315E-6"
"33","-2.857142857142859E-5","0.0","1.7142857142857125E-5"
"34","-2.857142857142859E-5","0.0","3.999999999999998E-5"
"35","-2.857142857142859E-5","0.0","6.285714285714285E-5"
"36","-1.714285714285716E-5","0.0","-6.285714285714287E-5"
"37","-1.714285714285716E-5","0.0","-4.000000000000002E-5"
"38","-1.714285714285716E-5","0.0","-1.714285714285716E-5"
"39","-1.714285714285716E-5","0.0","5.7142857142856976E-6"
"40","-1.714285714285716E-5","0.0","2.8571428571428557E-5"
"41","-1.714285714285716E-5","0.0","5.1428571428571415E-5"
"42","-1.714285714285716E-5","0.0","7.428571428571426E-5"
"43","-5.7142857142857315E-6","0.0","-7.428571428571429E-5"
"44","-5.7142857142857315E-6","0.0","-5.142857142857144E-5"
"45","-5.7142857142857315E-6","0.0","-2.857142857142859E-5"
"46","-5.7142857142857315E-6","0.0","-5.7142857142857315E-6"
"47","-5.7142857142857315E-6","0.0","1.7142857142857125E-5"
"48","-5.7142857142857315E-6","0.0","3.999999999999998E-5"
"49","-5.7142857142857315E-6","0.0","6.285714285714285E-5"
"50","5.7142857142856976E-6","0.0","-6.285714285714287E-5"
"51","5.7142857142856976E-6","0.0","-4.000000000000002E-5"
"52","5.7142857142856976E-6","0.0","-1.714285714285716E-5"
"53","5.7142857142856976E-6","0.0","5.7142857142856976E-6"
"54","5.7142857142856976E-6","0.0","2.8571428571428557E-5"
"55","5.7142857142856976E-6","0.0","5.1428571428571415E-5"
"56","5.7142857142856976E-6","0.0","7.428571428571426E-5"
"57","1.7142857142857125E-5","0.0","-7.428571428571429E-5"
"58","1.7142857142857125E-5","0.0","-5.142857142857144E-5"
"59","1.7142857142857125E-5","0.0","-2.857142857142859E-5"
"60","1.7142857142857125E-5","0.0","-5.7142857142857315E-6"
"61","1.7142857142857125E-5","0.0","1.7142857142857125E-5"
"62","1.7142857142857125E-5","0.0","3.999999999999998E-5"
"63","1.7142857142857125E-5","0.0","6.285714285714285E-5"
"64","2.8571428571428557E-5","0.0","-6.285714285714287E-5"
"65","2.8571428571428557E-5","0.0","-4.000000000000002E-5"
"66","2.8571428571428557E-5","0.0","-1.714285714285716E-5"
"67","2.8571428571428557E-5","0.0","5.7142857142856976E-6"
"68","2.8571428571428557E-5","0.0","2.8571428571428557E-5"
"69","2.8571428571428557E-5","0.0","5.1428571428571415E-5"
"70","2.8571428571428557E-5","0.0","7.428571428571426E-5"
"71","3.999999999999998E-5","0.0","-7.428571428571429E-5"
"72","3.999999999999998E-5","0.0","-5.142857142857144E-5"
"73","3.999999999999998E-5","0.0","-2.857142857142859E-5"
"74","3.999999999999998E-5","0.0","-5.7142857142857315E-6"
"75","3.999999999999998E-5","0.0","1.7142857142857125E-5"
"76","3.999999999999998E-5","0.0","3.999999999999998E-5"
"77","3.999999999999998E-5","0.0","6.285714285714285E-5"
"78","5.1428571428571415E-5","0.0","-6.285714285714287E-5"
"79","5.1428571428571415E-5","0.0","-4.000000000000002E-5"
"80","5.1428571428571415E-5","0.0","-1.714285714285716E-5"
"81","5.1428571428571415E-5","0.0","5.7142857142856976E-6"
"82","5.1428571428571415E-5","0.0","2.8571428571428557E-5"
"83","5.1428571428571415E-5","0.0","5.1428571428571415E-5"
"84","5.1428571428571415E-5","0.0","7.428571428571426E-5"
"85","6.285714285714285E-5","0.0","-7.428571428571429E-5"
"86","6.285714285714285E-5","0.0","-5.142857142857144E-5"
"87","6.285714285714285E-5","0.0","-2.857142857142859E-5"
"88","6.285714285714285E-5","0.0","-5.7142857142857315E-6"
"89","6.285714285714285E-5","0.0","1.7142857142857125E-5"
"90","6.285714285714285E-5","0.0","3.999999999999998E-5"
"91","6.285714285714285E-5","0.0","6.285714285714285E-5"
"92","7.428571428571426E-5","0.0","-6.285714285714287E-5"
"93","7.428571428571426E-5","0.0","-4.000000000000002E-5"
"94","7.428571428571426E-5","0.0","-1.714285714285716E-5"
"95","7.428571428571426E-5","0.0","5.7142857142856976E-6"
"96","7.428571428571426E-5","0.0","2.8571428571428557E-5"
"97","7.428571428571426E-5","0.0","5.1428571428571415E-5"
"98","7.428571428571426E-5","0.0","7.428571428571426E-5"
