"Line","X","Y","Z"
"1","-0.05368589675109442","-0.05307768445052418","0.0"
"1","-0.05440645139762547","-0.05377108260552787","0.0"
"1","-0.05368589675109442","-0.05307768445052418","0.0"
"1","-0.05440645139762547","-0.05377108260552787","0.0"
"1","-0.05368589675109442","-0.05307768445052418","0.0"
"1","-0.05440645139762547","-0.05377108260552787","0.0"
"1","-0.05368589675109442","-0.05307768445052418","0.0"
"1","-0.05440645139762547","-0.05377108260552787","0.0"
"1","-0.05368589675109442","-0.05307768445052418","0.0"
"1","-0.05440645139762547","-0.05377108260552787","0.0"
"1","-0.05368589675109442","-0.05307768445052418","0.0"
"1","-0.05440645139762547","-0.05377108260552787","0.0"
"1","-0.05368589675109442","-0.05307768445052418","0.0"
"1","-0.05440645139762547","-0.05377108260552787","0.0"
"1","-0.05368589675109442","-0.05307768445052418","0.0"
"1","-0.05440645139762547","-0.05377108260552787","0.0"
"1","-0.05368589675109442","-0.05307768445052418","0.0"
"1","-0.05440645139762547","-0.05377108260552787","0.0"
"1","-0.05368589675109442","-0.05307768445052418","0.0"
"1","-0.05440645139762547","-0.05377108260552787","0.0"
"1","-0.05368589675109442","-0.05307768445052418","0.0"
"1","-0.05440645139762547","-0.05377108260552787","0.0"
"1","-0.05368589675109442","-0.05307768445052418","0.0"
"1","-0.05440645139762547","-0.05377108260552787","0.0"
"1","-0.05368589675109443","-0.053077684450524173","0.0"
"1","-0.05440645139762546","-0.05377108260552787","0.0"
"1","-0.05368589675109441","-0.05307768445052418","0.0"
"1","-0.05440645139762546","-0.05377108260552786","0.0"
"1","-0.05368589675109443","-0.05307768445052416","0.0"
"1","-0.054406451397625455","-0.05377108260552787","0.0"
"1","-0.0536858967510947","-0.05307768445052388","0.0"
"1","-0.05440645139762534","-0.053771082605527994","0.0"
"1","-0.053685896751101594","-0.053077684450516714","0.0"
"1","-0.054406451397622256","-0.05377108260553119","0.0"
"1","-0.053685896751276566","-0.05307768445033489","0.0"
"1","-0.054406451397544166","-0.053771082605612336","0.0"
"1","-0.05368589675571844","-0.053077684445719045","0.0"
"1","-0.05440645139556181","-0.053771082607672334","0.0"
"1","-0.05368589686848293","-0.05307768432853824","0.0"
"1","-0.0544064513452363","-0.05377108265996879","0.0"
"1","-0.053685899731209956","-0.0530776813537081","0.0"
"1","-0.05440645006762981","-0.05377108398759785","0.0"
"1","-0.053685972413757325","-0.05307760583345714","0.0"
"1","-0.054406417627673155","-0.053771117688976404","0.0"
"1","-0.053687822600151","-0.053075688910149674","0.0"
"1","-0.054405590260053094","-0.05377197160158949","0.0"
"1","-0.05374486575990417","-0.05302134310832338","0.0"
"1","-0.054378826574047294","-0.05379470827829872","0.0"
"1","-0.05343410771802908","-0.05346682677061089","0.0"
"1","-0.05442784991566497","-0.05357852477702912","0.0"
"1","-0.054812594422983266","-0.05450154788838029","0.0"
"1","-0.055808642353624545","-0.054412730548489815","0.0"
"1","-0.0561824388839119","-0.05534024127831731","0.0"
"1","-0.05651992053524868","-0.056281573384967774","0.0"
"1","-0.05709980135059027","-0.05709627470447007","0.0"
"1","-0.05775726372157725","-0.05784976208375135","0.0"
"1","-0.058445240367781315","-0.058575494909437094","0.0"
"1","-0.05914782663871437","-0.05928709348440502","0.0"
"1","-0.05985815080093877","-0.0599909681781966","0.0"
"1","-0.060572780041631635","-0.06069047160802861","0.0"
"1","-0.06128985002641518","-0.06138747278229055","0.0"
"1","-0.06200829366826825","-0.06208305795570995","0.0"
"1","-0.06272747752324563","-0.0627778777760518","0.0"
"1","-0.06344701529485189","-0.06347233108278444","0.0"
"1","-0.06416666666666668","-0.06416666666666668","0.0"
"1","-0.06488631803848147","-0.06486100225054892","0.0"
"1","-0.06560593198410863","-0.0655553766231023","0.0"
"1","-0.06632541359446162","-0.06624988811498986","0.0"
"1","-0.06704470291926808","-0.06694459875059253","0.0"
"1","-0.06776376286113872","-0.06763954680620315","0.0"
"1","-0.06848257153946578","-0.0683347547491682","0.0"
"1","-0.06920111736439905","-0.06903023436603054","0.0"
"1","-0.0699193957900583","-0.0697259901444704","0.0"
"2","-0.0645969488436426","-0.04177434622717352","0.0"
"2","-0.06360887389125446","-0.04162037256558436","0.0"
"2","-0.06459694884435731","-0.04177434622258714","0.0"
"2","-0.06360887388698139","-0.04162037259300538","0.0"
"2","-0.06459694884563633","-0.041774346214379435","0.0"
"2","-0.06360887387933435","-0.041620372642077685","0.0"
"2","-0.06459694884792525","-0.041774346199691025","0.0"
"2","-0.06360887386564934","-0.04162037272989681","0.0"
"2","-0.06459694885202147","-0.04177434617340486","0.0"
"2","-0.06360887384115883","-0.04162037288705688","0.0"
"2","-0.06459694885935201","-0.04177434612636344","0.0"
"2","-0.06360887379733088","-0.04162037316830929","0.0"
"2","-0.06459694887247065","-0.04177434604217846","0.0"
"2","-0.06360887371889669","-0.04162037367163819","0.0"
"2","-0.06459694889594766","-0.041774345891521125","0.0"
"2","-0.06360887357853091","-0.041620374572400386","0.0"
"2","-0.06459694893796207","-0.041774345621903214","0.0"
"2","-0.06360887332733073","-0.04162037618443105","0.0"
"2","-0.06459694901315134","-0.041774345139386666","0.0"
"2","-0.06360887287777461","-0.041620379069426505","0.0"
"2","-0.06459694914771197","-0.04177434427584239","0.0"
"2","-0.06360887207321694","-0.04162038423278782","0.0"
"2","-0.06459694938852943","-0.04177434273032812","0.0"
"2","-0.06360887063326794","-0.04162039347439981","0.0"
"2","-0.0645969498195243","-0.0417743399640869","0.0"
"2","-0.06360886805595654","-0.041620410017342145","0.0"
"2","-0.06459695059092746","-0.041774335012341186","0.0"
"2","-0.0636088634423548","-0.04162043963610937","0.0"
"2","-0.06459695197174375","-0.041774326146531655","0.0"
"2","-0.063608855181804","-0.041620492685572316","0.0"
"2","-0.06459695444387334","-0.04177431026681071","0.0"
"2","-0.06360884038563172","-0.04162058776388647","0.0"
"2","-0.06459695887129903","-0.04177428180502842","0.0"
"2","-0.06360881386417733","-0.04162075837065944","0.0"
"2","-0.06459696680526866","-0.04177423072977512","0.0"
"2","-0.063608766265151","-0.04162106515756277","0.0"
"2","-0.06459698103819785","-0.041774138872915756","0.0"
