"Line","X","Y","Z"
"1","-7.466666666666667E-5","-7.466666666666667E-5","0.0"
"2","-7.466666666666667E-5","-5.333333333333335E-5","0.0"
"3","-7.466666666666667E-5","-3.200000000000002E-5","0.0"
"4","-7.466666666666667E-5","-1.0666666666666683E-5","0.0"
"5","-7.466666666666667E-5","1.0666666666666652E-5","0.0"
"6","-7.466666666666667E-5","3.199999999999999E-5","0.0"
"7","-7.466666666666667E-5","5.333333333333332E-5","0.0"
"8","-7.466666666666667E-5","7.466666666666665E-5","0.0"
"9","-6.400000000000001E-5","-6.400000000000001E-5","0.0"
"10","-6.400000000000001E-5","-4.266666666666668E-5","0.0"
"11","-6.400000000000001E-5","-2.1333333333333348E-5","0.0"
"12","-6.400000000000001E-5","-1.5246593050577406E-20","0.0"
"13","-6.400000000000001E-5","2.133333333333332E-5","0.0"
"14","-6.400000000000001E-5","4.2666666666666656E-5","0.0"
"15","-6.400000000000001E-5","6.399999999999998E-5","0.0"
"16","-5.333333333333335E-5","-7.466666666666667E-5","0.0"
"17","-5.333333333333335E-5","-5.333333333333335E-5","0.0"
"18","-5.333333333333335E-5","-3.200000000000002E-5","0.0"
"19","-5.333333333333335E-5","-1.0666666666666683E-5","0.0"
"20","-5.333333333333335E-5","1.0666666666666652E-5","0.0"
"21","-5.333333333333335E-5","3.199999999999999E-5","0.0"
"22","-5.333333333333335E-5","5.333333333333332E-5","0.0"
"23","-5.333333333333335E-5","7.466666666666665E-5","0.0"
"24","-4.266666666666668E-5","-6.400000000000001E-5","0.0"
"25","-4.266666666666668E-5","-4.266666666666668E-5","0.0"
"26","-4.266666666666668E-5","-2.1333333333333348E-5","0.0"
"27","-4.266666666666668E-5","-1.5246593050577406E-20","0.0"
"28","-4.266666666666668E-5","2.133333333333332E-5","0.0"
"29","-4.266666666666668E-5","4.2666666666666656E-5","0.0"
"30","-4.266666666666668E-5","6.399999999999998E-5","0.0"
"31","-3.200000000000002E-5","-7.466666666666667E-5","0.0"
"32","-3.200000000000002E-5","-5.333333333333335E-5","0.0"
"33","-3.200000000000002E-5","-3.200000000000002E-5","0.0"
"34","-3.200000000000002E-5","-1.0666666666666683E-5","0.0"
"35","-3.200000000000002E-5","1.0666666666666652E-5","0.0"
"36","-3.200000000000002E-5","3.199999999999999E-5","0.0"
"37","-3.200000000000002E-5","5.333333333333332E-5","0.0"
"38","-3.200000000000002E-5","7.466666666666665E-5","0.0"
"39","-2.1333333333333348E-5","-6.400000000000001E-5","0.0"
"40","-2.1333333333333348E-5","-4.266666666666668E-5","0.0"
"41","-2.1333333333333348E-5","-2.1333333333333348E-5","0.0"
"42","-2.1333333333333348E-5","-1.5246593050577406E-20","0.0"
"43","-2.1333333333333348E-5","2.133333333333332E-5","0.0"
"44","-2.1333333333333348E-5","4.2666666666666656E-5","0.0"
"45","-2.1333333333333348E-5","6.399999999999998E-5","0.0"
"46","-1.0666666666666683E-5","-7.466666666666667E-5","0.0"
"47","-1.0666666666666683E-5","-5.333333333333335E-5","0.0"
"48","-1.0666666666666683E-5","-3.200000000000002E-5","0.0"
"49","-1.0666666666666683E-5","-1.0666666666666683E-5","0.0"
"50","-1.0666666666666683E-5","1.0666666666666652E-5","0.0"
"51","-1.0666666666666683E-5","3.199999999999999E-5","0.0"
"52","-1.0666666666666683E-5","5.333333333333332E-5","0.0"
"53","-1.0666666666666683E-5","7.466666666666665E-5","0.0"
"54","-1.5246593050577406E-20","-6.400000000000001E-5","0.0"
"55","-1.5246593050577406E-20","-4.266666666666668E-5","0.0"
"56","-1.5246593050577406E-20","-2.1333333333333348E-5","0.0"
"57","-1.5246593050577406E-20","-1.5246593050577406E-20","0.0"
"58","-1.5246593050577406E-20","2.133333333333332E-5","0.0"
"59","-1.5246593050577406E-20","4.2666666666666656E-5","0.0"
"60","-1.5246593050577406E-20","6.399999999999998E-5","0.0"
"61","1.0666666666666652E-5","-7.466666666666667E-5","0.0"
"62","1.0666666666666652E-5","-5.333333333333335E-5","0.0"
"63","1.0666666666666652E-5","-3.200000000000002E-5","0.0"
"64","1.0666666666666652E-5","-1.0666666666666683E-5","0.0"
"65","1.0666666666666652E-5","1.0666666666666652E-5","0.0"
"66","1.0666666666666652E-5","3.199999999999999E-5","0.0"
"67","1.0666666666666652E-5","5.333333333333332E-5","0.0"
"68","1.0666666666666652E-5","7.466666666666665E-5","0.0"
"69","2.133333333333332E-5","-6.400000000000001E-5","0.0"
"70","2.133333333333332E-5","-4.266666666666668E-5","0.0"
"71","2.133333333333332E-5","-2.1333333333333348E-5","0.0"
"72","2.133333333333332E-5","-1.5246593050577406E-20","0.0"
"73","2.133333333333332E-5","2.133333333333332E-5","0.0"
"74","2.133333333333332E-5","4.2666666666666656E-5","0.0"
"75","2.133333333333332E-5","6.399999999999998E-5","0.0"
"76","3.199999999999999E-5","-7.466666666666667E-5","0.0"
"77","3.199999999999999E-5","-5.333333333333335E-5","0.0"
"78","3.199999999999999E-5","-3.200000000000002E-5","0.0"
"79","3.199999999999999E-5","-1.0666666666666683E-5","0.0"
"80","3.199999999999999E-5","1.0666666666666652E-5","0.0"
"81","3.199999999999999E-5","3.199999999999999E-5","0.0"
"82","3.199999999999999E-5","5.333333333333332E-5","0.0"
"83","3.199999999999999E-5","7.466666666666665E-5","0.0"
"84","4.2666666666666656E-5","-6.400000000000001E-5","0.0"
"85","4.2666666666666656E-5","-4.266666666666668E-5","0.0"
"86","4.2666666666666656E-5","-2.1333333333333348E-5","0.0"
"87","4.2666666666666656E-5","-1.5246593050577406E-20","0.0"
"88","4.2666666666666656E-5","2.133333333333332E-5","0.0"
"89","4.2666666666666656E-5","4.2666666666666656E-5","0.0"
"90","4.2666666666666656E-5","6.399999999999998E-5","0.0"
"91","5.333333333333332E-5","-7.466666666666667E-5","0.0"
"92","5.333333333333332E-5","-5.333333333333335E-5","0.0"
"93","5.333333333333332E-5","-3.200000000000002E-5","0.0"
"94","5.333333333333332E-5","-1.0666666666666683E-5","0.0"
"95","5.333333333333332E-5","1.0666666666666652E-5","0.0"
"96","5.333333333333332E-5","3.199999999999999E-5","0.0"
"97","5.333333333333332E-5","5.333333333333332E-5","0.0"
"98","5.333333333333332E-5","7.466666666666665E-5","0.0"
"99","6.399999999999998E-5","-6.400000000000001E-5","0.0"
"100","6.399999999999998E-5","-4.266666666666668E-5","0.0"
"101","6.399999999999998E-5","-2.1333333333333348E-5","0.0"
"102","6.399999999999998E-5","-1.5246593050577406E-20","0.0"
"103","6.399999999999998E-5","2.133333333333332E-5","0.0"
"104","6.399999999999998E-5","4.2666666666666656E-5","0.0"
"105","6.399999999999998E-5","6.399999999999998E-5","0.0"
"106","7.466666666666665E-5","-7.466666666666667E-5","0.0"
"107","7.466666666666665E-5","-5.333333333333335E-5","0.0"
"108","7.466666666666665E-5","-3.200000000000002E-5","0.0"
"109","7.466666666666665E-5","-1.0666666666666683E-5","0.0"
"110","7.466666666666665E-5","1.0666666666666652E-5","0.0"
"111","7.466666666666665E-5","3.199999999999999E-5","0.0"
"112","7.466666666666665E-5","5.333333333333332E-5","0.0"
"113","7.466666666666665E-5","7.466666666666665E-5","0.0"
