"Line","X","Y","Z"
"1","-0.046000856720927207","0.0","-0.22392789735933083"
"1","-0.04598134073955712","0.0","-0.22492770690442987"
"1","-0.046000856720927207","0.0","-0.22392789735933083"
"1","-0.04598134073955712","0.0","-0.22492770690442987"
"1","-0.046000856720927207","0.0","-0.22392789735933083"
"1","-0.04598134073955712","0.0","-0.22492770690442987"
"1","-0.04600085672092724","0.0","-0.22392789735933083"
"1","-0.04598134073955711","0.0","-0.22492770690442987"
"1","-0.046000856720927345","0.0","-0.22392789735933083"
"1","-0.04598134073955709","0.0","-0.22492770690442987"
"1","-0.046000856720927755","0.0","-0.22392789735933083"
"1","-0.04598134073955701","0.0","-0.22492770690442987"
"1","-0.04600085672092938","0.0","-0.22392789735933086"
"1","-0.04598134073955668","0.0","-0.22492770690442984"
"1","-0.046000856720935915","0.0","-0.22392789735933097"
"1","-0.045981340739555364","0.0","-0.2249277069044298"
"1","-0.046000856720962206","0.0","-0.2239278973593315"
"1","-0.04598134073955006","0.0","-0.22492770690442973"
"1","-0.04600085672106788","0.0","-0.22392789735933358"
"1","-0.04598134073952875","0.0","-0.22492770690442931"
"1","-0.04600085672149276","0.0","-0.22392789735934185"
"1","-0.04598134073944308","0.0","-0.22492770690442762"
"1","-0.04600085672320088","0.0","-0.22392789735937518"
"1","-0.045981340739098646","0.0","-0.2249277069044209"
"1","-0.04600085673006782","0.0","-0.22392789735950924"
"1","-0.04598134073771396","0.0","-0.2249277069043939"
"1","-0.046000856757674694","0.0","-0.22392789736004812"
"1","-0.04598134073214718","0.0","-0.22492770690428524"
"1","-0.04600085686866093","0.0","-0.22392789736221455"
"1","-0.04598134070976738","0.0","-0.2249277069038484"
"1","-0.04600085731485215","0.0","-0.22392789737092425"
"1","-0.04598134061979523","0.0","-0.2249277069020921"
"1","-0.04600085910864747","0.0","-0.2239278974059415"
"1","-0.04598134025808571","0.0","-0.22492770689503067"
"1","-0.04600086632012775","0.0","-0.22392789754675413"
"1","-0.0459813388039282","0.0","-0.22492770686663022"
"1","-0.04600089531189385","0.0","-0.2239278981134198"
"1","-0.0459813329578908","0.0","-0.22492770675226317"
"1","-0.046001011863900876","0.0","-0.22392790040068392"
"1","-0.045981309455815404","0.0","-0.22492770628940215"
"1","-0.046001480401067794","0.0","-0.22392790974361515"
"1","-0.04598121497827106","0.0","-0.22492770437884724"
"1","-0.04600336354879867","0.0","-0.22392794968852386"
"1","-0.04598083526114423","0.0","-0.22492769589444583"
"1","-0.046010926330734885","0.0","-0.22392814873321187"
"1","-0.04597931048960608","0.0","-0.2249276488275539"
"1","-0.046041195989220386","0.0","-0.22392956557203986"
"1","-0.045973214557564895","0.0","-0.22492725215857395"
"1","-0.04587558223632876","0.0","-0.2259224747114987"
"1","-0.04581514325144782","0.0","-0.22692064660506542"
"1","-0.045897441618901885","0.0","-0.22791725434069382"
"1","-0.04619623545969075","0.0","-0.22887157202401873"
"1","-0.046698992964159323","0.0","-0.2297359995176239"
"1","-0.04735959700496533","0.0","-0.2304867340254699"
"1","-0.04813449665320843","0.0","-0.23111881830399036"
"1","-0.04898317732081122","0.0","-0.23164772389522315"
"1","-0.04983396150050276","0.0","-0.2321732391467493"
"1","-0.05046234269135686","0.0","-0.23295114471876996"
"1","-0.050814201399521884","0.0","-0.23388719784198916"
"1","-0.05102486759264579","0.0","-0.23486475589912678"
"1","-0.0511709672859259","0.0","-0.23585402577111494"
"1","-0.05128720966391724","0.0","-0.23684724664763684"
"1","-0.05139106961184028","0.0","-0.23784183857964586"
"1","-0.05149245461514358","0.0","-0.23883668584486056"
"1","-0.05159748819062514","0.0","-0.23983115452110007"
"1","-0.05171014443301472","0.0","-0.24082478854379186"
"1","-0.05183303694640854","0.0","-0.24181720853056748"
"1","-0.05196784703232051","0.0","-0.24280807998577064"
"1","-0.05211558558712757","0.0","-0.24379710643608607"
"1","-0.05227677116880465","0.0","-0.24478403055082815"
"1","-0.052451560608177426","0.0","-0.24576863638662425"
"1","-0.05263984891694023","0.0","-0.24675075018491"
"1","-0.052841346860632896","0.0","-0.2477302391224114"
"1","-0.053055641040023006","0.0","-0.24870700828893927"
"1","-0.053282239846713736","0.0","-0.24968099647203307"
"1","-0.05352060798142152","0.0","-0.25065217134421414"
"1","-0.05377019181898666","0.0","-0.2516205245380573"
"1","-0.05403043757488045","0.0","-0.252586066948591"
"1","-0.05430080391758172","0.0","-0.2535488244677693"
"1","-0.054580770376265526","0.0","-0.25450883425001736"
"1","-0.05486984262384685","0.0","-0.2554661415338496"
"1","-0.05516755548039805","0.0","-0.2564207969979015"
"1","-0.05547347428503136","0.0","-0.2573728546038118"
"1","-0.05578719512479865","0.0","-0.2583223698668254"
"1","-0.056108344283302164","0.0","-0.25926939849257674"
"1","-0.056436577174596325","0.0","-0.2602139953214263"
"1","-0.056771576954304646","0.0","-0.2611562135273613"
"1","-0.05711305294483764","0.0","-0.2620961040251798"
"1","-0.05746073897095458","0.0","-0.263033715046469"
"1","-0.0578143916722297","0.0","-0.2639690918512278"
