"Line","X","Y","Z"
"1","-0.07960185577405608","0.0","-0.07448455230259753"
"1","-0.07865291323652161","0.0","-0.07416910332026024"
"1","-0.07769888703795405","0.0","-0.07386938009385507"
"1","-0.07673503095493397","0.0","-0.07360295665039487"
"1","-0.07577787767352372","0.0","-0.0733133748901171"
"1","-0.07483674335700549","0.0","-0.07297534205403193"
"1","-0.07389645539646615","0.0","-0.07263496204394795"
"1","-0.07295088465392369","0.0","-0.07230954543274364"
"1","-0.07200000000000001","0.0","-0.07200000000000001"
"1","-0.07104911534607633","0.0","-0.07169045456725638"
"1","-0.0700937679082635","0.0","-0.07139496975704705"
"1","-0.0691345641652709","0.0","-0.07111225403511247"
"1","-0.06817189564521103","0.0","-0.0708415709723144"
"1","-0.06720603825856121","0.0","-0.07058249664194957"
"1","-0.06623720943772947","0.0","-0.07033476550558238"
"1","-0.06526559519355221","0.0","-0.07009819466944262"
"1","-0.0642913628886814","0.0","-0.06987264774273753"
"1","-0.06331466762658373","0.0","-0.06965801697840966"
"1","-0.06233565572189164","0.0","-0.06945421391054472"
"1","-0.06135446675713969","0.0","-0.0692611641360072"
"1","-0.060371234902700396","0.0","-0.06907880427086173"
"1","-0.05938608982715058","0.0","-0.06890708013126587"
"1","-0.05839915737042961","0.0","-0.0687459456350501"
"1","-0.05741056007531816","0.0","-0.0685953621429325"
"1","-0.05642041763077346","0.0","-0.06845529808790393"
"1","-0.05542884725820624","0.0","-0.0683257288159028"
"1","-0.05443596406107905","0.0","-0.06820663659591138"
"1","-0.05344188135322774","0.0","-0.06809801077047832"
"1","-0.052446710978144295","0.0","-0.06799984802522191"
"1","-0.05145056362884104","0.0","-0.06791215276607929"
"1","-0.05045354917623724","0.0","-0.06783493760371369"
"1","-0.04945577701375385","0.0","-0.06776822394864052"
"1","-0.04845735642663237","0.0","-0.06771204271323236"
"1","-0.04745839699531226","0.0","-0.0676664350978967"
"1","-0.04645900904174177","0.0","-0.06763145341328618"
"1","-0.04545930412491031","0.0","-0.06760716186613504"
"1","-0.04445939558709916","0.0","-0.06759363722150508"
"1","-0.043459399146127876","0.0","-0.06759096925509511"
"1","-0.04245943352263204","0.0","-0.0675992609272175"
"1","-0.04145962108662776","0.0","-0.06761862824017494"
"1","-0.04046008850518905","0.0","-0.06764919977337927"
"1","-0.03946096737287482","0.0","-0.06769111591541464"
"1","-0.038462394807614084","0.0","-0.06774452782334342"
"1","-0.037464513995848985","0.0","-0.06780959613752953"
"1","-0.03646747467104606","0.0","-0.06788648947141829"
"1","-0.035471433509264766","0.0","-0.0679753826884676"
"1","-0.034476554425114686","0.0","-0.06807645497903579"
"1","-0.03348300875215377","0.0","-0.06818988775975035"
"1","-0.032490975294166724","0.0","-0.06831586243273768"
"1","-0.03150064023760797","0.0","-0.06845455805541834"
"1","-0.030512196919943405","0.0","-0.06860614897785193"
"1","-0.029525845452727625","0.0","-0.06877080250232462"
"1","-0.028541792201486234","0.0","-0.06894867661151774"
"1","-0.02756024912683167","0.0","-0.06913991780111262"
"1","-0.026581432992883448","0.0","-0.06934465904249466"
"1","-0.02560556445001202","0.0","-0.06956301789171768"
"1","-0.024632866999320907","0.0","-0.06979509475273361"
"1","-0.023663565846876487","0.0","-0.07004097129872758"
"1","-0.022697886657351556","0.0","-0.07030070905670373"
"1","-0.02173605421793819","0.0","-0.07057434815934101"
"1","-0.02077829101630085","0.0","-0.07086190623971676"
"1","-0.019824815703862936","0.0","-0.07116337734707437"
"1","-0.018875841331171896","0.0","-0.07147873054584623"
"1","-0.017931573071173823","0.0","-0.0718079074787565"
"1","-0.016992204847332482","0.0","-0.07215081758364868"
"1","-0.016057913800840627","0.0","-0.07250732879026799"
"1","-0.015128850776287311","0.0","-0.07287725026356719"
"1","-0.014205123827772777","0.0","-0.07326030185877079"
"1","-0.013286769909207932","0.0","-0.07365606198846628"
"1","-0.012373707116348054","0.0","-0.07406388098789485"
"1","-0.011465655977069989","0.0","-0.07448274030611017"
"1","-0.010562014231920151","0.0","-0.07491102945659446"
"1","-0.009661669444593221","0.0","-0.07534620673533639"
"1","-0.008762749820150588","0.0","-0.07578432031512126"
"1","-0.007862371648852014","0.0","-0.0762194285185018"
"1","-0.006956568904643887","0.0","-0.0766431281628078"
"1","-0.0060407322611902865","0.0","-0.07704467920876291"
"1","-0.005110767393154758","0.0","-0.07741232760631098"
"1","-0.004164522682856986","0.0","-0.07773577922283728"
"1","-0.0032024051431377753","0.0","-0.07800841421649117"
"1","-0.002226674486337616","0.0","-0.07822738838250244"
"1","-0.0012401624629466415","0.0","-0.07839107719612465"
"1","-2.459408139166156E-4","0.0","-0.07849842388959966"
"1","-2.10420934600283E-4","0.0","-0.0794977928595869"
"2","-0.07975896318336882","0.0","-0.041912478454589765"
"2","-0.07877308219540462","0.0","-0.041745030917818615"
"2","-0.07778962088748838","0.0","-0.04156391257023428"
"2","-0.07681449948323592","0.0","-0.04134224108589605"
"2","-0.07585914120065256","0.0","-0.0410467913407627"
"2","-0.07490529221758674","0.0","-0.040746504615274695"
"2","-0.0739417998695223","0.0","-0.04047876874688707"
"2","-0.07297256603586819","0.0","-0.040232626967214996"
"2","-0.07200000000000001","0.0","-0.04"
"2","-0.07102743396413183","0.0","-0.039767373032785006"
"2","-0.07005241064883654","0.0","-0.03954527050098813"
"2","-0.06907529639492463","0.0","-0.03933255535154603"
"2","-0.06809631211712489","0.0","-0.03912861961700962"
"2","-0.06711563989805101","0.0","-0.03893296175558637"
"2","-0.06613344667277454","0.0","-0.03874508821242232"
"2","-0.06514988787633118","0.0","-0.038564500023609005"
"2","-0.06416510750528719","0.0","-0.038390696626615546"
"2","-0.06317923815943079","0.0","-0.038223180559026"
"2","-0.06219240151908928","0.0","-0.0380614602904154"
"2","-0.06120470911808652","0.0","-0.03790505146393363"
"2","-0.060216263246883124","0.0","-0.03775347719269686"
"2","-0.05922715788478278","0.0","-0.037606267876876334"
"2","-0.05823747961255218","0.0","-0.03746296080281975"
"2","-0.05724730848683418","0.0","-0.03732309965097854"
"2","-0.056256718872248396","0.0","-0.03718623396691277"
"2","-0.05526578023314642","0.0","-0.03705191861583659"
"2","-0.05427455788907448","0.0","-0.036919713227850565"
"2","-0.05328311373842744","0.0","-0.036789181637238315"
"2","-0.052291506954627205","0.0","-0.03665989131926609"
"2","-0.05129979465885763","0.0","-0.036531412829161926"
"2","-0.05030803257307329","0.0","-0.036403319249304476"
"2","-0.049316275656691874","0.0","-0.0362751856517993"
"2","-0.048324578730058756","0.0","-0.03614658858454494"
"2","-0.04733299708740946","0.0","-0.03601710558967329"
"2","-0.04634158710162428","0.0","-0.035886314763980395"
"2","-0.04535040682254523","0.0","-0.0357537943717203"
"2","-0.044359516569987295","0.0","-0.03561912252096569"
"2","-0.04336897952180171","0.0","-0.03548187691567436"
"2","-0.042378862296417096","0.0","-0.0353416346966507"
"2","-0.041389235528171676","0.0","-0.0351979723857542"
"2","-0.040400174432431636","0.0","-0.035050465948967505"
"2","-0.03941175935594285","0.0","-0.03489869099527073"
"2","-0.03842407630606015","0.0","-0.034742223129641994"
"2","-0.03743721745041814","0.0","-0.034580638479873055"
"2","-0.03645128157623047","0.0","-0.03441351441820092"
"2","-0.03546637449571844","0.0","-0.03424043049994948"
"2","-0.03448260938117099","0.0","-0.03406096964238036"
"2","-0.03350010700983601","0.0","-0.033874719567692745"
"2","-0.032518995895264344","0.0","-0.03368127453450774"
"2","-0.03153941227792032","0.0","-0.03348023738214232"
"2","-0.03056149994391086","0.0","-0.03327122191144178"
"2","-0.02958540983667523","0.0","-0.033053855624826926"
"2","-0.028611299422562506","0.0","-0.03282778284646311"
"2","-0.02763933176759035","0.0","-0.03259266824103008"
"2","-0.02666967427956195","0.0","-0.03234820074644142"
"2","-0.025702497067409447","0.0","-0.03209409793202783"
"2","-0.02473797086848608","0.0","-0.0318301107891772"
"2","-0.023776264494972305","0.0","-0.031556028956245895"
"2","-0.022817541753100985","0.0","-0.03127168637375298"
"2","-0.021861957794144182","0.0","-0.030976967359462346"
"2","-0.020909654864742038","0.0","-0.030671813085934852"
"2","-0.01996075743700555","0.0","-0.03035622843542873"
"2","-0.019015366716810724","0.0","-0.03003028919850027"
"2","-0.018073554552832768","0.0","-0.02969414957307185"
"2","-0.017135356800200625","0.0","-0.0293480499097435"
"2","-0.016200766232193818","0.0","-0.028992324636263094"
"2","-0.015269725141969542","0.0","-0.02862741027875713"
"2","-0.014342117834297978","0.0","-0.028253853478853404"
"2","-0.013417763274413358","0.0","-0.027872318883278492"
"2","-0.012496408236204896","0.0","-0.027483596754286733"
"2","-0.011577721373418441","0.0","-0.027088610111292846"
"2","-0.010661288725390869","0.0","-0.02668842115388751"
"2","-0.009746611272330664","0.0","-0.02628423659596465"
"2","-0.008833105312817441","0.0","-0.0258774112502279"
