"Line","X","Y","Z"
"1","-0.04094448627570948","-0.047662964826595024","0.0"
"1","-0.04178182143794012","-0.0482096547076905","0.0"
"1","-0.04094448627570948","-0.047662964826595024","0.0"
"1","-0.04178182143794012","-0.0482096547076905","0.0"
"1","-0.04094448627570948","-0.047662964826595024","0.0"
"1","-0.04178182143794012","-0.0482096547076905","0.0"
"1","-0.04094448627570948","-0.047662964826595024","0.0"
"1","-0.04178182143794012","-0.0482096547076905","0.0"
"1","-0.040944486275709485","-0.04766296482659502","0.0"
"1","-0.04178182143794012","-0.04820965470769051","0.0"
"1","-0.04094448627570953","-0.047662964826594954","0.0"
"1","-0.0417818214379401","-0.048209654707690536","0.0"
"1","-0.040944486275709714","-0.04766296482659467","0.0"
"1","-0.041781821437940014","-0.048209654707690675","0.0"
"1","-0.04094448627571067","-0.047662964826593206","0.0"
"1","-0.04178182143793957","-0.04820965470769135","0.0"
"1","-0.04094448627571527","-0.047662964826586156","0.0"
"1","-0.041781821437937426","-0.04820965470769463","0.0"
"1","-0.04094448627573796","-0.047662964826551406","0.0"
"1","-0.04178182143792688","-0.04820965470771079","0.0"
"1","-0.0409444862758495","-0.04766296482638058","0.0"
"1","-0.041781821437875066","-0.04820965470779015","0.0"
"1","-0.04094448627639735","-0.047662964825541464","0.0"
"1","-0.04178182143762044","-0.048209654708180165","0.0"
"1","-0.040944486279089545","-0.047662964821417984","0.0"
"1","-0.04178182143636918","-0.048209654710096646","0.0"
"1","-0.04094448629231873","-0.04766296480115557","0.0"
"1","-0.04178182143022057","-0.04820965471951414","0.0"
"1","-0.04094448635732599","-0.047662964701587505","0.0"
"1","-0.041781821400006754","-0.048209654765790984","0.0"
"1","-0.04094448667676365","-0.047662964212322766","0.0"
"1","-0.04178182125153979","-0.0482096549931893","0.0"
"1","-0.04094448824636176","-0.04766296180826789","0.0"
"1","-0.04178182052202678","-0.04820965611053346","0.0"
"1","-0.040944495956897","-0.0476629499987785","0.0"
"1","-0.041781816938314724","-0.04820966159923861","0.0"
"1","-0.04094453378888742","-0.04766289206123828","0.0"
"1","-0.04178179935392079","-0.048209688525756245","0.0"
"1","-0.040944718332794575","-0.047662609588060505","0.0"
"1","-0.041781713558644185","-0.04820981977793726","0.0"
"1","-0.04094559435363821","-0.04766127199057486","0.0"
"1","-0.04178130587413153","-0.04821044068461591","0.0"
"1","-0.04094932671784759","-0.04765563379613212","0.0"
"1","-0.04177956178461408","-0.04821304722789641","0.0"
"1","-0.04089967939794601","-0.04773785570268652","0.0"
"1","-0.04180042267641098","-0.04817220757191259","0.0"
"1","-0.04153417589751252","-0.047208302673737365","0.0"
"1","-0.04144662937894348","-0.04820446310614092","0.0"
"1","-0.04217983294235131","-0.048884472322700566","0.0"
"1","-0.04300292591380233","-0.04945237897026505","0.0"
"1","-0.043778879491774565","-0.05008316898669848","0.0"
"1","-0.04455832741867121","-0.0507096360083816","0.0"
"1","-0.04533371011860044","-0.05134112763037706","0.0"
"1","-0.0461028215780743","-0.051980242301548046","0.0"
"1","-0.04686570594940341","-0.05262677724722522","0.0"
"1","-0.04762297205702083","-0.05327988370275445","0.0"
"1","-0.04837546692238505","-0.05393848181814843","0.0"
"1","-0.049124176490182664","-0.05460137998761966","0.0"
"1","-0.04987013693004522","-0.055267370244425316","0.0"
"1","-0.05061435894107581","-0.055935302575052886","0.0"
"1","-0.05135777846851437","-0.056604127967979194","0.0"
"1","-0.052101232873674394","-0.057272914591236686","0.0"
"1","-0.05284545502204929","-0.05794084676883278","0.0"
"1","-0.05359107767681386","-0.05860721517797433","0.0"
"1","-0.05433864272804955","-0.05927140377631894","0.0"
"1","-0.05508861196078741","-0.059932876489245626","0.0"
"1","-0.05584137762679257","-0.06059116506736605","0.0"
"1","-0.05659727204208488","-0.06124585860859729","0.0"
"1","-0.05735657595839996","-0.06189659477838393","0.0"
"1","-0.058119525717753064","-0.06254305256099857","0.0"
"1","-0.05888631931118256","-0.06318494631005325","0.0"
"1","-0.059657121497263155","-0.06382202086607741","0.0"
"1","-0.06043206813376511","-0.06445404753527288","0.0"
"1","-0.06121126985852945","-0.0650808207575186","0.0"
"1","-0.06199481523409421","-0.06570215532474552","0.0"
"1","-0.06278277344980977","-0.06631788403959188","0.0"
"1","-0.06357519665708398","-0.06692785572792934","0.0"
"1","-0.0643721219983869","-0.06753193353780917","0.0"
"1","-0.06517357337867918","-0.06812999347211977","0.0"
"1","-0.06597956301839424","-0.06872192311377663","0.0"
"1","-0.06679009281970717","-0.06930762051105924","0.0"
"1","-0.06760515557202482","-0.06988699319749207","0.0"
"1","-0.06842473601809114","-0.07045995732588559","0.0"
"1","-0.06924881179855731","-0.07102643690014142","0.0"
"1","-0.07007735429005017","-0.07158636309151917","0.0"
"1","-0.07091032934953102","-0.07213967362845379","0.0"
"1","-0.07174769797593589","-0.0726863122508661","0.0"
"1","-0.07258941689860766","-0.07322622822138027","0.0"
"1","-0.0734354391008268","-0.07375937588699674","0.0"
"1","-0.07428571428571429","-0.07428571428571429","0.0"
"1","-0.07513598947060178","-0.07481205268443183","0.0"
"1","-0.07599039712741551","-0.07533165595229883","0.0"
"1","-0.07684888233388057","-0.07584449427992329","0.0"
"1","-0.07771138810393259","-0.07635054150758783","0.0"
