"Line","X","Y","Z"
"1","-0.027615758022289827","0.0","-0.028867102168437"
"1","-0.02752151670431366","0.0","-0.029862651551434204"
"1","-0.02761575802236551","0.0","-0.028867102168444164"
"1","-0.027521516704240283","0.0","-0.02986265155142726"
"1","-0.027615758022145182","0.0","-0.02886710216842331"
"1","-0.02752151670445334","0.0","-0.029862651551447426"
"1","-0.02761575802278487","0.0","-0.02886710216848386"
"1","-0.027521516703835038","0.0","-0.029862651551388897"
"1","-0.027615758020928603","0.0","-0.028867102168308144"
"1","-0.02752151670562945","0.0","-0.02986265155155876"
"1","-0.027615758026315516","0.0","-0.028867102168818083"
"1","-0.027521516700422705","0.0","-0.029862651551065877"
"1","-0.027615758010684804","0.0","-0.02886710216733844"
"1","-0.027521516715530138","0.0","-0.029862651552495987"
"1","-0.02761575805603752","0.0","-0.028867102171631645"
"1","-0.027521516671696316","0.0","-0.02986265154834656"
"1","-0.027615757924447707","0.0","-0.02886710215917501"
"1","-0.027521516798879313","0.0","-0.02986265156038602"
"1","-0.027615758306253204","0.0","-0.02886710219531772"
"1","-0.027521516429859668","0.0","-0.02986265152545351"
"1","-0.02761575719845235","0.0","-0.028867102090450375"
"1","-0.02752151750056381","0.0","-0.029862651626808"
"1","-0.027615760412735356","0.0","-0.0288671023947228"
"1","-0.027521514393929487","0.0","-0.029862651332715928"
"1","-0.027615751086686634","0.0","-0.02886710151189419"
"1","-0.027521523407739907","0.0","-0.02986265218590346"
"1","-0.02761577814722908","0.0","-0.02886710407351319"
"1","-0.027521497254019128","0.0","-0.029862649709421225"
"1","-0.027615699641381504","0.0","-0.028867096641917927"
"1","-0.027521573136048614","0.0","-0.029862656886701644"
"1","-0.02761592750785506","0.0","-0.02886711821215353"
"1","-0.027521352944176212","0.0","-0.029862635992961566"
"1","-0.027615267054242942","0.0","-0.028867055689856702"
"1","-0.027521991646297365","0.0","-0.029862696035700815"
"1","-0.027617189275721737","0.0","-0.02886723764312382"
"1","-0.027520136947601723","0.0","-0.029862516923329373"
"1","-0.027611660502426468","0.0","-0.02886671401164843"
"1","-0.027525505368468397","0.0","-0.029862995745342603"
"1","-0.027628147257999246","0.0","-0.02886827737187525"
"1","-0.027509823305918776","0.0","-0.029861252418069292"
"1","-0.027583335709946873","0.0","-0.028863958115240878"
