0.001,4.530799447612806e-8
0.002,8.195250665377101e-8
0.0030000000000000005,1.0554878157570107e-7
0.004,1.2283242306076942e-7
0.005,1.3701504179917644e-7
0.006000000000000001,1.5089097850859378e-7
0.007000000000000001,1.616100284586342e-7
0.008,1.7105674701702973e-7
0.009000000000000001,1.7963928350117185e-7
0.01,1.880872903220397e-7
0.011000000000000001,1.952014013290863e-7
0.012000000000000002,2.0176371270032993e-7
0.013000000000000001,2.0729539004106552e-7
0.014000000000000002,2.1346437315951572e-7
0.015000000000000001,2.1900859140106502e-7
0.016,2.2424954785930112e-7
0.017,2.2838918520971557e-7
0.018000000000000002,2.3312166514405057e-7
0.019000000000000003,2.3607561732662394e-7
0.02,2.4003170149240147e-7
0.021,2.434610678240034e-7
0.022000000000000002,2.471218707797128e-7
0.023,2.503277810604524e-7
0.024000000000000004,2.536568201855447e-7
0.025,2.568433490741177e-7
0.026000000000000002,2.543933130878768e-7
0.027,2.465940128636451e-7
0.028000000000000004,2.3635037706263326e-7
0.029,2.2628345395490547e-7
0.030000000000000002,2.19140840900555e-7
0.031,2.1025732279688397e-7
0.032,2.026438559210735e-7
0.033,1.948627970071163e-7
0.034,1.8743630356161924e-7
0.035,1.7933260147218219e-7
0.036000000000000004,1.7272126657957588e-7
0.037,1.655205093487255e-7
0.038000000000000006,1.5891031453801139e-7
0.03900000000000001,1.5267292650603189e-7
0.04,1.4736698537994298e-7
0.041,1.4176690312567808e-7
0.042,1.3624776668575617e-7
0.043000000000000003,1.3131805258407839e-7
0.044000000000000004,1.2577155417874475e-7
0.045000000000000005,1.1984312833953926e-7
0.046,1.1639666077955498e-7
0.04700000000000001,1.1116026464888751e-7
0.04800000000000001,1.0767731446835427e-7
0.049,1.0350917507063595e-7
0.05,9.931937411696667e-8
0.051,9.526182266278736e-8
0.052000000000000005,9.16101403622152e-8
0.053000000000000005,8.819103476764264e-8
0.054,8.477306925496224e-8
0.055,8.134484300525244e-8
0.05600000000000001,7.803404519043459e-8
0.057,7.512797644733175e-8
0.058,7.259129423728708e-8
0.059000000000000004,6.957919787821382e-8
0.060000000000000005,6.661954528617969e-8
0.061000000000000006,6.376934055579243e-8
0.062,6.148575652580616e-8
0.06300000000000001,5.947921239561353e-8
0.064,5.6749856345794685e-8
0.065,5.5008951296474145e-8
0.066,5.2489370314811805e-8
0.067,5.060595502897191e-8
0.068,4.861993237283806e-8
0.069,4.6562084557498455e-8
0.07,4.529089324774574e-8
0.071,4.325242682457277e-8
0.07200000000000001,4.1293766133850645e-8
0.07300000000000001,4.0096680147087995e-8
0.074,3.853476795483577e-8
0.07500000000000001,3.7314880330230024e-8
0.07600000000000001,3.5373320867890225e-8
0.077,3.410326964002966e-8
0.07800000000000001,3.250601490912064e-8
0.079,3.1377333835887285e-8
0.08,3.010500244424241e-8
0.08100000000000002,2.9172415456459697e-8
0.082,2.828771190814749e-8
0.083,2.7019940844071237e-8
0.084,2.572822806025973e-8
0.085,2.4801341481937793e-8
0.08600000000000001,2.3615656314096692e-8
